"ENTITY_AFLTN_ID","OBJ_ID","ENTITY_ID","AFLTN_TYP_CD","CAMPUS_CD","DFLT_IND","ACTV_IND"
"3613","3613","3613","STAFF","BL","Y","Y"
"3614","3614","3614","STAFF","SE","Y","Y"
"3615","3615","3615","STAFF","IN","Y","Y"
"3616","3616","3616","STAFF","IN","Y","Y"
"3617","3617","3617","STAFF","IN","Y","Y"
"3618","3618","3618","STAFF","BL","Y","Y"
"3619","3619","3619","STAFF","BL","Y","Y"
"3620","3620","3620","STAFF","BL","Y","Y"
"3621","3621","3621","STAFF","IN","Y","Y"
"3622","3622","3622","STAFF","BL","Y","Y"
"3623","3623","3623","STAFF","BL","Y","Y"
"3624","3624","3624","STAFF","IN","Y","Y"
"3625","3625","3625","STAFF","BL","Y","Y"
"3626","3626","3626","STAFF","BL","Y","Y"
"3627","3627","3627","STAFF","BL","Y","Y"
"3628","3628","3628","STAFF","BL","Y","Y"
"3629","3629","3629","STAFF","BL","Y","Y"
"3630","3630","3630","STAFF","BL","Y","Y"
"3631","3631","3631","STAFF","BL","Y","Y"
"3632","3632","3632","STAFF","BL","Y","Y"
"3633","3633","3633","STAFF","BL","Y","Y"
"3634","3634","3634","STAFF","IN","Y","Y"
"3635","3635","3635","STAFF","IN","Y","Y"
"3636","3636","3636","STAFF","IN","Y","Y"
"3637","3637","3637","STAFF","BL","Y","Y"
"3638","3638","3638","STAFF","IN","Y","Y"
"3639","3639","3639","STAFF","IN","Y","Y"
"3640","3640","3640","STAFF","BL","Y","Y"
"3641","3641","3641","STAFF","IN","Y","Y"
"3642","3642","3642","STAFF","BL","Y","Y"
"3643","3643","3643","STAFF","IN","Y","Y"
"3644","3644","3644","STAFF","BL","Y","Y"
"3645","3645","3645","STAFF","KO","Y","Y"
"3646","3646","3646","STAFF","KO","Y","Y"
"3647","3647","3647","STAFF","IN","Y","Y"
"3648","3648","3648","STAFF","IN","Y","Y"
"3649","3649","3649","STAFF","IN","Y","Y"
"3650","3650","3650","STAFF","IN","Y","Y"
"3651","3651","3651","STAFF","BL","Y","Y"
"3652","3652","3652","STAFF","BL","Y","Y"
"3653","3653","3653","STAFF","SB","Y","Y"
"3654","3654","3654","STAFF","SB","Y","Y"
"3655","3655","3655","STAFF","SB","Y","Y"
"3656","3656","3656","STAFF","BL","Y","Y"
"3657","3657","3657","STAFF","SB","Y","Y"
"3658","3658","3658","STAFF","BL","Y","Y"
"3659","3659","3659","STAFF","IN","Y","Y"
"3660","3660","3660","STAFF","NW","Y","Y"
"3661","3661","3661","STAFF","IN","Y","Y"
"3662","3662","3662","STAFF","SB","Y","Y"
"3663","3663","3663","STAFF","EA","Y","Y"
"3664","3664","3664","STAFF","IN","Y","Y"
"3665","3665","3665","STAFF","IN","Y","Y"
"3666","3666","3666","STAFF","IN","Y","Y"
"3667","3667","3667","STAFF","BL","Y","Y"
"3668","3668","3668","STAFF","IN","Y","Y"
"3669","3669","3669","STAFF","BL","Y","Y"
"3670","3670","3670","STAFF","SE","Y","Y"
"3671","3671","3671","STAFF","BL","Y","Y"
"3672","3672","3672","STAFF","IN","Y","Y"
"3673","3673","3673","STAFF","BL","Y","Y"
"3674","3674","3674","STAFF","BL","Y","Y"
"3675","3675","3675","STAFF","IN","Y","Y"
"3676","3676","3676","STAFF","BL","Y","Y"
"3677","3677","3677","STAFF","BL","Y","Y"
"3678","3678","3678","STAFF","SE","Y","Y"
"3679","3679","3679","STAFF","BL","Y","Y"
"3680","3680","3680","STAFF","IN","Y","Y"
"3681","3681","3681","STAFF","BL","Y","Y"
"3682","3682","3682","STAFF","IN","Y","Y"
"3683","3683","3683","STAFF","BL","Y","Y"
"3684","3684","3684","STAFF","BL","Y","Y"
"3685","3685","3685","STAFF","SB","Y","Y"
"3686","3686","3686","STAFF","BL","Y","Y"
"3687","3687","3687","STAFF","BL","Y","Y"
"3688","3688","3688","STAFF","BL","Y","Y"
"3689","3689","3689","STAFF","BL","Y","Y"
"3690","3690","3690","STAFF","EA","Y","Y"
"3691","3691","3691","STAFF","IN","Y","Y"
"3692","3692","3692","STAFF","IN","Y","Y"
"3693","3693","3693","STAFF","BL","Y","Y"
"3694","3694","3694","STAFF","IN","Y","Y"
"3695","3695","3695","STAFF","BL","Y","Y"
"3696","3696","3696","STAFF","BL","Y","Y"
"3697","3697","3697","STAFF","IN","Y","Y"
"3698","3698","3698","STAFF","BL","Y","Y"
"3699","3699","3699","STAFF","SE","Y","Y"
"3700","3700","3700","STAFF","BL","Y","Y"
"3701","3701","3701","STAFF","IN","Y","Y"
"3702","3702","3702","STAFF","IN","Y","Y"
"3703","3703","3703","STAFF","BL","Y","Y"
"3704","3704","3704","STAFF","IN","Y","Y"
"3705","3705","3705","STAFF","BL","Y","Y"
"3706","3706","3706","STAFF","BL","Y","Y"
"3707","3707","3707","STAFF","IN","Y","Y"
"3708","3708","3708","STAFF","SB","Y","Y"
"3709","3709","3709","STAFF","EA","Y","Y"
"3710","3710","3710","STAFF","BL","Y","Y"
"3711","3711","3711","STAFF","BL","Y","Y"
"3712","3712","3712","STAFF","BL","Y","Y"
"3713","3713","3713","STAFF","BL","Y","Y"
"3714","3714","3714","STAFF","IN","Y","Y"
"3715","3715","3715","STAFF","IN","Y","Y"
"3716","3716","3716","STAFF","BL","Y","Y"
"3717","3717","3717","STAFF","BL","Y","Y"
"3718","3718","3718","STAFF","IN","Y","Y"
"3719","3719","3719","STAFF","IN","Y","Y"
"3720","3720","3720","STAFF","IN","Y","Y"
"3721","3721","3721","STAFF","BL","Y","Y"
"3722","3722","3722","STAFF","IN","Y","Y"
"3723","3723","3723","STAFF","IN","Y","Y"
"3724","3724","3724","STAFF","BL","Y","Y"
"3725","3725","3725","STAFF","BL","Y","Y"
"3726","3726","3726","STAFF","IN","Y","Y"
"3727","3727","3727","STAFF","BL","Y","Y"
"3728","3728","3728","STAFF","SB","Y","Y"
"3729","3729","3729","STAFF","SB","Y","Y"
"3730","3730","3730","STAFF","SB","Y","Y"
"3731","3731","3731","STAFF","EA","Y","Y"
"3732","3732","3732","STAFF","IN","Y","Y"
"3733","3733","3733","STAFF","IN","Y","Y"
"3734","3734","3734","STAFF","IN","Y","Y"
"3735","3735","3735","STAFF","BL","Y","Y"
"3736","3736","3736","STAFF","BL","Y","Y"
"3737","3737","3737","STAFF","BL","Y","Y"
"3738","3738","3738","STAFF","BL","Y","Y"
"3739","3739","3739","STAFF","SB","Y","Y"
"3740","3740","3740","STAFF","BL","Y","Y"
"3741","3741","3741","STAFF","IN","Y","Y"
"3742","3742","3742","STAFF","EA","Y","Y"
"3743","3743","3743","STAFF","BL","Y","Y"
"3744","3744","3744","STAFF","BL","Y","Y"
"3745","3745","3745","STAFF","BL","Y","Y"
"3746","3746","3746","STAFF","SB","Y","Y"
"3747","3747","3747","STAFF","EA","Y","Y"
"3748","3748","3748","STAFF","SB","Y","Y"
"3749","3749","3749","STAFF","IN","Y","Y"
"3750","3750","3750","STAFF","BL","Y","Y"
"3751","3751","3751","STAFF","SE","Y","Y"
"3752","3752","3752","STAFF","IN","Y","Y"
"3753","3753","3753","STAFF","SB","Y","Y"
"3754","3754","3754","STAFF","IN","Y","Y"
"3755","3755","3755","STAFF","EA","Y","Y"
"3756","3756","3756","STAFF","SB","Y","Y"
"3757","3757","3757","STAFF","BL","Y","Y"
"3758","3758","3758","STAFF","BL","Y","Y"
"3759","3759","3759","STAFF","EA","Y","Y"
"3760","3760","3760","STAFF","BL","Y","Y"
"3761","3761","3761","STAFF","EA","Y","Y"
"3762","3762","3762","STAFF","BL","Y","Y"
"3763","3763","3763","STAFF","BL","Y","Y"
"3764","3764","3764","STAFF","IN","Y","Y"
"3765","3765","3765","STAFF","BL","Y","Y"
"3766","3766","3766","STAFF","IN","Y","Y"
"3767","3767","3767","STAFF","EA","Y","Y"
"3768","3768","3768","STAFF","EA","Y","Y"
"3769","3769","3769","STAFF","EA","Y","Y"
"3770","3770","3770","STAFF","IN","Y","Y"
"3771","3771","3771","STAFF","EA","Y","Y"
"3772","3772","3772","STAFF","BL","Y","Y"
"3773","3773","3773","STAFF","BL","Y","Y"
"3774","3774","3774","STAFF","BL","Y","Y"
"3775","3775","3775","STAFF","IN","Y","Y"
"3776","3776","3776","STAFF","BL","Y","Y"
"3777","3777","3777","STAFF","BL","Y","Y"
"3778","3778","3778","STAFF","IN","Y","Y"
"3779","3779","3779","STAFF","IN","Y","Y"
"3780","3780","3780","STAFF","BL","Y","Y"
"3781","3781","3781","STAFF","EA","Y","Y"
"3782","3782","3782","STAFF","IN","Y","Y"
"3783","3783","3783","STAFF","BL","Y","Y"
"3784","3784","3784","STAFF","BL","Y","Y"
"3785","3785","3785","STAFF","BL","Y","Y"
"3786","3786","3786","STAFF","BL","Y","Y"
"3787","3787","3787","STAFF","SE","Y","Y"
"3788","3788","3788","STAFF","IN","Y","Y"
"3789","3789","3789","STAFF","IN","Y","Y"
"3790","3790","3790","STAFF","BL","Y","Y"
"3791","3791","3791","STAFF","BL","Y","Y"
"3792","3792","3792","STAFF","NW","Y","Y"
"3793","3793","3793","STAFF","SB","Y","Y"
"3794","3794","3794","STAFF","IN","Y","Y"
"3795","3795","3795","STAFF","EA","Y","Y"
"3796","3796","3796","STAFF","SB","Y","Y"
"3797","3797","3797","STAFF","BL","Y","Y"
"3798","3798","3798","STAFF","IN","Y","Y"
"3799","3799","3799","STAFF","EA","Y","Y"
"3800","3800","3800","STAFF","BL","Y","Y"
"3801","3801","3801","STAFF","BL","Y","Y"
"3802","3802","3802","STAFF","SB","Y","Y"
"3803","3803","3803","STAFF","BL","Y","Y"
"3804","3804","3804","STAFF","BL","Y","Y"
"3805","3805","3805","STAFF","BL","Y","Y"
"3806","3806","3806","STAFF","IN","Y","Y"
"3807","3807","3807","STAFF","BL","Y","Y"
"3808","3808","3808","STAFF","IN","Y","Y"
"3809","3809","3809","STAFF","BL","Y","Y"
"3810","3810","3810","STAFF","IN","Y","Y"
"3811","3811","3811","STAFF","EA","Y","Y"
"3812","3812","3812","STAFF","IN","Y","Y"
"3813","3813","3813","STAFF","IN","Y","Y"
"3814","3814","3814","STAFF","SE","Y","Y"
"3815","3815","3815","STAFF","IN","Y","Y"
"3816","3816","3816","STAFF","EA","Y","Y"
"3817","3817","3817","STAFF","IN","Y","Y"
"3818","3818","3818","STAFF","NW","Y","Y"
"3819","3819","3819","STAFF","SE","Y","Y"
"3820","3820","3820","STAFF","BL","Y","Y"
"3821","3821","3821","STAFF","IN","Y","Y"
"3822","3822","3822","STAFF","IN","Y","Y"
"3823","3823","3823","STAFF","IN","Y","Y"
"3824","3824","3824","STAFF","IN","Y","Y"
"3825","3825","3825","STAFF","NW","Y","Y"
"3826","3826","3826","STAFF","BL","Y","Y"
"3827","3827","3827","STAFF","SB","Y","Y"
"3828","3828","3828","STAFF","IN","Y","Y"
"3829","3829","3829","STAFF","EA","Y","Y"
"3830","3830","3830","STAFF","EA","Y","Y"
"3831","3831","3831","STAFF","BL","Y","Y"
"3832","3832","3832","STAFF","BL","Y","Y"
"3833","3833","3833","STAFF","IN","Y","Y"
"3834","3834","3834","STAFF","SB","Y","Y"
"3835","3835","3835","STAFF","BL","Y","Y"
"3836","3836","3836","STAFF","BL","Y","Y"
"3837","3837","3837","STAFF","IN","Y","Y"
"3838","3838","3838","STAFF","BL","Y","Y"
"3839","3839","3839","STAFF","KO","Y","Y"
"3840","3840","3840","STAFF","BL","Y","Y"
"3841","3841","3841","STAFF","BL","Y","Y"
"3842","3842","3842","STAFF","IN","Y","Y"
"3843","3843","3843","STAFF","IN","Y","Y"
"3844","3844","3844","STAFF","IN","Y","Y"
"3845","3845","3845","STAFF","IN","Y","Y"
"3846","3846","3846","STAFF","IN","Y","Y"
"3847","3847","3847","STAFF","BL","Y","Y"
"3848","3848","3848","STAFF","IN","Y","Y"
"3849","3849","3849","STAFF","IN","Y","Y"
"3850","3850","3850","STAFF","IN","Y","Y"
"3851","3851","3851","STAFF","BL","Y","Y"
"3852","3852","3852","STAFF","BL","Y","Y"
"3853","3853","3853","STAFF","BL","Y","Y"
"3854","3854","3854","STAFF","IN","Y","Y"
"3855","3855","3855","STAFF","BL","Y","Y"
"3856","3856","3856","STAFF","BL","Y","Y"
"3857","3857","3857","STAFF","IN","Y","Y"
"3858","3858","3858","STAFF","KO","Y","Y"
"3859","3859","3859","STAFF","BL","Y","Y"
"3860","3860","3860","STAFF","IN","Y","Y"
"3861","3861","3861","STAFF","IN","Y","Y"
"3862","3862","3862","STAFF","BL","Y","Y"
"3863","3863","3863","STAFF","BL","Y","Y"
"3864","3864","3864","STAFF","IN","Y","Y"
"3865","3865","3865","STAFF","IN","Y","Y"
"3866","3866","3866","STAFF","SB","Y","Y"
"3867","3867","3867","STAFF","KO","Y","Y"
"3868","3868","3868","STAFF","IN","Y","Y"
"3869","3869","3869","STAFF","IN","Y","Y"
"3870","3870","3870","STAFF","BL","Y","Y"
"3871","3871","3871","STAFF","IN","Y","Y"
"3872","3872","3872","STAFF","EA","Y","Y"
"3873","3873","3873","STAFF","IN","Y","Y"
"3874","3874","3874","STAFF","EA","Y","Y"
"3875","3875","3875","STAFF","IN","Y","Y"
"3876","3876","3876","STAFF","BL","Y","Y"
"3877","3877","3877","STAFF","IN","Y","Y"
"3878","3878","3878","STAFF","BL","Y","Y"
"3879","3879","3879","STAFF","IN","Y","Y"
"3880","3880","3880","STAFF","IN","Y","Y"
"3881","3881","3881","FCLTY","EA","Y","Y"
"3882","3882","3882","FCLTY","IN","Y","Y"
"3883","3883","3883","FCLTY","BL","Y","Y"
"3884","3884","3884","STAFF","BL","Y","Y"
"3885","3885","3885","STAFF","IN","Y","Y"
"3886","3886","3886","STAFF","BL","Y","Y"
"3887","3887","3887","STAFF","EA","Y","Y"
"3888","3888","3888","STAFF","SB","Y","Y"
"3889","3889","3889","STAFF","BL","Y","Y"
"3890","3890","3890","STAFF","BL","Y","Y"
"3891","3891","3891","STAFF","IN","Y","Y"
"3892","3892","3892","STAFF","IN","Y","Y"
"3893","3893","3893","STAFF","BL","Y","Y"
"3894","3894","3894","STAFF","BL","Y","Y"
"3895","3895","3895","STAFF","KO","Y","Y"
"3896","3896","3896","STAFF","SE","Y","Y"
"3897","3897","3897","STAFF","BL","Y","Y"
"3898","3898","3898","STAFF","BL","Y","Y"
"3899","3899","3899","STAFF","IN","Y","Y"
"3900","3900","3900","STAFF","BL","Y","Y"
"3901","3901","3901","STAFF","EA","Y","Y"
"3902","3902","3902","STAFF","IN","Y","Y"
"3903","3903","3903","STAFF","IN","Y","Y"
"3904","3904","3904","STAFF","BL","Y","Y"
"3905","3905","3905","STAFF","BL","Y","Y"
"3906","3906","3906","STAFF","SB","Y","Y"
"3907","3907","3907","STAFF","EA","Y","Y"
"3908","3908","3908","STAFF","KO","Y","Y"
"3909","3909","3909","STAFF","BL","Y","Y"
"3910","3910","3910","STAFF","IN","Y","Y"
"3911","3911","3911","STAFF","EA","Y","Y"
"3912","3912","3912","STAFF","SB","Y","Y"
"3913","3913","3913","STAFF","IN","Y","Y"
"3914","3914","3914","STAFF","IN","Y","Y"
"3915","3915","3915","STAFF","IN","Y","Y"
"3916","3916","3916","STAFF","IN","Y","Y"
"3917","3917","3917","STAFF","BL","Y","Y"
"3918","3918","3918","STAFF","BL","Y","Y"
"3919","3919","3919","STAFF","BL","Y","Y"
"3920","3920","3920","STAFF","BL","Y","Y"
"3921","3921","3921","STAFF","IN","Y","Y"
"3922","3922","3922","STAFF","IN","Y","Y"
"3923","3923","3923","STAFF","IN","Y","Y"
"3924","3924","3924","STAFF","BL","Y","Y"
"3925","3925","3925","STAFF","EA","Y","Y"
"3926","3926","3926","STAFF","BL","Y","Y"
"3927","3927","3927","STAFF","BL","Y","Y"
"3928","3928","3928","STAFF","IN","Y","Y"
"3929","3929","3929","STAFF","IN","Y","Y"
"3930","3930","3930","STAFF","EA","Y","Y"
"3931","3931","3931","STAFF","BL","Y","Y"
"3932","3932","3932","STAFF","IN","Y","Y"
"3933","3933","3933","STAFF","KO","Y","Y"
"3934","3934","3934","STAFF","BL","Y","Y"
"3935","3935","3935","STAFF","IN","Y","Y"
"3936","3936","3936","STAFF","EA","Y","Y"
"3937","3937","3937","STAFF","IN","Y","Y"
"3938","3938","3938","STAFF","IN","Y","Y"
"3939","3939","3939","STAFF","SE","Y","Y"
"3940","3940","3940","STAFF","EA","Y","Y"
"3941","3941","3941","STAFF","EA","Y","Y"
"3942","3942","3942","STAFF","SE","Y","Y"
"3943","3943","3943","STAFF","IN","Y","Y"
"3944","3944","3944","STAFF","EA","Y","Y"
"3945","3945","3945","STAFF","EA","Y","Y"
"3946","3946","3946","STAFF","SB","Y","Y"
"3947","3947","3947","STAFF","BL","Y","Y"
"3948","3948","3948","STAFF","IN","Y","Y"
"3949","3949","3949","STAFF","SB","Y","Y"
"3950","3950","3950","STAFF","NW","Y","Y"
"3951","3951","3951","STAFF","BL","Y","Y"
"3952","3952","3952","STAFF","BL","Y","Y"
"3953","3953","3953","STAFF","SB","Y","Y"
"3954","3954","3954","STAFF","BL","Y","Y"
"3955","3955","3955","STAFF","IN","Y","Y"
"3956","3956","3956","STAFF","BL","Y","Y"
"3957","3957","3957","STAFF","SE","Y","Y"
"3958","3958","3958","STAFF","IN","Y","Y"
"3959","3959","3959","STAFF","IN","Y","Y"
"3960","3960","3960","STAFF","SE","Y","Y"
"3961","3961","3961","STAFF","KO","Y","Y"
"3962","3962","3962","STAFF","BL","Y","Y"
"3963","3963","3963","STAFF","SE","Y","Y"
"3964","3964","3964","STAFF","IN","Y","Y"
"3965","3965","3965","STAFF","NW","Y","Y"
"3966","3966","3966","STAFF","BL","Y","Y"
"3967","3967","3967","STAFF","SE","Y","Y"
"3968","3968","3968","STAFF","IN","Y","Y"
"3969","3969","3969","STAFF","IN","Y","Y"
"3970","3970","3970","STAFF","BL","Y","Y"
"3971","3971","3971","STAFF","IN","Y","Y"
"3972","3972","3972","STAFF","SB","Y","Y"
"3973","3973","3973","STAFF","IN","Y","Y"
"3974","3974","3974","STAFF","IN","Y","Y"
"3975","3975","3975","FCLTY","SE","Y","Y"
"3976","3976","3976","FCLTY","SB","Y","Y"
"3977","3977","3977","FCLTY","SB","Y","Y"
"3978","3978","3978","STAFF","EA","Y","Y"
"3979","3979","3979","STAFF","IN","Y","Y"
"3980","3980","3980","STAFF","IN","Y","Y"
"3981","3981","3981","STAFF","IN","Y","Y"
"3982","3982","3982","STAFF","IN","Y","Y"
"3983","3983","3983","STAFF","EA","Y","Y"
"3984","3984","3984","STAFF","IN","Y","Y"
"3985","3985","3985","STAFF","IN","Y","Y"
"3986","3986","3986","STAFF","BL","Y","Y"
"3987","3987","3987","STAFF","IN","Y","Y"
"3988","3988","3988","STAFF","BL","Y","Y"
"3989","3989","3989","STAFF","BL","Y","Y"
"3990","3990","3990","STAFF","BL","Y","Y"
"3991","3991","3991","STAFF","IN","Y","Y"
"3992","3992","3992","STAFF","EA","Y","Y"
"3993","3993","3993","STAFF","IN","Y","Y"
"3994","3994","3994","STAFF","SB","Y","Y"
"3995","3995","3995","STAFF","BL","Y","Y"
"3996","3996","3996","STAFF","NW","Y","Y"
"3997","3997","3997","STAFF","BL","Y","Y"
"3998","3998","3998","STAFF","SE","Y","Y"
"3999","3999","3999","STAFF","BL","Y","Y"
"4000","4000","4000","STAFF","SE","Y","Y"
"4001","4001","4001","STAFF","IN","Y","Y"
"4002","4002","4002","STAFF","BL","Y","Y"
"4003","4003","4003","STAFF","IN","Y","Y"
"4004","4004","4004","STAFF","IN","Y","Y"
"4005","4005","4005","STAFF","BL","Y","Y"
"4006","4006","4006","STAFF","BL","Y","Y"
"4007","4007","4007","STAFF","EA","Y","Y"
"4008","4008","4008","STAFF","BL","Y","Y"
"4009","4009","4009","STAFF","BL","Y","Y"
"4010","4010","4010","STAFF","IN","Y","Y"
"4011","4011","4011","STAFF","SE","Y","Y"
"4012","4012","4012","STAFF","BL","Y","Y"
"4013","4013","4013","STAFF","BL","Y","Y"
"4014","4014","4014","STAFF","BL","Y","Y"
"4015","4015","4015","STAFF","BL","Y","Y"
"4016","4016","4016","STDNT","IN","Y","Y"
"4017","4017","4017","STAFF","BL","Y","Y"
"4018","4018","4018","STAFF","SB","Y","Y"
"4019","4019","4019","STAFF","BL","Y","Y"
"4020","4020","4020","STAFF","EA","Y","Y"
"4021","4021","4021","STAFF","NW","Y","Y"
"4022","4022","4022","STAFF","BL","Y","Y"
"4023","4023","4023","STAFF","BL","Y","Y"
"4024","4024","4024","STAFF","BL","Y","Y"
"4025","4025","4025","STAFF","BL","Y","Y"
"4026","4026","4026","STDNT","BL","Y","Y"
"4027","4027","4027","STAFF","BL","Y","Y"
"4028","4028","4028","STAFF","BL","Y","Y"
"4029","4029","4029","STAFF","BL","Y","Y"
"4030","4030","4030","STAFF","IN","Y","Y"
"4031","4031","4031","STAFF","BL","Y","Y"
"4032","4032","4032","STAFF","BL","Y","Y"
"4033","4033","4033","STAFF","BL","Y","Y"
"4034","4034","4034","STDNT","BL","Y","Y"
"4035","4035","4035","STAFF","","Y","Y"
"4036","4036","4036","STAFF","BL","Y","Y"
"4042","4042","4042","STAFF","IN","Y","Y"
"4043","4043","4043","STDNT","BL","Y","Y"
"4044","4044","4044","STDNT","IN","Y","Y"
"4045","4045","4045","STDNT","BL","Y","Y"
"4046","4046","4046","STDNT","IN","Y","Y"
"4047","4047","4047","STAFF","BL","Y","Y"
"4048","4048","4048","STAFF","BL","Y","Y"
"4049","4049","4049","STAFF","BL","Y","Y"
"4050","4050","4050","STAFF","BL","Y","Y"
"4051","4051","4051","STAFF","BL","Y","Y"
"4052","4052","4052","STAFF","BL","Y","Y"
"4053","4053","4053","STAFF","BL","Y","Y"
"4054","4054","4054","STAFF","BL","Y","Y"
"4055","4055","4055","STAFF","BL","Y","Y"
"4056","4056","4056","STAFF","BL","Y","Y"
"4057","4057","4057","STAFF","BL","Y","Y"
"4058","4058","4058","STAFF","BL","Y","Y"
"4059","4059","4059","STAFF","BL","Y","Y"
"4060","4060","4060","STAFF","BL","Y","Y"
"4061","4061","4061","STAFF","BL","Y","Y"
"4062","4062","4062","STAFF","BL","Y","Y"
"4063","4063","4063","STAFF","BL","Y","Y"
"4064","4064","4064","STAFF","BL","Y","Y"
"4065","4065","4065","STAFF","BL","Y","Y"
"4066","4066","4066","STAFF","BL","Y","Y"
"4067","4067","4067","STAFF","BL","Y","Y"
"4068","4068","4068","STAFF","BL","Y","Y"
"4069","4069","4069","STAFF","BL","Y","Y"
"4070","4070","4070","STAFF","BL","Y","Y"
"4071","4071","4071","STAFF","BL","Y","Y"
"4072","4072","4072","STAFF","BL","Y","Y"
"4073","4073","4073","STAFF","BL","Y","Y"
"4074","4074","4074","STAFF","BL","Y","Y"
"4075","4075","4075","STAFF","BL","Y","Y"
"4076","4076","4076","STAFF","BL","Y","Y"
"4077","4077","4077","STAFF","BL","Y","Y"
"4078","4078","4078","STAFF","BL","Y","Y"
"4079","4079","4079","STAFF","BL","Y","Y"
"4080","4080","4080","STAFF","BL","Y","Y"
"4081","4081","4081","STAFF","BL","Y","Y"
"4082","4082","4082","STAFF","BL","Y","Y"
"4083","4083","4083","STAFF","BL","Y","Y"
"4084","4084","4084","STAFF","BL","Y","Y"
"4085","4085","4085","STAFF","BL","Y","Y"
"4086","4086","4086","STAFF","BL","Y","Y"
"4087","4087","4087","STAFF","BL","Y","Y"
"4088","4088","4088","STAFF","BL","Y","Y"
"4089","4089","4089","STAFF","BL","Y","Y"
"4090","4090","4090","STAFF","BL","Y","Y"
"4091","4091","4091","STAFF","BL","Y","Y"
"4092","4092","4092","STAFF","BL","Y","Y"
"4093","4093","4093","STAFF","BL","Y","Y"
"4094","4094","4094","STAFF","BL","Y","Y"
"4095","4095","4095","STAFF","BL","Y","Y"
"4096","4096","4096","STAFF","BL","Y","Y"
"4097","4097","4097","STAFF","BL","Y","Y"
"4098","4098","4098","STAFF","BL","Y","Y"
"4099","4099","4099","STAFF","BL","Y","Y"
"4100","4100","4100","STAFF","BL","Y","Y"
"4101","4101","4101","STAFF","BL","Y","Y"
"4102","4102","4102","STAFF","BL","Y","Y"
"4103","4103","4103","STAFF","BL","Y","Y"
"4104","4104","4104","STAFF","BL","Y","Y"
"4105","4105","4105","STAFF","BL","Y","Y"
"4106","4106","4106","STAFF","BL","Y","Y"
"4107","4107","4107","STAFF","BL","Y","Y"
"4108","4108","4108","STAFF","BL","Y","Y"
"4109","4109","4109","STAFF","BL","Y","Y"
"4110","4110","4110","STAFF","BL","Y","Y"
"4111","4111","4111","STAFF","BL","Y","Y"
"4112","4112","4112","STAFF","BL","Y","Y"
"4113","4113","4113","STAFF","BL","Y","Y"
"4114","4114","4114","STAFF","BL","Y","Y"
"4115","4115","4115","STAFF","BL","Y","Y"
"4116","4116","4116","STAFF","BL","Y","Y"
