"PRNCPL_ID","OBJ_ID","PRNCPL_NM","ENTITY_ID","ACTV_IND"
"5065906725","5065906725","gnvidrin","2997","Y"
"5067806570","5067806570","cnwilche","3943","Y"
"5068701724","5068701724","lboykin","2759","Y"
"5069707491","5069707491","icrossla","3500","Y"
"5074403509","5074403509","cnleung","3865","Y"
"5084103589","5084103589","kelso","4042","Y"
"5089405013","5089405013","mwaits","3414","Y"
"5089905442","5089905442","kite","2904","Y"
"5097701374","5097701374","cbernal","1037","Y"
"5100203763","5100203763","psturgeo","3661","Y"
"5101601385","5101601385","sochung","3719","Y"
"5102107521","5102107521","momenefe","3621","Y"
"5103107704","5103107704","balbin","3347","Y"
"5120607747","5120607747","keele","1097","Y"
"5121105659","5121105659","leatherw","2998","Y"
"5124902112","5124902112","domott","3941","Y"
"5147200470","5147200470","mlloyd","3211","Y"
"5147505131","5147505131","mochrism","3578","Y"
"5151809337","5151809337","cofye","3803","Y"
"5154406618","5154406618","trashbur","3579","Y"
"5157601830","5157601830","mohuddle","3133","Y"
"5163208565","5163208565","kjulius","3040","Y"
"5163907497","5163907497","sobojorq","3518","Y"
"5166508090","5166508090","lyarber","3545","Y"
"5166900312","5166900312","esteele","3420","Y"
"5168704099","5168704099","locandel","2568","Y"
"5171509918","5171509918","lquesenb","3854","Y"
"5172302837","5172302837","aseitz","3203","Y"
"5175302021","5175302021","dubose","2967","Y"
"5175504470","5175504470","eomarble","3990","Y"
"5176701495","5176701495","omarin","3522","Y"
"5179707129","5179707129","aoschexn","2742","Y"
"5183806303","5183806303","jneace","3337","Y"
"5184906417","5184906417","etolenti","3695","Y"
"5186100361","5186100361","moglover","3436","Y"
"5186102229","5186102229","mofortun","3834","Y"
"5187400048","5187400048","evans","1783","Y"
"5193204888","5193204888","losoilea","3422","Y"
"5206907102","5206907102","jpdamato","3491","Y"
"5210403288","5210403288","rpahmed","3673","Y"
"5214509007","5214509007","lplingo","3312","Y"
"5222808600","5222808600","aasberry","3668","Y"
"5223406485","5223406485","cphovis","1022","Y"
"5231501612","5231501612","hstringe","1083","Y"
"5238208156","5238208156","jpvarnad","3440","Y"
"5238503444","5238503444","mylarge","3078","Y"
"5240003343","5240003343","besnead","3405","Y"
"5242108705","5242108705","mormsby","3286","Y"
"5245605311","5245605311","felker","1017","Y"
"5246301400","5246301400","spaldrid","3478","Y"
"5246402917","5246402917","kpcosby","2784","Y"
"5248201148","5248201148","leldridg","3921","Y"
"5251106649","5251106649","rpgailey","1043","Y"
"5253907165","5253907165","tcolella","3156","Y"
"5254708562","5254708562","bkiely","3929","Y"
"5262907175","5262907175","ktowner","2838","Y"
"5263304328","5263304328","smoll","3278","Y"
"5263908889","5263908889","sprigdon","2999","Y"
"5264206522","5264206522","rprobich","3437","Y"
"5267600242","5267600242","mfrazier","3301","Y"
"5268706644","5268706644","lphoggar","3072","Y"
"5269109539","5269109539","splittle","3073","Y"
"5270505628","5270505628","mpchick","3149","Y"
"5273000148","5273000148","nphunt","3898","Y"
"5275500357","5275500357","epfarmer","2808","Y"
"5275603672","5275603672","cpcheung","3448","Y"
"5282906856","5282906856","nlovelad","3536","Y"
"5284404032","5284404032","jpbuss","3753","Y"
"5288404715","5288404715","rhoden","2641","Y"
"5291706249","5291706249","csilvers","2927","Y"
"5293405344","5293405344","jegbert","4033","Y"
"5295208044","5295208044","dlesko","3164","Y"
"5298004803","5298004803","bpeads","3916","Y"
"5299507056","5299507056","bptull","3531","Y"
"5302509476","5302509476","darneson","3232","Y"
"5309207209","5309207209","tgusman","3935","Y"
"5321703130","5321703130","aqburdet","2966","Y"
"5326500715","5326500715","jeliving","2979","Y"
"5331201785","5331201785","season","3117","Y"
"5331903365","5331903365","keasterl","2896","Y"
"5334003983","5334003983","jqahern","3553","Y"
"5335305005","5335305005","fqedmund","3883","Y"
"5335603449","5335603449","mqgoad","3947","Y"
"5335901264","5335901264","stroud","2772","Y"
"5340904165","5340904165","eqwalsto","3037","Y"
"5344900879","5344900879","jqfreder","3850","Y"
"5351701368","5351701368","aqdwyer","3514","Y"
"5360205001","5360205001","haworth","2922","Y"
"5360703640","5360703640","boliveir","3251","Y"
"5360707517","5360707517","bottinge","4030","Y"
"5362002681","5362002681","ehite","3267","Y"
"5366808694","5366808694","jqskelly","3724","Y"
"5367103951","5367103951","misaacso","3464","Y"
"5368508241","5368508241","asollars","3240","Y"
"5369106674","5369106674","stolman","3173","Y"
"5370700381","5370700381","mortega","3005","Y"
"5370702076","5370702076","mwilling","3461","Y"
"5373008390","5373008390","nqgilroy","3600","Y"
"5378107921","5378107921","eberglun","2895","Y"
"5379008502","5379008502","burd","1040","Y"
"5384207659","5384207659","dqnicol","3358","Y"
"5384306295","5384306295","lqridge","3604","Y"
"5388101202","5388101202","aemery","3016","Y"
"5390502344","5390502344","aqharp","3396","Y"
"5393601315","5393601315","mtomlins","3114","Y"
"5397206164","5397206164","rmunroe","3398","Y"
"5398709821","5398709821","kqjacint","2777","Y"
"5400901960","5400901960","mafenton","3917","Y"
"5401106715","5401106715","lrborows","2659","Y"
"5402206934","5402206934","lrbasso","2870","Y"
"5403600079","5403600079","kbarnes","3231","Y"
"5412209968","5412209968","trfurst","3997","Y"
"5413104033","5413104033","bunnell","1071","Y"
"5416508423","5416508423","lrwester","1470","Y"
"5420400165","5420400165","rrstephe","3669","Y"
"5421008748","5421008748","edrye","2873","Y"
"5423102694","5423102694","gkraus","3199","Y"
"5424404553","5424404553","vmagnuso","3137","Y"
"5430509566","5430509566","hadfield","2764","Y"
"5437005344","5437005344","kegbert","2840","Y"
"5448802231","5448802231","crtoth","3861","Y"
"5452902895","5452902895","erdocker","3683","Y"
"5454406993","5454406993","talden","3188","Y"
"5455507137","5455507137","kemenese","3245","Y"
"5464509740","5464509740","boman","1046","Y"
"5468701656","5468701656","lrsegura","3926","Y"
"5469103838","5469103838","sgarris","3010","Y"
"5472506840","5472506840","bred","3780","Y"
"5476301425","5476301425","aseals","3759","Y"
"5483808706","5483808706","jrnickel","3341","Y"
"5498505504","5498505504","ndarr","1049","Y"
"5505306341","5505306341","hreber","3634","Y"
"5505804257","5505804257","jblaine","3060","Y"
"5507604316","5507604316","icarbaja","3180","Y"
"5509109086","5509109086","lssohn","2369","Y"
"5511601466","5511601466","vhouser","3036","Y"
"5516501534","5516501534","lsepps","3936","Y"
"5518608449","5518608449","hsnussba","2969","Y"
"5525106066","5525106066","vpatch","3945","Y"
"5525505651","5525505651","isrosenf","3729","Y"
"5526807351","5526807351","nscalvo","3588","Y"
"5535209660","5535209660","osmilo","3650","Y"
"5535405928","5535405928","ssclaudi","3906","Y"
"5541103026","5541103026","msbasham","3541","Y"
"5541506375","5541506375","ntharpe","3548","Y"
"5546405401","5546405401","kslemoin","3741","Y"
"5557907664","5557907664","rsmccull","3161","Y"
"5558702729","5558702729","dsmeehan","3404","Y"
"5561408311","5561408311","pcopenha","2955","Y"
"5563807567","5563807567","gtolle","3762","Y"
"5564804827","5564804827","jsdenman","3213","Y"
"5566302804","5566302804","jsuribe","3323","Y"
"5566404040","5566404040","ssstidha","2809","Y"
"5576601733","5576601733","jsali","3723","Y"
"5589007124","5589007124","msslushe","3243","Y"
"5589307751","5589307751","ssjacobo","1075","Y"
"5594003018","5594003018","lminter","3020","Y"
"5594206387","5594206387","bramer","2976","Y"
"5598104606","5598104606","asgilmer","3003","Y"
"5598509810","5598509810","nloeb","3241","Y"
"5599000352","5599000352","lmack","3893","Y"
"5599001606","5599001606","engel","1041","Y"
"5601108543","5601108543","linorthr","3318","Y"
"5607503790","5607503790","ttellez","3969","Y"
"5610607857","5610607857","ctbeckfo","2656","Y"
"5614708043","5614708043","jtlieb","3802","Y"
"5614708900","5614708900","jtnuss","3181","Y"
"5621906847","5621906847","parke","2790","Y"
"5622705948","5622705948","comcclus","3701","Y"
"5627305015","5627305015","ptvalent","3886","Y"
"5630801602","5630801602","cmcmulle","3749","Y"
"5631302174","5631302174","imixon","2767","Y"
"5641904609","5641904609","ptdaught","1526","Y"
"5642104006","5642104006","mancini","2756","Y"
"5644206109","5644206109","erodarte","3124","Y"
"5652205916","5652205916","jgrazian","2960","Y"
"5653408083","5653408083","atbailla","3443","Y"
"5655408851","5655408851","ctcampo","2798","Y"
"5660204051","5660204051","lholcomb","3889","Y"
"5660602371","5660602371","supton","2587","Y"
"5666106211","5666106211","ktmcphai","3145","Y"
"5669408939","5669408939","atencarn","3742","Y"
"5672201534","5672201534","hepps","1482","Y"
"5674104312","5674104312","ctforet","3454","Y"
"5678308914","5678308914","zkuehl","3710","Y"
"5678802241","5678802241","hsinglet","1098","Y"
"5682002398","5682002398","durbin","1073","Y"
"5683305708","5683305708","ktgourle","3226","Y"
"5686203320","5686203320","mpulido","3425","Y"
"5689604619","5689604619","jtstroup","3001","Y"
"5691404828","5691404828","ltchiu","3378","Y"
"5694307882","5694307882","nighting","2901","Y"
"5703004918","5703004918","mschramm","3157","Y"
"5714106800","5714106800","dumartin","3770","Y"
"5716402724","5716402724","jhavens","4034","Y"
"5720209145","5720209145","cdance","3526","Y"
"5721404797","5721404797","philips","2885","Y"
"5725905238","5725905238","lboswort","3259","Y"
"5729300245","5729300245","day","2807","Y"
"5740007891","5740007891","bumaxson","3951","Y"
"5748808825","5748808825","cjeanbap","3533","Y"
"5749406689","5749406689","mceacher","1029","Y"
"5750603189","5750603189","mflander","3415","Y"
"5751603865","5751603865","arriaga","1086","Y"
"5752908620","5752908620","eurainer","3801","Y"
"5754604266","5754604266","kloera","2931","Y"
"5755900139","5755900139","audixon","2912","Y"
"5758507907","5758507907","fufreder","3539","Y"
"5759504722","5759504722","cknotts","3044","Y"
"5771807326","5771807326","eukasten","3606","Y"
"5776103043","5776103043","clancy","2584","Y"
"5778107441","5778107441","earenas","3153","Y"
"5779506654","5779506654","gendicot","2869","Y"
"5785104639","5785104639","mroundtr","3549","Y"
"5788201508","5788201508","kukay","2344","Y"
"5789807604","5789807604","auhuth","3642","Y"
"5790902739","5790902739","nbuford","3458","Y"
"5796405373","5796405373","tudeange","3911","Y"
"5797507352","5797507352","byerly","1864","Y"
"5799701976","5799701976","iboudrea","3693","Y"
"5801103380","5801103380","lvchisol","3950","Y"
"5801508274","5801508274","hvmarte","3335","Y"
"5807508729","5807508729","tislas","3112","Y"
"5811904314","5811904314","sfife","2882","Y"
"5815402801","5815402801","mvcintro","3528","Y"
"5815608065","5815608065","bdoney","3382","Y"
"5822209974","5822209974","dflickin","3394","Y"
"5822600575","5822600575","mvwhiteh","3919","Y"
"5834605317","5834605317","oblood","1025","Y"
"5838306122","5838306122","ehyder","3223","Y"
"5840802300","5840802300","mvliu","3115","Y"
"5840806578","5840806578","mserra","2854","Y"
"5846500376","5846500376","potter","2835","Y"
"5852509909","5852509909","rrunkle","3623","Y"
"5870509419","5870509419","mvmiceli","3221","Y"
"5873409408","5873409408","lplemmon","2884","Y"
"5876509454","5876509454","sessary","3972","Y"
"5877408321","5877408321","bvbrenne","3838","Y"
"5879307396","5879307396","lvlinebe","3263","Y"
"5885006333","5885006333","cwendel","3205","Y"
"5901400346","5901400346","bwburges","3732","Y"
"5905401470","5905401470","ttoney","1110","Y"
"5914204036","5914204036","awautry","3720","Y"
"5917508140","5917508140","agarry","3351","Y"
"5918604591","5918604591","hschrein","3840","Y"
"5919702911","5919702911","swdunnin","3495","Y"
"5925801181","5925801181","mcrow","3832","Y"
"5927407565","5927407565","nwviolet","3338","Y"
"5934406882","5934406882","fbranton","3258","Y"
"5949304259","5949304259","mwampler","2968","Y"
"5951409987","5951409987","fcurrey","4002","Y"
"5960108774","5960108774","mwwilkey","2412","Y"
"5963804650","5963804650","gdonato","3846","Y"
"5965907037","5965907037","gcurrin","3527","Y"
"5967802348","5967802348","cwwagone","2949","Y"
"5969106553","5969106553","sderry","3088","Y"
"5969905212","5969905212","wwyager","3711","Y"
"5989900763","5989900763","jwchurch","2823","Y"
"5996003203","5996003203","rwporter","2897","Y"
"5998202207","5998202207","barth","1076","Y"
"6001205150","6001205150","nmullens","3489","Y"
"6010708540","6010708540","province","1096","Y"
"6011107934","6011107934","cxtrader","3442","Y"
"6012204256","6012204256","tbumgarn","2806","Y"
"6019504164","6019504164","vyoon","1070","Y"
"6022009496","6022009496","cxtedesc","1109","Y"
"6038600202","6038600202","lgutierr","3076","Y"
"6044901223","6044901223","jxhoskin","3408","Y"
"6048001844","6048001844","starnes","1717","Y"
"6050504460","6050504460","whyte","2894","Y"
"6051803775","6051803775","crodrigu","3537","Y"
"6054309812","6054309812","jxlinder","3785","Y"
"6054406226","6054406226","tguarino","2778","Y"
"6063504751","6063504751","mhaase","3517","Y"
"6065408755","6065408755","sxclower","2941","Y"
"6076306314","6076306314","howlett","1686","Y"
"6076602019","6076602019","jguillor","3015","Y"
"6080308182","6080308182","exmalek","3875","Y"
"6085806353","6085806353","oxleong","3474","Y"
"6090303239","6090303239","ctuck","1637","Y"
"6090605470","6090605470","stoole","3134","Y"
"6094500409","6094500409","dxmccart","3544","Y"
"6098801303","6098801303","dquick","3841","Y"
"6100502474","6100502474","epimente","3869","Y"
"6105807539","6105807539","jyfectea","3811","Y"
"6110703327","6110703327","fhogg","3210","Y"
"6121801715","6121801715","staley","1105","Y"
"6126708165","6126708165","mshackle","2851","Y"
"6132403622","6132403622","jywhitco","3806","Y"
"6137600107","6137600107","woods","1000","Y"
"6139306823","6139306823","fclyburn","4031","Y"
"6142507501","6142507501","dywoosle","3672","Y"
"6156003233","6156003233","cywertz","3976","Y"
"6156606070","6156606070","cymagill","2805","Y"
"6158003283","6158003283","earley","1081","Y"
"6162502038","6162502038","khuntley","3776","Y"
"6164904958","6164904958","orton","2227","Y"
"6165100953","6165100953","fkirklan","3892","Y"
"6170904981","6170904981","cotowle","3598","Y"
"6172204597","6172204597","hykrug","3255","Y"
"6176006856","6176006856","mylovela","1172","Y"
"6176204753","6176204753","syfredri","1531","Y"
"6176502537","6176502537","symauldi","3234","Y"
"6177806959","6177806959","tlandes","3574","Y"
"6182208707","6182208707","mnaumann","2986","Y"
"6185006765","6185006765","cydowner","3270","Y"
"6195608772","6195608772","lyamey","3497","Y"
"6207703270","6207703270","jzarteag","3859","Y"
"6208601267","6208601267","jtipton","2819","Y"
"6209103891","6209103891","lseverso","2763","Y"
"6214907514","6214907514","riendeau","2655","Y"
"6218206268","6218206268","rdeen","3147","Y"
"6218805472","6218805472","tedesco","2803","Y"
"6219003014","6219003014","ysteed","1104","Y"
"6219307217","6219307217","kdimaggi","3360","Y"
"6219408423","6219408423","kwestern","2745","Y"
"6221706714","6221706714","abrockwa","3827","Y"
"6224007077","6224007077","mzmanion","3026","Y"
"6235900785","6235900785","vholman","3412","Y"
"6240307307","6240307307","kpridemo","2842","Y"
"6242205377","6242205377","dzbenham","3480","Y"
"6245103433","6245103433","gmcvey","2853","Y"
"6248700096","6248700096","szalexan","1438","Y"
"6258007742","6258007742","dmarrufo","2755","Y"
"6259500614","6259500614","czjohns","3703","Y"
"6261002670","6261002670","cary","1050","Y"
"6261900995","6261900995","aknowles","3363","Y"
"6269308135","6269308135","shaigh","2993","Y"
"6269708732","6269708732","izhillye","2749","Y"
"6272309454","6272309454","azessary","2994","Y"
"6274603810","6274603810","cmccue","3238","Y"
"6276904397","6276904397","heagle","2867","Y"
"6288405390","6288405390","wrhineha","1399","Y"
"6291109390","6291109390","lzshambl","3848","Y"
"6291508813","6291508813","cmarkel","3543","Y"
"6295106954","6295106954","kzmcatee","3768","Y"
"A000000001","A000000001","akoontz","4078","Y"
"A000000002","A000000002","aburton","4079","Y"
"A000000003","A000000003","ayoung","4080","Y"
"A000000004","A000000004","avogel","4081","Y"
"A000000005","A000000005","agetz","4082","Y"
"A000000006","A000000006","aferree","4083","Y"
"A000000007","A000000007","acoatney","4084","Y"
"A000000008","A000000008","abarge","4085","Y"
"A000000009","A000000009","amorgan","4086","Y"
"A000000010","A000000010","awright","4087","Y"
"C000000001","C000000001","cdonnell","4058","Y"
"C000000002","C000000002","cpeterso","4059","Y"
"C000000003","C000000003","cgreatho","4060","Y"
"C000000004","C000000004","cnoble","4061","Y"
"C000000005","C000000005","cmorriso","4062","Y"
"C000000006","C000000006","cemsley","4063","Y"
"C000000007","C000000007","cmcmeans","4064","Y"
"C000000008","C000000008","cburket","4065","Y"
"C000000009","C000000009","csylvest","4066","Y"
"C000000010","C000000010","cabrams","4067","Y"
"D000000001","D000000001","dmarin","4068","Y"
"D000000002","D000000002","dforsyth","4069","Y"
"D000000003","D000000003","dberry","4070","Y"
"D000000004","D000000004","dshipman","4071","Y"
"D000000005","D000000005","dsears","4072","Y"
"D000000006","D000000006","dfreelan","4073","Y"
"D000000007","D000000007","ddunlap","4074","Y"
"D000000008","D000000008","dellis","4075","Y"
"D000000009","D000000009","dgrainge","4076","Y"
"D000000010","D000000010","dmonroe","4077","Y"
"H000000001","H000000001","hnelson","4107","Y"
"H000000002","H000000002","hmoss","4108","Y"
"H000000003","H000000003","hgonzale","4109","Y"
"H000000004","H000000004","hwilliam","4110","Y"
"H000000005","H000000005","hbender","4111","Y"
"H000000006","H000000006","hsanders","4112","Y"
"H000000007","H000000007","hfields","4113","Y"
"H000000008","H000000008","hcarmich","4114","Y"
"H000000009","H000000009","heads","4115","Y"
"H000000010","H000000010","hkeller","4116","Y"
"I000000001","I000000001","ihenley","4048","Y"
"I000000002","I000000002","ianderso","4049","Y"
"I000000003","I000000003","imatthew","4050","Y"
"I000000004","I000000004","icain","4051","Y"
"I000000005","I000000005","iklein","4052","Y"
"I000000006","I000000006","itaylor","4053","Y"
"I000000007","I000000007","ismith","4054","Y"
"I000000008","I000000008","ijohnson","4055","Y"
"I000000009","I000000009","itarking","4056","Y"
"I000000010","I000000010","imccloud","4057","Y"
"KULUSER","KULUSER","kuluser","4035","Y"
"M000000001","M000000001","mbaxter","4088","Y"
"M000000002","M000000002","mgray","4089","Y"
"M000000003","M000000003","mhandley","4090","Y"
"M000000004","M000000004","mlee","4091","Y"
"M000000005","M000000005","mlawyer","4092","Y"
"M000000006","M000000006","mnorman","4093","Y"
"M000000007","M000000007","mobrian","4094","Y"
"M000000008","M000000008","mpayne","4095","Y"
"M000000009","M000000009","mhart","4096","Y"
"M000000010","M000000010","mquick","4097","Y"
"U000000001","U000000001","uryan","4098","Y"
"U000000002","U000000002","usampson","4099","Y"
"U000000003","U000000003","uallen","4100","Y"
"U000000004","U000000004","uvoss","4047","Y"
"U000000005","U000000005","utroyer","4101","Y"
"U000000006","U000000006","uwarren","4102","Y"
"U000000007","U000000007","uyoder","4103","Y"
"U000000008","U000000008","uzane","4104","Y"
"U000000009","U000000009","uyolinsk","4105","Y"
"U000000010","U000000010","ubrava","4106","Y"
