"ENT_TYP_CD","ENTITY_ID","OBJ_ID","ACTV_IND"
"PERSON","3827","3827-PERSON","Y"
"PERSON","3828","3828-PERSON","Y"
"PERSON","3829","3829-PERSON","Y"
"PERSON","3830","3830-PERSON","Y"
"PERSON","3831","3831-PERSON","Y"
"PERSON","3832","3832-PERSON","Y"
"PERSON","3833","3833-PERSON","Y"
"PERSON","3834","3834-PERSON","Y"
"PERSON","3835","3835-PERSON","Y"
"PERSON","3836","3836-PERSON","Y"
"PERSON","3837","3837-PERSON","Y"
"PERSON","3838","3838-PERSON","Y"
"PERSON","3839","3839-PERSON","Y"
"PERSON","3840","3840-PERSON","Y"
"PERSON","3841","3841-PERSON","Y"
"PERSON","3842","3842-PERSON","Y"
"PERSON","3843","3843-PERSON","Y"
"PERSON","3844","3844-PERSON","Y"
"PERSON","3845","3845-PERSON","Y"
"PERSON","3846","3846-PERSON","Y"
"PERSON","3847","3847-PERSON","Y"
"PERSON","3848","3848-PERSON","Y"
"PERSON","3849","3849-PERSON","Y"
"PERSON","3850","3850-PERSON","Y"
"PERSON","3851","3851-PERSON","Y"
"PERSON","3852","3852-PERSON","Y"
"PERSON","3853","3853-PERSON","Y"
"PERSON","3854","3854-PERSON","Y"
"PERSON","3855","3855-PERSON","Y"
"PERSON","3856","3856-PERSON","Y"
"PERSON","3857","3857-PERSON","Y"
"PERSON","3858","3858-PERSON","Y"
"PERSON","3859","3859-PERSON","Y"
"PERSON","3860","3860-PERSON","Y"
"PERSON","3861","3861-PERSON","Y"
"PERSON","3862","3862-PERSON","Y"
"PERSON","3863","3863-PERSON","Y"
"PERSON","3864","3864-PERSON","Y"
"PERSON","3865","3865-PERSON","Y"
"PERSON","3866","3866-PERSON","Y"
"PERSON","3867","3867-PERSON","Y"
"PERSON","3868","3868-PERSON","Y"
"PERSON","3869","3869-PERSON","Y"
"PERSON","3870","3870-PERSON","Y"
"PERSON","3871","3871-PERSON","Y"
"PERSON","3872","3872-PERSON","Y"
"PERSON","3873","3873-PERSON","Y"
"PERSON","3874","3874-PERSON","Y"
"PERSON","3875","3875-PERSON","Y"
"PERSON","3876","3876-PERSON","Y"
"PERSON","3877","3877-PERSON","Y"
"PERSON","3878","3878-PERSON","Y"
"PERSON","3879","3879-PERSON","Y"
"PERSON","3880","3880-PERSON","Y"
"PERSON","3881","3881-PERSON","Y"
"PERSON","3882","3882-PERSON","Y"
"PERSON","3883","3883-PERSON","Y"
"PERSON","3884","3884-PERSON","Y"
"PERSON","3885","3885-PERSON","Y"
"PERSON","3886","3886-PERSON","Y"
"PERSON","3887","3887-PERSON","Y"
"PERSON","3888","3888-PERSON","Y"
"PERSON","3889","3889-PERSON","Y"
"PERSON","3890","3890-PERSON","Y"
"PERSON","3891","3891-PERSON","Y"
"PERSON","3892","3892-PERSON","Y"
"PERSON","3893","3893-PERSON","Y"
"PERSON","3894","3894-PERSON","Y"
"PERSON","3895","3895-PERSON","Y"
"PERSON","3896","3896-PERSON","Y"
"PERSON","3897","3897-PERSON","Y"
"PERSON","3898","3898-PERSON","Y"
"PERSON","3899","3899-PERSON","Y"
"PERSON","3900","3900-PERSON","Y"
"PERSON","3901","3901-PERSON","Y"
"PERSON","3902","3902-PERSON","Y"
"PERSON","3903","3903-PERSON","Y"
"PERSON","3904","3904-PERSON","Y"
"PERSON","3905","3905-PERSON","Y"
"PERSON","3906","3906-PERSON","Y"
"PERSON","3907","3907-PERSON","Y"
"PERSON","3908","3908-PERSON","Y"
"PERSON","3909","3909-PERSON","Y"
"PERSON","3910","3910-PERSON","Y"
"PERSON","3911","3911-PERSON","Y"
"PERSON","3912","3912-PERSON","Y"
"PERSON","3913","3913-PERSON","Y"
"PERSON","3914","3914-PERSON","Y"
"PERSON","3915","3915-PERSON","Y"
"PERSON","3916","3916-PERSON","Y"
"PERSON","3917","3917-PERSON","Y"
"PERSON","3918","3918-PERSON","Y"
"PERSON","3919","3919-PERSON","Y"
"PERSON","3920","3920-PERSON","Y"
"PERSON","3921","3921-PERSON","Y"
"PERSON","3922","3922-PERSON","Y"
"PERSON","3923","3923-PERSON","Y"
"PERSON","3924","3924-PERSON","Y"
"PERSON","3925","3925-PERSON","Y"
"PERSON","3926","3926-PERSON","Y"
"PERSON","3927","3927-PERSON","Y"
"PERSON","3928","3928-PERSON","Y"
"PERSON","3929","3929-PERSON","Y"
"PERSON","3930","3930-PERSON","Y"
"PERSON","3931","3931-PERSON","Y"
"PERSON","3932","3932-PERSON","Y"
"PERSON","3933","3933-PERSON","Y"
"PERSON","3934","3934-PERSON","Y"
"PERSON","3935","3935-PERSON","Y"
"PERSON","3936","3936-PERSON","Y"
"PERSON","3937","3937-PERSON","Y"
"PERSON","3938","3938-PERSON","Y"
"PERSON","3939","3939-PERSON","Y"
"PERSON","3940","3940-PERSON","Y"
"PERSON","3941","3941-PERSON","Y"
"PERSON","3942","3942-PERSON","Y"
"PERSON","3943","3943-PERSON","Y"
"PERSON","3944","3944-PERSON","Y"
"PERSON","3945","3945-PERSON","Y"
"PERSON","3946","3946-PERSON","Y"
"PERSON","3947","3947-PERSON","Y"
"PERSON","3948","3948-PERSON","Y"
"PERSON","3949","3949-PERSON","Y"
"PERSON","3950","3950-PERSON","Y"
"PERSON","3951","3951-PERSON","Y"
"PERSON","3952","3952-PERSON","Y"
"PERSON","3953","3953-PERSON","Y"
"PERSON","3954","3954-PERSON","Y"
"PERSON","3955","3955-PERSON","Y"
"PERSON","3956","3956-PERSON","Y"
"PERSON","3957","3957-PERSON","Y"
"PERSON","3958","3958-PERSON","Y"
"PERSON","3959","3959-PERSON","Y"
"PERSON","3960","3960-PERSON","Y"
"PERSON","3961","3961-PERSON","Y"
"PERSON","3962","3962-PERSON","Y"
"PERSON","3963","3963-PERSON","Y"
"PERSON","3964","3964-PERSON","Y"
"PERSON","3965","3965-PERSON","Y"
"PERSON","3966","3966-PERSON","Y"
"PERSON","3967","3967-PERSON","Y"
"PERSON","3968","3968-PERSON","Y"
"PERSON","3969","3969-PERSON","Y"
"PERSON","3970","3970-PERSON","Y"
"PERSON","3971","3971-PERSON","Y"
"PERSON","3972","3972-PERSON","Y"
"PERSON","3973","3973-PERSON","Y"
"PERSON","3974","3974-PERSON","Y"
"PERSON","3975","3975-PERSON","Y"
"PERSON","3976","3976-PERSON","Y"
"PERSON","3977","3977-PERSON","Y"
"PERSON","3978","3978-PERSON","Y"
"PERSON","3979","3979-PERSON","Y"
"PERSON","3980","3980-PERSON","Y"
"PERSON","3981","3981-PERSON","Y"
"PERSON","3982","3982-PERSON","Y"
"PERSON","3983","3983-PERSON","Y"
"PERSON","3984","3984-PERSON","Y"
"PERSON","3985","3985-PERSON","Y"
"PERSON","3986","3986-PERSON","Y"
"PERSON","3987","3987-PERSON","Y"
"PERSON","3988","3988-PERSON","Y"
"PERSON","3989","3989-PERSON","Y"
"PERSON","3990","3990-PERSON","Y"
"PERSON","3991","3991-PERSON","Y"
"PERSON","3992","3992-PERSON","Y"
"PERSON","3993","3993-PERSON","Y"
"PERSON","3994","3994-PERSON","Y"
"PERSON","3995","3995-PERSON","Y"
"PERSON","3996","3996-PERSON","Y"
"PERSON","3997","3997-PERSON","Y"
"PERSON","3998","3998-PERSON","Y"
"PERSON","3999","3999-PERSON","Y"
"PERSON","4000","4000-PERSON","Y"
"PERSON","4001","4001-PERSON","Y"
"PERSON","4002","4002-PERSON","Y"
"PERSON","4003","4003-PERSON","Y"
"PERSON","4004","4004-PERSON","Y"
"PERSON","4005","4005-PERSON","Y"
"PERSON","4006","4006-PERSON","Y"
"PERSON","4007","4007-PERSON","Y"
"PERSON","4008","4008-PERSON","Y"
"PERSON","4009","4009-PERSON","Y"
"PERSON","4010","4010-PERSON","Y"
"PERSON","4011","4011-PERSON","Y"
"PERSON","4012","4012-PERSON","Y"
"PERSON","4013","4013-PERSON","Y"
"PERSON","4014","4014-PERSON","Y"
"PERSON","4015","4015-PERSON","Y"
"PERSON","4016","4016-PERSON","Y"
"PERSON","4017","4017-PERSON","Y"
"PERSON","4018","4018-PERSON","Y"
"PERSON","4019","4019-PERSON","Y"
"PERSON","4020","4020-PERSON","Y"
"PERSON","4021","4021-PERSON","Y"
"PERSON","4022","4022-PERSON","Y"
"PERSON","4023","4023-PERSON","Y"
"PERSON","4024","4024-PERSON","Y"
"PERSON","4025","4025-PERSON","Y"
"PERSON","4026","4026-PERSON","Y"
"PERSON","4027","4027-PERSON","Y"
"PERSON","4028","4028-PERSON","Y"
"PERSON","4029","4029-PERSON","Y"
"PERSON","4030","4030-PERSON","Y"
"PERSON","4031","4031-PERSON","Y"
"PERSON","4032","4032-PERSON","Y"
"PERSON","4033","4033-PERSON","Y"
"PERSON","4034","4034-PERSON","Y"
"PERSON","4035","4035-PERSON","Y"
"PERSON","4036","4036-PERSON","Y"
"PERSON","4042","4042-PERSON","Y"
"PERSON","4043","4043-PERSON","Y"
"PERSON","4044","4044-PERSON","Y"
"PERSON","4045","4045-PERSON","Y"
"PERSON","4046","4046-PERSON","Y"
"PERSON","4047","4047-PERSON","Y"
"PERSON","4048","4048-PERSON","Y"
"PERSON","4049","4049-PERSON","Y"
"PERSON","4050","4050-PERSON","Y"
"PERSON","4051","4051-PERSON","Y"
"PERSON","4052","4052-PERSON","Y"
"PERSON","4053","4053-PERSON","Y"
"PERSON","4054","4054-PERSON","Y"
"PERSON","4055","4055-PERSON","Y"
"PERSON","4056","4056-PERSON","Y"
"PERSON","4057","4057-PERSON","Y"
"PERSON","4058","4058-PERSON","Y"
"PERSON","4059","4059-PERSON","Y"
"PERSON","4060","4060-PERSON","Y"
"PERSON","4061","4061-PERSON","Y"
"PERSON","4062","4062-PERSON","Y"
"PERSON","4063","4063-PERSON","Y"
"PERSON","4064","4064-PERSON","Y"
"PERSON","4065","4065-PERSON","Y"
"PERSON","4066","4066-PERSON","Y"
"PERSON","4067","4067-PERSON","Y"
"PERSON","4068","4068-PERSON","Y"
"PERSON","4069","4069-PERSON","Y"
"PERSON","4070","4070-PERSON","Y"
"PERSON","4071","4071-PERSON","Y"
"PERSON","4072","4072-PERSON","Y"
"PERSON","4073","4073-PERSON","Y"
"PERSON","4074","4074-PERSON","Y"
"PERSON","4075","4075-PERSON","Y"
"PERSON","4076","4076-PERSON","Y"
"PERSON","4077","4077-PERSON","Y"
"PERSON","4078","4078-PERSON","Y"
"PERSON","4079","4079-PERSON","Y"
"PERSON","4080","4080-PERSON","Y"
"PERSON","4081","4081-PERSON","Y"
"PERSON","4082","4082-PERSON","Y"
"PERSON","4083","4083-PERSON","Y"
"PERSON","4084","4084-PERSON","Y"
"PERSON","4085","4085-PERSON","Y"
"PERSON","4086","4086-PERSON","Y"
"PERSON","4087","4087-PERSON","Y"
"PERSON","4088","4088-PERSON","Y"
"PERSON","4089","4089-PERSON","Y"
"PERSON","4090","4090-PERSON","Y"
"PERSON","4091","4091-PERSON","Y"
"PERSON","4092","4092-PERSON","Y"
"PERSON","4093","4093-PERSON","Y"
"PERSON","4094","4094-PERSON","Y"
"PERSON","4095","4095-PERSON","Y"
"PERSON","4096","4096-PERSON","Y"
"PERSON","4097","4097-PERSON","Y"
"PERSON","4098","4098-PERSON","Y"
"PERSON","4099","4099-PERSON","Y"
"PERSON","4100","4100-PERSON","Y"
"PERSON","4101","4101-PERSON","Y"
"PERSON","4102","4102-PERSON","Y"
"PERSON","4103","4103-PERSON","Y"
"PERSON","4104","4104-PERSON","Y"
"PERSON","4105","4105-PERSON","Y"
"PERSON","4106","4106-PERSON","Y"
"PERSON","4107","4107-PERSON","Y"
"PERSON","4108","4108-PERSON","Y"
"PERSON","4109","4109-PERSON","Y"
"PERSON","4110","4110-PERSON","Y"
"PERSON","4111","4111-PERSON","Y"
"PERSON","4112","4112-PERSON","Y"
"PERSON","4113","4113-PERSON","Y"
"PERSON","4114","4114-PERSON","Y"
"PERSON","4115","4115-PERSON","Y"
"PERSON","4116","4116-PERSON","Y"
