kemid|me_dt_id|hist_inc_csh|hist_prin_csh|obj_id|ver_nbr|
037B012161|24.0|0.53|0.5|8529CD486165060AE0404F8189D81C0B|1.0|
037B012161|25.0|0.62|0.5|8529CD4861B4060AE0404F8189D81C0B|1.0|
037B012161|26.0|0.77|0.5|8529CD486203060AE0404F8189D81C0B|1.0|
037B012161|27.0|0.07|0.5|8529CD486252060AE0404F8189D81C0B|1.0|
037B012161|28.0|0.05|0.5|8529CD4862A1060AE0404F8189D81C0B|1.0|
037B012161|29.0|0.05|0.5|8529CD4862F0060AE0404F8189D81C0B|1.0|
037B012161|30.0|0.27|0.5|8529CD48633F060AE0404F8189D81C0B|1.0|
037B012161|31.0|0.49|0.5|8529CD48638E060AE0404F8189D81C0B|1.0|
037E009701|1.0|0.79|0.22|8529CD485A69060AE0404F8189D81C0B|1.0|
037E009701|2.0|0.27|0.24|8529CD485AB5060AE0404F8189D81C0B|1.0|
037E009701|3.0|0.31|0.31|8529CD485B00060AE0404F8189D81C0B|1.0|
037E009701|4.0|0.64|0.26|8529CD485B4C060AE0404F8189D81C0B|1.0|
037E009701|5.0|0.4|0.72|8529CD485B98060AE0404F8189D81C0B|1.0|
037E009701|6.0|0.31|0.72|8529CD485BE5060AE0404F8189D81C0B|1.0|
037E009701|7.0|0.43|0.98|8529CD485C32060AE0404F8189D81C0B|1.0|
037E009701|8.0|0.77|0.53|8529CD485C7F060AE0404F8189D81C0B|1.0|
037E009701|9.0|0.77|0.53|8529CD485CCD060AE0404F8189D81C0B|1.0|
037E009701|10.0|0.68|0.53|8529CD485D1B060AE0404F8189D81C0B|1.0|
037E009701|11.0|0.03|0.9|8529CD485D69060AE0404F8189D81C0B|1.0|
037E009701|12.0|0.69|0.9|8529CD485DB6060AE0404F8189D81C0B|1.0|
037E009701|13.0|0.39|0.21|8529CD485E04060AE0404F8189D81C0B|1.0|
037E009701|14.0|0.0|0.21|8529CD485E52060AE0404F8189D81C0B|1.0|
037E009701|15.0|0.94|0.21|8529CD485EA0060AE0404F8189D81C0B|1.0|
037E009701|16.0|0.95|0.21|8529CD485EEE060AE0404F8189D81C0B|1.0|
037E009701|17.0|0.6|0.23|8529CD485F3C060AE0404F8189D81C0B|1.0|
037E009701|18.0|0.84|0.23|8529CD485F8A060AE0404F8189D81C0B|1.0|
037E009701|19.0|0.92|0.23|8529CD485FD8060AE0404F8189D81C0B|1.0|
037E009701|20.0|0.71|0.28|8529CD486028060AE0404F8189D81C0B|1.0|
037E009701|21.0|0.14|0.28|8529CD486078060AE0404F8189D81C0B|1.0|
037E009701|22.0|0.27|0.28|8529CD4860C8060AE0404F8189D81C0B|1.0|
037E009701|23.0|0.75|0.28|8529CD486117060AE0404F8189D81C0B|1.0|
037E009701|24.0|0.92|0.28|8529CD486166060AE0404F8189D81C0B|1.0|
037E009701|25.0|0.81|0.28|8529CD4861B5060AE0404F8189D81C0B|1.0|
037E009701|26.0|0.23|0.28|8529CD486204060AE0404F8189D81C0B|1.0|
037E009701|27.0|0.98|0.28|8529CD486253060AE0404F8189D81C0B|1.0|
037E009701|28.0|0.74|0.28|8529CD4862A2060AE0404F8189D81C0B|1.0|
037E009701|29.0|0.44|0.28|8529CD4862F1060AE0404F8189D81C0B|1.0|
037E009701|30.0|0.28|0.43|8529CD486340060AE0404F8189D81C0B|1.0|
037E009701|31.0|0.12|0.43|8529CD48638F060AE0404F8189D81C0B|1.0|
037E009727|19.0|0.0|0.0|8529CD485FD9060AE0404F8189D81C0B|1.0|
037E009727|20.0|0.13|0.27|8529CD486029060AE0404F8189D81C0B|1.0|
037E009727|21.0|0.07|0.72|8529CD486079060AE0404F8189D81C0B|1.0|
037E009727|22.0|0.13|0.03|8529CD4860C9060AE0404F8189D81C0B|1.0|
037E009727|23.0|0.13|0.58|8529CD486118060AE0404F8189D81C0B|1.0|
037E009727|24.0|0.13|0.38|8529CD486167060AE0404F8189D81C0B|1.0|
037E009727|25.0|0.13|0.3|8529CD4861B6060AE0404F8189D81C0B|1.0|
037E009727|26.0|0.13|0.63|8529CD486205060AE0404F8189D81C0B|1.0|
037E009727|27.0|0.13|0.45|8529CD486254060AE0404F8189D81C0B|1.0|
037E009727|28.0|0.13|0.19|8529CD4862A3060AE0404F8189D81C0B|1.0|
037E009727|29.0|0.13|0.12|8529CD4862F2060AE0404F8189D81C0B|1.0|
037E009727|30.0|0.13|0.42|8529CD486341060AE0404F8189D81C0B|1.0|
037E009727|31.0|0.13|0.05|8529CD486390060AE0404F8189D81C0B|1.0|
037F002010|1.0|0.5|0.37|8529CD485A6A060AE0404F8189D81C0B|1.0|
037F002010|2.0|0.98|0.37|8529CD485AB6060AE0404F8189D81C0B|1.0|
037F002010|3.0|0.27|0.37|8529CD485B01060AE0404F8189D81C0B|1.0|
037F002010|4.0|0.93|0.37|8529CD485B4D060AE0404F8189D81C0B|1.0|
037F002010|5.0|0.34|0.37|8529CD485B99060AE0404F8189D81C0B|1.0|
037F002010|6.0|0.64|0.37|8529CD485BE6060AE0404F8189D81C0B|1.0|
037F002010|7.0|0.22|0.37|8529CD485C33060AE0404F8189D81C0B|1.0|
037F002010|8.0|0.41|0.37|8529CD485C80060AE0404F8189D81C0B|1.0|
037F002010|9.0|0.16|0.37|8529CD485CCE060AE0404F8189D81C0B|1.0|
037F002010|10.0|0.11|0.37|8529CD485D1C060AE0404F8189D81C0B|1.0|
037F002010|11.0|0.53|0.37|8529CD485D6A060AE0404F8189D81C0B|1.0|
037F002010|12.0|0.0|0.37|8529CD485DB7060AE0404F8189D81C0B|1.0|
037F002010|13.0|0.54|0.37|8529CD485E05060AE0404F8189D81C0B|1.0|
037F002010|14.0|0.66|0.37|8529CD485E53060AE0404F8189D81C0B|1.0|
037F002010|15.0|0.39|0.37|8529CD485EA1060AE0404F8189D81C0B|1.0|
037F002010|16.0|0.22|0.37|8529CD485EEF060AE0404F8189D81C0B|1.0|
037F002010|17.0|0.62|0.37|8529CD485F3D060AE0404F8189D81C0B|1.0|
037F002010|18.0|0.57|0.37|8529CD485F8B060AE0404F8189D81C0B|1.0|
037F002010|19.0|0.19|0.37|8529CD485FDA060AE0404F8189D81C0B|1.0|
037F002010|20.0|0.25|0.37|8529CD48602A060AE0404F8189D81C0B|1.0|
037F002010|21.0|0.15|0.37|8529CD48607A060AE0404F8189D81C0B|1.0|
037F002010|22.0|0.66|0.37|8529CD4860CA060AE0404F8189D81C0B|1.0|
037F002010|23.0|0.6|0.37|8529CD486119060AE0404F8189D81C0B|1.0|
037F002010|24.0|0.59|0.37|8529CD486168060AE0404F8189D81C0B|1.0|
037F002010|25.0|0.74|0.37|8529CD4861B7060AE0404F8189D81C0B|1.0|
037F002010|26.0|0.77|0.37|8529CD486206060AE0404F8189D81C0B|1.0|
037F002010|27.0|0.04|0.37|8529CD486255060AE0404F8189D81C0B|1.0|
037F002010|28.0|0.33|0.37|8529CD4862A4060AE0404F8189D81C0B|1.0|
037F002010|29.0|0.5|0.37|8529CD4862F3060AE0404F8189D81C0B|1.0|
037F002010|30.0|0.59|0.37|8529CD486342060AE0404F8189D81C0B|1.0|
037F002010|31.0|0.38|0.37|8529CD486391060AE0404F8189D81C0B|1.0|
037G003785|1.0|0.0|0.22|8529CD485A6B060AE0404F8189D81C0B|1.0|
037G003785|2.0|0.0|0.22|8529CD485AB7060AE0404F8189D81C0B|1.0|
037G003785|3.0|0.0|0.22|8529CD485B02060AE0404F8189D81C0B|1.0|
037G003785|4.0|0.0|0.22|8529CD485B4E060AE0404F8189D81C0B|1.0|
037G003785|5.0|0.0|0.22|8529CD485B9A060AE0404F8189D81C0B|1.0|
037G003785|6.0|0.0|0.22|8529CD485BE7060AE0404F8189D81C0B|1.0|
037G003785|7.0|0.0|0.22|8529CD485C34060AE0404F8189D81C0B|1.0|
037G003785|8.0|0.0|0.22|8529CD485C81060AE0404F8189D81C0B|1.0|
037G003785|9.0|0.0|0.22|8529CD485CCF060AE0404F8189D81C0B|1.0|
037G003785|10.0|0.0|0.22|8529CD485D1D060AE0404F8189D81C0B|1.0|
037G003785|11.0|0.0|0.22|8529CD485D6B060AE0404F8189D81C0B|1.0|
037G003785|12.0|0.0|0.22|8529CD485DB8060AE0404F8189D81C0B|1.0|
037G003785|13.0|0.0|0.22|8529CD485E06060AE0404F8189D81C0B|1.0|
037G003785|14.0|0.0|0.22|8529CD485E54060AE0404F8189D81C0B|1.0|
037G003785|15.0|0.0|0.22|8529CD485EA2060AE0404F8189D81C0B|1.0|
037G003785|16.0|0.0|0.22|8529CD485EF0060AE0404F8189D81C0B|1.0|
037G003785|17.0|0.0|0.22|8529CD485F3E060AE0404F8189D81C0B|1.0|
037G003785|18.0|0.0|0.22|8529CD485F8C060AE0404F8189D81C0B|1.0|
037G003785|19.0|0.0|0.22|8529CD485FDB060AE0404F8189D81C0B|1.0|
037G003785|20.0|0.0|0.22|8529CD48602B060AE0404F8189D81C0B|1.0|
037G003785|21.0|0.0|0.22|8529CD48607B060AE0404F8189D81C0B|1.0|
037G003785|22.0|0.0|0.22|8529CD4860CB060AE0404F8189D81C0B|1.0|
037G003785|23.0|0.0|0.22|8529CD48611A060AE0404F8189D81C0B|1.0|
037G003785|24.0|0.0|0.22|8529CD486169060AE0404F8189D81C0B|1.0|
037G003785|25.0|0.0|0.22|8529CD4861B8060AE0404F8189D81C0B|1.0|
037G003785|26.0|0.0|0.22|8529CD486207060AE0404F8189D81C0B|1.0|
037G003785|27.0|0.0|0.22|8529CD486256060AE0404F8189D81C0B|1.0|
037G003785|28.0|0.0|0.22|8529CD4862A5060AE0404F8189D81C0B|1.0|
037G003785|29.0|0.0|0.22|8529CD4862F4060AE0404F8189D81C0B|1.0|
037G003785|30.0|0.0|0.22|8529CD486343060AE0404F8189D81C0B|1.0|
037G003785|31.0|0.0|0.22|8529CD486392060AE0404F8189D81C0B|1.0|
037G003BD9|1.0|0.5|0.37|8529CD485A7E060AE0404F8189D81C0B|1.0|
037G003BD9|2.0|0.4|0.1|8529CD485ACA060AE0404F8189D81C0B|1.0|
037G003BD9|3.0|0.89|0.38|8529CD485B15060AE0404F8189D81C0B|1.0|
037G003BD9|4.0|0.64|0.5|8529CD485B61060AE0404F8189D81C0B|1.0|
037G003BD9|5.0|0.49|0.3|8529CD485BAD060AE0404F8189D81C0B|1.0|
037G003BD9|6.0|0.87|0.16|8529CD485BFA060AE0404F8189D81C0B|1.0|
037G003BD9|7.0|0.36|0.16|8529CD485C47060AE0404F8189D81C0B|1.0|
037G003BD9|8.0|0.17|0.38|8529CD485C94060AE0404F8189D81C0B|1.0|
037G003BD9|9.0|0.61|0.54|8529CD485CE2060AE0404F8189D81C0B|1.0|
037G003BD9|10.0|0.22|0.94|8529CD485D30060AE0404F8189D81C0B|1.0|
037G003BD9|11.0|0.05|0.49|8529CD485D7E060AE0404F8189D81C0B|1.0|
037G003BD9|12.0|0.87|0.46|8529CD485DCB060AE0404F8189D81C0B|1.0|
037G003BD9|13.0|0.82|0.12|8529CD485E19060AE0404F8189D81C0B|1.0|
037G003BD9|14.0|0.68|0.15|8529CD485E67060AE0404F8189D81C0B|1.0|
037G003BD9|15.0|0.96|0.55|8529CD485EB5060AE0404F8189D81C0B|1.0|
037G003BD9|16.0|0.4|0.03|8529CD485F03060AE0404F8189D81C0B|1.0|
037G003BD9|17.0|0.75|0.03|8529CD485F51060AE0404F8189D81C0B|1.0|
037G003BD9|18.0|0.34|0.42|8529CD485F9F060AE0404F8189D81C0B|1.0|
037G003BD9|19.0|0.83|0.75|8529CD485FEF060AE0404F8189D81C0B|1.0|
037G003BD9|20.0|0.66|0.68|8529CD48603F060AE0404F8189D81C0B|1.0|
037G003BD9|21.0|0.0|0.0|8529CD48608F060AE0404F8189D81C0B|1.0|
037G030812|19.0|0.0|0.0|8529CD485FDC060AE0404F8189D81C0B|1.0|
037G030812|20.0|0.0|0.0|8529CD48602C060AE0404F8189D81C0B|1.0|
037G030812|21.0|0.64|0.19|8529CD48607C060AE0404F8189D81C0B|1.0|
037G030812|22.0|0.59|0.49|8529CD4860CC060AE0404F8189D81C0B|1.0|
037G030812|23.0|0.56|0.41|8529CD48611B060AE0404F8189D81C0B|1.0|
037G030812|24.0|0.16|0.5|8529CD48616A060AE0404F8189D81C0B|1.0|
037G030812|25.0|0.66|0.3|8529CD4861B9060AE0404F8189D81C0B|1.0|
037G030812|26.0|0.92|0.1|8529CD486208060AE0404F8189D81C0B|1.0|
037G030812|27.0|0.5|0.39|8529CD486257060AE0404F8189D81C0B|1.0|
037G030812|28.0|0.61|0.11|8529CD4862A6060AE0404F8189D81C0B|1.0|
037G030812|29.0|0.36|0.11|8529CD4862F5060AE0404F8189D81C0B|1.0|
037G030812|30.0|0.85|0.53|8529CD486344060AE0404F8189D81C0B|1.0|
037G030812|31.0|0.34|0.53|8529CD486393060AE0404F8189D81C0B|1.0|
037H004261|1.0|0.0|0.09|8529CD485A6C060AE0404F8189D81C0B|1.0|
037H004261|2.0|0.0|0.03|8529CD485AB8060AE0404F8189D81C0B|1.0|
037H004261|3.0|0.62|0.21|8529CD485B03060AE0404F8189D81C0B|1.0|
037H004261|4.0|0.0|0.16|8529CD485B4F060AE0404F8189D81C0B|1.0|
037H004261|5.0|0.67|0.88|8529CD485B9B060AE0404F8189D81C0B|1.0|
037H004261|6.0|0.34|0.26|8529CD485BE8060AE0404F8189D81C0B|1.0|
037H004261|7.0|0.01|0.29|8529CD485C35060AE0404F8189D81C0B|1.0|
037H004261|8.0|0.68|0.66|8529CD485C82060AE0404F8189D81C0B|1.0|
037H004261|9.0|0.35|0.29|8529CD485CD0060AE0404F8189D81C0B|1.0|
037H004261|10.0|0.02|0.04|8529CD485D1E060AE0404F8189D81C0B|1.0|
037H004261|11.0|0.69|0.15|8529CD485D6C060AE0404F8189D81C0B|1.0|
037H004261|12.0|0.77|0.16|8529CD485DB9060AE0404F8189D81C0B|1.0|
037H004261|13.0|0.85|0.82|8529CD485E07060AE0404F8189D81C0B|1.0|
037H004261|14.0|0.52|0.29|8529CD485E55060AE0404F8189D81C0B|1.0|
037H004261|15.0|0.19|0.58|8529CD485EA3060AE0404F8189D81C0B|1.0|
037H004261|16.0|0.86|0.11|8529CD485EF1060AE0404F8189D81C0B|1.0|
037H004261|17.0|0.53|0.13|8529CD485F3F060AE0404F8189D81C0B|1.0|
037H004261|18.0|0.2|0.39|8529CD485F8D060AE0404F8189D81C0B|1.0|
037H004261|19.0|0.87|0.34|8529CD485FDD060AE0404F8189D81C0B|1.0|
037H004261|20.0|0.6|0.65|8529CD48602D060AE0404F8189D81C0B|1.0|
037H004261|21.0|0.23|0.38|8529CD48607D060AE0404F8189D81C0B|1.0|
037H004261|22.0|0.88|0.65|8529CD4860CD060AE0404F8189D81C0B|1.0|
037H004261|23.0|0.9|0.46|8529CD48611C060AE0404F8189D81C0B|1.0|
037H004261|24.0|0.55|0.47|8529CD48616B060AE0404F8189D81C0B|1.0|
037H004261|25.0|0.52|0.0|8529CD4861BA060AE0404F8189D81C0B|1.0|
037H004261|26.0|0.05|0.33|8529CD486209060AE0404F8189D81C0B|1.0|
037H004261|27.0|0.01|0.84|8529CD486258060AE0404F8189D81C0B|1.0|
037H004261|28.0|0.72|0.47|8529CD4862A7060AE0404F8189D81C0B|1.0|
037H004261|29.0|0.18|0.47|8529CD4862F6060AE0404F8189D81C0B|1.0|
037H004261|30.0|0.08|0.47|8529CD486345060AE0404F8189D81C0B|1.0|
037H004261|31.0|0.98|0.47|8529CD486394060AE0404F8189D81C0B|1.0|
037I002512|1.0|0.3|0.69|8529CD485A6D060AE0404F8189D81C0B|1.0|
037I002512|2.0|0.22|0.55|8529CD485AB9060AE0404F8189D81C0B|1.0|
037I002512|3.0|0.98|0.4|8529CD485B04060AE0404F8189D81C0B|1.0|
037I002512|4.0|0.99|0.61|8529CD485B50060AE0404F8189D81C0B|1.0|
037I002512|5.0|0.8|0.94|8529CD485B9C060AE0404F8189D81C0B|1.0|
037I002512|6.0|0.68|0.94|8529CD485BE9060AE0404F8189D81C0B|1.0|
037I002512|7.0|0.29|0.94|8529CD485C36060AE0404F8189D81C0B|1.0|
037I002512|8.0|0.58|0.15|8529CD485C83060AE0404F8189D81C0B|1.0|
037I002512|9.0|0.4|0.58|8529CD485CD1060AE0404F8189D81C0B|1.0|
037I002512|10.0|0.09|0.98|8529CD485D1F060AE0404F8189D81C0B|1.0|
037I002512|11.0|0.47|0.82|8529CD485D6D060AE0404F8189D81C0B|1.0|
037I002512|12.0|0.94|0.7|8529CD485DBA060AE0404F8189D81C0B|1.0|
037I002512|13.0|0.91|0.7|8529CD485E08060AE0404F8189D81C0B|1.0|
037I002512|14.0|0.27|0.7|8529CD485E56060AE0404F8189D81C0B|1.0|
037I002512|15.0|0.87|0.21|8529CD485EA4060AE0404F8189D81C0B|1.0|
037I002512|16.0|0.76|0.84|8529CD485EF2060AE0404F8189D81C0B|1.0|
037I002512|17.0|0.96|0.31|8529CD485F40060AE0404F8189D81C0B|1.0|
037I002512|18.0|0.6|0.48|8529CD485F8E060AE0404F8189D81C0B|1.0|
037I002512|19.0|0.22|0.48|8529CD485FDE060AE0404F8189D81C0B|1.0|
037I002512|20.0|0.73|0.48|8529CD48602E060AE0404F8189D81C0B|1.0|
037I002512|21.0|0.9|0.14|8529CD48607E060AE0404F8189D81C0B|1.0|
037I002512|22.0|0.04|0.0|8529CD4860CE060AE0404F8189D81C0B|1.0|
037I002512|23.0|0.86|0.12|8529CD48611D060AE0404F8189D81C0B|1.0|
037I002512|24.0|0.6|0.12|8529CD48616C060AE0404F8189D81C0B|1.0|
037I002512|25.0|0.22|0.12|8529CD4861BB060AE0404F8189D81C0B|1.0|
037I002512|26.0|0.87|0.12|8529CD48620A060AE0404F8189D81C0B|1.0|
037I002512|27.0|0.24|0.49|8529CD486259060AE0404F8189D81C0B|1.0|
037I002512|28.0|0.66|0.56|8529CD4862A8060AE0404F8189D81C0B|1.0|
037I002512|29.0|0.34|0.23|8529CD4862F7060AE0404F8189D81C0B|1.0|
037I002512|30.0|0.05|0.23|8529CD486346060AE0404F8189D81C0B|1.0|
037I002512|31.0|0.9|0.18|8529CD486395060AE0404F8189D81C0B|1.0|
037K008284|1.0|0.29|0.06|8529CD485A6E060AE0404F8189D81C0B|1.0|
037K008284|2.0|0.91|0.06|8529CD485ABA060AE0404F8189D81C0B|1.0|
037K008284|3.0|0.45|0.06|8529CD485B05060AE0404F8189D81C0B|1.0|
037K008284|4.0|0.25|0.06|8529CD485B51060AE0404F8189D81C0B|1.0|
037K008284|5.0|0.42|0.06|8529CD485B9D060AE0404F8189D81C0B|1.0|
037K008284|6.0|0.11|0.06|8529CD485BEA060AE0404F8189D81C0B|1.0|
037K008284|7.0|0.71|0.06|8529CD485C37060AE0404F8189D81C0B|1.0|
037K008284|8.0|0.85|0.96|8529CD485C84060AE0404F8189D81C0B|1.0|
037K008284|9.0|0.12|0.12|8529CD485CD2060AE0404F8189D81C0B|1.0|
037K008284|10.0|0.63|0.12|8529CD485D20060AE0404F8189D81C0B|1.0|
037K008284|11.0|0.6|0.12|8529CD485D6E060AE0404F8189D81C0B|1.0|
037K008284|12.0|0.31|0.12|8529CD485DBB060AE0404F8189D81C0B|1.0|
037K008284|13.0|0.38|0.12|8529CD485E09060AE0404F8189D81C0B|1.0|
037K008284|14.0|0.13|0.06|8529CD485E57060AE0404F8189D81C0B|1.0|
037K008284|15.0|0.96|0.98|8529CD485EA5060AE0404F8189D81C0B|1.0|
037K008284|16.0|0.68|0.98|8529CD485EF3060AE0404F8189D81C0B|1.0|
037K008284|17.0|0.92|0.98|8529CD485F41060AE0404F8189D81C0B|1.0|
037K008284|18.0|0.08|0.09|8529CD485F8F060AE0404F8189D81C0B|1.0|
037K008284|19.0|0.18|0.22|8529CD485FDF060AE0404F8189D81C0B|1.0|
037K008284|20.0|0.96|0.22|8529CD48602F060AE0404F8189D81C0B|1.0|
037K008284|21.0|0.69|0.22|8529CD48607F060AE0404F8189D81C0B|1.0|
037K008284|22.0|0.37|0.22|8529CD4860CF060AE0404F8189D81C0B|1.0|
037K008284|23.0|0.74|0.22|8529CD48611E060AE0404F8189D81C0B|1.0|
037K008284|24.0|0.18|0.22|8529CD48616D060AE0404F8189D81C0B|1.0|
037K008284|25.0|0.57|0.35|8529CD4861BC060AE0404F8189D81C0B|1.0|
037K008284|26.0|0.64|0.46|8529CD48620B060AE0404F8189D81C0B|1.0|
037K008284|27.0|0.14|0.46|8529CD48625A060AE0404F8189D81C0B|1.0|
037K008284|28.0|0.19|0.46|8529CD4862A9060AE0404F8189D81C0B|1.0|
037K008284|29.0|0.5|0.46|8529CD4862F8060AE0404F8189D81C0B|1.0|
037K008284|30.0|0.72|0.52|8529CD486347060AE0404F8189D81C0B|1.0|
037K008284|31.0|0.74|0.52|8529CD486396060AE0404F8189D81C0B|1.0|
037L006493|1.0|0.75|0.06|8529CD485A6F060AE0404F8189D81C0B|1.0|
037L006493|2.0|0.06|0.06|8529CD485ABB060AE0404F8189D81C0B|1.0|
037L006493|3.0|0.39|0.06|8529CD485B06060AE0404F8189D81C0B|1.0|
037L006493|4.0|0.89|0.06|8529CD485B52060AE0404F8189D81C0B|1.0|
037L006493|5.0|0.12|0.06|8529CD485B9E060AE0404F8189D81C0B|1.0|
037L006493|6.0|0.94|0.06|8529CD485BEB060AE0404F8189D81C0B|1.0|
037L006493|7.0|0.69|0.06|8529CD485C38060AE0404F8189D81C0B|1.0|
037L006493|8.0|0.13|0.06|8529CD485C85060AE0404F8189D81C0B|1.0|
037L006493|9.0|0.26|0.06|8529CD485CD3060AE0404F8189D81C0B|1.0|
037L006493|10.0|0.5|0.06|8529CD485D21060AE0404F8189D81C0B|1.0|
037L006493|11.0|0.49|0.06|8529CD485D6F060AE0404F8189D81C0B|1.0|
037L006493|12.0|0.93|0.06|8529CD485DBC060AE0404F8189D81C0B|1.0|
037L006493|13.0|0.88|0.06|8529CD485E0A060AE0404F8189D81C0B|1.0|
037L006493|14.0|0.91|0.06|8529CD485E58060AE0404F8189D81C0B|1.0|
037L006493|15.0|0.21|0.06|8529CD485EA6060AE0404F8189D81C0B|1.0|
037L006493|16.0|0.74|0.06|8529CD485EF4060AE0404F8189D81C0B|1.0|
037L006493|17.0|0.24|0.06|8529CD485F42060AE0404F8189D81C0B|1.0|
037L006493|18.0|0.49|0.06|8529CD485F90060AE0404F8189D81C0B|1.0|
037L006493|19.0|0.26|0.06|8529CD485FE0060AE0404F8189D81C0B|1.0|
037L006493|20.0|0.71|0.06|8529CD486030060AE0404F8189D81C0B|1.0|
037L006493|21.0|0.64|0.06|8529CD486080060AE0404F8189D81C0B|1.0|
037L006493|22.0|0.57|0.06|8529CD4860D0060AE0404F8189D81C0B|1.0|
037L006493|23.0|0.08|0.06|8529CD48611F060AE0404F8189D81C0B|1.0|
037L006493|24.0|0.76|0.06|8529CD48616E060AE0404F8189D81C0B|1.0|
037L006493|25.0|0.84|0.06|8529CD4861BD060AE0404F8189D81C0B|1.0|
037L006493|26.0|0.06|0.06|8529CD48620C060AE0404F8189D81C0B|1.0|
037L006493|27.0|0.19|0.06|8529CD48625B060AE0404F8189D81C0B|1.0|
037L006493|28.0|0.58|0.06|8529CD4862AA060AE0404F8189D81C0B|1.0|
037L006493|29.0|0.11|0.06|8529CD4862F9060AE0404F8189D81C0B|1.0|
037L006493|30.0|0.35|0.06|8529CD486348060AE0404F8189D81C0B|1.0|
037L006493|31.0|0.59|0.06|8529CD486397060AE0404F8189D81C0B|1.0|
037L006709|1.0|0.89|0.62|8529CD485A70060AE0404F8189D81C0B|1.0|
037L006709|2.0|0.49|0.04|8529CD485ABC060AE0404F8189D81C0B|1.0|
037L006709|3.0|0.44|0.31|8529CD485B07060AE0404F8189D81C0B|1.0|
037L006709|4.0|0.45|0.08|8529CD485B53060AE0404F8189D81C0B|1.0|
037L006709|5.0|0.53|0.26|8529CD485B9F060AE0404F8189D81C0B|1.0|
037L006709|6.0|0.03|0.07|8529CD485BEC060AE0404F8189D81C0B|1.0|
037L006709|7.0|0.75|0.22|8529CD485C39060AE0404F8189D81C0B|1.0|
037L006709|8.0|0.52|0.13|8529CD485C86060AE0404F8189D81C0B|1.0|
037L006709|9.0|0.13|0.58|8529CD485CD4060AE0404F8189D81C0B|1.0|
037L006709|10.0|0.96|0.73|8529CD485D22060AE0404F8189D81C0B|1.0|
037L006709|11.0|0.51|0.72|8529CD485D70060AE0404F8189D81C0B|1.0|
037L006709|12.0|0.81|0.6|8529CD485DBD060AE0404F8189D81C0B|1.0|
037L006709|13.0|0.12|0.43|8529CD485E0B060AE0404F8189D81C0B|1.0|
037L006709|14.0|0.42|0.96|8529CD485E59060AE0404F8189D81C0B|1.0|
037L006709|15.0|0.77|0.18|8529CD485EA7060AE0404F8189D81C0B|1.0|
037L006709|16.0|-5.62|0.68|8529CD485EF5060AE0404F8189D81C0B|1.0|
037L006709|17.0|0.0|0.18|8529CD485F43060AE0404F8189D81C0B|1.0|
037L006709|18.0|0.38|0.17|8529CD485F91060AE0404F8189D81C0B|1.0|
037L006709|19.0|0.52|0.19|8529CD485FE1060AE0404F8189D81C0B|1.0|
037L006709|20.0|0.67|0.29|8529CD486031060AE0404F8189D81C0B|1.0|
037L006709|21.0|0.74|0.69|8529CD486081060AE0404F8189D81C0B|1.0|
037L006709|22.0|0.83|0.22|8529CD4860D1060AE0404F8189D81C0B|1.0|
037L006709|23.0|0.9|0.1|8529CD486120060AE0404F8189D81C0B|1.0|
037L006709|24.0|0.99|0.4|8529CD48616F060AE0404F8189D81C0B|1.0|
037L006709|25.0|0.06|0.13|8529CD4861BE060AE0404F8189D81C0B|1.0|
037L006709|26.0|0.13|0.79|8529CD48620D060AE0404F8189D81C0B|1.0|
037L006709|27.0|0.21|0.31|8529CD48625C060AE0404F8189D81C0B|1.0|
037L006709|28.0|0.0|0.6|8529CD4862AB060AE0404F8189D81C0B|1.0|
037L006709|29.0|-4.59|0.12|8529CD4862FA060AE0404F8189D81C0B|1.0|
037L006709|30.0|0.0|0.77|8529CD486349060AE0404F8189D81C0B|1.0|
037L006709|31.0|0.0|0.86|8529CD486398060AE0404F8189D81C0B|1.0|
037MDER022|1.0|-60.8|0.54|8529CD485A71060AE0404F8189D81C0B|1.0|
037MDER022|2.0|0.98|0.55|8529CD485ABD060AE0404F8189D81C0B|1.0|
037MDER022|3.0|0.2|0.24|8529CD485B08060AE0404F8189D81C0B|1.0|
037MDER022|4.0|0.07|0.09|8529CD485B54060AE0404F8189D81C0B|1.0|
037MDER022|5.0|0.93|0.22|8529CD485BA0060AE0404F8189D81C0B|1.0|
037MDER022|6.0|0.33|0.0|8529CD485BED060AE0404F8189D81C0B|1.0|
037MDER022|7.0|0.81|0.26|8529CD485C3A060AE0404F8189D81C0B|1.0|
037MDER022|8.0|0.46|0.24|8529CD485C87060AE0404F8189D81C0B|1.0|
037MDER022|9.0|0.83|0.87|8529CD485CD5060AE0404F8189D81C0B|1.0|
037MDER022|10.0|0.39|0.21|8529CD485D23060AE0404F8189D81C0B|1.0|
037MDER022|11.0|0.21|0.38|8529CD485D71060AE0404F8189D81C0B|1.0|
037MDER022|12.0|0.12|0.38|8529CD485DBE060AE0404F8189D81C0B|1.0|
037MDER022|13.0|0.92|0.42|8529CD485E0C060AE0404F8189D81C0B|1.0|
037MDER022|14.0|0.01|0.67|8529CD485E5A060AE0404F8189D81C0B|1.0|
037MDER022|15.0|0.56|0.67|8529CD485EA8060AE0404F8189D81C0B|1.0|
037MDER022|16.0|0.56|0.45|8529CD485EF6060AE0404F8189D81C0B|1.0|
037MDER022|17.0|0.75|0.52|8529CD485F44060AE0404F8189D81C0B|1.0|
