"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KFS-GL","ScrubberStep","LIABILITY_IND","KFS365","1","CONFG","Y","Turns on (Y) or off (N) the generated plant liability (leasehold equities) process in the scrubber.","A","KFS"
"KFS-GL","ScrubberStep","LIABILITY_OBJECT_CODE","KFS366","1","CONFG","","The object code to which the generated plant fund liability (leasehold equities) will be assigned in the scrubber process.","A","KFS"
"KFS-GL","ScrubberStep","LIABILITY_OBJECT_SUB_TYPES","KFS367","1","CONFG","CL","The allowable object sub-type(s) associated with transactions that will be considered as part of the generated plant fund liability (leasehold equities) in the scrubber process.","A","KFS"
"KFS-GL","ScrubberStep","LIABILITY_OFFSET_CODE","KFS368","1","CONFG","","This overrides the Chart Fund Balance object code for Liability.","A","KFS"
"KFS-GL","ScrubberStep","LIABILITY_SUB_FUND_GROUPS","KFS369","1","CONFG","EXTAGY","Excludes transactions associated with certain sub fund group(s) from consideration as a generated plant fund liability (leasehold equities) in the scrubber process.","D","KFS"
"KFS-GL","ScrubberStep","OBJECT_TYPE_BYPASS_ORIGINATIONS","KFS-PARM-177","1","CONFG","01","Origination Codes where the object type will not be updated to match the object type assigned to the object code.","D","KFS"
"KFS-GL","ScrubberStep","OFFSET_GENERATION_DOCUMENT_TYPES","KFS370","1","CONFG","JV;ACLO","Document types that are not eligible for capitalization, liability, plant indebtedness, or offsets created by the scrubber.","D","KFS"
"KFS-GL","ScrubberStep","OFFSET_GENERATION_FISCAL_PERIODS","KFS371","1","CONFG","BB;CB","Restricts offsets from being generated for these fiscal periods during the scrubber process.","D","KFS"
"KFS-GL","ScrubberStep","PLANT_FUND_CAMPUS_OBJECT_SUB_TYPES","KFS372","1","CONFG","AM;AF;BD;BF;BI;BR;BX;BY;IF;LA;LE;LF;LI;LR","The object sub-type(s) associated with non-moveable assets that are associated with a campus.","A","KFS"
"KFS-GL","ScrubberStep","PLANT_FUND_ORGANIZATION_OBJECT_SUB_TYPES","KFS373","1","CONFG","CL;CM;CF;C1;C2;C3;ES;UC;UF","The object sub-type(s) associated with moveable assets that are associated with an organization. Used by the capitalization process in the scrubber.","A","KFS"
"KFS-GL","ScrubberStep","PLANT_INDEBTEDNESS_IND","KFS374","1","CONFG","Y","Turns on (Y) or off (N) the plant indebtedness process in the scrubber.","A","KFS"
"KFS-GL","ScrubberStep","PLANT_INDEBTEDNESS_OBJECT_SUB_TYPES","KFS375","1","CONFG","PI","The object sub-type(s) that must be associated with transactions to generate a bond and note liability in the plant-indebtedness scrubber process.","A","KFS"
"KFS-GL","ScrubberStep","PLANT_INDEBTEDNESS_OFFSET_CODE","KFS376","1","CONFG","","This overrides the Chart Fund Balance object code for Plant Indebtedness.","A","KFS"
"KFS-GL","ScrubberStep","PLANT_INDEBTEDNESS_SUB_FUND_GROUPS","KFS377","1","CONFG","PFCMR;PFRI","The sub-fund group(s) that must be associated with transactions to generate a bond and note liability in the plant-indebtedness scrubber process.","A","KFS"
"KFS-GL","ScrubberStep","TRANSACTION_DATE_BYPASS_ORIGINATIONS","KFSCNTRB764","1","CONFG","02;","Origination codes that will allow offset entry to have the same transaction date as the original.","A","KFS"
"KFS-GL","SufficientFundsAccountUpdateStep","FISCAL_YEAR","KFS378","1","CONFG","2011","Fiscal Year for sufficient funds rebuilder","A","KFS"
"KFS-LD","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-11",1,"CONFG","N","Y/N indicator showing if the labor distribution module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-LD","Batch","FROM_EMAIL_ADDRESS","KFSMI6820_2","1","CONFG","","From email address used for messages sent by the system.","A","KFS"
"KFS-LD","Document","DEFAULT_NUMBER_OF_FISCAL_PERIODS_ERROR_CERTIFICATION_TAB_REQUIRED","KFS-PARM-173","1","VALID","","Defines the default number of fiscal periods that will require that the Error Certification tab be completed. If the fiscal period of the transaction exceeds the current fiscal period by more than the default, the Error Certification tab is required.","A","KFS"
"KFS-LD","Document","ERROR_CERTIFICATION_DEFAULT_OVERRIDE_BY_SUB_FUND","KFS-PARM-174","1","VALID","","Specific sub-fund groups that are excepted from the DEFAULT_NUMBER_OF_FISCAL_PERIODS_ERROR_CERTIFICATION_TAB_REQUIRED parameter. If the account used on the TO side includes sub-funds specified in this parameter, the number of fiscal periods associated with the sub fund should be used instead of the default to determine whether or not the Error Certification tab is required. Format of list is sub fund 1=number of fiscal periods; sub fund 2=number of fiscal periods.","A","KFS"
"KFS-LD","LaborBalancingStep","NUMBER_OF_COMPARISON_FAILURES_TO_PRINT_PER_REPORT","KFS379","1","CONFG","10","Total number of failures to print on the report for each category of balancing failures on the balancing batch job. This is used for laborBalancingStep.","A","KFS"
"KFS-LD","LaborBalancingStep","NUMBER_OF_PAST_FISCAL_YEARS_TO_INCLUDE","KFS380","1","CONFG","1","Number of fiscal years to subtract from current fiscal year to represent what the start range on the balancing batch job is. This is used for laborBalancingStep.","A","KFS"
"KFS-LD","LaborEnterpriseFeedStep","GENERATE_FRINGE_BENEFIT_ENCUMBRANCE_IND","KFSLD6987e","1","CONFG","Y","When this parameter is Y, the fringe benefit encumbrance will be generated by the Enterprise Feeder Step for the corresponding salary encumbrance amount.","A","KFS"
"KFS-LD","LaborEnterpriseFeedStep","GENERATE_FRINGE_BENEFIT_IND","KFSLD6987d","1","CONFG","Y","When this parameter is Y, the fringe benefit will be generated by the Enterprise Feeder Step for the corresponding salary actual amount.","A","KFS"
"KFS-LD","LaborEnterpriseFeedStep","LABOR_BENEFIT_CALCULATION_OFFSET_IND","KFSLD7128a","1","CONFG","N","If yes (Y), the labor benefit calculations will use an offset account to post offset entries to GL.","A","KFS"
"KFS-LD","LaborEnterpriseFeedStep","LABOR_BENEFIT_OFFSET_DOCTYPE","KFSLD7128b","1","CONFG","PAYR","A list of doc types that will be used for labor benefit offset calculation.","A","KFS"
"KFS-LD","LaborEnterpriseFeedStep","MAX_NUMBER_OF_ERRORS_ALLOWED","KFSLD6987c","1","CONFG","0","The number of errors allowed in the fringe and encumbrance generation process.  When the file contains beyond this number, the output file will not be created in the origin entry directory.","A","KFS"
"KFS-LD","LaborPosterStep","SENT_TO_GL_BALANCE_TYPES","KFS381","1","CONFG","A2","Restricted balance type code(s) for posting into the Labor GL entry table during the Labor Poster process.","D","KFS"
"KFS-LD","LaborPosterStep","SENT_TO_GL_PERIOD_CODES","KFS382","1","CONFG","CB","Restricted fiscal period code(s) for posting into the Labor GL entry table during the Labor Poster process.","D","KFS"
"KFS-LD","LaborPurgeBalanceStep","PRIOR_TO_YEAR","KFS384","1","CONFG","2001","Purge data from Labor Balance table before this year","A","KFS"
"KFS-LD","LaborPurgeEntryStep","PRIOR_TO_YEAR","KFS385","1","CONFG","2004","Purge data from Labor Entry table before this year","A","KFS"
"KFS-LD","LaborScrubberStep","ACCOUNTS_NOT_ACCEPTING_FRINGES_IND","KFS386","1","CONFG","N","Part of the Accounts Not Accepting Benefits Exclusion Logic used by the Labor Ledger Scrubber. If yes (Y), the Labor Ledger Scrubber will check for associated benefit accounts. If no (N), the scrubber will proceed with account supplied on transaction.","A","KFS"
"KFS-LD","LaborScrubberStep","CLOSED_FISCAL_PERIOD_BYPASS_BALANCE_TYPES","KFS387","1","CONFG","A2","Specifies balance type codes that are allowed to post to closed fiscal periods.","A","KFS"
"KFS-LD","LaborScrubberStep","CONTINUATION_ACCOUNT_BYPASS_DOCUMENT_TYPES","KFS388","1","CONFG","PREQ;ACHC;ACHD;ACHR;CHKC;CHKD;CHKR;TOPS;CD;LOCR","The document type(s) that are allowed to post to expired accounts.","A","KFS"
"KFS-LD","LaborScrubberStep","CONTINUATION_ACCOUNT_BYPASS_ORIGINATIONS","KFS389","1","CONFG","01","The origination code(s) that are allowed to post to expired accounts.","A","KFS"
"KFS-LD","LaborScrubberStep","CONTINUATION_ACCOUNT_LOGIC_IND","KFS390","1","CONFG","Y","If yes (Y), the Labor Ledger Scrubber will run the continuation account logic. If no (N), the scrubber will check if the suspense account logic is active.","A","KFS"
"KFS-LD","LaborScrubberStep","DEMERGE_DOCUMENT_TYPES","KFS391","1","CONFG","BT;YEBT;ST;YEST","Document type(s) that will demerge (remove entire document from processing) all entries with the same document number when an error is detected on one entry with that document number. Document types not listed here will only have error entries removed from processing; no other records will be demerged.","A","KFS"
"KFS-LD","LaborScrubberStep","NON_FRINGE_ACCOUNT_BYPASS_ORIGINATIONS","KFS392","1","CONFG","01","The Origination codes that are allowed to bypass the non-fringe account check in the labor scrubber.","A","KFS"
"KFS-LD","LaborScrubberStep","NON_WAGE_SUB_FUND_BYPASS_ORIGINATIONS","KFS393","1","CONFG","01","The Origination codes that are allowed to bypass the non-wage sub-fund check in the labor scrubber.","A","KFS"
"KFS-LD","LaborScrubberStep","SUB_FUND_GROUPS_NOT_ACCEPTING_WAGES_IND","KFS394","1","CONFG","N","Part of the Sub-fund Wage Exclusion Logic used by the Labor Ledger Scrubber. If yes (Y), the Labor Ledger Scrubber will check if the sub-fund group of the transaction accepts wages. If no (N), the scrubber will proceed with account supplied on the transaction.","A","KFS"
"KFS-LD","LaborScrubberStep","SUSPENSE_ACCOUNT","KFS395","1","CONFG","","Identifies the account number to be used on a labor transaction if the original transaction account is excluded from accepting wages or fringes and no other alternate account number is specified, or if the labor transaction account is expired and no valid continuation account can be identified.","A","KFS"
"KFS-LD","LaborScrubberStep","SUSPENSE_ACCOUNT_LOGIC_IND","KFS396","1","CONFG","N","Part of the Suspense Account Logic used by the Labor Ledger Scrubber. If yes (Y), the Labor Ledger Scrubber will attempt to post to the suspense account when no other valid account can be found. If no (N), and no other valid account can be found, the Labor Ledger Scrubber will reject the transaction.","A","KFS"
"KFS-LD","LaborScrubberStep","SUSPENSE_CHART","KFS397","1","CONFG","","Identifies the Chart of Accounts code associated with the SUSPENSE_ACCOUNT_NUMBER parameter.","A","KFS"
"KFS-LD","LaborScrubberStep","SUSPENSE_SUB_ACCOUNT","KFS398","1","CONFG","-----","Identifies the sub account number associated with the SUSPENSE_ACCOUNT_NUMBER parameter.","A","KFS"
"KFS-LD","LaborYearEndBalanceForwardStep","FISCAL_YEAR_SELECTION","KFS399","1","CONFG","2010","The fiscal year to use as the basis for carrying forward inception to date beginning balances for the labor ledger.","A","KFS"
"KFS-LD","LaborYearEndBalanceForwardStep","FUND_GROUPS","KFS400","1","CONFG","CG","The balance belonging to this fund group can be forwarded to the new fiscal year by the year-end process.","A","KFS"
"KFS-LD","LaborYearEndBalanceForwardStep","ORIGINATION","KFS401","1","CONFG","","The origination code for labor year-end annual closing.","A","KFS"
"KFS-LD","LaborYearEndBalanceForwardStep","SUB_FUND_GROUPS","KFS402","1","CONFG","CG","The balance belonging to this sub-fund group can be forwarded to the new fiscal year by the year-end process.","A","KFS"
"KFS-LD","LedgerEntry","LINK_DOCUMENT_NUMBER_TO_LABOR_ORIGIN_CODES","KFSMI6929","1","CONFG","LD;PL","The list of origin codes which will cause a general ledger Entry's document number on a lookup to form a link to the list of labor ledger entries which created that general ledger entry.","A","KFS"
"KFS-LD","SalaryExpenseTransfer","BENEFIT_CLEARING_ACCOUNT_NUMBER","KFS403","1","CONFG","","The account to which benefits (fringes) are expensed, if the account to which salary is transferred does not accept benefits and no other account number has been provided by the unit.","A","KFS"
"KFS-LD","SalaryExpenseTransfer","BENEFIT_CLEARING_CHART_OF_ACCOUNTS","KFS404","1","CONFG","","Identifies the Chart of Accounts code associated with the BENEFIT_CLEARING_ACCOUNT_NUMBER parameter.","A","KFS"
"KFS-LD","SalaryExpenseTransfer","VALIDATE_AGAINST_EFFORT_CERTIFICATION_IND","KFS405","1","CONFG","Y","Flag indicating whether to run business rules that validate the salary transfer does not impact an effort certification period.","A","KFS"
"KFS-PDP","All","ERROR_EXCEEDS_NOTE_LIMIT_EMAIL_ADDRESSES","KFS407","1","CONFG","knoreceipt-l@indiana.edu","A central administrative email address to send a notice to when a PDP check bundle contains more notes than are allowed on a check stub.  The associated check bundle is not allowed to load to PDP and is held by the purchasing system until further action can be taken to resolve the problem.","A","KFS"
"KFS-PDP","All","MAX_NOTE_LINES","KFS408","1","VALID","27","The maximum number of note/text lines allowable on a PDP payment. Typically this is the maximum number of lines that can be printed on a check stub.","A","KFS"
"KFS-PDP","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-12",1,"CONFG","N","Y/N indicator showing if the pre-disbursement module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.  ","A","KFS"
"KFS-PDP","All","SEND_ACH_EMAIL_NOTIFICATION_IND","KFS409","1","CONFG","Y","If set to Y PDP will send ACH email notifications to payees. If set to N PDP will not send these notifications.","A","KFS"
"KFS-PDP","All","TAX_CANCEL_TO_EMAIL_ADDRESSES","KFS410","1","CONFG","knoreceipt-l@indiana.edu","List of email address that are copied on the cancellation email that is sent to the c customer.","A","KFS"
"KFS-PDP","All","TAX_CONTACT","KFS411","1","CONFG","Financial Management Services Tax Department","The group or person that will be identified as the contact in the email that is sent to a payee when a payment is canceled.","A","KFS"
"KFS-PDP","All","TAX_GROUP_TO_EMAIL_ADDRESSES","KFS412","1","CONFG","knoreceipt-l@indiana.edu","Email address notified when a payment is held for tax review and used for customer questions if a held payment is canceled.","A","KFS"
"KFS-PDP","Batch","ACH_BANK_INPUT_FILE","KFS406","1","CONFG","FedACHdir.txt","The name of the file to load into the Federal ACH Bank Directory File. This file is used to validate bank routing numbers.","A","KFS"
"KFS-PDP","Batch","FEDERAL_ACH_BANK_FILE_URL","KFSMI6890","1","CONFG","https://www.fededirectory.frb.org/FedACHdir.txt","The URL of the file to download from the Federal ACH Bank Directory website. This file is then loaded into the ACH bank table.","A","KFS"
"KFS-PDP","Batch","FROM_EMAIL_ADDRESS","KFSMI6820_3","1","CONFG","","From email address used for messages sent by the system.","A","KFS"
"KFS-PDP","ExtractAchPaymentsStep","ACH_SUMMARY_EMAIL_SUBJECT","KFS413","1","CONFG","Load PDP ACH Direct-Deposit","Email subject line for the ACH summary.","A","KFS"
"KFS-PDP","ExtractAchPaymentsStep","ACH_SUMMARY_TO_EMAIL_ADDRESSES","KFS414","1","CONFG","knoreceipt-l@indiana.edu","A central administrative email address to send summary information when ACH payments are extracted.","A","KFS"
"KFS-PDP","LoadPaymentsStep","FAILURE_EMAIL_SUBJECT","KFS415","1","CONFG","PDP --- Payment file NOT loaded","Email subject line for a payment load that failed.","A","KFS"
"KFS-PDP","LoadPaymentsStep","HARD_EDIT_TO_EMAIL_ADDRESSES","KFS416","1","CONFG","knoreceipt-l@indiana.edu","A central administrative email address to send a notice to when a PDP file fails to load properly.","A","KFS"
"KFS-PDP","LoadPaymentsStep","SOFT_EDIT_TO_EMAIL_ADDRESSES","KFS417","1","CONFG","knoreceipt-l@indiana.edu","A central administrative email address to send a notice to when PDP finds errors during the file load process. These types of errors do not prevent the file from loading and are for informational purposes.","A","KFS"
"KFS-PDP","LoadPaymentsStep","SUCCESS_EMAIL_SUBJECT","KFS418","1","CONFG","PDP --- Payment file loaded","Email subject line for a successful payment load.","A","KFS"
"KFS-PDP","LoadPaymentsStep","TAX_EMAIL_SUBJECT","KFS419","1","CONFG","PDP --- Payment file loaded with payment(s) held for Tax","Email subject line for a payment load that contained payments held for tax.","A","KFS"
"KFS-PDP","LoadPaymentsStep","THRESHOLD_EMAIL_SUBJECT","KFS420","1","CONFG","PDP --- Payment file loaded with Threshold Warnings","Email subject line for a payment load that violated the customer threshold.","A","KFS"
"KFS-PDP","Lookup","FORMAT_SUMMARY_REVIEW_RESULTS_PER_PAGE","KFS421","1","CONFG","30","The number of results that are returned on the Format Summary Review screen in PDP.","A","KFS"
"KFS-PDP","Lookup","RESULTS_LIMIT","KFS422","1","CONFG","500","Maximum number of results returned in a look-up query.","A","KFS"
"KFS-PDP","Lookup","RESULTS_PER_PAGE","KFS423","1","CONFG","50","Maximum number of results per page returned in a look-up query.","A","KFS"
"KFS-PDP","PaymentDetail","DISBURSEMENT_CANCELLATION_DAYS","KFS424","1","VALID","30","Number of days past since a payment was disbursed before cancel or cancel and reissue is disallowed.","A","KFS"
"KFS-PDP","PaymentDetail","RESEARCH_PARTICIPANT_UPLOAD_CUSTOMER_PROFILE","KFSCNTRB705",1,"CONFG","","The Customer Profile for Research Participant Accounting Office PDP Upload","A","KFS"
"KFS-PDP","PaymentGroup","DEFAULT_SORT_GROUP_ID","KFS425","1","CONFG","4","Default priority sort order for pdp payment files.","A","KFS"
"KFS-PDP","PaymentGroup","SORT_GROUP_SELECTION_1","KFS426","1","CONFG","processImmediate=true","Highest priority sort order for pdp payment files.","A","KFS"
"KFS-PDP","PaymentGroup","SORT_GROUP_SELECTION_2","KFS427","1","CONFG","pymtAttachment=true","Second highest priority sort order for pdp payment files.","A","KFS"
"KFS-PDP","PaymentGroup","SORT_GROUP_SELECTION_3","KFS428","1","CONFG","pymtSpecialHandling=true","Third highest priority sort order for pdp payment files.","A","KFS"
"KFS-PDP","SendAchAdviceNotificationsStep","ACH_SUMMARY_BCC_EMAIL_ADDRESSES","KFSCNTRB1722","1","CONFG","","The pdpSendAchAdviceNotificationsJob generates ACH payment summary email notifications for payees and blind copies of these emails are sent to the email address(es) specified in this parameter.","A","KFS"
"KFS-PDP","SendAchAdviceNotificationsStep","ACH_SUMMARY_CC_EMAIL_ADDRESSES","KFSMI5346","1","CONFG","knoreceipt-l@indiana.edu","The pdpSendAchAdviceNotificationsJob generates ACH payment summary email notifications for payees and copies of these emails are sent to the email address(es) specified in this parameter.","A","KFS"
"KFS-PURAP","All","CXML_DATE_FORMAT","KFS429","1","CONFG","0000-00-00","Format with 0s is so if vendor sends time information we will only check the year, month and date.","A","KFS"
"KFS-PURAP","All","CXML_SIMPLE_DATE_FORMAT","KFS430","1","CONFG","yyyy-MM-dd","Simple data format for CXML.","A","KFS"
"KFS-PURAP","All","CXML_SIMPLE_TIME_FORMAT","KFS431","1","CONFG","HH:mm:ss.sss","Simple time format used in CXML.","A","KFS"
"KFS-PURAP","All","KUALI_DATE_FORMAT","KFS432","1","CONFG","00/00/0000","Format with 0s is so if vendor sends time information we will only check the year, month and date.","A","KFS"
"KFS-PURAP","All","KUALI_SIMPLE_DATE_FORMAT","KFS433","1","CONFG","MM/dd/yyyy","Generic PURAP KFS date format.","A","KFS"
"KFS-PURAP","All","KUALI_SIMPLE_DATE_FORMAT_2","KFS434","1","CONFG","MM-dd-yyyy","Month first simple date format.","A","KFS"
"KFS-PURAP","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-13",1,"CONFG","N","Y/N indicator showing if the purchasing account/payable module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.  ","A","KFS"
"KFS-PURAP","AutoCloseRecurringOrdersStep","AUTO_CLOSE_RECURRING_PO_DATE","KFS435","1","CONFG","mm/dd/yyyy","Date used by batch job to automatically close recurring POs prior to this date. Parameter is defaulted to ""mm/dd/yyyy"" when job shouldn't close any orders. User should set the date when ready to close orders.","A","KFS"
"KFS-PURAP","AutoCloseRecurringOrdersStep","AUTO_CLOSE_RECURRING_PO_TO_EMAIL_ADDRESSES","KFS436","1","CONFG","","Email address used by batch job for automatically closing POs. Email is sent to this address upon successful completion of the job to inform user of the number of POs closed. ","A","KFS"
"KFS-PURAP","Batch","FROM_EMAIL_ADDRESS","KFSMI6820_4","1","CONFG","","From email address used for messages sent by the system.","A","KFS"
"KFS-PURAP","Batch","PRE_DISBURSEMENT_EXTRACT_CUTOFF_TIME","KFS437","1","CONFG","05:00:00","Cutoff time for auto approve payment requests and extract jobs, represented in 24 hour time format. If either of these jobs run between midnight and the CUTOFF_TIME, they consider the job run date - 1 to be the current day. If they run between the CUTOFF_TIME and midnight, they consider the job run date to be the current day. For example, if the CUTOFF_TIME is 5 AM and the auto approve job runs at 2 AM on March 27th , it will consider March 26th to be the current day when looking for payment requests that meet the auto approve criteria and have a pay date less than or equal to the current day. If this parameter is blank, the jobs will always consider their run date to be the current day.","A","KFS"
"KFS-PURAP","Batch","PRE_DISBURSEMENT_EXTRACT_ORGANIZATION","KFS438","1","CONFG","KUAL","Allowed organization code for loading EPIC payments to process checks.","A","KFS"
"KFS-PURAP","Batch","PRE_DISBURSEMENT_EXTRACT_SUB_UNIT","KFS439","1","CONFG","PRAP","PDP Sub-Unit Code for loading EPIC payments","A","KFS"
"KFS-PURAP","ContractManagerAssignment","ENABLE_DEFAULT_CONTRACT_MANAGER_IND","KFS440","1","CONFG","Y","Indicator whether the contract manager assignment document should default the contract manager based on the data in the Requisition.","A","KFS"
"KFS-PURAP","ContractManagerAssignment","OVERRIDE_DOCUMENT_TITLE_IND","KFS441","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Contract Manager Assignment, as listed in the Document Search results.","A","KFS"
"KFS-PURAP","ContractManagerAssignment","PDF_IMAGE_EXTENSION","KFS442","1","CONFG","gif","The required file extension for the file containing the contract manager(s)' signature image file(s).","A","KFS"
"KFS-PURAP","ContractManagerAssignment","PDF_IMAGE_PREFIX","KFS443","1","CONFG","cm","The required file prefix for the file containing the contract manager(s)' signature image file(s).","A","KFS"
"KFS-PURAP","Document","APPROVE_ACCOUNTING_LINES_WITH_ZERO_DOLLAR_AMOUNT_IND","KFSPURAP7033b","1","CONFG","Y","Indicates if Fiscal Officer can approve an accounting line that has zero dollar amount.","A","KFS"
"KFS-PURAP","Document","BLANK_ATTENTION_LINE_FOR_PO_TYPE_ADDRESS","KFS444","1","CONFG","Y","When the vendor address information is populated on a Payment Request or Credit
 Memo, indicate whether the attention line should be cleared when the default ad
dress is a PO type address.","A","KFS"
"KFS-PURAP","Document","COPY_ACCOUNTING_LINES_WITH_ZERO_AMOUNT_FROM_PO_TO_PREQ_IND","KFSPURAP7033","1","CONFG","Y","Indicates if an accounting line with zero dollar amount from Purchase Order document can be copied to Payment Request document.","A","KFS"
"KFS-PURAP","Document","DEFAULT_NON_QUANTITY_ITEM_TYPE","KFS445","1","CONFG","SRVC","Default item type code for non-quantity driven regular (i.e. above-the-line) items.","A","KFS"
"KFS-PURAP","Document","DEFAULT_QUANTITY_ITEM_TYPE","KFS446","1","CONFG","ITEM","Default item type code for quantity driven regular (i.e. above-the-line) items.","A","KFS"
"KFS-PURAP","Document","DISTRIBUTION_METHOD_FOR_ACCOUNTING_LINES","KFSPURAP6958","1","CONFG","P","Indicates the distribution method(s) an institution will support. The values will be S (Sequential), P (Proportional), S;P (both with Sequential as default), or P;S (both, with Proportional as default). With the Sequential method account segments will be expensed/disencumbered in the order in which they appear, up to the specified dollar amount. Percentages are used on account segments to indicate how ""residual"" amounts are to be funded. With the Proportional method account segments will be expensed/disencumbered proportionally. Dollar amounts are used on account segments only to assist in calculating a percent distribution. Residuals will also be funded proportionally.","A","KFS"
"KFS-PURAP","Document","ENABLE_B2B_BY_VENDOR_DUNS_NUMBER_IND","KFS447","1","CONFG","N","If set to N, the B2B integrator should use vendor ID to indicate the vendor. If set to Y, the B2B integrator should use the vendor DUNS number to indicate the vendor.","A","KFS"
"KFS-PURAP","Document","ENABLE_COMMODITY_CODE_IND","KFS448","1","CONFG","Y","Indicator whether commodity code functionality should be completely turned on for the Requisition and Purchase Order","A","KFS"
"KFS-PURAP","Document","ENABLE_RECEIVING_ADDRESS_IND","KFS449","1","CONFG","Y","Indicates whether receiving address functionality should be completely turned off for the Requisition and Purchase Order which will hide the ""Receiving Address"" and ""Address to Vendor"" section on the Delivery tab. An institution would select to hide these sections if they have no need for receiving addresses.","A","KFS"
"KFS-PURAP","Document","ENABLE_SALES_TAX_IND","KFS450","1","CONFG","Y","Specifies whether tax is enabled globally for Purchasing/Accounts Payable documents","A","KFS"
"KFS-PURAP","Document","LINE_ITEM_IMPORT","KFS451","1","CONFG","default.htm?turl=WordDocuments%2Fdataimporttemplates.htm","Relate URL for the line item import help.","A","KFS"
"KFS-PURAP","Document","OBJECT_SUB_TYPES_REQUIRING_QUANTITY","KFS452","1","VALID","UC;UO;UF;CM;CF;CO;AM","Object Code subtypes that require the associated item to have a quantity.","A","KFS"
"KFS-PURAP","Document","PAYMENT_REQUEST_POSITIVE_APPROVAL_IND","KFS686","1","CONFG","Y","Display the functionality on a Requisition and Purchase Order document to trigger Positive Approval indicator. If this parameter is set to ""N"", the indicator will not be displayed on any document, and any functionality connected to the indicator will be turned off.","A","KFS"
"KFS-PURAP","Document","PDF_DIRECTORY","KFS453","1","CONFG",".","The temporary path location for storing Purap's pdf file.","A","KFS"
"KFS-PURAP","Document","PDF_DIRECTOR_IMAGE_EXTENSION","KFS454","1","CONFG","gif","The required file extension for the file containing the purchasing director(s)' signature image file(s).","A","KFS"
"KFS-PURAP","Document","PDF_DIRECTOR_IMAGE_PREFIX","KFS455","1","CONFG","pd","The required file prefix for the file containing the purchasing director(s)' signature image file(s).","A","KFS"
"KFS-PURAP","Document","PDF_IMAGES_AVAILABLE_IND","KFS456","1","CONFG","Y","Indicator for whether the images for purap pdf documents are available. Y means yes and N means no.","A","KFS"
"KFS-PURAP","Document","PDF_IMAGE_LOCATION_URL","KFS678","1","CONFG","","The URL used by the pdf generation process to find the images managed by Purchasing.","A","KFS"
"KFS-PURAP","Document","PDF_LOGO_IMAGE_EXTENSION","KFS457","1","CONFG","jpg","The required file extension for the file containing the logo image file.","A","KFS"
"KFS-PURAP","Document","PDF_LOGO_IMAGE_PREFIX","KFS458","1","CONFG","logo","The required file prefix for the file containing the logo image file.","A","KFS"
"KFS-PURAP","Document","PDF_STATUS_INQUIRY_URL","KFS459","1","CONFG","<a href='http://localhost:8080/'>""http://localhost:8080/""</a>","The status inquiry URL to be displayed on the Purap pdf documents.","A","KFS"
"KFS-PURAP","Document","RECEIVING_DOCUMENT_REQUIRED_IND","KFS687","1","CONFG","Y","Display the functionality on a Requisition and Purchase Order document to trigger Receiving Required Indicator. If this parameter is set to ""N"", the indicator will not be displayed on any document, and any functionality connected to the indicator will be turned off.","A","KFS"
"KFS-PURAP","Document","REQ_AND_PO_VENDOR_TYPES","KFS460","1","VALID","PO","Allowed vendor type(s) for Purchase Order and Requisition documents.","A","KFS"
"KFS-PURAP","Document","SHOW_CONTINUATION_ACCOUNT_WARNING_AP_USERS_IND","KFS461","1","CONFG","N","Allows the display of a continuation account warning to AP Users on credit memo and payment request documents.","A","KFS"
"KFS-PURAP","Document","SHOW_CONTINUATION_ACCOUNT_WARNING_FISCAL_OFFICERS_IND","KFS462","1","CONFG","Y","Allows the display of a continuation account warning to fiscal officers on credit memo and payment request documents.","A","KFS"
"KFS-PURAP","Document","TAXABLE_DELIVERY_STATES","KFS463","1","CONFG","IN;NY","A list of delivery states that are allowed to collect taxes/denied from collecting taxes","D","KFS"
"KFS-PURAP","Document","TAXABLE_FUND_GROUPS_FOR_NON_TAXABLE_STATES","KFS464","1","CONFG","AE","A list of fund groups that are allowed/denied from being taxed based on the value of the constraint code when the delivery state is not taxable","A","KFS"
"KFS-PURAP","Document","TAXABLE_FUND_GROUPS_FOR_TAXABLE_STATES","KFS465","1","CONFG","RF","A list of fund groups that are allowed/denied from being taxed based on the value of the constraint code when the delivery state is taxable","D","KFS"
"KFS-PURAP","Document","TAXABLE_OBJECT_CONSOLIDATIONS_FOR_NON_TAXABLE_STATES","KFS466","1","CONFG","TRVL","A list of object code consolidations that are allowed/denied from being taxed based on the value of the constraint code when the delivery state is not taxable","A","KFS"
