univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|position_nbr|emplid|obj_id|ver_nbr|acln_annl_bal_amt|fin_beg_bal_ln_amt|contr_gr_bb_ac_amt|mo1_acct_ln_amt|mo2_acct_ln_amt|mo3_acct_ln_amt|mo4_acct_ln_amt|mo5_acct_ln_amt|mo6_acct_ln_amt|mo7_acct_ln_amt|mo8_acct_ln_amt|mo9_acct_ln_amt|mo10_acct_ln_amt|mo11_acct_ln_amt|mo12_acct_ln_amt|mo13_acct_ln_amt|timestamp|
2009.0|BL|4631557|-----|3000|---|AC|EX|LG3500|0000147890|531CC9D0F7656831E0404F8189D83280|1.0|0.0|0.0|679.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3050|---|AC|EX|LG3050|0000162760|531CC9D0F7676831E0404F8189D83280|1.0|0.0|0.0|16048.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3150|---|AC|EX|00001964|0000134137|531CC9D0F7686831E0404F8189D83280|1.0|0.0|0.0|3.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3150|---|AC|EX|00002965|0000012289|531CC9D0F7696831E0404F8189D83280|1.0|0.0|0.0|317.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3150|---|AC|EX|00002965|0000064166|531CC9D0F76A6831E0404F8189D83280|1.0|0.0|0.0|312.21|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3150|---|AC|EX|LG3050|0000162760|531CC9D0F76B6831E0404F8189D83280|1.0|0.0|0.0|691.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3250|---|AC|EX|00002965|0000064166|531CC9D0F76C6831E0404F8189D83280|1.0|0.0|0.0|135.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00001964|0000000020|531CC9D0F76D6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00001964|0000078705|531CC9D0F76E6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00001964|0000134137|531CC9D0F76F6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000001589|531CC9D0F7776831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000001854|531CC9D0F7706831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000010833|531CC9D0F7716831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000012289|531CC9D0F7726831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000064166|531CC9D0F7736831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000078705|531CC9D0F7746831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|0000192661|531CC9D0F7756831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|00002965|I000000002|531CC9D0F7766831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|LG3500|0000001854|531CC9D0F7786831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|LG3500|0000012289|531CC9D0F7796831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|LG3500|0000064166|531CC9D0F77A6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|ES|LG3500|0000127139|531CC9D0F77B6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00001964|0000000020|531CC9D0F77C6831E0404F8189D83280|1.0|0.0|0.0|4388.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00001964|0000078705|531CC9D0F77D6831E0404F8189D83280|1.0|0.0|0.0|894.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00001964|0000134137|531CC9D0F77E6831E0404F8189D83280|1.0|0.0|0.0|5754.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000001589|531CC9D0F7886831E0404F8189D83280|1.0|0.0|0.0|351.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000001854|531CC9D0F77F6831E0404F8189D83280|1.0|0.0|0.0|2035.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000003914|531CC9D0F7806831E0404F8189D83280|1.0|0.0|0.0|150.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000010833|531CC9D0F7816831E0404F8189D83280|1.0|0.0|0.0|3900.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000012289|531CC9D0F7826831E0404F8189D83280|1.0|0.0|0.0|4754.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000064166|531CC9D0F7836831E0404F8189D83280|1.0|0.0|0.0|19260.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000078705|531CC9D0F7846831E0404F8189D83280|1.0|0.0|0.0|950.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000183686|531CC9D0F7856831E0404F8189D83280|1.0|0.0|0.0|72.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|0000192661|531CC9D0F7866831E0404F8189D83280|1.0|0.0|0.0|679.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|00002965|I000000002|531CC9D0F7876831E0404F8189D83280|1.0|0.0|0.0|2263.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000001854|531CC9D0F7896831E0404F8189D83280|1.0|0.0|0.0|1146.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000012289|531CC9D0F78A6831E0404F8189D83280|1.0|0.0|0.0|8012.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000064166|531CC9D0F78B6831E0404F8189D83280|1.0|0.0|0.0|2227.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000079154|531CC9D0F78C6831E0404F8189D83280|1.0|0.0|0.0|3250.01|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000098859|531CC9D0F78D6831E0404F8189D83280|1.0|0.0|0.0|207.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000117234|531CC9D0F78E6831E0404F8189D83280|1.0|0.0|0.0|2571.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000121321|531CC9D0F78F6831E0404F8189D83280|1.0|0.0|0.0|1755.01|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000127139|531CC9D0F7906831E0404F8189D83280|1.0|0.0|0.0|16618.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000133458|531CC9D0F7916831E0404F8189D83280|1.0|0.0|0.0|3387.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000137440|531CC9D0F7926831E0404F8189D83280|1.0|0.0|0.0|364.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3500|---|AC|EX|LG3500|0000147890|531CC9D0F7936831E0404F8189D83280|1.0|0.0|0.0|1597.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3600|---|AC|EX|00002965|0000064166|531CC9D0F7946831E0404F8189D83280|1.0|0.0|0.0|139.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|3700|---|AC|EX|LG3500|0000133458|531CC9D0F7956831E0404F8189D83280|1.0|0.0|0.0|414.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|4580|---|AC|EX|00008376|0000232412|531CC9D0F7966831E0404F8189D83280|1.0|0.0|0.0|50.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|4580|---|AC|EX|LG4580|0000228255|531CC9D0F7976831E0404F8189D83280|1.0|0.0|0.0|75.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5625|---|A2|EX|--------|0000000001|531CC9D0F7986831E0404F8189D83280|1.0|2127.08|0.0|0.0|0.0|0.0|0.0|0.0|1135.88|991.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5625|---|AC|EX|--------|0000000001|531CC9D0F7996831E0404F8189D83280|1.0|-2127.08|0.0|111209.94|0.0|0.0|0.0|0.0|-1135.88|-991.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5760|---|A2|EX|--------|0000000001|531CC9D0F79A6831E0404F8189D83280|1.0|1244.94|0.0|0.0|0.0|0.0|0.0|0.0|673.78|571.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5760|---|AC|ES|--------|0000000001|531CC9D0F79B6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5760|---|AC|EX|--------|0000000001|531CC9D0F79C6831E0404F8189D83280|1.0|-1244.94|0.0|79618.32|0.0|0.0|0.0|0.0|-673.78|-571.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5772|---|A2|EX|--------|0000000001|531CC9D0F79D6831E0404F8189D83280|1.0|1253.16|0.0|0.0|0.0|0.0|0.0|0.0|286.04|967.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5772|---|AC|EX|--------|0000000001|531CC9D0F79E6831E0404F8189D83280|1.0|-1253.16|0.0|92853.44|0.0|0.0|0.0|0.0|-286.04|-967.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|-----|5773|---|AC|EX|--------|0000000001|531CC9D0F79F6831E0404F8189D83280|1.0|0.0|0.0|1396.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2000|---|A2|EX|00005493|0000203441|531CC9D0F7A16831E0404F8189D83280|1.0|-8115.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-8115.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2000|---|A2|EX|010DGE|0000203441|531CC9D0F7A06831E0404F8189D83280|1.0|-2310.5|0.0|0.0|0.0|0.0|0.0|0.0|-2310.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2000|---|AC|EX|00005493|0000203441|531CC9D0F7A36831E0404F8189D83280|1.0|8115.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8115.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2000|---|AC|EX|010DGE|0000203441|531CC9D0F7A26831E0404F8189D83280|1.0|2310.5|0.0|0.0|0.0|0.0|0.0|0.0|2310.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2010|---|A2|EX|00001185|0000203441|531CC9D0F7A46831E0404F8189D83280|1.0|-5605.53|0.0|0.0|0.0|0.0|0.0|0.0|-5605.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2010|---|A2|EX|LG2010|0000203441|531CC9D0F7A56831E0404F8189D83280|1.0|-1654.0|0.0|0.0|0.0|0.0|0.0|0.0|-1654.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2010|---|AC|EX|00001185|0000203441|531CC9D0F7A66831E0404F8189D83280|1.0|5605.53|0.0|0.0|0.0|0.0|0.0|0.0|5605.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|2010|---|AC|EX|LG2010|0000203441|531CC9D0F7A76831E0404F8189D83280|1.0|1654.0|0.0|0.0|0.0|0.0|0.0|0.0|1654.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5625|---|A2|EX|--------|0000000001|531CC9D0F7A86831E0404F8189D83280|1.0|-2127.08|0.0|0.0|0.0|0.0|0.0|0.0|-1135.88|-991.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5625|---|AC|EX|--------|0000000001|531CC9D0F7A96831E0404F8189D83280|1.0|2127.08|0.0|0.0|0.0|0.0|0.0|0.0|1135.88|991.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5760|---|A2|EX|--------|0000000001|531CC9D0F7AA6831E0404F8189D83280|1.0|-1244.94|0.0|0.0|0.0|0.0|0.0|0.0|-673.78|-571.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5760|---|AC|EX|--------|0000000001|531CC9D0F7AB6831E0404F8189D83280|1.0|1244.94|0.0|0.0|0.0|0.0|0.0|0.0|673.78|571.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5772|---|A2|EX|--------|0000000001|531CC9D0F7AC6831E0404F8189D83280|1.0|-1926.18|0.0|0.0|0.0|0.0|0.0|0.0|-420.05|-1506.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631557|INST1|5772|---|AC|EX|--------|0000000001|531CC9D0F7AD6831E0404F8189D83280|1.0|1926.18|0.0|0.0|0.0|0.0|0.0|0.0|420.05|1506.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631558|-----|5821|---|AC|EX|LG5821|0000246526|531CC9D0F7AE6831E0404F8189D83280|1.0|0.0|0.0|45910.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|2010|---|AC|EX|00005505|0000275135|531CC9D0F7AF6831E0404F8189D83280|1.0|0.0|0.0|4280.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|2388|---|AC|EX|LG2388|0000146536|531CC9D0F7B06831E0404F8189D83280|1.0|0.0|0.0|2080.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|2400|---|AC|EX|0100H8|0000015899|531CC9D0F7B16831E0404F8189D83280|1.0|0.0|0.0|17055.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|2401|---|AC|EX|0100H8|0000015899|531CC9D0F7B26831E0404F8189D83280|1.0|0.0|0.0|10.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|ES|LG3000|0000020325|531CC9D0F7B36831E0404F8189D83280|1.0|0.0|0.0|-440.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|ES|LG3000|0000024916|531CC9D0F7B46831E0404F8189D83280|1.0|0.0|0.0|-308.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|ES|LG3000|0000043134|531CC9D0F7B56831E0404F8189D83280|1.0|0.0|0.0|-385.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|010IAR|0000001254|531CC9D0F7B96831E0404F8189D83280|1.0|0.0|0.0|7017.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|010IAR|0000019382|531CC9D0F7B66831E0404F8189D83280|1.0|0.0|0.0|2733.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|010IAR|0000020898|531CC9D0F7B76831E0404F8189D83280|1.0|0.0|0.0|46.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|010IAR|0000065771|531CC9D0F7B86831E0404F8189D83280|1.0|0.0|0.0|526.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000019382|531CC9D0F7BA6831E0404F8189D83280|1.0|0.0|0.0|1298.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000020325|531CC9D0F7BB6831E0404F8189D83280|1.0|0.0|0.0|400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000024916|531CC9D0F7BC6831E0404F8189D83280|1.0|0.0|0.0|740.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000043134|531CC9D0F7BD6831E0404F8189D83280|1.0|0.0|0.0|775.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000047368|531CC9D0F7BE6831E0404F8189D83280|1.0|0.0|0.0|2799.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3000|0000163152|531CC9D0F7BF6831E0404F8189D83280|1.0|0.0|0.0|1185.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3500|0000065858|531CC9D0F7C06831E0404F8189D83280|1.0|0.0|0.0|1694.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3000|---|AC|EX|LG3500|0000148260|531CC9D0F7C16831E0404F8189D83280|1.0|0.0|0.0|1298.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3150|---|AC|EX|LG3000|0000019382|531CC9D0F7C26831E0404F8189D83280|1.0|0.0|0.0|106.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3250|---|AC|EX|LG3000|0000019382|531CC9D0F7C36831E0404F8189D83280|1.0|0.0|0.0|552.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|ES|LG3500|0000065858|531CC9D0F7C46831E0404F8189D83280|1.0|0.0|0.0|-968.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|ES|LG3500|0000074224|531CC9D0F7C56831E0404F8189D83280|1.0|0.0|0.0|-363.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|ES|LG3500|0000148260|531CC9D0F7C66831E0404F8189D83280|1.0|0.0|0.0|-629.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|ES|LG3500|0000157053|531CC9D0F7C76831E0404F8189D83280|1.0|0.0|0.0|-108.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|EX|010RVD|0000148260|531CC9D0F7C86831E0404F8189D83280|1.0|0.0|0.0|296.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|EX|LG3500|0000015942|531CC9D0F7C96831E0404F8189D83280|1.0|0.0|0.0|164.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|EX|LG3500|0000065858|531CC9D0F7CA6831E0404F8189D83280|1.0|0.0|0.0|7480.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|EX|LG3500|0000074224|531CC9D0F7CB6831E0404F8189D83280|1.0|0.0|0.0|4768.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
2009.0|BL|4631571|-----|3500|---|AC|EX|LG3500|0000084235|531CC9D0F7CC6831E0404F8189D83280|1.0|0.0|0.0|775.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165833|
