acct_icr_typ_cd|fin_coa_cd|fin_object_cd|obj_id|ver_nbr|acct_icr_excl_typ_actv_ind|
21|IU|3709|0C4EE51FDC5C2018E043814FD8812018|1.0|Y|
21|IU|3710|0C4EE51FDC5D2018E043814FD8812018|1.0|Y|
21|IU|4530|0C4EE51FDC5E2018E043814FD8812018|1.0|Y|
21|IU|4532|0C4EE51FDC5F2018E043814FD8812018|1.0|Y|
21|IU|4534|0C4EE51FDC602018E043814FD8812018|1.0|Y|
21|IU|4536|0C4EE51FDC612018E043814FD8812018|1.0|Y|
21|IU|5199|0C4EE51FDC622018E043814FD8812018|1.0|Y|
21|IU|5510|0C4EE51FDC632018E043814FD8812018|1.0|Y|
21|IU|5512|0C4EE51FDC642018E043814FD8812018|1.0|Y|
21|IU|5514|0C4EE51FDC652018E043814FD8812018|1.0|Y|
21|IU|5516|0C4EE51FDC662018E043814FD8812018|1.0|Y|
21|IU|5518|0C4EE51FDC672018E043814FD8812018|1.0|Y|
21|IU|5520|0C4EE51FDC682018E043814FD8812018|1.0|Y|
21|IU|5530|0C4EE51FDC692018E043814FD8812018|1.0|Y|
21|IU|5540|0C4EE51FDC6A2018E043814FD8812018|1.0|Y|
21|IU|5546|0C4EE51FDC6B2018E043814FD8812018|1.0|Y|
21|IU|5548|0C4EE51FDC6C2018E043814FD8812018|1.0|Y|
21|IU|5549|0C4EE51FDC6D2018E043814FD8812018|1.0|Y|
21|IU|5553|0C4EE51FDC6E2018E043814FD8812018|1.0|Y|
21|IU|5555|0C4EE51FDC6F2018E043814FD8812018|1.0|Y|
21|IU|5557|0C4EE51FDC702018E043814FD8812018|1.0|Y|
21|IU|5560|0C4EE51FDC712018E043814FD8812018|1.0|Y|
21|IU|5562|0C4EE51FDC722018E043814FD8812018|1.0|Y|
21|IU|5565|0C4EE51FDC732018E043814FD8812018|1.0|Y|
21|IU|5566|0C4EE51FDC742018E043814FD8812018|1.0|Y|
21|IU|5570|0C4EE51FDC752018E043814FD8812018|1.0|Y|
21|IU|5572|0C4EE51FDC762018E043814FD8812018|1.0|Y|
21|IU|5574|0C4EE51FDC772018E043814FD8812018|1.0|Y|
21|IU|5576|0C4EE51FDC782018E043814FD8812018|1.0|Y|
21|IU|5578|0C4EE51FDC792018E043814FD8812018|1.0|Y|
21|IU|5584|0C4EE51FDC7A2018E043814FD8812018|1.0|Y|
21|IU|5591|0C4EE51FDC7B2018E043814FD8812018|1.0|Y|
21|IU|5595|0C4EE51FDC7C2018E043814FD8812018|1.0|Y|
21|IU|5599|0C4EE51FDC7D2018E043814FD8812018|1.0|Y|
21|IU|7000|0C4EE51FDC7E2018E043814FD8812018|1.0|Y|
21|IU|7030|0C4EE51FDC7F2018E043814FD8812018|1.0|Y|
21|IU|7031|0C4EE51FDC802018E043814FD8812018|1.0|Y|
21|IU|7032|0C4EE51FDC812018E043814FD8812018|1.0|Y|
21|IU|7098|0C4EE51FDC822018E043814FD8812018|1.0|Y|
21|IU|7099|0C4EE51FDC832018E043814FD8812018|1.0|Y|
21|IU|7100|0C4EE51FDC842018E043814FD8812018|1.0|Y|
21|IU|7130|0C4EE51FDC852018E043814FD8812018|1.0|Y|
21|IU|7200|0C4EE51FDC862018E043814FD8812018|1.0|Y|
21|IU|7300|0C4EE51FDC872018E043814FD8812018|1.0|Y|
21|IU|7400|0C4EE51FDC882018E043814FD8812018|1.0|Y|
21|IU|7500|0C4EE51FDC892018E043814FD8812018|1.0|Y|
21|IU|7530|0C4EE51FDC8A2018E043814FD8812018|1.0|Y|
21|IU|7531|0C4EE51FDC8B2018E043814FD8812018|1.0|Y|
21|IU|7550|0C4EE51FDC8C2018E043814FD8812018|1.0|Y|
21|IU|7600|0C4EE51FDC8D2018E043814FD8812018|1.0|Y|
21|IU|7800|0C4EE51FDC8E2018E043814FD8812018|1.0|Y|
21|IU|7900|0C4EE51FDC8F2018E043814FD8812018|1.0|Y|
21|IU|9900|0C4EE51FDC902018E043814FD8812018|1.0|Y|
21|IU|9905|0C4EE51FDC912018E043814FD8812018|1.0|Y|
21|IU|9915|0C4EE51FDC922018E043814FD8812018|1.0|Y|
21|IU|9954|0C4EE51FDC932018E043814FD8812018|1.0|Y|
21|IU|9970|0C4EE51FDC942018E043814FD8812018|1.0|Y|
21|IU|9975|0C4EE51FDC952018E043814FD8812018|1.0|Y|
21|IU|9979|0C4EE51FDC962018E043814FD8812018|1.0|Y|
21|IU|9980|0C4EE51FDC972018E043814FD8812018|1.0|Y|
21|IU|9990|0C4EE51FDC982018E043814FD8812018|1.0|Y|
22|IU|3100|0C4EE51FDC992018E043814FD8812018|1.0|Y|
22|IU|3105|0C4EE51FDC9A2018E043814FD8812018|1.0|Y|
22|IU|3110|0C4EE51FDC9B2018E043814FD8812018|1.0|Y|
22|IU|3115|0C4EE51FDC9C2018E043814FD8812018|1.0|Y|
22|IU|3120|0C4EE51FDC9D2018E043814FD8812018|1.0|Y|
22|IU|3122|0C4EE51FDC9E2018E043814FD8812018|1.0|Y|
22|IU|3125|0C4EE51FDC9F2018E043814FD8812018|1.0|Y|
22|IU|3130|0C4EE51FDCA02018E043814FD8812018|1.0|Y|
22|IU|3135|0C4EE51FDCA12018E043814FD8812018|1.0|Y|
22|IU|3140|0C4EE51FDCA22018E043814FD8812018|1.0|Y|
22|IU|3145|0C4EE51FDCA32018E043814FD8812018|1.0|Y|
22|IU|3150|0C4EE51FDCA42018E043814FD8812018|1.0|Y|
22|IU|3542|0C4EE51FDCA52018E043814FD8812018|1.0|Y|
22|IU|3543|0C4EE51FDCA62018E043814FD8812018|1.0|Y|
22|IU|3544|0C4EE51FDCA72018E043814FD8812018|1.0|Y|
22|IU|3702|0C4EE51FDCA82018E043814FD8812018|1.0|Y|
22|IU|3703|0C4EE51FDCA92018E043814FD8812018|1.0|Y|
22|IU|3705|0C4EE51FDCAA2018E043814FD8812018|1.0|Y|
22|IU|3706|0C4EE51FDCAB2018E043814FD8812018|1.0|Y|
22|IU|3708|0C4EE51FDCAC2018E043814FD8812018|1.0|Y|
22|IU|3709|0C4EE51FDCAD2018E043814FD8812018|1.0|Y|
22|IU|3710|0C4EE51FDCAE2018E043814FD8812018|1.0|Y|
22|IU|4530|0C4EE51FDCAF2018E043814FD8812018|1.0|Y|
22|IU|4532|0C4EE51FDCB02018E043814FD8812018|1.0|Y|
22|IU|4534|0C4EE51FDCB12018E043814FD8812018|1.0|Y|
22|IU|4536|0C4EE51FDCB22018E043814FD8812018|1.0|Y|
22|IU|4540|0C4EE51FDCB32018E043814FD8812018|1.0|Y|
22|IU|4680|0C4EE51FDCB42018E043814FD8812018|1.0|Y|
22|IU|5199|0C4EE51FDCB52018E043814FD8812018|1.0|Y|
22|IU|5510|0C4EE51FDCB62018E043814FD8812018|1.0|Y|
22|IU|5512|0C4EE51FDCB72018E043814FD8812018|1.0|Y|
22|IU|5514|0C4EE51FDCB82018E043814FD8812018|1.0|Y|
22|IU|5516|0C4EE51FDCB92018E043814FD8812018|1.0|Y|
22|IU|5518|0C4EE51FDCBA2018E043814FD8812018|1.0|Y|
22|IU|5520|0C4EE51FDCBB2018E043814FD8812018|1.0|Y|
22|IU|5530|0C4EE51FDCBC2018E043814FD8812018|1.0|Y|
22|IU|5540|0C4EE51FDCBD2018E043814FD8812018|1.0|Y|
22|IU|5546|0C4EE51FDCBE2018E043814FD8812018|1.0|Y|
22|IU|5548|0C4EE51FDCBF2018E043814FD8812018|1.0|Y|
22|IU|5549|0C4EE51FDCC02018E043814FD8812018|1.0|Y|
22|IU|5553|0C4EE51FDCC12018E043814FD8812018|1.0|Y|
22|IU|5555|0C4EE51FDCC22018E043814FD8812018|1.0|Y|
22|IU|5557|0C4EE51FDCC32018E043814FD8812018|1.0|Y|
22|IU|5560|0C4EE51FDCC42018E043814FD8812018|1.0|Y|
22|IU|5562|0C4EE51FDCC52018E043814FD8812018|1.0|Y|
22|IU|5565|0C4EE51FDCC62018E043814FD8812018|1.0|Y|
22|IU|5566|0C4EE51FDCC72018E043814FD8812018|1.0|Y|
22|IU|5570|0C4EE51FDCC82018E043814FD8812018|1.0|Y|
22|IU|5572|0C4EE51FDCC92018E043814FD8812018|1.0|Y|
22|IU|5574|0C4EE51FDCCA2018E043814FD8812018|1.0|Y|
22|IU|5576|0C4EE51FDCCB2018E043814FD8812018|1.0|Y|
22|IU|5578|0C4EE51FDCCC2018E043814FD8812018|1.0|Y|
22|IU|5584|0C4EE51FDCCD2018E043814FD8812018|1.0|Y|
22|IU|5591|0C4EE51FDCCE2018E043814FD8812018|1.0|Y|
22|IU|5595|0C4EE51FDCCF2018E043814FD8812018|1.0|Y|
22|IU|5599|0C4EE51FDCD02018E043814FD8812018|1.0|Y|
22|IU|7000|0C4EE51FDCD12018E043814FD8812018|1.0|Y|
22|IU|7030|0C4EE51FDCD22018E043814FD8812018|1.0|Y|
22|IU|7031|0C4EE51FDCD32018E043814FD8812018|1.0|Y|
22|IU|7098|0C4EE51FDCD42018E043814FD8812018|1.0|Y|
22|IU|7099|0C4EE51FDCD52018E043814FD8812018|1.0|Y|
22|IU|7100|0C4EE51FDCD62018E043814FD8812018|1.0|Y|
22|IU|7130|0C4EE51FDCD72018E043814FD8812018|1.0|Y|
22|IU|7200|0C4EE51FDCD82018E043814FD8812018|1.0|Y|
22|IU|7300|0C4EE51FDCD92018E043814FD8812018|1.0|Y|
22|IU|7400|0C4EE51FDCDA2018E043814FD8812018|1.0|Y|
22|IU|7500|0C4EE51FDCDB2018E043814FD8812018|1.0|Y|
22|IU|7530|0C4EE51FDCDC2018E043814FD8812018|1.0|Y|
22|IU|7531|0C4EE51FDCDD2018E043814FD8812018|1.0|Y|
22|IU|7550|0C4EE51FDCDE2018E043814FD8812018|1.0|Y|
22|IU|7600|0C4EE51FDCDF2018E043814FD8812018|1.0|Y|
22|IU|7800|0C4EE51FDCE02018E043814FD8812018|1.0|Y|
22|IU|7900|0C4EE51FDCE12018E043814FD8812018|1.0|Y|
22|IU|9900|0C4EE51FDCE22018E043814FD8812018|1.0|Y|
22|IU|9905|0C4EE51FDCE32018E043814FD8812018|1.0|Y|
22|IU|9915|0C4EE51FDCE42018E043814FD8812018|1.0|Y|
22|IU|9954|0C4EE51FDCE52018E043814FD8812018|1.0|Y|
22|IU|9970|0C4EE51FDCE62018E043814FD8812018|1.0|Y|
22|IU|9975|0C4EE51FDCE72018E043814FD8812018|1.0|Y|
22|IU|9979|0C4EE51FDCE82018E043814FD8812018|1.0|Y|
22|IU|9980|0C4EE51FDCE92018E043814FD8812018|1.0|Y|
22|IU|9990|0C4EE51FDCEA2018E043814FD8812018|1.0|Y|
23|IU|3100|0C4EE51FDCEB2018E043814FD8812018|1.0|Y|
23|IU|3105|0C4EE51FDCEC2018E043814FD8812018|1.0|Y|
23|IU|3110|0C4EE51FDCED2018E043814FD8812018|1.0|Y|
23|IU|3115|0C4EE51FDCEE2018E043814FD8812018|1.0|Y|
23|IU|3120|0C4EE51FDCEF2018E043814FD8812018|1.0|Y|
23|IU|3122|0C4EE51FDCF02018E043814FD8812018|1.0|Y|
23|IU|3125|0C4EE51FDCF12018E043814FD8812018|1.0|Y|
23|IU|3130|0C4EE51FDCF22018E043814FD8812018|1.0|Y|
23|IU|3135|0C4EE51FDCF32018E043814FD8812018|1.0|Y|
23|IU|3140|0C4EE51FDCF42018E043814FD8812018|1.0|Y|
23|IU|3145|0C4EE51FDCF52018E043814FD8812018|1.0|Y|
23|IU|3150|0C4EE51FDCF62018E043814FD8812018|1.0|Y|
23|IU|3542|0C4EE51FDCF72018E043814FD8812018|1.0|Y|
23|IU|3543|0C4EE51FDCF82018E043814FD8812018|1.0|Y|
23|IU|3544|0C4EE51FDCF92018E043814FD8812018|1.0|Y|
23|IU|3702|0C4EE51FDCFA2018E043814FD8812018|1.0|Y|
23|IU|3703|0C4EE51FDCFB2018E043814FD8812018|1.0|Y|
23|IU|3705|0C4EE51FDCFC2018E043814FD8812018|1.0|Y|
23|IU|3706|0C4EE51FDCFD2018E043814FD8812018|1.0|Y|
23|IU|3708|0C4EE51FDCFE2018E043814FD8812018|1.0|Y|
23|IU|3709|0C4EE51FDCFF2018E043814FD8812018|1.0|Y|
23|IU|3710|0C4EE51FDD002018E043814FD8812018|1.0|Y|
23|IU|4534|0C4EE51FDD012018E043814FD8812018|1.0|Y|
23|IU|4536|0C4EE51FDD022018E043814FD8812018|1.0|Y|
23|IU|5016|0C4EE51FDD032018E043814FD8812018|1.0|Y|
23|IU|5199|0C4EE51FDD042018E043814FD8812018|1.0|Y|
23|IU|5510|0C4EE51FDD052018E043814FD8812018|1.0|Y|
23|IU|5512|0C4EE51FDD062018E043814FD8812018|1.0|Y|
23|IU|5514|0C4EE51FDD072018E043814FD8812018|1.0|Y|
23|IU|5516|0C4EE51FDD082018E043814FD8812018|1.0|Y|
23|IU|5518|0C4EE51FDD092018E043814FD8812018|1.0|Y|
23|IU|5520|0C4EE51FDD0A2018E043814FD8812018|1.0|Y|
23|IU|5530|0C4EE51FDD0B2018E043814FD8812018|1.0|Y|
23|IU|5540|0C4EE51FDD0C2018E043814FD8812018|1.0|Y|
23|IU|5546|0C4EE51FDD0D2018E043814FD8812018|1.0|Y|
23|IU|5548|0C4EE51FDD0E2018E043814FD8812018|1.0|Y|
23|IU|5549|0C4EE51FDD0F2018E043814FD8812018|1.0|Y|
23|IU|5553|0C4EE51FDD102018E043814FD8812018|1.0|Y|
23|IU|5555|0C4EE51FDD112018E043814FD8812018|1.0|Y|
23|IU|5557|0C4EE51FDD122018E043814FD8812018|1.0|Y|
23|IU|5560|0C4EE51FDD132018E043814FD8812018|1.0|Y|
23|IU|5562|0C4EE51FDD142018E043814FD8812018|1.0|Y|
23|IU|5565|0C4EE51FDD152018E043814FD8812018|1.0|Y|
23|IU|5566|0C4EE51FDD162018E043814FD8812018|1.0|Y|
23|IU|5570|0C4EE51FDD172018E043814FD8812018|1.0|Y|
23|IU|5572|0C4EE51FDD182018E043814FD8812018|1.0|Y|
23|IU|5574|0C4EE51FDD192018E043814FD8812018|1.0|Y|
23|IU|5576|0C4EE51FDD1A2018E043814FD8812018|1.0|Y|
23|IU|5578|0C4EE51FDD1B2018E043814FD8812018|1.0|Y|
23|IU|5584|0C4EE51FDD1C2018E043814FD8812018|1.0|Y|
23|IU|5591|0C4EE51FDD1D2018E043814FD8812018|1.0|Y|
23|IU|5595|0C4EE51FDD1E2018E043814FD8812018|1.0|Y|
23|IU|5599|0C4EE51FDD1F2018E043814FD8812018|1.0|Y|
23|IU|7000|0C4EE51FDD202018E043814FD8812018|1.0|Y|
23|IU|7030|0C4EE51FDD212018E043814FD8812018|1.0|Y|
23|IU|7031|0C4EE51FDD222018E043814FD8812018|1.0|Y|
23|IU|7032|0C4EE51FDD232018E043814FD8812018|1.0|Y|
23|IU|7098|0C4EE51FDD242018E043814FD8812018|1.0|Y|
23|IU|7099|0C4EE51FDD252018E043814FD8812018|1.0|Y|
23|IU|7100|0C4EE51FDD262018E043814FD8812018|1.0|Y|
23|IU|7130|0C4EE51FDD272018E043814FD8812018|1.0|Y|
23|IU|7200|0C4EE51FDD282018E043814FD8812018|1.0|Y|
23|IU|7300|0C4EE51FDD292018E043814FD8812018|1.0|Y|
23|IU|7400|0C4EE51FDD2A2018E043814FD8812018|1.0|Y|
23|IU|7500|0C4EE51FDD2B2018E043814FD8812018|1.0|Y|
23|IU|7530|0C4EE51FDD2C2018E043814FD8812018|1.0|Y|
23|IU|7531|0C4EE51FDD2D2018E043814FD8812018|1.0|Y|
23|IU|7550|0C4EE51FDD2E2018E043814FD8812018|1.0|Y|
23|IU|7600|0C4EE51FDD2F2018E043814FD8812018|1.0|Y|
23|IU|7800|0C4EE51FDD302018E043814FD8812018|1.0|Y|
23|IU|7900|0C4EE51FDD312018E043814FD8812018|1.0|Y|
23|IU|9900|0C4EE51FDD322018E043814FD8812018|1.0|Y|
23|IU|9905|0C4EE51FDD332018E043814FD8812018|1.0|Y|
23|IU|9915|0C4EE51FDD342018E043814FD8812018|1.0|Y|
23|IU|9954|0C4EE51FDD352018E043814FD8812018|1.0|Y|
23|IU|9970|0C4EE51FDD362018E043814FD8812018|1.0|Y|
23|IU|9975|0C4EE51FDD372018E043814FD8812018|1.0|Y|
23|IU|9979|0C4EE51FDD382018E043814FD8812018|1.0|Y|
23|IU|9980|0C4EE51FDD392018E043814FD8812018|1.0|Y|
23|IU|9990|0C4EE51FDD3A2018E043814FD8812018|1.0|Y|
24|IU|3542|0C4EE51FDD3B2018E043814FD8812018|1.0|Y|
24|IU|3543|0C4EE51FDD3C2018E043814FD8812018|1.0|Y|
24|IU|3544|0C4EE51FDD3D2018E043814FD8812018|1.0|Y|
24|IU|3702|0C4EE51FDD3E2018E043814FD8812018|1.0|Y|
24|IU|3703|0C4EE51FDD3F2018E043814FD8812018|1.0|Y|
24|IU|3705|0C4EE51FDD402018E043814FD8812018|1.0|Y|
24|IU|3706|0C4EE51FDD412018E043814FD8812018|1.0|Y|
24|IU|3708|0C4EE51FDD422018E043814FD8812018|1.0|Y|
24|IU|3709|0C4EE51FDD432018E043814FD8812018|1.0|Y|
24|IU|3710|0C4EE51FDD442018E043814FD8812018|1.0|Y|
24|IU|4534|0C4EE51FDD452018E043814FD8812018|1.0|Y|
24|IU|4536|0C4EE51FDD462018E043814FD8812018|1.0|Y|
24|IU|5016|0C4EE51FDD472018E043814FD8812018|1.0|Y|
24|IU|5199|0C4EE51FDD482018E043814FD8812018|1.0|Y|
24|IU|5510|0C4EE51FDD492018E043814FD8812018|1.0|Y|
24|IU|5512|0C4EE51FDD4A2018E043814FD8812018|1.0|Y|
24|IU|5514|0C4EE51FDD4B2018E043814FD8812018|1.0|Y|
24|IU|5516|0C4EE51FDD4C2018E043814FD8812018|1.0|Y|
24|IU|5518|0C4EE51FDD4D2018E043814FD8812018|1.0|Y|
24|IU|5520|0C4EE51FDD4E2018E043814FD8812018|1.0|Y|
24|IU|5530|0C4EE51FDD4F2018E043814FD8812018|1.0|Y|
24|IU|5540|0C4EE51FDD502018E043814FD8812018|1.0|Y|
24|IU|5546|0C4EE51FDD512018E043814FD8812018|1.0|Y|
24|IU|5548|0C4EE51FDD522018E043814FD8812018|1.0|Y|
24|IU|5549|0C4EE51FDD532018E043814FD8812018|1.0|Y|
24|IU|5553|0C4EE51FDD542018E043814FD8812018|1.0|Y|
24|IU|5555|0C4EE51FDD552018E043814FD8812018|1.0|Y|
24|IU|5557|0C4EE51FDD562018E043814FD8812018|1.0|Y|
24|IU|5560|0C4EE51FDD572018E043814FD8812018|1.0|Y|
24|IU|5562|0C4EE51FDD582018E043814FD8812018|1.0|Y|
24|IU|5565|0C4EE51FDD592018E043814FD8812018|1.0|Y|
24|IU|5566|0C4EE51FDD5A2018E043814FD8812018|1.0|Y|
24|IU|5570|0C4EE51FDD5B2018E043814FD8812018|1.0|Y|
24|IU|5572|0C4EE51FDD5C2018E043814FD8812018|1.0|Y|
24|IU|5574|0C4EE51FDD5D2018E043814FD8812018|1.0|Y|
24|IU|5576|0C4EE51FDD5E2018E043814FD8812018|1.0|Y|
24|IU|5578|0C4EE51FDD5F2018E043814FD8812018|1.0|Y|
24|IU|5584|0C4EE51FDD602018E043814FD8812018|1.0|Y|
24|IU|5591|0C4EE51FDD612018E043814FD8812018|1.0|Y|
24|IU|5595|0C4EE51FDD622018E043814FD8812018|1.0|Y|
24|IU|5599|0C4EE51FDD632018E043814FD8812018|1.0|Y|
24|IU|7000|0C4EE51FDD642018E043814FD8812018|1.0|Y|
24|IU|7030|0C4EE51FDD652018E043814FD8812018|1.0|Y|
24|IU|7031|0C4EE51FDD662018E043814FD8812018|1.0|Y|
24|IU|7032|0C4EE51FDD672018E043814FD8812018|1.0|Y|
24|IU|7098|0C4EE51FDD682018E043814FD8812018|1.0|Y|
24|IU|7099|0C4EE51FDD692018E043814FD8812018|1.0|Y|
24|IU|7100|0C4EE51FDD6A2018E043814FD8812018|1.0|Y|
24|IU|7130|0C4EE51FDD6B2018E043814FD8812018|1.0|Y|
24|IU|7200|0C4EE51FDD6C2018E043814FD8812018|1.0|Y|
24|IU|7300|0C4EE51FDD6D2018E043814FD8812018|1.0|Y|
24|IU|7400|0C4EE51FDD6E2018E043814FD8812018|1.0|Y|
24|IU|7500|0C4EE51FDD6F2018E043814FD8812018|1.0|Y|
24|IU|7530|0C4EE51FDD702018E043814FD8812018|1.0|Y|
24|IU|7531|0C4EE51FDD712018E043814FD8812018|1.0|Y|
24|IU|7550|0C4EE51FDD722018E043814FD8812018|1.0|Y|
24|IU|7600|0C4EE51FDD732018E043814FD8812018|1.0|Y|
24|IU|7800|0C4EE51FDD742018E043814FD8812018|1.0|Y|
24|IU|7900|0C4EE51FDD752018E043814FD8812018|1.0|Y|
24|IU|9900|0C4EE51FDD762018E043814FD8812018|1.0|Y|
24|IU|9905|0C4EE51FDD772018E043814FD8812018|1.0|Y|
24|IU|9915|0C4EE51FDD782018E043814FD8812018|1.0|Y|
24|IU|9970|0C4EE51FDD792018E043814FD8812018|1.0|Y|
24|IU|9975|0C4EE51FDD7A2018E043814FD8812018|1.0|Y|
24|IU|9979|0C4EE51FDD7B2018E043814FD8812018|1.0|Y|
24|IU|9980|0C4EE51FDD7C2018E043814FD8812018|1.0|Y|
24|IU|9990|0C4EE51FDD7D2018E043814FD8812018|1.0|Y|
25|IU|3100|0C4EE51FDD7E2018E043814FD8812018|1.0|Y|
25|IU|3105|0C4EE51FDD7F2018E043814FD8812018|1.0|Y|
25|IU|3110|0C4EE51FDD802018E043814FD8812018|1.0|Y|
25|IU|3115|0C4EE51FDD812018E043814FD8812018|1.0|Y|
25|IU|3125|0C4EE51FDD822018E043814FD8812018|1.0|Y|
25|IU|3135|0C4EE51FDD832018E043814FD8812018|1.0|Y|
25|IU|3140|0C4EE51FDD842018E043814FD8812018|1.0|Y|
25|IU|3542|0C4EE51FDD852018E043814FD8812018|1.0|Y|
25|IU|3543|0C4EE51FDD862018E043814FD8812018|1.0|Y|
25|IU|3544|0C4EE51FDD872018E043814FD8812018|1.0|Y|
25|IU|3702|0C4EE51FDD882018E043814FD8812018|1.0|Y|
25|IU|3703|0C4EE51FDD892018E043814FD8812018|1.0|Y|
25|IU|3705|0C4EE51FDD8A2018E043814FD8812018|1.0|Y|
25|IU|3709|0C4EE51FDD8B2018E043814FD8812018|1.0|Y|
25|IU|4500|0C4EE51FDD8C2018E043814FD8812018|1.0|Y|
25|IU|4534|0C4EE51FDD8D2018E043814FD8812018|1.0|Y|
25|IU|4536|0C4EE51FDD8E2018E043814FD8812018|1.0|Y|
25|IU|5199|0C4EE51FDD8F2018E043814FD8812018|1.0|Y|
25|IU|5510|0C4EE51FDD902018E043814FD8812018|1.0|Y|
25|IU|5512|0C4EE51FDD912018E043814FD8812018|1.0|Y|
25|IU|5514|0C4EE51FDD922018E043814FD8812018|1.0|Y|
25|IU|5516|0C4EE51FDD932018E043814FD8812018|1.0|Y|
25|IU|5518|0C4EE51FDD942018E043814FD8812018|1.0|Y|
25|IU|5520|0C4EE51FDD952018E043814FD8812018|1.0|Y|
25|IU|5530|0C4EE51FDD962018E043814FD8812018|1.0|Y|
25|IU|5540|0C4EE51FDD972018E043814FD8812018|1.0|Y|
25|IU|5546|0C4EE51FDD982018E043814FD8812018|1.0|Y|
25|IU|5548|0C4EE51FDD992018E043814FD8812018|1.0|Y|
25|IU|5549|0C4EE51FDD9A2018E043814FD8812018|1.0|Y|
25|IU|5553|0C4EE51FDD9B2018E043814FD8812018|1.0|Y|
25|IU|5555|0C4EE51FDD9C2018E043814FD8812018|1.0|Y|
25|IU|5557|0C4EE51FDD9D2018E043814FD8812018|1.0|Y|
25|IU|5560|0C4EE51FDD9E2018E043814FD8812018|1.0|Y|
25|IU|5562|0C4EE51FDD9F2018E043814FD8812018|1.0|Y|
25|IU|5565|0C4EE51FDDA02018E043814FD8812018|1.0|Y|
25|IU|5566|0C4EE51FDDA12018E043814FD8812018|1.0|Y|
25|IU|5570|0C4EE51FDDA22018E043814FD8812018|1.0|Y|
25|IU|5572|0C4EE51FDDA32018E043814FD8812018|1.0|Y|
25|IU|5574|0C4EE51FDDA42018E043814FD8812018|1.0|Y|
25|IU|5576|0C4EE51FDDA52018E043814FD8812018|1.0|Y|
25|IU|5578|0C4EE51FDDA62018E043814FD8812018|1.0|Y|
25|IU|5584|0C4EE51FDDA72018E043814FD8812018|1.0|Y|
25|IU|5591|0C4EE51FDDA82018E043814FD8812018|1.0|Y|
25|IU|5595|0C4EE51FDDA92018E043814FD8812018|1.0|Y|
25|IU|7000|0C4EE51FDDAA2018E043814FD8812018|1.0|Y|
25|IU|7030|0C4EE51FDDAB2018E043814FD8812018|1.0|Y|
25|IU|7031|0C4EE51FDDAC2018E043814FD8812018|1.0|Y|
25|IU|7032|0C4EE51FDDAD2018E043814FD8812018|1.0|Y|
25|IU|7098|0C4EE51FDDAE2018E043814FD8812018|1.0|Y|
25|IU|7099|0C4EE51FDDAF2018E043814FD8812018|1.0|Y|
25|IU|7100|0C4EE51FDDB02018E043814FD8812018|1.0|Y|
25|IU|7130|0C4EE51FDDB12018E043814FD8812018|1.0|Y|
25|IU|7200|0C4EE51FDDB22018E043814FD8812018|1.0|Y|
25|IU|7300|0C4EE51FDDB32018E043814FD8812018|1.0|Y|
25|IU|7400|0C4EE51FDDB42018E043814FD8812018|1.0|Y|
25|IU|7500|0C4EE51FDDB52018E043814FD8812018|1.0|Y|
25|IU|7530|0C4EE51FDDB62018E043814FD8812018|1.0|Y|
25|IU|7531|0C4EE51FDDB72018E043814FD8812018|1.0|Y|
25|IU|7550|0C4EE51FDDB82018E043814FD8812018|1.0|Y|
25|IU|7600|0C4EE51FDDB92018E043814FD8812018|1.0|Y|
25|IU|7800|0C4EE51FDDBA2018E043814FD8812018|1.0|Y|
25|IU|7900|0C4EE51FDDBB2018E043814FD8812018|1.0|Y|
25|IU|9900|0C4EE51FDDBC2018E043814FD8812018|1.0|Y|
25|IU|9915|0C4EE51FDDBD2018E043814FD8812018|1.0|Y|
25|IU|9970|0C4EE51FDDBE2018E043814FD8812018|1.0|Y|
25|IU|9975|0C4EE51FDDBF2018E043814FD8812018|1.0|Y|
25|IU|9979|0C4EE51FDDC02018E043814FD8812018|1.0|Y|
25|IU|9980|0C4EE51FDDC12018E043814FD8812018|1.0|Y|
26|IU|3542|0C4EE51FDDC22018E043814FD8812018|1.0|Y|
26|IU|3543|0C4EE51FDDC32018E043814FD8812018|1.0|Y|
26|IU|3544|0C4EE51FDDC42018E043814FD8812018|1.0|Y|
26|IU|3702|0C4EE51FDDC52018E043814FD8812018|1.0|Y|
26|IU|3703|0C4EE51FDDC62018E043814FD8812018|1.0|Y|
26|IU|3705|0C4EE51FDDC72018E043814FD8812018|1.0|Y|
26|IU|3709|0C4EE51FDDC82018E043814FD8812018|1.0|Y|
26|IU|5199|0C4EE51FDDC92018E043814FD8812018|1.0|Y|
26|IU|5510|0C4EE51FDDCA2018E043814FD8812018|1.0|Y|
26|IU|5512|0C4EE51FDDCB2018E043814FD8812018|1.0|Y|
26|IU|5514|0C4EE51FDDCC2018E043814FD8812018|1.0|Y|
26|IU|5516|0C4EE51FDDCD2018E043814FD8812018|1.0|Y|
26|IU|5518|0C4EE51FDDCE2018E043814FD8812018|1.0|Y|
26|IU|5520|0C4EE51FDDCF2018E043814FD8812018|1.0|Y|
26|IU|5530|0C4EE51FDDD02018E043814FD8812018|1.0|Y|
26|IU|5540|0C4EE51FDDD12018E043814FD8812018|1.0|Y|
26|IU|5546|0C4EE51FDDD22018E043814FD8812018|1.0|Y|
26|IU|5548|0C4EE51FDDD32018E043814FD8812018|1.0|Y|
