fin_coa_cd|org_cd|obj_id|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|rc_cd|
IN|ACCT|77641D17-98A3-76EE-926F-8DA86A66DB47|2.0|IN|ADAF|78|
IN|ACSP|5F07674F-BEF4-D155-3A6E-1491D187FFE1|2.0|IN|IN|58|
IN|ACTG|E8150617-F3EC-486F-01EA-5A47A6A60287|2.0|IN|BUS|24|
IN|ADAF|8390B665-65ED-ECBA-087F-CBB14ACEB062|2.0|IN|IN|78|
IN|ADBS|6B2F73ED-1ED0-718D-EF73-684B1AB388EB|2.0|IN|BUS|24|
IN|ADCO|76D895C7-C1E8-1604-8F49-9100C602DE46|2.0|IN|INTT|65|
IN|ADED|9452B553-B262-41B6-1E2A-57C1E8FD1C10|2.0|IN|IN|78|
IN|ADFI|A6FF7351-BD19-52DD-7D8D-79B2D21329CB|2.0|IN|ADAF|78|
IN|ADM|378C0940-6E8A-4F3A-D529-C83B90906FDE|2.0|IN|POLI|18|
IN|ADMS|F4228306-B4F2-5EF9-8A28-13D9E5892911|2.0|IN|ENRL|58|
IN|ADSV|12471C63-6F24-9430-40C3-BF643227187E|2.0|IN|ADAF|78|
IN|AEDC|EA841171-7EF5-8FA3-783A-F1836EDC60BC|2.0|IN|DCLC|14|
IN|AEGD|B6EC0944-3D47-5F66-8E95-A5127D24AD5F|2.0|IN|DENT|14|
IN|AFFA|0E97E787-B3D3-7E6B-BB23-19D9BD5AB723|2.0|IN|EXEC|74|
IN|AFRA|E1B8EC35-28F2-1CFE-94B2-646A390A0071|2.0|IN|LART|18|
IN|AFRO|AA785FF3-190A-F6D1-7666-F69FCA9BA775|2.0|IN|LART|18|
IN|AGRC|012E6CFD-1FBA-D3FE-6583-2D3F825BB925|2.0|IN|GMED|10|
IN|AHEC|DBA9DAFF-1F7E-480A-0FB2-670109350A58|2.0|IN|FAMM|10|
IN|AHFA|25F88A4C-E061-81C9-4955-4A771D983935|2.0|IN|AHLT|10|
IN|AHLT|511CB3ED-6A10-6C6D-B285-15F0DE833C13|2.0|IN|IN|08|
IN|AHMR|6F6701E1-8E86-F300-2D1E-4431170828FD|2.0|IN|AHLT|10|
IN|AHMT|B02F7522-8A75-FDC5-84E3-7D948183B05A|2.0|IN|AHLT|10|
IN|AHOT|29EC6ACC-6E3C-0EA0-8111-E7DFBBC9C853|2.0|IN|AHLT|10|
IN|AHPT|106424C6-25D0-CAB7-4D24-772E5E76D476|2.0|IN|AHLT|10|
IN|AHRT|4C8DB9D5-0E6E-234B-885F-3A9758B5A841|2.0|IN|AHLT|10|
IN|AIT|A816B851-9003-53CE-ECB9-AFD7528E0381|2.0|IN|POLI|18|
IN|AITL|DAF75EBA-5BD1-D243-4117-B91DB303D9D0|2.0|IN|UITS|65|
IN|ALHT|45AC3270-A9D2-CF7E-D7DD-F35285B9B438|2.0|IN|IN|78|
IN|ALNI|D427A113-CA32-F6E3-AC30-1574E0872F34|2.0|IN|EXAF|79|
IN|ALTH|D4B76CA9-F408-2A1C-3F79-2FB30D0FA843|2.0|IN|IN|78|
IN|ALUM|BBF55514-4C65-98CE-5CD6-B91721679838|2.0|IN|EXAF|79|
IN|AMBA|2B39099E-B9A1-25DE-E13D-A135757ECB16|2.0|IN|LAWS|32|
IN|AMST|0FC42744-A407-784D-E4F5-C508847E76ED|2.0|IN|LART|18|
IN|ANAT|B85D0D57-66D5-6701-5DFC-E05D0E0CF995|2.0|IN|MED|10|
IN|ANES|60E32DDD-39E5-A182-CD7B-85820C0793A8|2.0|IN|MED|10|
IN|ANET|7FE33B90-8E2C-9A46-D678-E1242D3B9DFA|2.0|IN|ANES|10|
IN|ANIM|51222B52-DD9A-1125-EF45-CB61B85956C0|2.0|IN|DSRS|14|
IN|ANPH|E19719B5-39E6-02DC-C9A4-CB1FF85613F0|2.0|IN|ANAT|10|
IN|ANTH|828C9971-5328-9DF5-A0D1-E5378F23EE58|2.0|IN|LART|18|
IN|ARAC|2CACA82B-F530-699C-158A-BE52C7EE0C3F|2.0|IN|IN|78|
IN|ARTH|39AC1594-A07B-1ED8-3091-EA7094FE2611|2.0|IN|IN|78|
IN|ASBE|91FDA892-4F98-5E05-2D51-EC9D9D36AA2F|2.0|IN|BUS|24|
IN|AST|C8ECE933-FCB6-8CD1-28DA-9B844F8C59F6|2.0|IN|PHYS|20|
IN|ATEK|5B505A79-39A0-79E3-E0B1-D3C98169D6E7|2.0|IN|ENGT|34|
IN|ATH|F03257D0-9D6E-CBC7-9111-B4200B02C290|2.0|IN|EXAF|79|
IN|ATHL|B894C229-664B-D81C-E35C-1260EA28B1D5|2.0|IN|EXAF|79|
IN|AULG|9BDAE5E2-66B4-2900-2D90-63B32007E58C|2.0|IN|OTHN|10|
IN|AUSP|84DE806A-815D-C0CF-88DB-07BD68B1D0BC|2.0|IN|OTHN|10|
IN|AUVS|765F2D4A-0D15-6BC3-B8AD-922B09EBAFBA|2.0|IN|INTT|65|
IN|BADD|6C9ED83F-D6C5-1CD8-F81E-9F2F14DE410B|2.0|IN|BUDG|78|
IN|BALS|F2DE0F9A-BCAB-05CE-F97F-A7310C2FA6C8|2.0|IN|IN|01|
IN|BDGT|522A33DC-C0DD-BC1A-B704-8B14EB368EAC|2.0|IN|BUDG|78|
IN|BEPP|1C6C73E6-961A-F2CC-1228-B765D2B1C071|2.0|IN|BUS|24|
IN|BI|FA84845D-657A-8994-6782-767B00B16C03|2.0|IN|SCI|20|
IN|BIOI|FEF320C0-0955-E9F3-7AA5-CEA0F95B0BAD|2.0|IN|BIOM|10|
IN|BIOL|2B5AACCE-3A99-DE03-523B-742CB1D078E1|2.0|IN|SCI|20|
IN|BIOM|A5DA1441-8111-C3F5-1F38-3DA4E7121E9B|2.0|IN|MED|10|
IN|BIOS|7887C6C9-E5AD-4D3A-971F-8E3A7C057379|2.0|IN|MDEP|10|
IN|BLAN|0B4210D5-3EB1-A9A1-7FCB-D0E33237FB43|2.0|IN|BUS|24|
IN|BLDG|251A9CFF-D4E2-0D8A-5F33-7ED360FC11A0|2.0|IN|PHYP|82|
IN|BME|40FF95A6-234E-9D64-E42E-BEDA00538C2C|2.0|IN|ENGT|34|
IN|BMLB|9EAA4C0E-6D0E-429C-C712-6D781F1D0D4F|2.0|IN|DRES|14|
IN|BOT|A4A44821-4860-5371-3187-72658BD16F08|2.0|IN|SCI|20|
IN|BOWN|537F4394-D2C8-7D77-34E3-A53140E1FAE5|2.0|IN|FAMM|10|
IN|BRTC|6E6F2AC6-6894-48B3-71E3-D8D90D707AC4|2.0|IN|MED|10|
IN|BSER|A29939B8-A1BF-F54A-2A13-BA1417D16261|2.0|IN|CFSG|82|
IN|BTRC|56BE6875-4DE1-E87B-30CA-080756C9E4A1|2.0|IN|IN|NO|
IN|BUDG|A63A86E9-4FF2-8000-C5CC-EE0D2B442C44|2.0|IN|ADAF|78|
IN|BUDU|213597B2-FB9A-8342-1394-59C6B9951D46|2.0|IN|IN|78|
IN|BURS|983C468F-484B-76AB-67C4-554302CBB663|2.0|IN|ADAF|78|
IN|BUS|05D053D7-A08C-9ED7-5F34-2F8AECFBB493|2.0|IN|IN|24|
IN|BUSA|018E857D-8EA3-DE5B-424B-89CAABCA69BB|2.0|IN|BUS|24|
IN|BUSD|5BA55C88-AE7E-E136-7D5D-A479C0D6D392|2.0|IN|BUS|24|
IN|BUSE|6A611391-5084-E704-4D12-152C3612D686|2.0|IN|BUS|24|
IN|BUSI|10E421B9-65A6-DB7F-0E04-732C52B0BBDA|2.0|IN|BUS|24|
IN|BUSM|B92CE913-7E9A-8CDA-D75B-25048EB89E44|2.0|IN|DMSC|10|
IN|CA|1D5F00B9-0372-FC44-3B83-915BCA3DA09E|2.0|IN|POLI|18|
IN|CAAA|F0A31E45-155B-16EB-89AB-6F31A0D8551C|2.0|IN|SOCW|38|
IN|CAIN|3F72BCA1-39FB-D449-B631-8BD277C5FB2B|2.0|IN|STLI|58|
IN|CAMS|4050683D-1FDA-62BD-5320-84B1FA57A853|2.0|IN|IN|78|
IN|CANC|EFF89BE6-4E3B-9706-EE37-83AE313B28CF|2.0|IN|MED|10|
IN|CARD|D644D6D6-9B24-B5AD-7483-89FBBA1E39A5|2.0|IN|MDEP|10|
IN|CARE|09E723F2-1D90-8C8A-BEE5-DAF0D98787B5|2.0|IN|DSCC|14|
IN|CAT|77AE5B6A-E561-B1A4-23E0-BB5C25D22E04|2.0|IN|LIBR|68|
IN|CDCM|6DB1B32D-7E57-A45A-B118-1F2C70D33106|2.0|IN|ENGT|34|
IN|CEDD|04579128-207A-B4FA-100A-23CCAAC01ECB|2.0|IN|DENT|14|
IN|CEDP|CF239589-48AC-DC0B-6183-EC9A988A7DBE|2.0|IN|EDUC|26|
IN|CEIP|4B7EC52E-36C9-5BA6-2B68-2F236A95A721|2.0|IN|MED|10|
IN|CELL|FEAD1D6D-5AE6-E042-C467-679448B3B656|2.0|IN|DSRS|14|
IN|CETH|241FEC36-7508-3F13-28F5-2493CCC1036F|2.0|IN|MED|10|
IN|CEWH|27162C9C-862A-3B01-5862-96AE26AFA789|2.0|IN|MED|10|
IN|CFSA|E39668B2-E971-2A00-A878-606402E375A7|2.0|IN|PHYP|82|
IN|CFSG|7C2AE300-0AFE-D8F5-CDBC-242D164B1D92|2.0|IN|PHYP|82|
IN|CFSM|DA727DD3-0D87-12B0-E5B6-3B5031282228|2.0|IN|PHYP|82|
IN|CFSS|8AA333DB-248E-1EF1-55F4-EBB58CC65759|2.0|IN|CFSG|82|
IN|CFST|69740175-40F4-E327-6CEA-0977AC2D1AEF|2.0|IN|IN|78|
IN|CFSU|9D06CD5E-B134-355B-524D-50BAB92571B7|2.0|IN|PHYP|82|
IN|CHAN|1E849880-A9D7-EE6C-493A-536C5F1CB6CB|2.0|IN|EXEC|74|
IN|CHAP|7C7A5030-953D-DE70-2D52-D1544006CD9F|2.0|IN|ACSP|58|
IN|CHCR|D0CD5803-3BA4-D972-AF16-FF971FDC927B|2.0|IN|ADAF|78|
IN|CHEM|14B3D569-F11C-3ECC-B435-90B79979829D|2.0|IN|SCI|20|
IN|CHTP|78C0E0F8-6CDE-0F44-2766-147CCE81CBBF|2.0|IN|PHTX|10|
IN|CIMB|6C77ECD2-44BB-D375-0CDE-401BADEF3131|2.0|IN|MDEP|10|
IN|CLAS|778B43E1-DFBF-D122-E13C-46DD265413F9|2.0|IN|LANG|18|
IN|CLDY|0933D60B-B35B-A569-D7A9-6D159AE91E1F|2.0|IN|DCLC|14|
IN|CLLL|F341F228-196D-6EDA-881B-A7545E5B76ED|2.0|IN|IN|78|
IN|CLMD|26C54907-079F-0064-BEA7-1A9DE625ECA6|2.0|IN|MDEP|10|
IN|CLN|A75432A2-F24F-C0EF-CEB6-16E754A19915|2.0|IN|ACSP|58|
IN|CLPA|B7E72D39-381D-3909-AC6B-44631544F68D|2.0|IN|PATH|10|
IN|CMPR|3291186A-C928-CF10-EDE3-B8314BA70DF4|2.0|IN|EXAF|79|
IN|CNET|4ACC9BB8-1060-EACB-BAF3-555D6C4074F2|2.0|IN|ENGT|34|
IN|CNSR|624057C9-40CD-EB8E-BF10-6E887604B5AD|2.0|IN|STAF|73|
IN|COAS|6FCE590C-2429-09A6-2194-C0AEBAA19807|2.0|IN|IN|78|
IN|COCO|D577D57A-65A4-EC1C-6D69-A3DEE818F450|2.0|IN|ACSP|58|
IN|COIS|26C3EBD4-364A-6ECC-C418-E1E6A1F5A0E3|2.0|IN|SCI|20|
IN|COLC|0E9AED9A-D46B-3F59-F625-4B728C9D2240|2.0|IN|COLU|46|
IN|COLU|B921D702-7DEE-3B5B-1196-3F9DCB5E1895|2.0|IN|IN|46|
IN|COM|00F1F440-1A87-7D57-2EB0-F6E2C81A1392|2.0|IN|COME|10|
IN|COMD|2495B270-2B70-D0D3-872D-58D3AD6E213F|2.0|IN|DENT|14|
IN|COME|932AF49A-589B-98CB-9AEC-59C1E1C55E82|2.0|IN|MED|10|
IN|COMH|141A7D7C-AE11-97E6-81B8-15D6D2AE6C2D|2.0|IN|NURS|12|
IN|COMM|1DD7C2F3-F183-542D-EFF1-4C1E1C7271A5|2.0|IN|LART|18|
IN|COMP|4AAFB722-13A2-DD45-65AB-2A1E491B4DD5|2.0|IN|DCLC|14|
IN|COMR|A37BCEF7-C33A-2878-07AC-E05A873E3BE5|2.0|IN|EXAF|79|
IN|COMU|4A44ACA8-CEA5-9914-D488-44AA15B4C6A4|2.0|IN|COMM|18|
IN|CONS|53BC88B7-18B6-4C41-8C51-A5511E379E20|2.0|IN|ENGT|34|
IN|CONT|02FCD5D1-60DC-EC0B-09CA-2C91F23AE806|2.0|IN|ADAF|78|
IN|COOF|D4B2EBF9-7730-24F3-75EA-BC354F3FD0D9|2.0|IN|STAF|73|
IN|COST|E32255ED-AAC6-9A76-7F96-F6C5EED84C5B|2.0|IN|COMM|18|
IN|COTH|FD65CAAA-2E8A-0645-0D57-903D94C8D106|2.0|IN|LART|18|
IN|COUN|100B86BF-497C-FA6F-1750-AAD38EED3971|2.0|IN|EXEC|74|
IN|CPAC|2340AF53-CECB-F336-F00C-7C4168AD7441|2.0|IN|CPHL|18|
IN|CPAD|978618EA-76D7-BBE4-4C68-0A40C259034E|2.0|IN|CPHL|18|
IN|CPAL|46BBBD85-5BC1-5697-843E-0B476FFE6EC9|2.0|IN|AHLT|10|
IN|CPHL|CACC62E0-7D13-1E7F-2CAD-5A61BA0EB674|2.0|IN|LART|18|
IN|CPHM|E04268D2-D838-E036-F5AB-B579AC7E0558|2.0|IN|EXEC|74|
IN|CPHR|E76869E3-5FBE-C95F-A18B-EA44CCFC5D6A|2.0|IN|MDEP|10|
IN|CPOP|1675375C-4F39-792B-FA61-2FD8F6367971|2.0|IN|CPHL|18|
IN|CPPA|8A3E5BE3-5DDC-7639-CDAC-7B83961FC6E2|2.0|IN|CPHL|18|
IN|CPPS|BF4615CF-E564-71FF-9669-1318F21C6E80|2.0|IN|CPHL|18|
IN|CPRS|62AD842B-70ED-E39E-18A6-D7851564B600|2.0|IN|CPHL|18|
IN|CPSC|06FE1D5D-AF74-515B-3D65-28FA6B7CCEC0|2.0|IN|STAF|73|
IN|CRED|7ECCE518-0A28-A43F-613E-55E8D1FEDC8D|2.0|IN|IN|78|
IN|CRIM|D7353326-81B1-128C-FB1E-11CA5D4FF0B0|2.0|IN|SPEA|36|
IN|CSCI|BD05710A-F7F0-CC8A-9483-4AFF308D714A|2.0|IN|SCI|20|
IN|CSER|89769AD4-A37E-DEBE-A7B2-48EFF88CDF9C|2.0|IN|INTT|65|
IN|CSFA|872C77F0-1056-2030-2896-AC4FFB89816F|2.0|IN|ADAF|78|
IN|CSP|E714BD01-786B-1976-0791-F5BB5B02FE54|2.0|IN|UCOL|49|
IN|CSSC|77DC1058-7DD6-F377-D45F-36CFDF2A31D5|2.0|IN|SCI|20|
IN|CTAD|4845F6C3-F7C0-98C5-EF5F-02570A36EF49|2.0|IN|IN|78|
IN|CTEC|9AD488F4-657F-F7BA-03DE-57B12974917A|2.0|IN|ENGT|34|
IN|CTED|7966A082-E75C-A057-6EE9-006617B48488|2.0|IN|UCE|48|
IN|CTS|A67B291B-250F-52EF-32BB-E9B0FDB04D55|2.0|IN|UCE|48|
IN|CTSD|F70F381A-D24F-7E18-7A17-032FB8E1452A|2.0|IN|UCE|48|
IN|CUME|7080DC91-2213-50AF-20F0-50A925FB7B0D|2.0|IN|EDUC|26|
IN|CURR|C0BAD3F0-F79B-0860-C115-126C11CC4743|2.0|IN|IN|78|
IN|CVBM|50861B53-714B-B0D9-EAAE-97C9C9D814B4|2.0|IN|MDEP|10|
IN|CYTO|1135DADF-E88A-9E38-8C14-0917C37770D4|2.0|IN|AHLT|10|
IN|DACA|A4E5C3A5-D2AE-A3D2-3991-85D23F98D5C3|2.0|IN|DENT|14|
IN|DAED|208A2176-A5F9-2F8C-18A1-92D990803C08|2.0|IN|DENT|14|
IN|DAFA|4E93F7B5-DB2A-EA34-3047-E89217436A37|2.0|IN|DENT|14|
IN|DART|4B32A442-0B28-9C4D-6C00-DE3182D885DC|2.0|IN|DENT|14|
IN|DAS|D9D8CB4C-C793-98A8-26D3-44BD3A3B38E7|2.0|IN|ADSV|78|
IN|DATA|27BA6BA3-8474-0F54-FF15-374B5FBDA9CD|2.0|IN|INTT|65|
IN|DAUD|EF1E9DD3-2051-DB53-229B-11723139BA47|2.0|IN|DSDS|14|
IN|DBSC|9541BE3B-6461-4FDE-2BDA-ECDC87E4E097|2.0|IN|BIOM|10|
IN|DCID|865C9F75-FDCF-0D9C-016F-8A2D1CB694B2|2.0|IN|IN|78|
IN|DCIS|19935BED-D91F-05A8-C0F4-AEF03A0AF3C7|2.0|IN|BUS|24|
IN|DCL|FF341F4E-1B5A-90B3-566C-52C8A191CDAB|2.0|IN|DCLC|14|
IN|DCLC|08BCF710-6F9D-B1F4-09C2-A9F74DB3C55A|2.0|IN|DENT|14|
IN|DCON|10ED6116-2544-909D-0899-BA601EB9C9A3|2.0|IN|DENT|14|
IN|DCSH|0AA10B2A-F59A-2D63-B159-ED27452CE9AD|2.0|IN|DSDS|14|
IN|DDNT|14E4E14E-3979-F935-C024-712EA5B99555|2.0|IN|DENT|14|
IN|DDSC|05B283AA-B0B6-BD75-1DF2-3ADAF05A74F4|2.0|IN|DACA|14|
IN|DDVL|8CF8245F-FCCD-C69C-D1E9-569DC87AB307|2.0|IN|DSAD|14|
IN|DEBT|4A1103F8-5BC2-0715-0D3E-7080B06D5E9E|2.0|IN|IN|85|
IN|DENA|060181A5-2BF2-9238-75EB-5999E54B0CFC|2.0|IN|DENT|14|
IN|DENT|9B1C2573-5860-7950-20D9-564EADB777C1|2.0|IN|IN|14|
IN|DEPR|2706860F-A725-4EC3-84CF-AA6FF5EA6F98|2.0|IN|DENT|14|
IN|DERM|435476E4-0168-F038-5A12-D55F9F07DCCF|2.0|IN|MED|10|
IN|DESP|C6C22FE7-AD74-84D1-DF81-D943F842D974|2.0|IN|DMED|10|
IN|DFAC|24661C4E-8E43-2E64-D17D-6FF2D2FD8B0F|2.0|IN|EXEC|74|
IN|DFPP|AB341611-A106-4391-2383-94752CC56E6B|2.0|IN|DSAD|14|
IN|DGRD|E7E7B743-BDB8-F719-7860-D0297411F07B|2.0|IN|DSAD|14|
IN|DGTS|8F2F07C5-3F68-FA5A-1DCB-070278F3D4CC|2.0|IN|LART|18|
IN|DHS|AD2DF71A-55D7-C6D0-A42A-347A279A7206|2.0|IN|AHLT|10|
IN|DHYG|6B40CBCA-6C08-6959-F3E0-B2CFCB35EE64|2.0|IN|DENT|14|
IN|DIAG|F14A24D4-78D5-A54B-C7AC-FA5E6FD52C02|2.0|IN|DSAD|14|
IN|DIMF|EEDC51A0-CDDF-75E3-4A16-9E24171BE6CA|2.0|IN|DRES|14|
IN|DISC|D96F886D-6665-3741-7935-30E6319EAD25|2.0|IN|DACA|14|
IN|DLS|DB24C27A-0D04-4CD7-9867-F337C64EC3EE|2.0|IN|OACA|52|
IN|DMAN|6539ECD0-ED3A-018C-4948-4F681DAE88B5|2.0|IN|DMED|10|
IN|DMAS|9DEACB6B-4E67-9586-8E19-E0C1A3E1D1C5|2.0|IN|DMED|10|
IN|DMAT|A18C424C-6532-69C6-31A1-BF21F2EFA0F7|2.0|IN|DSRS|14|
IN|DMCA|9C8AEFB3-9992-B593-B992-F494D524C550|2.0|IN|DMED|10|
IN|DMCH|C3276AC2-7D69-849D-68BF-6016A1C055A8|2.0|IN|DMED|10|
IN|DMCO|B1E09D1E-A865-57B2-983E-3F0AA7D03ABB|2.0|IN|DMED|10|
IN|DMDV|95F8F6CF-1FE1-5FA5-43E6-6CC6A7CFA51B|2.0|IN|DMED|10|
IN|DMEC|F3D6AB94-E5BC-AD64-1DC8-19A3140B0616|2.0|IN|DMED|10|
IN|DMED|CF87C572-707E-59EA-7D0A-C3129BEFBBF8|2.0|IN|MED|10|
IN|DMFA|666F4D3A-F0A1-25C0-118E-B95198397F9B|2.0|IN|DMED|10|
IN|DMFC|6C2F5DAB-4529-2357-E12A-F18FB435BC21|2.0|IN|DMED|10|
IN|DMGA|BC29465C-175F-755C-6394-CE9D1E3A4DF1|2.0|IN|DMED|10|
IN|DMGD|33FCBE7C-1E50-D3A6-0817-A377CC2ACB07|2.0|IN|DMED|10|
IN|DMIA|9A30A8BE-E34E-7413-DBA4-5E5E3BB46320|2.0|IN|DMED|10|
IN|DMIN|6709F827-9014-CC64-39F7-5DD79A8921C0|2.0|IN|DSSV|14|
IN|DMMR|83AD6455-5F54-1CFE-0CAE-155C75EA35EB|2.0|IN|DMED|10|
IN|DMOO|F471E561-80E6-C083-4528-1D4066D094EB|2.0|IN|DMED|10|
IN|DMOS|8CF55244-CC25-4D0E-4CAB-3329F3933D1B|2.0|IN|DMED|10|
IN|DMOT|453D9478-48E3-4903-90F8-92CC79573F74|2.0|IN|DMED|10|
IN|DMPS|AD276C21-15AF-98E8-D1C8-C68EA047EEAD|2.0|IN|DMED|10|
IN|DMSC|A0941A75-0783-2756-B05A-630DA0980231|2.0|IN|DMED|10|
IN|DMSP|C5604450-064B-90EA-5CC7-C397CCB12C99|2.0|IN|DMED|10|
IN|DMWA|C7E83C52-69CF-F2C2-2945-D7016967FA41|2.0|IN|DMED|10|
IN|DRES|B2895961-A8CB-7464-6FFD-13BB48B355FE|2.0|IN|DENT|14|
IN|DRSP|A7EFA090-6963-077C-BB15-06672B258AC1|2.0|IN|DMED|10|
IN|DSAD|1DFA5DAF-3176-3E0F-282D-D4013470D85A|2.0|IN|DENT|14|
IN|DSCC|5C5A9438-2D4B-73C3-538A-6AD99FBFC2F8|2.0|IN|DENT|14|
IN|DSDS|5224AA2A-396D-CE0D-5BDE-A367B1455A69|2.0|IN|DENT|14|
IN|DSEN|96C651DC-2C4B-69E4-E524-240B9F72A9A9|2.0|IN|DENT|14|
IN|DSFP|A804ED80-695D-798F-2F15-80AE2F062DE5|2.0|IN|DENT|14|
IN|DSOB|622C15FB-3B2C-7E39-8C73-B85E70233B5C|2.0|IN|DENT|14|
IN|DSOF|C807BA20-8F68-3333-5FD3-30CADCBEF549|2.0|IN|DENT|14|
IN|DSOH|56725B4B-17EB-274B-AE52-DB91FEFCE844|2.0|IN|DENT|14|
IN|DSOS|A9FCD246-41CD-B237-2758-B75EAB39ECE8|2.0|IN|DENT|14|
IN|DSPA|87C15F06-F43C-7239-FF42-A1DC65217A91|2.0|IN|DENT|14|
IN|DSPD|3F1AFE47-7892-2C98-D21A-46A911F115E9|2.0|IN|DENT|14|
IN|DSPM|52DB3A8B-05EE-2819-CC56-9FFDC262BCEF|2.0|IN|DENT|14|
IN|DSRD|4CC002D1-D694-4E46-521B-55CBB7FFF7CD|2.0|IN|DENT|14|
IN|DSRS|DF0B6F99-1BDC-3879-92CD-AD14D1235BF2|2.0|IN|DENT|14|
IN|DSS|2C7FBBF2-0954-7957-EB61-C7B1FE8BE72E|2.0|IN|INTT|65|
IN|DSSV|1545767B-44D8-E361-25BF-4FE3166E796E|2.0|IN|DENT|14|
IN|DSSY|009DA935-536B-1CA9-FCD3-0A06676B902A|2.0|IN|DAFA|14|
IN|DSTA|8B5EACB7-C787-61EF-683E-DFAB09C1A74E|2.0|IN|STAF|73|
IN|DSTU|43FFEF6B-F06D-F738-B413-070DCDF358FA|2.0|IN|STAF|73|
IN|DTS|E514CF10-75E0-AD00-783E-A3913E8CAAA4|2.0|IN|ITLV|65|
IN|EALC|A105EA00-9E3A-FD7B-4976-FA1C9C750557|2.0|IN|LANG|18|
IN|ECON|8F2DD873-0798-244F-3727-FAB3F9811DC0|2.0|IN|LART|18|
IN|ECTR|2FD9904B-0E5A-3523-CC42-59CE3219B98C|2.0|IN|ECON|18|
IN|EDLC|C576C598-9FF9-C79A-6847-6F82FAD845C3|2.0|IN|EDUC|26|
IN|EDRE|69BE6724-F2C7-23DA-DB8C-15FC600E321F|2.0|IN|IN|78|
IN|EDU|FA2492E4-86E2-C642-6800-81AE04146B45|2.0|IN|MDEP|10|
IN|EDUC|C21A2B60-3099-2CDE-5414-007A07B44BD2|2.0|IN|IN|26|
IN|EDUD|6F45283B-0CAE-6653-6941-2E010C293BCC|2.0|IN|EDUC|26|
IN|EET|DBD0731E-6118-F5DC-6F02-0176CB8E173A|2.0|IN|ENGT|34|
IN|ELEC|AEDF4690-FDDF-4415-41EE-95F3B21ABCBF|2.0|IN|ENGT|34|
IN|ELEN|719FEABA-988E-2EC2-81CD-0E239DA5F858|2.0|IN|ENGT|34|
IN|ELET|4DBA62F0-DC97-2CB3-6FCF-0CAB043F9363|2.0|IN|ENGT|34|
IN|ELMI|26EF580B-4CCB-2AD4-D03C-5478748A203A|2.0|IN|DRES|14|
IN|EMER|9A1AAF12-0E19-E070-63A1-7ECAB2FBDAF6|2.0|IN|MED|10|
IN|EMPF|346CFF9B-4461-4421-ACDF-DAECFB4BA307|2.0|IN|ENGT|34|
IN|EMPV|F8D0F2BE-08A7-2F7E-B99C-12B54DDC6BE6|2.0|IN|EXEC|74|
IN|ENDC|0A7613E4-3A74-50F3-1E86-4009F5399CD7|2.0|IN|MDEP|10|
IN|ENDO|4947EBC1-8C80-CBC3-776D-A198F2F64F01|2.0|IN|DSAD|14|
IN|ENG|278F728C-85B9-CF03-DD6D-E48EE88368E9|2.0|IN|LART|18|
IN|ENGD|0DF86A92-F651-BA8D-CCA2-72D7F4BA7EAD|2.0|IN|ENGT|34|
IN|ENGI|B7B5E930-8B6C-F88F-CFD6-41C6336F471F|2.0|IN|ENGT|34|
IN|ENGR|256E7894-5FBC-6018-A26B-29FA9BB93739|2.0|IN|ENGT|34|
IN|ENGT|F2E7C367-78DC-BD0F-3A5D-B02507CADBBA|2.0|IN|IN|34|
IN|ENHS|FF703741-6A0C-9815-3B87-D84E53407566|2.0|IN|SAFE|78|
IN|ENRL|55AD5EE9-2BFC-803C-7D28-36AC6C1F512F|2.0|IN|ACSP|58|
IN|ENVS|842E250E-D671-7147-BBA6-D517819833EC|2.0|IN|SPEA|36|
IN|EQMA|074592A4-FF9C-412E-F514-E6594DC9056F|2.0|IN|DSDS|14|
IN|EREP|DAC87F7F-E01A-3D04-F702-AC67B4188B80|2.0|IN|INTT|65|
IN|ETC|9093C407-D5C0-2206-FA04-459EC4705EA4|2.0|IN|INTT|65|
IN|ETEC|705815EB-E76F-4030-1C35-32A3F519A555|2.0|IN|IRET|10|
IN|ETHC|BF297BEC-271E-8C35-8AB3-BE990E98525D|2.0|IN|MDEP|10|
IN|EXAF|33D73873-2DBF-A0B8-927E-9DCDC8A1317A|2.0|IN|IN|79|
IN|EXEC|F03E96E3-61F0-C17E-1428-3D4E3C6B0209|2.0|IN|IN|74|
IN|EXEM|A7B50A52-E36E-ED47-15A8-AD85E4BEAD71|2.0|IN|EXEC|74|
IN|EXST|B86FBE8D-0B2D-5A7B-CC36-425C8484902A|2.0|IN|UCE|48|
IN|EXTA|EA17A9CE-7609-0165-AC18-0B9DB47A5BB8|2.0|IN|EXAF|79|
IN|EXTS|57DD4A79-E7DF-9CB1-8F35-663CA0E1FE7D|2.0|IN|UCE|48|
IN|FA|C7875378-1D32-AEF4-1E11-D59269EC0602|2.0|IN|ACSP|58|
IN|FACL|658B6C58-2B51-C0DF-F2D8-8A6C2D3DF433|2.0|IN|EXEC|74|
IN|FACR|96390745-0F39-C04A-2BAB-0708A1CCAA8C|2.0|IN|ACAD|58|
IN|FACS|1A6259C1-4B6E-205C-6480-E59FE1A4388B|2.0|IN|IN|78|
IN|FAMM|0EA21F3B-12EC-B5C6-7CC5-22A87C343815|2.0|IN|MED|10|
IN|FDEV|1990B9CA-52C0-172E-D709-A78F092FD700|2.0|IN|ACAD|58|
