univ_fiscal_yr|fin_coa_cd|org_cd|org_rvrsn_ctgry_cd|obj_id|ver_nbr|org_rvrsn_cd|org_rvrsn_obj_cd|actv_ind|
2011.0|EA|SYSC|C10|D7B92751-C1ED-22BC-4436-61451A5B2410|2.0|R2|5000|Y|
2011.0|EA|SYSC|C11|0E26ED44-5BAA-1E54-435D-CFD1E631F7CB|2.0|R2|1800|Y|
2011.0|EA|TUSP|C01|44EDA0D7-9042-885A-4D75-871B23741EBE|2.0|R2|3000|Y|
2011.0|EA|TUSP|C03|28D7ABE8-BB87-4026-8406-FD7747DCF39D|2.0|R2|5880|Y|
2011.0|EA|TUSP|C04|1205076A-9BC0-24CC-116D-5DA27FB68C70|2.0|R1|7000|Y|
2011.0|EA|TUSP|C05|357168B5-D2D5-38B6-F678-68D0C6F8629A|2.0|R2|7900|Y|
2011.0|EA|TUSP|C06|1FCEC77F-9390-A9B9-0455-B347F2244135|2.0|R2|9900|Y|
2011.0|EA|TUSP|C07|4396B63A-7CE4-D598-288D-B3C79429816B|2.0|R2|9915|Y|
2011.0|EA|TUSP|C08|8A409C3A-5BB6-F542-86CF-57375E6F614F|2.0|R1|6000|Y|
2011.0|EA|TUSP|C09|207102F0-8D7C-E405-E5F0-B4F81AB97E9F|2.0|R1|5000|Y|
2011.0|EA|TUSP|C10|50972142-E547-94CE-5F65-3129EC388FA8|2.0|R2|5000|Y|
2011.0|EA|TUSP|C11|6A1723A2-48B2-0957-E64C-BF9DEADBDB34|2.0|R2|1800|Y|
2011.0|EA|UDIV|C01|2F126FCB-B3F4-89C0-0C80-89AC28571D85|2.0|R2|3000|Y|
2011.0|EA|UDIV|C03|5261076D-5E47-2EBD-B7D6-5BC7CC261BA9|2.0|R2|5880|Y|
2011.0|EA|UDIV|C04|3C2E6F73-D52D-69DE-F516-4581D2666C44|2.0|R1|7000|Y|
2011.0|EA|UDIV|C05|0F4B75AF-36CF-1C2B-C243-8AF0FB809667|2.0|R2|7900|Y|
2011.0|EA|UDIV|C06|DF08B1FF-B25E-D592-4F4A-0D88A0535B3E|2.0|R2|9900|Y|
2011.0|EA|UDIV|C07|D08D072A-C5B5-84DA-CBA3-4963E59D878E|2.0|R2|9915|Y|
2011.0|EA|UDIV|C08|439CCB2E-6346-B2CA-85B8-0840AF33D287|2.0|R1|6000|Y|
2011.0|EA|UDIV|C09|B4F28CE8-BBC5-1786-720C-A26DB7B6FD3E|2.0|R1|5000|Y|
2011.0|EA|UDIV|C10|700CDDD2-0043-C8A0-F816-BCDBE8358752|2.0|R2|5000|Y|
2011.0|EA|UDIV|C11|C09D5791-F4F3-721C-3272-7DC857FA83B2|2.0|R2|1800|Y|
2012.0|BL|BUDG|C01|95e3d2bd-702f-481a-bd31-5bbca38a0456|2.0|R2|7277|Y|
2012.0|BL|BUDG|C02|87a5ce36-d1d5-4823-94d8-7bffad49269e|2.0|R2|7277|Y|
2012.0|BL|BUDG|C03|1bdb33f8-decc-4f8a-b813-aa55734bbee4|2.0|R2|7277|Y|
2012.0|BL|BUDG|C04|85c58a3d-753c-425e-a00e-cc600f3d965b|2.0|R2|7277|Y|
2012.0|BL|BUDG|C05|be2aaf6c-30fe-46f3-a9bc-da83c5d3eb26|2.0|R2|7277|Y|
2012.0|BL|BUDG|C06|53c16a42-39de-420a-8e9e-fb5a17b7190c|2.0|R2|7277|Y|
2012.0|BL|BUDG|C07|8f6a6e7c-1445-44ea-9988-b744425cbcbf|2.0|R2|7277|Y|
2012.0|BL|BUDG|C08|cc212f0b-3412-45f3-af46-5b50466c9eac|2.0|R2|7277|Y|
2012.0|BL|BUDG|C09|c4927775-14db-4802-8581-4b61513b02bc|2.0|R2|7277|Y|
2012.0|BL|BUDG|C10|d2acdaad-2667-445f-a1c7-656b3643cfd3|2.0|R2|7277|Y|
2012.0|BL|BUDG|C11|df52b6b0-e650-4312-a3f6-a796387d5d39|2.0|R2|7277|Y|
2012.0|BL|PSY|C01|50dc4c5c-e90f-432e-ba79-3883ddf09213|2.0|N2|3000|Y|
2012.0|BL|PSY|C02|d4c4af20-0ac9-4c23-a83c-7b21d06c19af|2.0|R2|7277|Y|
2012.0|BL|PSY|C03|050b274d-ddcb-47c3-b04d-257965fb41ed|2.0|N1|5800|Y|
2012.0|BL|PSY|C04|facff00e-6974-4d7e-bc41-e82e19cf68fd|2.0|N1|7000|Y|
2012.0|BL|PSY|C05|6231bf5d-c643-4add-9d46-105f7e4d1ebe|2.0|N1|7900|Y|
2012.0|BL|PSY|C06|2a6d2af1-58b2-461f-b6b2-2960d6b358f7|2.0|R2|5199|Y|
2012.0|BL|PSY|C07|fca56296-5970-4a45-9d5c-08f268c488cd|2.0|R2|1699|Y|
2012.0|BL|PSY|C08|48dede76-ed05-4002-af8e-04b2559493e2|2.0|N1|6000|Y|
2012.0|BL|PSY|C09|0064cfaf-95ce-48ec-8ad0-c05a82ed805e|2.0|N1|5000|Y|
2012.0|BL|PSY|C10|6e616574-acc8-4ca4-bea5-6c10c8e076ad|2.0|N1|7900|Y|
2012.0|BL|PSY|C11|e9dfc539-3006-4901-85fd-19696da3063b|2.0|R2|1800|Y|
2012.0|EA|AADV|C01|6f17c1d6-d643-46a0-b9e4-cf4cd5c1d92e|2.0|R2|3000|Y|
2012.0|EA|AADV|C03|e5c15e65-db67-43f9-8b2d-b27ae2983e9c|2.0|R2|5880|Y|
2012.0|EA|AADV|C04|a76d4edd-1046-436b-b0b3-736a7911df97|2.0|R1|7000|Y|
2012.0|EA|AADV|C05|3fcfb867-e9d6-41e8-871c-06574ceca4a8|2.0|R2|7900|Y|
2012.0|EA|AADV|C06|022d1037-540c-4065-aba8-435122641259|2.0|R2|9900|Y|
2012.0|EA|AADV|C07|bb14864c-89e7-438f-9ed3-9c56374c1e70|2.0|R2|9915|Y|
2012.0|EA|AADV|C08|16c8d87c-38c0-484d-a1bb-a71d4c7b654b|2.0|R1|6000|Y|
2012.0|EA|AADV|C09|e1a61fd3-ee9a-4a0f-9fe4-e8ff127f8dea|2.0|R1|5000|Y|
2012.0|EA|AADV|C10|94e789c4-003c-4230-aeb1-ecbd2a0fe351|2.0|R2|7900|Y|
2012.0|EA|AADV|C11|c058ddea-5e0d-4261-84c2-3b7c847cdf53|2.0|R2|1800|Y|
2012.0|EA|AAOA|C01|2298af90-6074-4d1a-9161-719013c8bafe|2.0|N2|3000|Y|
2012.0|EA|AAOA|C04|63cf7de3-1242-4068-baf1-3d06db6b5a48|2.0|N1|7000|Y|
2012.0|EA|AAOA|C05|2958c0c3-0bc7-41ff-aa33-d6d1eedf3746|2.0|N1|7900|Y|
2012.0|EA|AAOA|C06|b5d72f3c-1d62-464b-a312-fd08dacda2d6|2.0|N1|9900|Y|
2012.0|EA|AAOA|C07|7e1c9cef-a9cc-47c0-9b3c-9875a6ab823b|2.0|R2|9915|Y|
2012.0|EA|AAOA|C08|3953983d-95a2-428d-8fb4-1e1f1f444a47|2.0|N1|6000|Y|
2012.0|EA|AAOA|C09|488d98b8-4150-41ea-9e56-21e1c7567f55|2.0|N1|5000|Y|
2012.0|EA|AAOA|C10|33930a1a-920e-463b-8bc7-62661fab16c4|2.0|N1|5000|Y|
2012.0|EA|AAOA|C11|82048cf9-8dd0-4d69-8fe2-2b1bb17caa66|2.0|R2|1800|Y|
2012.0|EA|ACAD|C01|dfe881dc-28cd-47fb-89d9-131b368bc459|2.0|R2|3000|Y|
2012.0|EA|ACAD|C03|206a6950-8548-4c25-a7a4-f99b06a3bd37|2.0|R2|5880|Y|
2012.0|EA|ACAD|C04|8de8126e-d01c-4c56-a03b-840617d8e01f|2.0|R1|7000|Y|
2012.0|EA|ACAD|C05|0e534e69-00b8-45fe-8205-cfa96f8db366|2.0|R2|7900|Y|
2012.0|EA|ACAD|C06|416c0570-10aa-4a0d-b6a7-ca9890e9ab27|2.0|R2|9900|Y|
2012.0|EA|ACAD|C07|78398a35-c627-4a97-9aeb-c856d0be8f19|2.0|R2|9915|Y|
2012.0|EA|ACAD|C08|838e74f6-2045-4ad3-b53b-def79dd11cc3|2.0|R1|6000|Y|
2012.0|EA|ACAD|C09|a79402e8-0429-4c76-a51e-45b1343c0328|2.0|R1|5000|Y|
2012.0|EA|ACAD|C10|8c962e6b-c19c-4a96-89fb-232a9082495c|2.0|R2|7900|Y|
2012.0|EA|ACAD|C11|0bd1e92e-eb27-49ae-9d0c-53b65c2be605|2.0|R2|1800|Y|
2012.0|EA|ACDS|C01|acb4ea09-0879-4c82-af15-ae297c353869|2.0|R2|3000|Y|
2012.0|EA|ACDS|C03|81b3fb27-4c43-4efa-847b-b67a0232f5c0|2.0|R2|5880|Y|
2012.0|EA|ACDS|C04|8e830c5a-8c32-4889-8ff4-6382eff13020|2.0|R1|7000|Y|
2012.0|EA|ACDS|C05|ea3e733c-619e-473c-8d74-d3cd47665fd7|2.0|R2|7900|Y|
2012.0|EA|ACDS|C06|ce2cba60-384b-46ea-853b-b3133976509f|2.0|R2|9900|Y|
2012.0|EA|ACDS|C07|38d90ee3-f312-49c2-81a9-0ad151bc0ddf|2.0|R2|9915|Y|
2012.0|EA|ACDS|C08|9a3d8f05-d2db-4c04-9694-0057be808190|2.0|R1|6000|Y|
2012.0|EA|ACDS|C09|e4011d77-137f-458b-ab70-483c29004e93|2.0|R1|5000|Y|
2012.0|EA|ACDS|C10|3f02ceba-8eab-43bd-b721-2b1370f3a6d0|2.0|R2|5000|Y|
2012.0|EA|ACDS|C11|069f9afb-bc7f-4950-856e-44eee1ee289f|2.0|R2|1800|Y|
2012.0|EA|ADAF|C01|44cbcb4c-7531-46fa-952d-b33cd8d694f5|2.0|R2|3000|Y|
2012.0|EA|ADAF|C03|d94573a1-6901-4c38-ab70-b94398c487b7|2.0|R2|5880|Y|
2012.0|EA|ADAF|C04|81954bc2-ece9-4392-b34a-a7e20120f374|2.0|R1|7000|Y|
2012.0|EA|ADAF|C05|ad13395c-9d47-4f27-bdb0-49a64f99671e|2.0|R2|7900|Y|
2012.0|EA|ADAF|C06|a432cd1a-4857-4c9d-b279-3edb36fb97a2|2.0|R2|9900|Y|
2012.0|EA|ADAF|C07|93ab0c88-37ba-4b2a-98cd-bff2759a20fe|2.0|R2|9915|Y|
2012.0|EA|ADAF|C08|4b584267-a944-4319-acf1-31e21699a2f9|2.0|R1|6000|Y|
2012.0|EA|ADAF|C09|9a8fb358-1813-4abe-8798-34d12ca8605e|2.0|R1|5000|Y|
2012.0|EA|ADAF|C10|64f44147-b7e5-443d-ba6d-670de1061c90|2.0|R2|5000|Y|
2012.0|EA|ADAF|C11|f1eac7cf-013d-44ba-9854-7ff286d06e5a|2.0|R2|1800|Y|
2012.0|EA|ADFA|C01|b2673645-42f8-40f0-a6d0-654f4469cf4d|2.0|R2|3000|Y|
2012.0|EA|ADFA|C03|9aaf7f6f-e540-45c6-a16c-4a464dba3e50|2.0|R2|5880|Y|
2012.0|EA|ADFA|C04|2d0a8002-18d9-4c10-a9d7-1291fc8f7828|2.0|R1|7000|Y|
2012.0|EA|ADFA|C05|9b42349c-3cc0-4781-b2c1-d967b5b3b31c|2.0|R2|7900|Y|
2012.0|EA|ADFA|C06|57ed5aff-e8fd-4ac7-b520-6c7fb3de2cc2|2.0|R2|9900|Y|
2012.0|EA|ADFA|C07|b3332730-9407-4408-92df-0d4d3a81f415|2.0|R2|9915|Y|
2012.0|EA|ADFA|C08|2c8a983d-2ffa-408e-9a72-6e5a8989d8a5|2.0|R1|6000|Y|
2012.0|EA|ADFA|C09|0816c38b-008f-4bec-bdbc-634db6872d80|2.0|R1|5000|Y|
2012.0|EA|ADFA|C10|98535ddd-1b72-42f2-86a0-8a63903776d1|2.0|R2|5000|Y|
2012.0|EA|ADFA|C11|631a9752-2d12-44c0-ad58-34542cfb94c7|2.0|R2|1800|Y|
2012.0|EA|ADMS|C01|51840bdb-be3d-4246-ad09-67ca6612ebe8|2.0|R2|3000|Y|
2012.0|EA|ADMS|C03|cef97a0c-89f6-44b5-8aee-91240b90e067|2.0|R2|5880|Y|
2012.0|EA|ADMS|C04|25237042-dafe-4e18-9ba0-bb3ef9b38b39|2.0|R1|7000|Y|
2012.0|EA|ADMS|C05|429dedbc-71d6-46bc-88b3-86e5005b4841|2.0|R2|7900|Y|
2012.0|EA|ADMS|C06|9cff0192-e08b-4a31-a698-bdd0b122d7f3|2.0|R2|9900|Y|
2012.0|EA|ADMS|C07|5a5540d1-5157-4a10-b67f-d13d316a37d8|2.0|R2|9915|Y|
2012.0|EA|ADMS|C08|e119fdfc-d2d1-43de-88fa-10b4abd3453b|2.0|R1|6000|Y|
2012.0|EA|ADMS|C09|5ef12910-1935-41fc-bb9b-33cfe8d1b0f5|2.0|R1|5000|Y|
2012.0|EA|ADMS|C10|8a62364f-d032-4801-ae15-8ec610c3e016|2.0|R2|7900|Y|
2012.0|EA|ADMS|C11|1f8f95bb-315f-4b0c-897b-0fa9ecf27f6b|2.0|R2|1800|Y|
2012.0|EA|BEST|C01|ecd20444-e725-4893-9690-2445fa4e064e|2.0|R2|3000|Y|
2012.0|EA|BEST|C03|2895e4c4-8eb9-437f-ba06-c197fe300116|2.0|R2|5880|Y|
2012.0|EA|BEST|C04|33ce5524-6ea9-4124-b54d-1e8326d84dd4|2.0|R1|7000|Y|
2012.0|EA|BEST|C05|34370593-b010-4bf5-a5cf-67565ea3b7b0|2.0|R2|7900|Y|
2012.0|EA|BEST|C06|de5a77bb-9447-4d08-a8e5-092707e7e3d6|2.0|R2|9900|Y|
2012.0|EA|BEST|C07|a8766623-ab00-4280-b05c-7be384d4d925|2.0|R2|9915|Y|
2012.0|EA|BEST|C08|b6c21739-528b-49da-90c7-02cf0a04a98a|2.0|R1|6000|Y|
2012.0|EA|BEST|C09|6b08048c-37c5-415a-b133-5e84851725d3|2.0|R1|5000|Y|
2012.0|EA|BEST|C10|baabcf8a-d746-4e57-ab49-4d95febd5c0e|2.0|R2|5000|Y|
2012.0|EA|BEST|C11|9ed7dddc-2aee-4a45-9c46-3907e23e8c5c|2.0|R2|1800|Y|
2012.0|EA|BOOK|C01|3e89e50f-9d09-4b88-8f3f-b77b83426077|2.0|N2|3000|Y|
2012.0|EA|BOOK|C04|4a485109-6fc1-405a-bc1e-c48018a3b7f0|2.0|N1|7000|Y|
2012.0|EA|BOOK|C05|abbb1d52-d491-4fd6-8eed-3607ff24dd60|2.0|N1|7900|Y|
2012.0|EA|BOOK|C06|897bff56-e379-4278-85be-5b41eb87e208|2.0|N1|9900|Y|
2012.0|EA|BOOK|C07|4211d070-0013-44f8-ae56-620d98085607|2.0|R2|9915|Y|
2012.0|EA|BOOK|C08|77aeb73c-9bdb-4dac-a3c7-84ae2f55c8ea|2.0|N1|6000|Y|
2012.0|EA|BOOK|C09|b6d48f9f-9682-4ba4-81cd-1d6f1793fb58|2.0|N1|5000|Y|
2012.0|EA|BOOK|C10|60ed6b2e-88e5-431b-886c-4b3f96687cba|2.0|N1|5000|Y|
2012.0|EA|BOOK|C11|1aef89e0-383f-427d-bf69-cc6fca6120b8|2.0|R2|1800|Y|
2012.0|EA|BSSD|C01|e6d048c3-86a9-4e6d-8a3d-ff09f82a1c27|2.0|R2|3000|Y|
2012.0|EA|BSSD|C03|88829445-5b78-4b11-ad5c-27fc6b5f6c5d|2.0|R2|5880|Y|
2012.0|EA|BSSD|C04|59cfeeaf-fd45-4264-b4e2-7d736376a1c9|2.0|R1|7000|Y|
2012.0|EA|BSSD|C05|ae277c33-a7c6-4b9e-8590-4858e422b4c6|2.0|R2|7900|Y|
2012.0|EA|BSSD|C06|fc9df98e-a29d-45d4-b445-bec85a979a0e|2.0|R2|9900|Y|
2012.0|EA|BSSD|C07|55388525-4746-4ee9-8119-def59b86098d|2.0|R2|9915|Y|
2012.0|EA|BSSD|C08|ff35ffcc-dfa7-4cbc-a016-0ea3dc7ab105|2.0|R1|6000|Y|
2012.0|EA|BSSD|C09|582b8d2d-3be6-41d7-9a71-46bf704fda91|2.0|R1|5000|Y|
2012.0|EA|BSSD|C10|b51eb9a9-26d7-4a6d-b8fd-5c27fd20fd1d|2.0|R2|5000|Y|
2012.0|EA|BSSD|C11|45e56cb5-352b-494a-9f97-2d365adb885a|2.0|R2|1800|Y|
2012.0|EA|BURS|C01|38f55249-d040-466c-affe-95abbab89d18|2.0|R2|3000|Y|
2012.0|EA|BURS|C03|531c418f-44a6-445f-a497-3d7c1ac92bd8|2.0|R2|5880|Y|
2012.0|EA|BURS|C04|9bc7c53d-54df-4e18-9b81-a9c78ac4a260|2.0|R1|7000|Y|
2012.0|EA|BURS|C05|42d0b6b8-7954-4415-b73f-695fddfba986|2.0|R2|7900|Y|
2012.0|EA|BURS|C06|2a86c6ab-3cbb-4e82-8e15-4e226cdfb9cd|2.0|R2|9900|Y|
2012.0|EA|BURS|C07|51cd4834-b5c6-4276-b153-fae17884ace5|2.0|R2|9915|Y|
2012.0|EA|BURS|C08|b693cea4-7dfd-4b48-ac53-d3b9bbb7b1b5|2.0|R1|6000|Y|
2012.0|EA|BURS|C09|ebc634bb-06f1-4711-a5d7-3b46e390da24|2.0|R1|5000|Y|
2012.0|EA|BURS|C10|4fc3f426-246e-4c98-bd6d-9bf32e8eb5e0|2.0|R2|5000|Y|
2012.0|EA|BURS|C11|535242db-b6b9-4bce-a8ee-3b85a34e87e2|2.0|R2|1800|Y|
2012.0|EA|BUSE|C01|caeaf27b-e757-4f13-b323-cf7f71a94f89|2.0|R2|3000|Y|
2012.0|EA|BUSE|C03|8a649734-ffca-4bd5-af13-aa15ea0c2070|2.0|R2|5880|Y|
2012.0|EA|BUSE|C04|52514fb5-040d-427e-9aa7-f52273555013|2.0|R1|7000|Y|
2012.0|EA|BUSE|C05|4a60896e-773a-4458-ac6d-e57335ea7f73|2.0|R2|7900|Y|
2012.0|EA|BUSE|C06|bb83fd3c-1e37-42d2-a030-36c7b5caee93|2.0|R2|9900|Y|
2012.0|EA|BUSE|C07|5534f0f3-ca66-4073-ad99-4706fa102171|2.0|R2|9915|Y|
2012.0|EA|BUSE|C08|b75e5693-6243-4ff7-9e8d-9752f5e29449|2.0|R1|6000|Y|
2012.0|EA|BUSE|C09|aeeb327e-20ca-4ec3-a929-c6f1eb37d910|2.0|R1|5000|Y|
2012.0|EA|BUSE|C10|64045696-5ed2-4743-b6b0-a1c0825aad4e|2.0|R2|7900|Y|
2012.0|EA|BUSE|C11|c7c627d6-d366-49d4-a522-5aee7aab2e5b|2.0|R2|1800|Y|
2012.0|EA|BUSM|C01|58205949-7f60-4ba0-8a9d-09674248dbc3|2.0|R2|3000|Y|
2012.0|EA|BUSM|C03|d49a4db7-b72a-4a3b-92e5-c935be893a65|2.0|R2|5880|Y|
2012.0|EA|BUSM|C04|4866186b-47b0-4da8-a1a5-042cb2835fb7|2.0|R1|7000|Y|
2012.0|EA|BUSM|C05|702cb57e-cbc0-4eaf-a103-9aabb3672927|2.0|R2|7900|Y|
2012.0|EA|BUSM|C06|3cffc29a-0af9-4d4d-bdc6-77cddaa6de2c|2.0|R2|9900|Y|
2012.0|EA|BUSM|C07|04bc088f-888e-4e0d-9616-b271608b383e|2.0|R2|9915|Y|
2012.0|EA|BUSM|C08|8ad063f9-e0fd-4819-9f2e-fb0462316ef2|2.0|R1|6000|Y|
2012.0|EA|BUSM|C09|8852f1fb-8fae-4fc1-9ba4-551532dc4c4b|2.0|R1|5000|Y|
2012.0|EA|BUSM|C10|b97ecf85-5a58-449a-a5f6-00e4cd084d37|2.0|R2|5000|Y|
2012.0|EA|BUSM|C11|26a15969-0a84-457d-80f7-4ed57e282b91|2.0|R2|1800|Y|
2012.0|EA|CACA|C01|d1c0ec9d-542b-45fa-8d92-71425cdc0b5b|2.0|R2|3000|Y|
2012.0|EA|CACA|C03|ffcf8fda-85c4-4db6-91ac-0e328853b53c|2.0|R2|5880|Y|
2012.0|EA|CACA|C04|d1a5ce68-e283-4b2a-a11e-dc45fc9e8667|2.0|R1|7000|Y|
2012.0|EA|CACA|C05|bbb31cf9-bf54-495c-82c6-212feed21c42|2.0|R2|7900|Y|
2012.0|EA|CACA|C06|7b4c18b2-d9d2-474d-aeac-fd2e2573d132|2.0|R2|9900|Y|
2012.0|EA|CACA|C07|09d06725-0a06-4ab6-9ed6-5c655300c072|2.0|R2|9915|Y|
2012.0|EA|CACA|C08|5ea16789-9256-48bd-a64d-d7214a924a01|2.0|R1|6000|Y|
2012.0|EA|CACA|C09|21292c79-60c9-4813-ba90-8130db40cbd8|2.0|R1|5000|Y|
2012.0|EA|CACA|C10|567a82b2-2afc-428e-92f0-a5b166128b61|2.0|R2|5000|Y|
2012.0|EA|CACA|C11|c0ad0628-42c8-4326-8e5c-eeda2cc45c64|2.0|R2|1800|Y|
2012.0|EA|CHAN|C01|08fe40ae-0173-42d2-be8a-ad82a510eeda|2.0|R2|3000|Y|
2012.0|EA|CHAN|C03|29a9281b-01e0-4ada-ad1d-beb8d7eb871f|2.0|R2|5880|Y|
2012.0|EA|CHAN|C04|20d9346c-fba7-4f2d-9d55-f1419377508f|2.0|R1|7000|Y|
2012.0|EA|CHAN|C05|b00e6da2-91d7-4cc8-a097-bb88f485a729|2.0|R2|7900|Y|
2012.0|EA|CHAN|C06|35b7ab23-331b-4fe3-89f9-3d0c41dd7ac8|2.0|R2|9900|Y|
2012.0|EA|CHAN|C07|86402127-51a2-427f-83b7-e3653a00dfc9|2.0|R2|9915|Y|
2012.0|EA|CHAN|C08|cf2bb719-5960-43a5-a4dc-102898ea73cc|2.0|R1|6000|Y|
2012.0|EA|CHAN|C09|192a05ff-f66f-4bec-a836-42067914fbd3|2.0|R1|5000|Y|
2012.0|EA|CHAN|C10|cc1728be-b550-4142-85eb-7c2dd2d5f56c|2.0|R2|5000|Y|
2012.0|EA|CHAN|C11|d6f7c35f-3b79-433a-8c96-8aeab6b0e69f|2.0|R2|1800|Y|
2012.0|EA|CHP|C01|ed48dccb-c376-43f0-9364-9722cdf7db8e|2.0|R2|3000|Y|
2012.0|EA|CHP|C03|d83d3946-c630-4922-8ffd-4f3f8bd49ff8|2.0|R2|5880|Y|
2012.0|EA|CHP|C04|f0c7f056-be25-4aaf-a6b0-5a75df7e7cca|2.0|R1|7000|Y|
2012.0|EA|CHP|C05|600d5303-dc00-43f3-9981-396e70db2680|2.0|R2|7900|Y|
2012.0|EA|CHP|C06|93c556e4-cc13-4b1a-80a1-745d526d4037|2.0|R2|9900|Y|
2012.0|EA|CHP|C07|7b1eff99-8c9f-4e28-b3ee-a74b847d5a03|2.0|R2|9915|Y|
2012.0|EA|CHP|C08|265e25df-98be-4f5e-84c1-fecddf01f6e9|2.0|R1|6000|Y|
2012.0|EA|CHP|C09|2f9a09d9-ed27-4207-8d1b-6f151b95de40|2.0|R1|5000|Y|
2012.0|EA|CHP|C10|51f5c43b-0766-42fa-901c-22bca5fc1489|2.0|R2|7900|Y|
2012.0|EA|CHP|C11|561b56c9-2451-4863-aefe-25ee16991e2c|2.0|R2|1800|Y|
2012.0|EA|CONN|C01|68243170-181b-46b0-bf5f-4420143a5abb|2.0|R2|3000|Y|
2012.0|EA|CONN|C03|ffcce631-6312-4bcf-9e3f-a83faf09897b|2.0|R2|5880|Y|
2012.0|EA|CONN|C04|46cf0016-6fe7-4f53-abe5-95eb4e343f42|2.0|R1|7000|Y|
2012.0|EA|CONN|C05|608574e1-3a33-4fe4-a02e-22acc25a9dbb|2.0|R2|7900|Y|
2012.0|EA|CONN|C06|6d7bd47a-ff85-4264-a7a1-2d390d60a791|2.0|R2|9900|Y|
2012.0|EA|CONN|C07|663a559a-82a2-417a-acfc-0e29edfe5ffa|2.0|R2|9915|Y|
2012.0|EA|CONN|C08|8bf50988-6fca-4786-b1ed-3e0744b3170c|2.0|R1|6000|Y|
2012.0|EA|CONN|C09|6280aa37-b3f2-47c8-9ef1-27c898bb79e5|2.0|R1|5000|Y|
2012.0|EA|CONN|C10|a36db9dc-d07d-44bd-af18-edaeb720aecc|2.0|R2|7900|Y|
2012.0|EA|CONN|C11|876954f0-8934-4b6f-b0ae-66d6b9459ac0|2.0|R2|1800|Y|
2012.0|EA|CPPS|C01|c7cb6c70-f796-4448-bc30-fc952cd66171|2.0|R2|3000|Y|
2012.0|EA|CPPS|C03|10723c1e-5053-4eeb-b32f-5d535925d9ce|2.0|R2|5880|Y|
2012.0|EA|CPPS|C04|63112a1f-0215-49aa-aa09-d6e652e2030f|2.0|R1|7000|Y|
2012.0|EA|CPPS|C05|ff5ea45b-5fb5-4132-a593-b8fbb5c5e9e9|2.0|R2|7900|Y|
2012.0|EA|CPPS|C06|22185043-a12c-4412-bcf2-809d11dcc9cf|2.0|R2|9900|Y|
2012.0|EA|CPPS|C07|56384f04-524a-4033-86bd-50c1a7fdbc92|2.0|R2|9915|Y|
2012.0|EA|CPPS|C08|a8daa6e4-5959-48f6-9f29-9a04287fb2e6|2.0|R1|6000|Y|
2012.0|EA|CPPS|C09|e149db1f-959b-43df-bda9-442e6a8259c7|2.0|R1|5000|Y|
2012.0|EA|CPPS|C10|088a6606-dcea-4365-a485-fb045ddaea78|2.0|R2|7900|Y|
2012.0|EA|CPPS|C11|e9c1d57b-60be-4e27-bb9f-b0981094e1c1|2.0|R2|1800|Y|
2012.0|EA|CSER|C01|b1874d7a-ebf4-44bc-8a59-45fd2d046269|2.0|R2|3000|Y|
2012.0|EA|CSER|C03|738d2ba9-f4b4-4b25-a3a6-62bc68e28aef|2.0|R2|5880|Y|
2012.0|EA|CSER|C04|fce8e891-a8fc-4b84-a80b-cf962a81dc32|2.0|A|7000|Y|
2012.0|EA|CSER|C05|115caca2-382e-4eee-82e3-859411798d0c|2.0|R2|7900|Y|
2012.0|EA|CSER|C06|cbeae368-d85d-414b-9dc8-6cfdc479a73f|2.0|R2|9900|Y|
2012.0|EA|CSER|C07|2d9be279-f133-4d47-b09c-2dc2e327b93f|2.0|R2|9915|Y|
2012.0|EA|CSER|C08|c87dd60f-6eb7-41b4-a1bc-bec6ae910b7c|2.0|R1|6000|Y|
2012.0|EA|CSER|C09|13b0af07-4922-4313-9397-b59e290afb50|2.0|R1|5000|Y|
2012.0|EA|CSER|C10|4108cc47-6189-48b5-8865-7c421f301f3c|2.0|R2|5000|Y|
2012.0|EA|CSER|C11|0202e002-8541-4d03-ae38-8116f542d341|2.0|R2|1800|Y|
2012.0|EA|CSP|C01|a9d4f0bc-b2f7-42b3-ba50-ef59cf419a8e|2.0|R2|3000|Y|
2012.0|EA|CSP|C03|b3987946-a3e2-4f4b-bc1a-2847e70062f2|2.0|R2|5880|Y|
2012.0|EA|CSP|C04|1bb2b1d2-2dd8-4c1a-8a04-b060698db779|2.0|R1|7000|Y|
2012.0|EA|CSP|C05|798a6cc5-64be-4cb0-8655-4eaff779f421|2.0|R2|7900|Y|
2012.0|EA|CSP|C06|e0bda273-41b5-4c14-b957-cbae8fea8897|2.0|R2|9900|Y|
2012.0|EA|CSP|C07|bbb5717b-d992-49c5-b716-907c9df70b14|2.0|R2|9915|Y|
2012.0|EA|CSP|C08|c61d026b-0e48-4508-a7f7-201a6bc73f08|2.0|R1|6000|Y|
2012.0|EA|CSP|C09|d16f3c45-092c-4e51-a061-2faf64028021|2.0|R1|5000|Y|
2012.0|EA|CSP|C10|f921a725-7be1-44f6-9813-5e2b77b1f3f5|2.0|R2|5000|Y|
2012.0|EA|CSP|C11|1d43bf3c-2de0-4967-86db-9c671b2585b9|2.0|R2|1800|Y|
2012.0|EA|CTSD|C01|05ed5dcc-4c76-421b-a2d1-0117e04f8a9a|2.0|R2|3000|Y|
2012.0|EA|CTSD|C03|34f14e5f-d42a-4379-85d9-35cb33149059|2.0|R2|5880|Y|
