fin_coa_cd|account_nbr|fdoc_typ_cd|acct_dlgt_unvl_id|obj_id|ver_nbr|fdoc_aprv_from_amt|acct_dlgt_prmrt_cd|acct_dlgt_actv_cd|acct_dlgt_start_dt|fdoc_aprv_to_amt|
BL|2231401|PREQ|3098006714|633893F1B8B6BA2BE0404F8189D82E0E|1.0||N|Y|20090501000000||
BL|2231401|REQS|2382401375|1E049F07-10CA-0E62-832C-384F3D8B3C06|1.0||N|Y|20070919000000||
BL|2231401|REQS|3386606059|5250FE0A-777C-EE13-3D27-9D2645760562|1.0||Y|Y|20070919000000||
BL|2231402|KFS|1469805442|0393A3CC8857A502E043814FD881A502|1.0||Y|N|||
BL|2231402|KFS|3106006335|0393A3CC8854A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231402|KFS|4318506633|0393A3CC8855A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231402|KFS|6110703327|0393A3CC8856A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231404|KFS|1469805442|0393A3CC885BA502E043814FD881A502|1.0||Y|N|||
BL|2231404|KFS|3106006335|0393A3CC8858A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231404|KFS|4318506633|0393A3CC8859A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231404|KFS|6110703327|0393A3CC885AA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231405|KFS|1469805442|0393A3CC885FA502E043814FD881A502|1.0||Y|N|||
BL|2231405|KFS|3106006335|0393A3CC885CA502E043814FD881A502|1.0||Y|N|19960221000000||
BL|2231405|KFS|4318506633|0393A3CC885DA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231405|KFS|6110703327|0393A3CC885EA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231405|PREQ|3098006714|633893F1B8B8BA2BE0404F8189D82E0E|1.0|500.0|N|Y|20090501000000|1000.0|
BL|2231405|PREQ|4287502068|633893F1B8B9BA2BE0404F8189D82E0E|1.0|50.0|N|Y|20090501000000|500.0|
BL|2231405|PREQ|6110703327|633893F1B8B7BA2BE0404F8189D82E0E|1.0|1000.0|Y|Y|20090501000000|5000.0|
BL|2231405|REQS|2382401375|AEACEB99-6075-9D01-430F-55ABC7D7E1F3|1.0||N|Y|20070919000000||
BL|2231405|REQS|3386606059|57D086DB-FD42-658E-D710-44CA4A353FF4|1.0||Y|Y|20070919000000||
BL|2231406|KFS|1469805442|0393A3CC8863A502E043814FD881A502|1.0||Y|N|||
BL|2231406|KFS|3106006335|0393A3CC8860A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231406|KFS|4318506633|0393A3CC8861A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231406|KFS|6110703327|0393A3CC8862A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231407|KFS|1469805442|0393A3CC8867A502E043814FD881A502|1.0||Y|N|||
BL|2231407|KFS|3106006335|0393A3CC8864A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231407|KFS|4318506633|0393A3CC8865A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231407|KFS|6110703327|0393A3CC8866A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231408|KFS|1469805442|0393A3CC886BA502E043814FD881A502|1.0||Y|N|||
BL|2231408|KFS|3106006335|0393A3CC8868A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231408|KFS|4318506633|0393A3CC8869A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231408|KFS|6110703327|0393A3CC886AA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231409|KFS|4318506633|0393A3CC886CA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231409|KFS|6110703327|0393A3CC886DA502E043814FD881A502|1.0||Y|N|19990123000000||
BL|2231410|KFS|4318506633|0393A3CC886EA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231410|KFS|6110703327|0393A3CC886FA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231411|KFS|4318506633|0393A3CC8870A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231411|KFS|6110703327|0393A3CC8871A502E043814FD881A502|1.0||Y|N|19990812000000||
BL|2231411|REQS|3744107105|8E8E1CC4-6578-623D-7C00-9914DD7F1F48|1.0||Y|Y|20070925000000||
BL|2231411|REQS|4706809038|E2A15C32-CE77-8492-F335-EE5AA4A9B8BA|1.0||N|Y|20070925000000||
BL|2231412|KFS|1469805442|0393A3CC8875A502E043814FD881A502|1.0||Y|N|||
BL|2231412|KFS|3106006335|0393A3CC8872A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231412|KFS|4318506633|0393A3CC8873A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231412|KFS|6110703327|0393A3CC8874A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231413|KFS|1469805442|0393A3CC8879A502E043814FD881A502|1.0||Y|N|||
BL|2231413|KFS|3106006335|0393A3CC8876A502E043814FD881A502|1.0||Y|N|19960210000000||
BL|2231413|KFS|4318506633|0393A3CC8877A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231413|KFS|6110703327|0393A3CC8878A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231414|KFS|3106006335|0393A3CC887AA502E043814FD881A502|1.0||Y|N|19960214000000||
BL|2231414|KFS|4318506633|0393A3CC887BA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231414|KFS|6110703327|0393A3CC887CA502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231415|KFS|1469805442|0393A3CC8880A502E043814FD881A502|1.0||Y|N|||
BL|2231415|KFS|3106006335|0393A3CC887DA502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231415|KFS|4318506633|0393A3CC887EA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231415|KFS|6110703327|0393A3CC887FA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231416|KFS|1469805442|0393A3CC8884A502E043814FD881A502|1.0||Y|N|||
BL|2231416|KFS|3106006335|0393A3CC8881A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231416|KFS|4318506633|0393A3CC8882A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231416|KFS|6110703327|0393A3CC8883A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231419|BC|2788101156|DACF92C9-98B8-B73F-8163-E443ADE769B5|1.0||N|Y|20080122000000||
BL|2231419|KFS|4318506633|0393A3CC8C3FA502E043814FD881A502|1.0||Y|N|20010709000000||
BL|2231423|KFS|4318506633|0393A3CC8885A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231423|KFS|6110703327|0393A3CC8886A502E043814FD881A502|1.0||Y|N|19990416000000||
BL|2231424|KFS|1469805442|0393A3CC888AA502E043814FD881A502|1.0||Y|N|||
BL|2231424|KFS|3106006335|0393A3CC8887A502E043814FD881A502|1.0||Y|N|19960210000000||
BL|2231424|KFS|4318506633|0393A3CC8888A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231424|KFS|6110703327|0393A3CC8889A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231425|KFS|1469805442|0393A3CC888EA502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231425|KFS|3106006335|0393A3CC888BA502E043814FD881A502|1.0||Y|N|19960214000000||
BL|2231425|KFS|4318506633|0393A3CC888CA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231425|KFS|6110703327|0393A3CC888DA502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231426|KFS|1469805442|0393A3CC8892A502E043814FD881A502|1.0||Y|N|||
BL|2231426|KFS|3106006335|0393A3CC888FA502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231426|KFS|4318506633|0393A3CC8890A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231426|KFS|6110703327|0393A3CC8891A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231428|KFS|3106006335|0393A3CC8893A502E043814FD881A502|1.0||Y|N|19960210000000||
BL|2231428|KFS|4318506633|0393A3CC8894A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231428|KFS|6110703327|0393A3CC8895A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231429|KFS|3106006335|0393A3CC8896A502E043814FD881A502|1.0||Y|N|19960214000000||
BL|2231429|KFS|4318506633|0393A3CC8897A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231429|KFS|6110703327|0393A3CC8898A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231430|KFS|1469805442|0393A3CC889CA502E043814FD881A502|1.0||Y|N|||
BL|2231430|KFS|3106006335|0393A3CC8899A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231430|KFS|4318506633|0393A3CC889AA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231430|KFS|6110703327|0393A3CC889BA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231431|KFS|1469805442|0393A3CC88A0A502E043814FD881A502|1.0||Y|N|||
BL|2231431|KFS|3106006335|0393A3CC889DA502E043814FD881A502|1.0||Y|N|19960214000000||
BL|2231431|KFS|4318506633|0393A3CC889EA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231431|KFS|6110703327|0393A3CC889FA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231432|KFS|3106006335|0393A3CC88A1A502E043814FD881A502|1.0||Y|N|19960214000000||
BL|2231433|KFS|1469805442|0393A3CC88A5A502E043814FD881A502|1.0||Y|N|||
BL|2231433|KFS|3106006335|0393A3CC88A2A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231433|KFS|4318506633|0393A3CC88A3A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231433|KFS|6110703327|0393A3CC88A4A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231434|KFS|4318506633|0393A3CC88A6A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231434|KFS|6110703327|0393A3CC88A7A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231435|KFS|3106006335|0393A3CC88A8A502E043814FD881A502|1.0||Y|N|19960210000000||
BL|2231436|KFS|3106006335|0393A3CC88A9A502E043814FD881A502|1.0||Y|N|19970210000000||
BL|2231436|KFS|4318506633|0393A3CC88AAA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231436|KFS|6110703327|0393A3CC88ABA502E043814FD881A502|1.0||Y|N|19970210000000||
BL|2231437|KFS|1469805442|0393A3CC88AFA502E043814FD881A502|1.0||Y|N|||
BL|2231437|KFS|3106006335|0393A3CC88ACA502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231437|KFS|4318506633|0393A3CC88ADA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231437|KFS|6110703327|0393A3CC88AEA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231438|KFS|1469805442|0393A3CC88B3A502E043814FD881A502|1.0||Y|N|||
BL|2231438|KFS|3106006335|0393A3CC88B0A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231438|KFS|4318506633|0393A3CC88B1A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231438|KFS|6110703327|0393A3CC88B2A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231439|KFS|1469805442|0393A3CC88B7A502E043814FD881A502|1.0||Y|N|||
BL|2231439|KFS|3106006335|0393A3CC88B4A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231439|KFS|4318506633|0393A3CC88B5A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231439|KFS|6110703327|0393A3CC88B6A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231440|KFS|1469805442|0393A3CC88BBA502E043814FD881A502|1.0||Y|N|||
BL|2231440|KFS|3106006335|0393A3CC88B8A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231440|KFS|4318506633|0393A3CC88B9A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231440|KFS|6110703327|0393A3CC88BAA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231442|KFS|1469805442|0393A3CC88BFA502E043814FD881A502|1.0||Y|N|||
BL|2231442|KFS|3106006335|0393A3CC88BCA502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231442|KFS|4318506633|0393A3CC88BDA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231442|KFS|6110703327|0393A3CC88BEA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231443|KFS|1469805442|0393A3CC88C3A502E043814FD881A502|1.0||Y|N|||
BL|2231443|KFS|3106006335|0393A3CC88C0A502E043814FD881A502|1.0||Y|N|19950111000000||
BL|2231443|KFS|4318506633|0393A3CC88C1A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231443|KFS|6110703327|0393A3CC88C2A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231445|KFS|4318506633|0393A3CC88C4A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231445|KFS|6110703327|0393A3CC88C5A502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231447|KFS|4318506633|0393A3CC88C6A502E043814FD881A502|1.0||Y|N|20000504000000||
BL|2231448|KFS|4318506633|0393A3CC88C7A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231448|KFS|6110703327|0393A3CC88C8A502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231449|KFS|4318506633|0393A3CC88C9A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231449|KFS|6110703327|0393A3CC88CAA502E043814FD881A502|1.0||Y|N|19991014000000||
BL|2231449|REQS|2698204697|7080708B-381D-95AB-071E-6CC55E8CD4DD|1.0||N|Y|20070925000000||
BL|2231449|REQS|4012108265|779B6A38-A806-B50F-B952-F5EC4096F3DF|1.0||Y|Y|20070925000000||
BL|2231450|KFS|1469805442|0393A3CC88CEA502E043814FD881A502|1.0||Y|N|||
BL|2231450|KFS|3106006335|0393A3CC88CBA502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231450|KFS|4318506633|0393A3CC88CCA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231450|KFS|6110703327|0393A3CC88CDA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231450|REQS|2283704736|59FCBE02-7649-A115-D3DD-64ED42B762BC|1.0||N|Y|20070925000000||
BL|2231450|REQS|5214509007|3F8B4D9A-E92E-F604-FE6C-D29D75C80E06|1.0||Y|Y|20070925000000||
BL|2231451|KFS|1469805442|0393A3CC88D2A502E043814FD881A502|1.0||Y|N|||
BL|2231451|KFS|3106006335|0393A3CC88CFA502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231451|KFS|4318506633|0393A3CC88D0A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231451|KFS|6110703327|0393A3CC88D1A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231451|REQS|2283704736|92A2EB6F-FCC2-9B52-376D-7B0D20AB48A1|1.0||N|Y|20070925000000||
BL|2231451|REQS|5214509007|81EAE2E7-BCE0-E752-5C42-88BAAE5336E6|1.0||Y|Y|20070925000000||
BL|2231453|ACCT|1793008100|0393A3CC88D3A502E043814FD881A502|1.0||Y|N|19961212000000||
BL|2231453|KFS|4318506633|0393A3CC88D4A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231453|KFS|6110703327|0393A3CC88D5A502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231453|PREQ|3098006714|633893F1B8BBBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000||
BL|2231453|PREQ|4287502068|633893F1B8BCBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000||
BL|2231453|PREQ|6110703327|633893F1B8BABA2BE0404F8189D82E0E|1.0||Y|Y|20090501000000||
BL|2231453|REQS|2382401375|0C540C6F-35C0-32D9-EE6D-2D43FBC62812|1.0||N|Y|20070919000000||
BL|2231453|REQS|3386606059|97F62B5E-185D-8EB0-F027-0BB3AAADA858|1.0||Y|Y|20070919000000||
BL|2231454|KFS|4318506633|0393A3CC88D6A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231454|KFS|6110703327|0393A3CC88D7A502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231454|PREQ|3098006714|633893F1B8BDBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000||
BL|2231454|PREQ|4287502068|633893F1B8BEBA2BE0404F8189D82E0E|1.0||N|Y|20090501000000||
BL|2231454|REQS|2382401375|4A36F180-39B3-8EDD-A1EF-ECDAF3FFC7B9|1.0||N|Y|20070919000000||
BL|2231454|REQS|3386606059|0CF9D9AC-E56A-0BD5-E15D-7116EC32A4C5|1.0||Y|Y|20070919000000||
BL|2231455|KFS|1469805442|0393A3CC88DBA502E043814FD881A502|1.0||Y|N|||
BL|2231455|KFS|3106006335|0393A3CC88D8A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231455|KFS|4318506633|0393A3CC88D9A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231455|KFS|6110703327|0393A3CC88DAA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231456|KFS|1469805442|0393A3CC88DFA502E043814FD881A502|1.0||Y|N|||
BL|2231456|KFS|3106006335|0393A3CC88DCA502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231456|KFS|4318506633|0393A3CC88DDA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231456|KFS|6110703327|0393A3CC88DEA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231457|KFS|4318506633|0393A3CC88E0A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231457|KFS|6110703327|0393A3CC88E1A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231458|KFS|1469805442|0393A3CC88E5A502E043814FD881A502|1.0||Y|N|||
BL|2231458|KFS|3106006335|0393A3CC88E2A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231458|KFS|4318506633|0393A3CC88E3A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231458|KFS|6110703327|0393A3CC88E4A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231459|KFS|1469805442|0393A3CC88E9A502E043814FD881A502|1.0||Y|N|||
BL|2231459|KFS|3106006335|0393A3CC88E6A502E043814FD881A502|1.0||Y|N|19950713000000||
BL|2231459|KFS|4318506633|0393A3CC88E7A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231459|KFS|6110703327|0393A3CC88E8A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231460|KFS|4318506633|0393A3CC88EAA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231460|KFS|6110703327|0393A3CC88EBA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231461|KFS|4318506633|0393A3CC88ECA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231461|KFS|6110703327|0393A3CC88EDA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231461|REQS|2698204697|24160E74-0C4D-35C5-B889-6BF872641A9F|1.0||N|Y|20070925000000||
BL|2231461|REQS|4012108265|3C0900BA-E9A9-F56B-AAAD-4EB556D31367|1.0||Y|Y|20070925000000||
BL|2231462|KFS|1469805442|0393A3CC88F2A502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231462|KFS|3106006335|0393A3CC88EEA502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231462|KFS|3892107556|0393A3CC88F1A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231462|KFS|4318506633|0393A3CC88EFA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231462|KFS|6110703327|0393A3CC88F0A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231463|KFS|1469805442|0393A3CC88F6A502E043814FD881A502|1.0||Y|N|||
BL|2231463|KFS|3106006335|0393A3CC88F3A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231463|KFS|4318506633|0393A3CC88F4A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231463|KFS|6110703327|0393A3CC88F5A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231464|KFS|1469805442|0393A3CC88FAA502E043814FD881A502|1.0||Y|N|||
BL|2231464|KFS|3106006335|0393A3CC88F7A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231464|KFS|4318506633|0393A3CC88F8A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231464|KFS|6110703327|0393A3CC88F9A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231465|KFS|1469805442|0393A3CC88FEA502E043814FD881A502|1.0||Y|N|||
BL|2231465|KFS|3106006335|0393A3CC88FBA502E043814FD881A502|1.0||Y|N|19960221000000||
BL|2231465|KFS|4318506633|0393A3CC88FCA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231465|KFS|6110703327|0393A3CC88FDA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231466|KFS|1469805442|0393A3CC8903A502E043814FD881A502|1.0||Y|N|19960418000000||
BL|2231466|KFS|3106006335|0393A3CC88FFA502E043814FD881A502|1.0||N|N|19960116000000||
BL|2231466|KFS|4318506633|0393A3CC8900A502E043814FD881A502|1.0||N|N|20000201000000||
BL|2231466|KFS|5778107441|0393A3CC8901A502E043814FD881A502|1.0||Y|Y|20040205000000||
BL|2231466|KFS|6110703327|0393A3CC8902A502E043814FD881A502|1.0||Y|N|19970213000000||
BL|2231467|KFS|1469805442|0393A3CC8907A502E043814FD881A502|1.0||Y|N|||
BL|2231467|KFS|3106006335|0393A3CC8904A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231467|KFS|4318506633|0393A3CC8905A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231467|KFS|6110703327|0393A3CC8906A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231468|KFS|1469805442|0393A3CC890BA502E043814FD881A502|1.0||Y|N|||
BL|2231468|KFS|3106006335|0393A3CC8908A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231468|KFS|4318506633|0393A3CC8909A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231468|KFS|6110703327|0393A3CC890AA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231469|KFS|1469805442|0393A3CC890FA502E043814FD881A502|1.0||Y|N|||
BL|2231469|KFS|3106006335|0393A3CC890CA502E043814FD881A502|1.0||Y|N|19960221000000||
BL|2231469|KFS|4318506633|0393A3CC890DA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231469|KFS|6110703327|0393A3CC890EA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231470|KFS|1469805442|0393A3CC8913A502E043814FD881A502|1.0||Y|N|||
BL|2231470|KFS|3106006335|0393A3CC8910A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231470|KFS|4318506633|0393A3CC8911A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231470|KFS|6110703327|0393A3CC8912A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231471|KFS|1469805442|0393A3CC8917A502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231471|KFS|3106006335|0393A3CC8914A502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231471|KFS|4318506633|0393A3CC8915A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231471|KFS|6110703327|0393A3CC8916A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231472|KFS|1469805442|0393A3CC891BA502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231472|KFS|3106006335|0393A3CC8918A502E043814FD881A502|1.0||Y|N|19960424000000||
BL|2231472|KFS|4318506633|0393A3CC8919A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231472|KFS|6110703327|0393A3CC891AA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231473|KFS|1469805442|0393A3CC8920A502E043814FD881A502|1.0||Y|N|19971031000000||
BL|2231473|KFS|1860703812|0393A3CC891DA502E043814FD881A502|1.0||Y|N|20020214000000|10000.0|
BL|2231473|KFS|3106006335|0393A3CC891CA502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231473|KFS|4318506633|0393A3CC891EA502E043814FD881A502|1.0||N|N|20000201000000||
BL|2231473|KFS|6110703327|0393A3CC891FA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231474|KFS|1469805442|0393A3CC8924A502E043814FD881A502|1.0||Y|N|||
BL|2231474|KFS|3106006335|0393A3CC8921A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231474|KFS|4318506633|0393A3CC8922A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231474|KFS|6110703327|0393A3CC8923A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231475|KFS|3106006335|0393A3CC8925A502E043814FD881A502|1.0||Y|N|19960221000000||
BL|2231475|KFS|4318506633|0393A3CC8926A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231475|KFS|6110703327|0393A3CC8927A502E043814FD881A502|1.0||Y|N|19970904000000||
BL|2231476|KFS|1469805442|0393A3CC892CA502E043814FD881A502|1.0||Y|N|||
BL|2231476|KFS|3106006335|0393A3CC8928A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231476|KFS|3892107556|0393A3CC892BA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231476|KFS|4318506633|0393A3CC8929A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231476|KFS|6110703327|0393A3CC892AA502E043814FD881A502|1.0||Y|N|19970812000000||
BL|2231477|KFS|1469805442|0393A3CC8930A502E043814FD881A502|1.0||Y|N|||
BL|2231477|KFS|3106006335|0393A3CC892DA502E043814FD881A502|1.0||Y|N|19960221000000||
BL|2231477|KFS|4318506633|0393A3CC892EA502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231477|KFS|6110703327|0393A3CC892FA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231477|REQS|3744107105|C45A7C24-1910-9F2D-BC86-F6E40B82C51D|1.0||Y|Y|20070925000000||
BL|2231477|REQS|4706809038|A8E420EC-27BD-5911-73B2-3CDECFA3AE2B|1.0||N|Y|20070925000000||
BL|2231478|KFS|1469805442|0393A3CC8933A502E043814FD881A502|1.0||Y|N|||
BL|2231478|KFS|4318506633|0393A3CC8931A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231478|KFS|6110703327|0393A3CC8932A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231479|KFS|1469805442|0393A3CC8937A502E043814FD881A502|1.0||Y|N|||
BL|2231479|KFS|3106006335|0393A3CC8934A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231479|KFS|4318506633|0393A3CC8935A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231479|KFS|6110703327|0393A3CC8936A502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231479|REQS|1308508136|C83588FB-453B-424A-4BA6-3664019875FB|1.0||Y|Y|20070924000000||
BL|2231479|REQS|4373500652|C89DA8C4-1343-B3EE-795F-7E85AAB1113E|1.0||N|Y|20070924000000||
BL|2231480|KFS|1469805442|0393A3CC893BA502E043814FD881A502|1.0||Y|N|||
BL|2231480|KFS|3106006335|0393A3CC8938A502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231480|KFS|4318506633|0393A3CC8939A502E043814FD881A502|1.0||Y|N|20000202000000||
BL|2231480|KFS|6110703327|0393A3CC893AA502E043814FD881A502|1.0||Y|N|19970113000000||
BL|2231481|KFS|1469805442|0393A3CC893FA502E043814FD881A502|1.0||Y|N|||
BL|2231481|KFS|3106006335|0393A3CC893CA502E043814FD881A502|1.0||Y|N|19950112000000||
BL|2231481|KFS|4318506633|0393A3CC893DA502E043814FD881A502|1.0||Y|N|20000202000000||
