entity_afltn_id|obj_id|ver_nbr|entity_id|afltn_typ_cd|campus_cd|dflt_ind|actv_ind|last_updt_dt|
KFS3147|KFS3147|1.0|KFS3147|STAFF|BL|Y|Y|20121207232959|
KFS3148|KFS3148|1.0|KFS3148|STAFF|BL|Y|Y|20121207232959|
KFS3149|KFS3149|1.0|KFS3149|STAFF|IN|Y|Y|20121207232959|
KFS3150|KFS3150|1.0|KFS3150|STAFF|IN|Y|Y|20121207232959|
KFS3151|KFS3151|1.0|KFS3151|STAFF|BL|Y|Y|20121207232959|
KFS3152|KFS3152|1.0|KFS3152|STAFF|IN|Y|Y|20121207232959|
KFS3153|KFS3153|1.0|KFS3153|STAFF|BL|Y|Y|20121207232959|
KFS3154|KFS3154|1.0|KFS3154|STAFF|BL|Y|Y|20121207232959|
KFS3155|KFS3155|1.0|KFS3155|STAFF|BL|Y|Y|20121207232959|
KFS3156|KFS3156|1.0|KFS3156|STAFF|BL|Y|Y|20121207232959|
KFS3157|KFS3157|1.0|KFS3157|STAFF|BL|Y|Y|20121207232959|
KFS3158|KFS3158|1.0|KFS3158|STAFF|SE|Y|Y|20121207232959|
KFS3159|KFS3159|1.0|KFS3159|STAFF|BL|Y|Y|20121207232959|
KFS3160|KFS3160|1.0|KFS3160|STAFF|IN|Y|Y|20121207232959|
KFS3161|KFS3161|1.0|KFS3161|STAFF|BL|Y|Y|20121207232959|
KFS3162|KFS3162|1.0|KFS3162|STAFF|BL|Y|Y|20121207232959|
KFS3163|KFS3163|1.0|KFS3163|STAFF|SE|Y|Y|20121207232959|
KFS3164|KFS3164|1.0|KFS3164|STAFF|EA|Y|Y|20121207233000|
KFS3165|KFS3165|1.0|KFS3165|STAFF|NW|Y|Y|20121207233000|
KFS3166|KFS3166|1.0|KFS3166|STAFF|BL|Y|Y|20121207233000|
KFS3167|KFS3167|1.0|KFS3167|STAFF|SB|Y|Y|20121207233000|
KFS3168|KFS3168|1.0|KFS3168|STAFF|IN|Y|Y|20121207233000|
KFS3169|KFS3169|1.0|KFS3169|STAFF|IN|Y|Y|20121207233000|
KFS3170|KFS3170|1.0|KFS3170|STAFF|BL|Y|Y|20121207233000|
KFS3171|KFS3171|1.0|KFS3171|STAFF|BL|Y|Y|20121207233000|
KFS3172|KFS3172|1.0|KFS3172|STAFF|EA|Y|Y|20121207233000|
KFS3173|KFS3173|1.0|KFS3173|STAFF|IN|Y|Y|20121207233000|
KFS3174|KFS3174|1.0|KFS3174|STAFF|BL|Y|Y|20121207233000|
KFS3175|KFS3175|1.0|KFS3175|STAFF|BL|Y|Y|20121207233000|
KFS3176|KFS3176|1.0|KFS3176|STAFF|IN|Y|Y|20121207233000|
KFS3177|KFS3177|1.0|KFS3177|STAFF|BL|Y|Y|20121207233000|
KFS3178|KFS3178|1.0|KFS3178|STAFF|SE|Y|Y|20121207233000|
KFS3179|KFS3179|1.0|KFS3179|STAFF|BL|Y|Y|20121207233000|
KFS3180|KFS3180|1.0|KFS3180|STAFF|SB|Y|Y|20121207233000|
KFS3181|KFS3181|1.0|KFS3181|STAFF|BL|Y|Y|20121207233000|
KFS3182|KFS3182|1.0|KFS3182|STAFF|SB|Y|Y|20121207233000|
KFS3183|KFS3183|1.0|KFS3183|STAFF|BL|Y|Y|20121207233000|
KFS3184|KFS3184|1.0|KFS3184|STAFF|IN|Y|Y|20121207233000|
KFS3185|KFS3185|1.0|KFS3185|STAFF|IN|Y|Y|20121207233000|
KFS3186|KFS3186|1.0|KFS3186|STAFF|BL|Y|Y|20121207233000|
KFS3187|KFS3187|1.0|KFS3187|STAFF|IN|Y|Y|20121207233000|
KFS3188|KFS3188|1.0|KFS3188|STAFF|BL|Y|Y|20121207233000|
KFS3189|KFS3189|1.0|KFS3189|STAFF|BL|Y|Y|20121207233000|
KFS3190|KFS3190|1.0|KFS3190|STAFF|IN|Y|Y|20121207233000|
KFS3191|KFS3191|1.0|KFS3191|STAFF|BL|Y|Y|20121207233000|
KFS3192|KFS3192|1.0|KFS3192|STAFF|BL|Y|Y|20121207233000|
KFS3193|KFS3193|1.0|KFS3193|STAFF|BL|Y|Y|20121207233000|
KFS3194|KFS3194|1.0|KFS3194|STAFF|SE|Y|Y|20121207233000|
KFS3195|KFS3195|1.0|KFS3195|STAFF|BL|Y|Y|20121207233000|
KFS3196|KFS3196|1.0|KFS3196|STAFF|NW|Y|Y|20121207233000|
KFS3197|KFS3197|1.0|KFS3197|STAFF|IN|Y|Y|20121207233000|
KFS3198|KFS3198|1.0|KFS3198|STAFF|IN|Y|Y|20121207233000|
KFS3199|KFS3199|1.0|KFS3199|STAFF|BL|Y|Y|20121207233000|
KFS3200|KFS3200|1.0|KFS3200|STAFF|BL|Y|Y|20121207233000|
KFS3201|KFS3201|1.0|KFS3201|STAFF|BL|Y|Y|20121207233000|
KFS3202|KFS3202|1.0|KFS3202|STAFF|NW|Y|Y|20121207233000|
KFS3203|KFS3203|1.0|KFS3203|STAFF|BL|Y|Y|20121207233000|
KFS3204|KFS3204|1.0|KFS3204|STAFF|BL|Y|Y|20121207233000|
KFS3205|KFS3205|1.0|KFS3205|STAFF|IN|Y|Y|20121207233000|
KFS3206|KFS3206|1.0|KFS3206|STAFF|IN|Y|Y|20121207233000|
KFS3207|KFS3207|1.0|KFS3207|STAFF|IN|Y|Y|20121207233000|
KFS3208|KFS3208|1.0|KFS3208|STAFF|IN|Y|Y|20121207233000|
KFS3209|KFS3209|1.0|KFS3209|STAFF|BL|Y|Y|20121207233000|
KFS3210|KFS3210|1.0|KFS3210|STAFF|BL|Y|Y|20121207233000|
KFS3211|KFS3211|1.0|KFS3211|STAFF|KO|Y|Y|20121207233000|
KFS3212|KFS3212|1.0|KFS3212|STAFF|BL|Y|Y|20121207233000|
KFS3213|KFS3213|1.0|KFS3213|STAFF|IN|Y|Y|20121207233000|
KFS3214|KFS3214|1.0|KFS3214|STAFF|BL|Y|Y|20121207233000|
KFS3215|KFS3215|1.0|KFS3215|STAFF|BL|Y|Y|20121207233000|
KFS3216|KFS3216|1.0|KFS3216|STAFF|BL|Y|Y|20121207233000|
KFS3217|KFS3217|1.0|KFS3217|STAFF|BL|Y|Y|20121207233000|
KFS3218|KFS3218|1.0|KFS3218|STAFF|IN|Y|Y|20121207233000|
KFS3219|KFS3219|1.0|KFS3219|STAFF|BL|Y|Y|20121207233000|
KFS3220|KFS3220|1.0|KFS3220|STAFF|IN|Y|Y|20121207233000|
KFS3221|KFS3221|1.0|KFS3221|STAFF|BL|Y|Y|20121207233000|
KFS3222|KFS3222|1.0|KFS3222|STAFF|IN|Y|Y|20121207233000|
KFS3223|KFS3223|1.0|KFS3223|STAFF|KO|Y|Y|20121207233000|
KFS3224|KFS3224|1.0|KFS3224|STAFF|IN|Y|Y|20121207233000|
KFS3225|KFS3225|1.0|KFS3225|STAFF|EA|Y|Y|20121207233000|
KFS3226|KFS3226|1.0|KFS3226|STAFF|BL|Y|Y|20121207233000|
KFS3227|KFS3227|1.0|KFS3227|STAFF|SB|Y|Y|20121207233000|
KFS3228|KFS3228|1.0|KFS3228|STAFF|BL|Y|Y|20121207233000|
KFS3229|KFS3229|1.0|KFS3229|STAFF|IN|Y|Y|20121207233000|
KFS3230|KFS3230|1.0|KFS3230|STAFF|IN|Y|Y|20121207233000|
KFS3231|KFS3231|1.0|KFS3231|STAFF|IN|Y|Y|20121207233000|
KFS3232|KFS3232|1.0|KFS3232|STAFF|IN|Y|Y|20121207233000|
KFS3233|KFS3233|1.0|KFS3233|STAFF|KO|Y|Y|20121207233000|
KFS3234|KFS3234|1.0|KFS3234|STAFF|IN|Y|Y|20121207233000|
KFS3235|KFS3235|1.0|KFS3235|STAFF|IN|Y|Y|20121207233000|
KFS3236|KFS3236|1.0|KFS3236|STAFF|BL|Y|Y|20121207233000|
KFS3237|KFS3237|1.0|KFS3237|STAFF|BL|Y|Y|20121207233000|
KFS3238|KFS3238|1.0|KFS3238|STAFF|EA|Y|Y|20121207233000|
KFS3239|KFS3239|1.0|KFS3239|STAFF|IN|Y|Y|20121207233000|
KFS3240|KFS3240|1.0|KFS3240|STAFF|BL|Y|Y|20121207233000|
KFS3241|KFS3241|1.0|KFS3241|STAFF|BL|Y|Y|20121207233000|
KFS3242|KFS3242|1.0|KFS3242|STAFF|IN|Y|Y|20121207233000|
KFS3243|KFS3243|1.0|KFS3243|STAFF|IN|Y|Y|20121207233000|
KFS3244|KFS3244|1.0|KFS3244|STAFF|IN|Y|Y|20121207233000|
KFS3245|KFS3245|1.0|KFS3245|STAFF|IN|Y|Y|20121207233000|
KFS3246|KFS3246|1.0|KFS3246|STAFF|EA|Y|Y|20121207233000|
KFS3247|KFS3247|1.0|KFS3247|STAFF|SE|Y|Y|20121207233000|
KFS3248|KFS3248|1.0|KFS3248|STAFF|BL|Y|Y|20121207233000|
KFS3249|KFS3249|1.0|KFS3249|STAFF|BL|Y|Y|20121207233000|
KFS3250|KFS3250|1.0|KFS3250|STAFF|BL|Y|Y|20121207233000|
KFS3251|KFS3251|1.0|KFS3251|STAFF|BL|Y|Y|20121207233000|
KFS3252|KFS3252|1.0|KFS3252|STAFF|NW|Y|Y|20121207233000|
KFS3253|KFS3253|1.0|KFS3253|STAFF|IN|Y|Y|20121207233000|
KFS3254|KFS3254|1.0|KFS3254|STAFF|BL|Y|Y|20121207233000|
KFS3255|KFS3255|1.0|KFS3255|STAFF|IN|Y|Y|20121207233000|
KFS3256|KFS3256|1.0|KFS3256|STAFF|IN|Y|Y|20121207233000|
KFS3257|KFS3257|1.0|KFS3257|STAFF|IN|Y|Y|20121207233000|
KFS3258|KFS3258|1.0|KFS3258|STAFF|BL|Y|Y|20121207233000|
KFS3259|KFS3259|1.0|KFS3259|STAFF|BL|Y|Y|20121207233000|
KFS3260|KFS3260|1.0|KFS3260|STAFF|BL|Y|Y|20121207233000|
KFS3261|KFS3261|1.0|KFS3261|STAFF|IN|Y|Y|20121207233000|
KFS3262|KFS3262|1.0|KFS3262|STAFF|IN|Y|Y|20121207233000|
KFS3263|KFS3263|1.0|KFS3263|STAFF|BL|Y|Y|20121207233000|
KFS3264|KFS3264|1.0|KFS3264|STAFF|IN|Y|Y|20121207233000|
KFS3265|KFS3265|1.0|KFS3265|STAFF|BL|Y|Y|20121207233000|
KFS3266|KFS3266|1.0|KFS3266|STAFF|BL|Y|Y|20121207233000|
KFS3267|KFS3267|1.0|KFS3267|STAFF|BL|Y|Y|20121207233000|
KFS3268|KFS3268|1.0|KFS3268|STAFF|BL|Y|Y|20121207233000|
KFS3269|KFS3269|1.0|KFS3269|STAFF|IN|Y|Y|20121207233000|
KFS3270|KFS3270|1.0|KFS3270|STAFF|BL|Y|Y|20121207233000|
KFS3272|KFS3272|1.0|KFS3272|STAFF|IN|Y|Y|20121207233000|
KFS3273|KFS3273|1.0|KFS3273|STAFF|BL|Y|Y|20121207233000|
KFS3274|KFS3274|1.0|KFS3274|STAFF|BL|Y|Y|20121207233000|
KFS3275|KFS3275|1.0|KFS3275|STAFF|KO|Y|Y|20121207233000|
KFS3276|KFS3276|1.0|KFS3276|STAFF|IN|Y|Y|20121207233000|
KFS3277|KFS3277|1.0|KFS3277|STAFF|IN|Y|Y|20121207233000|
KFS3278|KFS3278|1.0|KFS3278|STAFF|IN|Y|Y|20121207233000|
KFS3279|KFS3279|1.0|KFS3279|STAFF|KO|Y|Y|20121207233000|
KFS3280|KFS3280|1.0|KFS3280|STAFF|BL|Y|Y|20121207233000|
KFS3281|KFS3281|1.0|KFS3281|STAFF|BL|Y|Y|20121207233000|
KFS3282|KFS3282|1.0|KFS3282|STAFF|BL|Y|Y|20121207233000|
KFS3283|KFS3283|1.0|KFS3283|STAFF|BL|Y|Y|20121207233000|
KFS3284|KFS3284|1.0|KFS3284|STAFF|BL|Y|Y|20121207233000|
KFS3285|KFS3285|1.0|KFS3285|STAFF|BL|Y|Y|20121207233000|
KFS3286|KFS3286|1.0|KFS3286|STAFF|KO|Y|Y|20121207233000|
KFS3287|KFS3287|1.0|KFS3287|STAFF|KO|Y|Y|20121207233000|
KFS3288|KFS3288|1.0|KFS3288|STAFF|IN|Y|Y|20121207233000|
KFS3289|KFS3289|1.0|KFS3289|STAFF|BL|Y|Y|20121207233000|
KFS3290|KFS3290|1.0|KFS3290|STAFF|BL|Y|Y|20121207233000|
KFS3291|KFS3291|1.0|KFS3291|STAFF|BL|Y|Y|20121207233000|
KFS3292|KFS3292|1.0|KFS3292|STAFF|IN|Y|Y|20121207233000|
KFS3293|KFS3293|1.0|KFS3293|STAFF|IN|Y|Y|20121207233000|
KFS3294|KFS3294|1.0|KFS3294|STAFF|IN|Y|Y|20121207233000|
KFS3295|KFS3295|1.0|KFS3295|STAFF|SE|Y|Y|20121207233000|
KFS3296|KFS3296|1.0|KFS3296|STAFF|BL|Y|Y|20121207233000|
KFS3297|KFS3297|1.0|KFS3297|STAFF|BL|Y|Y|20121207233000|
KFS3298|KFS3298|1.0|KFS3298|STAFF|BL|Y|Y|20121207233000|
KFS3299|KFS3299|1.0|KFS3299|STAFF|SB|Y|Y|20121207233000|
KFS3300|KFS3300|1.0|KFS3300|STAFF|SB|Y|Y|20121207233000|
KFS3301|KFS3301|1.0|KFS3301|STAFF|IN|Y|Y|20121207233000|
KFS3302|KFS3302|1.0|KFS3302|STAFF|IN|Y|Y|20121207233000|
KFS3303|KFS3303|1.0|KFS3303|STAFF|BL|Y|Y|20121207233000|
KFS3304|KFS3304|1.0|KFS3304|STAFF|EA|Y|Y|20121207233000|
KFS3305|KFS3305|1.0|KFS3305|STAFF|EA|Y|Y|20121207233000|
KFS3306|KFS3306|1.0|KFS3306|STAFF|BL|Y|Y|20121207233000|
KFS3307|KFS3307|1.0|KFS3307|STAFF|BL|Y|Y|20121207233000|
KFS3308|KFS3308|1.0|KFS3308|STAFF|SE|Y|Y|20121207233000|
KFS3309|KFS3309|1.0|KFS3309|STAFF|BL|Y|Y|20121207233000|
KFS3310|KFS3310|1.0|KFS3310|STAFF|BL|Y|Y|20121207233000|
KFS3311|KFS3311|1.0|KFS3311|STAFF|IN|Y|Y|20121207233000|
KFS3312|KFS3312|1.0|KFS3312|STAFF|BL|Y|Y|20121207233000|
KFS3313|KFS3313|1.0|KFS3313|STAFF|BL|Y|Y|20121207233000|
KFS3314|KFS3314|1.0|KFS3314|STAFF|IN|Y|Y|20121207233000|
KFS3315|KFS3315|1.0|KFS3315|STAFF|SB|Y|Y|20121207233000|
KFS3316|KFS3316|1.0|KFS3316|STAFF|BL|Y|Y|20121207233000|
KFS3317|KFS3317|1.0|KFS3317|STAFF|BL|Y|Y|20121207233000|
KFS3318|KFS3318|1.0|KFS3318|STAFF|BL|Y|Y|20121207233000|
KFS3319|KFS3319|1.0|KFS3319|STAFF|BL|Y|Y|20121207233000|
KFS3320|KFS3320|1.0|KFS3320|STAFF|IN|Y|Y|20121207233000|
KFS3321|KFS3321|1.0|KFS3321|STAFF|IN|Y|Y|20121207233000|
KFS3322|KFS3322|1.0|KFS3322|STAFF|IN|Y|Y|20121207233000|
KFS3323|KFS3323|1.0|KFS3323|STAFF|IN|Y|Y|20121207233000|
KFS3324|KFS3324|1.0|KFS3324|STAFF|BL|Y|Y|20121207233000|
KFS3325|KFS3325|1.0|KFS3325|STAFF|BL|Y|Y|20121207233000|
KFS3326|KFS3326|1.0|KFS3326|STAFF|BL|Y|Y|20121207233000|
KFS3327|KFS3327|1.0|KFS3327|STAFF|IN|Y|Y|20121207233000|
KFS3328|KFS3328|1.0|KFS3328|STAFF|BL|Y|Y|20121207233000|
KFS3329|KFS3329|1.0|KFS3329|STAFF|BL|Y|Y|20121207233000|
KFS3330|KFS3330|1.0|KFS3330|STAFF|BL|Y|Y|20121207233000|
KFS3331|KFS3331|1.0|KFS3331|STAFF|BL|Y|Y|20121207233000|
KFS3332|KFS3332|1.0|KFS3332|STAFF|BL|Y|Y|20121207233000|
KFS3333|KFS3333|1.0|KFS3333|STAFF|IN|Y|Y|20121207233000|
KFS3334|KFS3334|1.0|KFS3334|STAFF|IN|Y|Y|20121207233000|
KFS3335|KFS3335|1.0|KFS3335|STAFF|SB|Y|Y|20121207233000|
KFS3336|KFS3336|1.0|KFS3336|STAFF|BL|Y|Y|20121207233000|
KFS3337|KFS3337|1.0|KFS3337|STAFF|BL|Y|Y|20121207233000|
KFS3338|KFS3338|1.0|KFS3338|STAFF|BL|Y|Y|20121207233000|
KFS3339|KFS3339|1.0|KFS3339|STAFF|BL|Y|Y|20121207233000|
KFS3340|KFS3340|1.0|KFS3340|STAFF|BL|Y|Y|20121207233000|
KFS3341|KFS3341|1.0|KFS3341|STAFF|BL|Y|Y|20121207233000|
KFS3342|KFS3342|1.0|KFS3342|STAFF|IN|Y|Y|20121207233000|
KFS3343|KFS3343|1.0|KFS3343|STAFF|IN|Y|Y|20121207233000|
KFS3344|KFS3344|1.0|KFS3344|STAFF|SB|Y|Y|20121207233000|
KFS3345|KFS3345|1.0|KFS3345|STAFF|BL|Y|Y|20121207233000|
KFS3346|KFS3346|1.0|KFS3346|STAFF|BL|Y|Y|20121207233000|
KFS3347|KFS3347|1.0|KFS3347|STAFF|IN|Y|Y|20121207233000|
KFS3348|KFS3348|1.0|KFS3348|STAFF|BL|Y|Y|20121207233000|
KFS3349|KFS3349|1.0|KFS3349|STAFF|BL|Y|Y|20121207233000|
KFS3350|KFS3350|1.0|KFS3350|STAFF|IN|Y|Y|20121207233000|
KFS3351|KFS3351|1.0|KFS3351|STAFF|BL|Y|Y|20121207233000|
KFS3352|KFS3352|1.0|KFS3352|STAFF|IN|Y|Y|20121207233000|
KFS3353|KFS3353|1.0|KFS3353|STAFF|IN|Y|Y|20121207233000|
KFS3354|KFS3354|1.0|KFS3354|STAFF|IN|Y|Y|20121207233000|
KFS3355|KFS3355|1.0|KFS3355|STAFF|IN|Y|Y|20121207233000|
KFS3356|KFS3356|1.0|KFS3356|STAFF|BL|Y|Y|20121207233000|
KFS3357|KFS3357|1.0|KFS3357|STAFF|BL|Y|Y|20121207233000|
KFS3358|KFS3358|1.0|KFS3358|STAFF|BL|Y|Y|20121207233000|
KFS3359|KFS3359|1.0|KFS3359|STAFF|IN|Y|Y|20121207233000|
KFS3360|KFS3360|1.0|KFS3360|STAFF|BL|Y|Y|20121207233000|
KFS3361|KFS3361|1.0|KFS3361|STAFF|BL|Y|Y|20121207233000|
KFS3362|KFS3362|1.0|KFS3362|STAFF|BL|Y|Y|20121207233000|
KFS3363|KFS3363|1.0|KFS3363|STAFF|EA|Y|Y|20121207233000|
KFS3364|KFS3364|1.0|KFS3364|STAFF|BL|Y|Y|20121207233000|
KFS3365|KFS3365|1.0|KFS3365|STAFF|IN|Y|Y|20121207233000|
KFS3366|KFS3366|1.0|KFS3366|STAFF|BL|Y|Y|20121207233000|
KFS3367|KFS3367|1.0|KFS3367|STAFF|IN|Y|Y|20121207233000|
KFS3368|KFS3368|1.0|KFS3368|STAFF|SE|Y|Y|20121207233000|
KFS3369|KFS3369|1.0|KFS3369|STAFF|IN|Y|Y|20121207233000|
KFS3370|KFS3370|1.0|KFS3370|STAFF|BL|Y|Y|20121207233000|
KFS3371|KFS3371|1.0|KFS3371|STAFF|IN|Y|Y|20121207233000|
KFS3372|KFS3372|1.0|KFS3372|STAFF|BL|Y|Y|20121207233000|
KFS3373|KFS3373|1.0|KFS3373|STAFF|IN|Y|Y|20121207233000|
KFS3374|KFS3374|1.0|KFS3374|STAFF|IN|Y|Y|20121207233000|
KFS3375|KFS3375|1.0|KFS3375|STAFF|IN|Y|Y|20121207233000|
KFS3376|KFS3376|1.0|KFS3376|STAFF|BL|Y|Y|20121207233000|
KFS3377|KFS3377|1.0|KFS3377|STAFF|BL|Y|Y|20121207233000|
KFS3378|KFS3378|1.0|KFS3378|STAFF|BL|Y|Y|20121207233000|
KFS3379|KFS3379|1.0|KFS3379|STAFF|IN|Y|Y|20121207233000|
KFS3380|KFS3380|1.0|KFS3380|STAFF|BL|Y|Y|20121207233000|
KFS3381|KFS3381|1.0|KFS3381|STAFF|IN|Y|Y|20121207233000|
KFS3382|KFS3382|1.0|KFS3382|STAFF|IN|Y|Y|20121207233000|
KFS3383|KFS3383|1.0|KFS3383|STAFF|KO|Y|Y|20121207233000|
KFS3384|KFS3384|1.0|KFS3384|STAFF|BL|Y|Y|20121207233000|
KFS3385|KFS3385|1.0|KFS3385|STAFF|BL|Y|Y|20121207233000|
KFS3386|KFS3386|1.0|KFS3386|STAFF|BL|Y|Y|20121207233000|
KFS3387|KFS3387|1.0|KFS3387|STAFF|BL|Y|Y|20121207233000|
KFS3388|KFS3388|1.0|KFS3388|STAFF|BL|Y|Y|20121207233000|
KFS3389|KFS3389|1.0|KFS3389|STAFF|SB|Y|Y|20121207233000|
KFS3390|KFS3390|1.0|KFS3390|STAFF|BL|Y|Y|20121207233000|
KFS3391|KFS3391|1.0|KFS3391|STAFF|BL|Y|Y|20121207233000|
KFS3392|KFS3392|1.0|KFS3392|STAFF|IN|Y|Y|20121207233000|
KFS3393|KFS3393|1.0|KFS3393|STAFF|BL|Y|Y|20121207233000|
KFS3394|KFS3394|1.0|KFS3394|STAFF|BL|Y|Y|20121207233000|
KFS3395|KFS3395|1.0|KFS3395|STAFF|IN|Y|Y|20121207233000|
KFS3396|KFS3396|1.0|KFS3396|STAFF|BL|Y|Y|20121207233000|
KFS3397|KFS3397|1.0|KFS3397|STAFF|BL|Y|Y|20121207233000|
KFS3398|KFS3398|1.0|KFS3398|STAFF|BL|Y|Y|20121207233000|
KFS3399|KFS3399|1.0|KFS3399|STAFF|NW|Y|Y|20121207233000|
KFS3400|KFS3400|1.0|KFS3400|STAFF|BL|Y|Y|20121207233000|
KFS3401|KFS3401|1.0|KFS3401|STAFF|EA|Y|Y|20121207233000|
KFS3402|KFS3402|1.0|KFS3402|STAFF|IN|Y|Y|20121207233000|
KFS3403|KFS3403|1.0|KFS3403|STAFF|IN|Y|Y|20121207233000|
KFS3404|KFS3404|1.0|KFS3404|STAFF|EA|Y|Y|20121207233000|
KFS3405|KFS3405|1.0|KFS3405|STAFF|BL|Y|Y|20121207233000|
KFS3406|KFS3406|1.0|KFS3406|STAFF|SB|Y|Y|20121207233000|
KFS3407|KFS3407|1.0|KFS3407|STAFF|BL|Y|Y|20121207233000|
KFS3408|KFS3408|1.0|KFS3408|STAFF|IN|Y|Y|20121207233000|
KFS3409|KFS3409|1.0|KFS3409|STAFF|IN|Y|Y|20121207233000|
KFS3410|KFS3410|1.0|KFS3410|STAFF|SE|Y|Y|20121207233000|
KFS3411|KFS3411|1.0|KFS3411|STAFF|IN|Y|Y|20121207233000|
KFS3412|KFS3412|1.0|KFS3412|STAFF|BL|Y|Y|20121207233000|
KFS3413|KFS3413|1.0|KFS3413|STAFF|BL|Y|Y|20121207233000|
KFS3414|KFS3414|1.0|KFS3414|STAFF|IN|Y|Y|20121207233000|
KFS3415|KFS3415|1.0|KFS3415|STAFF|BL|Y|Y|20121207233000|
KFS3416|KFS3416|1.0|KFS3416|STAFF|BL|Y|Y|20121207233000|
KFS3417|KFS3417|1.0|KFS3417|STAFF|BL|Y|Y|20121207233000|
KFS3418|KFS3418|1.0|KFS3418|STAFF|IN|Y|Y|20121207233000|
KFS3419|KFS3419|1.0|KFS3419|STAFF|IN|Y|Y|20121207233000|
KFS3420|KFS3420|1.0|KFS3420|STAFF|BL|Y|Y|20121207233000|
KFS3421|KFS3421|1.0|KFS3421|STAFF|IN|Y|Y|20121207233000|
KFS3422|KFS3422|1.0|KFS3422|STAFF|BL|Y|Y|20121207233000|
KFS3423|KFS3423|1.0|KFS3423|STAFF|BL|Y|Y|20121207233000|
KFS3424|KFS3424|1.0|KFS3424|STAFF|IN|Y|Y|20121207233000|
KFS3425|KFS3425|1.0|KFS3425|STAFF|IN|Y|Y|20121207233000|
KFS3426|KFS3426|1.0|KFS3426|STAFF|BL|Y|Y|20121207233000|
KFS3427|KFS3427|1.0|KFS3427|STAFF|BL|Y|Y|20121207233000|
KFS3428|KFS3428|1.0|KFS3428|STAFF|BL|Y|Y|20121207233000|
KFS3429|KFS3429|1.0|KFS3429|STAFF|IN|Y|Y|20121207233000|
KFS3430|KFS3430|1.0|KFS3430|STAFF|SB|Y|Y|20121207233000|
KFS3431|KFS3431|1.0|KFS3431|STAFF|NW|Y|Y|20121207233000|
KFS3432|KFS3432|1.0|KFS3432|STAFF|BL|Y|Y|20121207233000|
KFS3433|KFS3433|1.0|KFS3433|STAFF|BL|Y|Y|20121207233000|
KFS3434|KFS3434|1.0|KFS3434|STAFF|NW|Y|Y|20121207233000|
KFS3435|KFS3435|1.0|KFS3435|STAFF|IN|Y|Y|20121207233000|
KFS3436|KFS3436|1.0|KFS3436|STAFF|BL|Y|Y|20121207233000|
KFS3437|KFS3437|1.0|KFS3437|STAFF|EA|Y|Y|20121207233000|
KFS3438|KFS3438|1.0|KFS3438|STAFF|BL|Y|Y|20121207233000|
KFS3439|KFS3439|1.0|KFS3439|STAFF|BL|Y|Y|20121207233000|
KFS3440|KFS3440|1.0|KFS3440|STAFF|BL|Y|Y|20121207233000|
KFS3441|KFS3441|1.0|KFS3441|STAFF|BL|Y|Y|20121207233000|
KFS3442|KFS3442|1.0|KFS3442|STAFF|SB|Y|Y|20121207233000|
KFS3443|KFS3443|1.0|KFS3443|STAFF|BL|Y|Y|20121207233000|
KFS3444|KFS3444|1.0|KFS3444|STAFF|IN|Y|Y|20121207233000|
KFS3445|KFS3445|1.0|KFS3445|STAFF|KO|Y|Y|20121207233000|
KFS3446|KFS3446|1.0|KFS3446|STAFF|BL|Y|Y|20121207233000|
KFS3447|KFS3447|1.0|KFS3447|STAFF|IN|Y|Y|20121207233000|
KFS3448|KFS3448|1.0|KFS3448|STAFF|KO|Y|Y|20121207233000|
KFS3449|KFS3449|1.0|KFS3449|STAFF|BL|Y|Y|20121207233000|
KFS3450|KFS3450|1.0|KFS3450|STAFF|KO|Y|Y|20121207233000|
KFS3451|KFS3451|1.0|KFS3451|STAFF|NW|Y|Y|20121207233000|
KFS3452|KFS3452|1.0|KFS3452|STAFF|IN|Y|Y|20121207233000|
KFS3453|KFS3453|1.0|KFS3453|STAFF|BL|Y|Y|20121207233000|
KFS3454|KFS3454|1.0|KFS3454|STAFF|BL|Y|Y|20121207233000|
KFS3455|KFS3455|1.0|KFS3455|STAFF|BL|Y|Y|20121207233000|
KFS3456|KFS3456|1.0|KFS3456|STAFF|BL|Y|Y|20121207233000|
KFS3457|KFS3457|1.0|KFS3457|STAFF|BL|Y|Y|20121207233000|
KFS3458|KFS3458|1.0|KFS3458|STAFF|BL|Y|Y|20121207233000|
KFS3459|KFS3459|1.0|KFS3459|STAFF|IN|Y|Y|20121207233000|
KFS3460|KFS3460|1.0|KFS3460|STAFF|EA|Y|Y|20121207233000|
KFS3461|KFS3461|1.0|KFS3461|STAFF|IN|Y|Y|20121207233000|
KFS3462|KFS3462|1.0|KFS3462|STAFF|IN|Y|Y|20121207233000|
KFS3463|KFS3463|1.0|KFS3463|STAFF|IN|Y|Y|20121207233000|
KFS3464|KFS3464|1.0|KFS3464|STAFF|IN|Y|Y|20121207233000|
KFS3465|KFS3465|1.0|KFS3465|STAFF|IN|Y|Y|20121207233000|
KFS3466|KFS3466|1.0|KFS3466|STAFF|IN|Y|Y|20121207233000|
KFS3467|KFS3467|1.0|KFS3467|STAFF|IN|Y|Y|20121207233000|
KFS3468|KFS3468|1.0|KFS3468|STAFF|BL|Y|Y|20121207233000|
KFS3469|KFS3469|1.0|KFS3469|STAFF|BL|Y|Y|20121207233000|
KFS3470|KFS3470|1.0|KFS3470|STAFF|IN|Y|Y|20121207233000|
KFS3471|KFS3471|1.0|KFS3471|STAFF|EA|Y|Y|20121207233000|
