cgprpsl_nbr|obj_id|ver_nbr|cgawd_beg_dt|cgawd_end_dt|cgawd_tot_amt|cgawd_addendum_nbr|cgawd_aloc_ucs_amt|cg_agency_awd_nbr|cg_fedpt_fnd_amt|cgawd_entry_dt|cg_agency_fut1_amt|cg_agency_fut2_amt|cg_agency_fut3_amt|cgawd_doc_nbr|cgawd_lst_updt_dt|cg_fedpt_ind|cg_old_prpsl_nbr|cgawd_drct_cst_amt|cgawd_indr_cst_amt|cg_fed_fnded_amt|cgawd_create_ts|cgawd_closing_dt|cgprpsl_awd_typ_cd|cgawd_stat_cd|cg_ltrcr_fndgrp_cd|cg_grant_desc_cd|cg_agency_nbr|cg_fedpt_agncy_nbr|cg_agncy_analst_nm|cg_analyst_phn_nbr|cgawd_proj_ttl|cgawd_purpose_cd|row_actv_ind|bill_freq_cd|excl_frm_inv_ind|addl_frms_req_ind|addl_frms_desc|instrmnt_typ_cd|min_inv_amt|cg_ltrcr_fnd_cd|auto_approve_ind|funding_exp_dt|inv_opt_cd|excl_frm_inv_reason_txt|state_trnsfr_ind|cmpgn_id|stop_wrk_ind|stop_wrk_reason_txt|
33363.0|12CF4661CB99EFE6E043814FD881EFE6|2.0|19910815000000|19920731000000|1359.0| |0.0|JOHNS HOPKINS UNIVERSITY|0.0|19911205000000|23408.0|50379.0|52197.0| |19911212000000|N|16494-00|900.0|459.0|0.0||19930315000000|N|A||N|30493|| | |Development and Testing of Multi-Purpose Tactual Stimulators|C|Y||||||||||||||Y||
33387.0|12CF4661CB9AEFE6E043814FD881EFE6|2.0|19910201000000|19920131000000|67959.0| |500.0|VANDERBILT UNIVERSITY|0.0|19910301000000|0.0|0.0|0.0| |19941007000000|Y|13002-05|46547.0|21412.0|0.0||19930315000000|C|A||N|30493|12500| | |Development of Aggressive Behavior|C|Y||||||||||||||Y||
33408.0|12CF4661CB9BEFE6E043814FD881EFE6|2.0|19890701000000|19910630000000|27945.0| |0.0| |0.0|19901129000000|0.0|0.0|0.0| |19901212000000|N|14772-02|24300.0|3645.0|0.0||19930315000000|C|A||N|30801|| | |Neuroleptic Anti-Avoidance Mechanisms:  Single-Unit Electrophysiological Analysis in Freely-Moving Rats|C|Y||||||||||||||Y||
33515.0|12CF4661CB9CEFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|74304.0| |0.0|AARP ANDRUS FOUNDATION|0.0|19910430000000|0.0|0.0|0.0| |19910507000000|N|16574-00|68800.0|5504.0|0.0||19930315000000|N|R||N|20535|| | |Behaviors of Family Members and Elderly Respondents Contributing to Perceived Family Support|C|Y||||||||||||||Y||
33562.0|12CF4661CB9DEFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|0.0| |0.0|NATL ALLIANCE RES SCHIZOPHR|0.0|19921228000000|30000.0|0.0|0.0| |19930121000000|N|16583-00|0.0|0.0|0.0||19930315000000|N|R||N|30493|| | |Neuropharmacology of Amphetamine in Behaving Rats: Implications for Dopaminergic Neuromodulation|C|Y||||||||||||||Y||
33650.0|12CF4661CB9EEFE6E043814FD881EFE6|2.0|19910101000000|19920229000000|108220.0||0.0|R01 NS26106-03|0.0|19910111000000|0.0|0.0|0.0|08R1NS26106B|19960815000000|N|14595-03|72631.0|35589.0|0.0||19930315000000|C|A||G|12658||||Cellular Analysis of Learning in Hermissenda|C|Y||||||||||||||Y||
33670.0|12CF4661CB9FEFE6E043814FD881EFE6|2.0|19910301000000|19920229000000|90571.0||2000.0|R01 HD22830-06|0.0|19910403000000|0.0|0.0|0.0|08R1HD22830B|19960815000000|N|13532-06|60786.0|29785.0|0.0||19930315000000|C|A||G|12636||||Dynamical Factors in the Development of Motor Skills|C|Y||||||||||||||Y||
33714.0|12CF4661CBA0EFE6E043814FD881EFE6|2.0|19910101000000|19910331000000|8936.0| |0.0|UNIVERSITY OF WASHINGTON|0.0|19910312000000|0.0|0.0|0.0| |19910315000000|N|16620-00|7049.0|1887.0|0.0||19930315000000|N|A||N|30493|| | |Martial Violence: Cognative and Physiological Correlates|C|Y||||||||||||||Y||
33724.0|12CF4661CBA1EFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|39886.0| |0.0| |0.0|19921228000000|39985.0|0.0|0.0| |19930121000000|N|16630-00|36260.0|3626.0|0.0||19930315000000|N|R||N|20200|| | |Attention and Language Skills in Deaf Children Using Two Different Sensory Aids|C|Y||||||||||||||Y||
33818.0|12CF4661CBA2EFE6E043814FD881EFE6|1.0|19910715000000|19920714000000|112501.0| |0.0| |0.0|19910515000000|119340.0|126498.0|0.0| |19910514000000|N|16648-00|75504.0|36997.0|0.0||19930315000000|N|R||G|18500|| | |Behavioral and Cellular Analysis of Selective Learning and Conditioned Inhibition in Hermissenda|C|Y||||||||||||||Y||
33822.0|12CF4661CBA3EFE6E043814FD881EFE6|2.0|19920201000000|19930131000000|34708.0||0.0|RO1 HD28675-01|0.0|19920218000000|94797.0|98814.0|0.0|08R1HD28675A|19990519000000|N|16661-00|22897.0|11811.0|0.0||19930315000000|N|A||G|12636||||The Shape Bias in Children's Word-Learning|C|Y||||||||||||||Y||
33823.0|12CF4661CBA4EFE6E043814FD881EFE6|2.0|19920101000000|19921231000000|89509.0||0.0|K05 AA00145-01|0.0|19920107000000|0.0|0.0|0.0|0CK5AA00145A|19960222000000|N|16662-00|82879.0|6630.0|0.0||19930315000000|N|A||G|12852||||Use and Abuse of Alcohol: A Behavioral-Genetics Perspective|C|Y||||||||||||||Y||
33830.0|12CF4661CBA5EFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|0.0| |0.0| |0.0|19921228000000|149727.0|149516.0|149869.0| |19930121000000|N|16673-00|0.0|0.0|0.0||19930315000000|N|R||G|18500|| | |Neuroplasticity in Motor Control Systems|C|Y||||||||||||||Y||
33852.0|12CF4661CBA6EFE6E043814FD881EFE6|1.0|19910901000000|19920831000000|74500.0| |0.0| |0.0|19921228000000|0.0|0.0|0.0| |19930121000000|N|16658-00|50000.0|24500.0|0.0||19930315000000|N|R||G|12500|| | |Determinants of Older Adults' Perceived Family Support|C|Y||||||||||||||Y||
33879.0|12CF4661CBA7EFE6E043814FD881EFE6|2.0|19910304000000|19920229000000|2042.0| |0.0| |0.0|19910321000000|0.0|0.0|0.0| |19910410000000|N|16715-00|2042.0|0.0|0.0||19930315000000|N|A||N|30042|| | |The Effect of BMY-14802, A Sigma-Receptor Antagonist, on the Classically Conditioned Nictitating Membrane Responses and Conditioning-Related Cerebellar Interpositus Nucleus Activity in Rabbits|C|Y||||||||||||||Y||
33882.0|12CF4661CBA8EFE6E043814FD881EFE6|1.0|19910801000000|19920731000000|34973.0| |0.0|ALCOHOLIC BEV MED RES FNDTN|0.0|19921228000000|34987.0|0.0|0.0| |19930121000000|N|16718-00|30411.0|4562.0|0.0||19930315000000|N|R||N|20535|| | |Protective and Vulnerability Factors in Familial Alcoholism|C|Y||||||||||||||Y||
33983.0|12CF4661CBA9EFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|75680.0| |3000.0|RETIREMENT RESEARCH FNDTN|0.0|19910630000000|0.0|0.0|0.0| |19910701000000|N|16722-00|68800.0|6880.0|0.0||19930315000000|N|R||N|20535|| | |Behaviors of Family Members and Elderly Respondents Contributing to Perceived Family Support|C|Y||||||||||||||Y||
33985.0|12CF4661CBAAEFE6E043814FD881EFE6|1.0|19910701000000|19920630000000|0.0| |0.0|AMER FED FOR AGING RESEARCH|0.0|19921228000000|0.0|0.0|0.0| |19930121000000|N|16724-00|0.0|0.0|0.0||19930315000000|N|R||N|20535|| | |Cortical and Behavioral Changes Induced by Normal Aging and Age-Related Pathology|C|Y||||||||||||||Y||
34027.0|12CF4661CBABEFE6E043814FD881EFE6|2.0|19910701000000|19920630000000|81648.0||0.0|T32 MH17146-08|0.0|19910701000000|151226.0|153080.0|0.0|0CT2MH17146B|19960228000000|N|14374-08|75600.0|6048.0|0.0||19930315000000|C|A||G|12851||||Research Training in Clinical Science|A|Y||||||||||||||Y||
34032.0|12CF4661CBACEFE6E043814FD881EFE6|2.0|19910501000000|19920430000000|95537.0||0.0|KO2 MH00718-04|0.0|19910501000000|55777.0|0.0|0.0|0CK2MH00718B|19960222000000|N|13978-04|88460.0|7077.0|0.0||19930315000000|C|A||G|12851||||The Development of Skills in Infants|C|Y||||||||||||||Y||
34081.0|12CF4661CBADEFE6E043814FD881EFE6|2.0|19910801000000|19930131000000|71521.0||0.0|BNS-9112813|0.0|19910801000000|104638.0|109958.0|0.0|000009112813|20000711000000|N|16739-00|48000.0|23521.0|0.0||19930315000000|N|A||G|18500||||Stochastic Theory, Method and Experimental Design in the Identification of Mental Architecture|C|Y||||||||||||||Y||
34088.0|12CF4661CBAEEFE6E043814FD881EFE6|2.0|19910901000000|19960228000000|220986.0||0.0|BNS-9112055|0.0|19910901000000|0.0|0.0|0.0|000009112055|20020306000000|N|16768-00|148313.0|72673.0|0.0||19930315000000|N|A||G|18500||||Neurobiology of Ascorbic Acid|C|Y||||||||||||||Y||
34096.0|12CF4661CBAFEFE6E043814FD881EFE6|2.0|19900215000000|19920731000000|56420.0||0.0|BNS-8919867 A01|0.0|19910306000000|70409.0|0.0|0.0|000008919867|19980416000000|N|15658-02|37866.0|18554.0|0.0||19930315000000|E|A||G|18500||||Frontal Cortex Control of Remembered Movement Sequences|C|Y||||||||||||||Y||
34112.0|12CF4661CBB0EFE6E043814FD881EFE6|1.0|19910901000000|19920831000000|245157.0| |0.0|VANDERBILT UNIVERSITY|0.0|19911031000000|262316.0|280679.0|300327.0| |19911112000000|N|13002-06|164535.0|80622.0|0.0||19930315000000|E|R||N|30493|| | |Development of Aggressive Behavior|C|Y||||||||||||||Y||
34259.0|12CF4661CBB1EFE6E043814FD881EFE6|2.0|19910601000000|19920531000000|87202.0||0.0|R01 MH46485-02|0.0|19910601000000|98210.0|0.0|0.0|0CR1MH46485A|19960807000000|N|15526-02|57781.0|29421.0|0.0||19930315000000|C|A||G|12851||||Sensation and Behavior in Fetal and Newborn Rat|C|Y||||||||||||||Y||
34405.0|12CF4661CBB2EFE6E043814FD881EFE6|2.0|19910701000000|19920630000000|100334.0||0.0|T32 DC00012-13|0.0|19910709000000|97313.0|98026.0|0.0|08T2DC00012C|19960808000000|N|15491-13|93582.0|6752.0|0.0||19930315000000|C|A||G|12651||||Training in Speech, Hearing and Sensory Communication|A|Y||||||||||||||Y||
34416.0|12CF4661CBB3EFE6E043814FD881EFE6|2.0|19910701000000|19920630000000|206811.0||0.0|R01 DC00095-21|0.0|19910709000000|0.0|0.0|0.0|08R1NS09783G|19960815000000|N|12889-21|136961.0|69850.0|0.0||19930315000000|C|A||G|12658||||Cutaneous Pattern Perception|C|Y||||||||||||||Y||
34451.0|12CF4661CBB4EFE6E043814FD881EFE6|2.0|19910701000000|19920630000000|62336.0| |0.0|UNIV CALIF - SANTA BARBARA|0.0|19910918000000|0.0|0.0|0.0| |19911015000000|N|13789-05|43434.0|18902.0|0.0||19930315000000|C|A||O|30493|| | |Effects of Stereotypes Based on Illusory Correlations|C|Y||||||||||||||Y||
34486.0|12CF4661CBB5EFE6E043814FD881EFE6|2.0|19910401000000|19920331000000|8245.0| |0.0|UNIVERSITY OF WASHINGTON|0.0|19910620000000|0.0|0.0|0.0| |19941017000000|Y|16620-02|6125.0|2120.0|0.0||19930315000000|E|A||N|30493|12500| | |Martial Violence: Cognative and Physiological Correlates|C|Y||||||||||||||Y||
34511.0|12CF4661CBB6EFE6E043814FD881EFE6|2.0|19920701000000|19940630000000|26644.0| |0.0|GALLAUDET UNIVERSITY|0.0|19921109000000|39338.0|41190.0|0.0| |19930908000000|N|16884-00|18496.0|8148.0|0.0||19930315000000|N|A||O|51280|| | |Haptic Perception of Multi-Dimensional Patterns Including Speech|F|Y||||||||||||||Y||
34526.0|12CF4661CBB7EFE6E043814FD881EFE6|2.0|19900601000000|19921130000000|72528.0||0.0|BNS-8821152 A01|0.0|19910601000000|70954.0|0.0|0.0|000008821152|19980416000000|N|16306-02|57334.0|15194.0|0.0||19930315000000|N|A||N|18500||||Social Stimulation of Vocal Learning|C|Y||||||||||||||Y||
34544.0|12CF4661CBB8EFE6E043814FD881EFE6|2.0|19910930000000|19920929000000|96012.0||0.0|90CD0810/01|0.0|19911001000000|0.0|0.0|0.0|0190CD081001|19960222000000|N|16889-00|76200.0|19812.0|0.0||19930315000000|N|A||G|12010||||SLEEP DEFICITS AND ADJUSTMENT IN HEAD START CHILDREN|C|Y||||||||||||||Y||
34625.0|12CF4661CBB9EFE6E043814FD881EFE6|2.0|19910801000000|19940331000000|105975.0||0.0|R01 DA02451-11|0.0|19910801000000|0.0|0.0|0.0|0CR1DA02451C|19960223000000|N|15133-11|70143.0|35832.0|0.0||19930315000000|C|A||G|12853||||Neuropharmacology of Drugs of Abuse: Amphetamine|C|Y||||||||||||||Y||
34636.0|12CF4661CBBAEFE6E043814FD881EFE6|2.0|19910801000000|19920731000000|52269.0||0.0|R01 AA08315-02|0.0|19910801000000|324895.0|340145.0|360816.0|0CR1AA08315A|19960223000000|N|15805-02|34596.0|17673.0|0.0||19930315000000|C|A||G|12852||||Longitudinal Twin-Family Studies:  Use and Abuse of Alcohol|C|Y||||||||||||||Y||
34637.0|12CF4661CBBBEFE6E043814FD881EFE6|2.0|19910801000000|19920731000000|121466.0||0.0|R01 AG09309-02|0.0|19910801000000|163474.0|15852.0|155143.0|08R1AG09309A|19960815000000|N|15746-02|80441.0|41025.0|0.0||19930315000000|C|A||G|12601||||Steriods as Trophic Factors in an Aging Neuromuscular System|C|Y||||||||||||||Y||
34737.0|12CF4661CBBCEFE6E043814FD881EFE6|2.0|19910901000000|19920831000000|122755.0||0.0|R29 MH46927-02|0.0|19910911000000|121246.0|84771.0|88525.0|0CR9MH46927A|19960807000000|N|15740-02|81205.0|41550.0|0.0||19930315000000|C|A||G|12851||||Social Skills Deficits in Maritally Violent Men|C|Y||||||||||||||Y||
34746.0|12CF4661CBBDEFE6E043814FD881EFE6|2.0|19910701000000|19920630000000|10288.0| |0.0|ANIMAL BEHAVIOR SOCIETY|0.0|19910709000000|0.0|0.0|0.0| |19910730000000|N|16958-00|10288.0|0.0|0.0||19930315000000|N|A||N|30493|| | |Editorial Grant Support for the Journal Animal Behavior|F|Y||||||||||||||Y||
34763.0|12CF4661CBBEEFE6E043814FD881EFE6|1.0|19910901000000|19920831000000|35567.0| |0.0| |0.0|19920228000000|37439.0|39919.0|0.0| |19920317000000|N|16964-00|23554.0|12013.0|0.0||19930315000000|N|R||G|12500|| | |Infant Emotional Development and Maternal Employment|C|Y||||||||||||||Y||
34780.0|12CF4661CBBFEFE6E043814FD881EFE6|2.0|19910901000000|19920831000000|98422.0||0.0|R01 MH28355-16|0.0|19910924000000|111685.0|0.0|0.0|0CR7MH28355E|19960223000000|N|15164-16|65108.0|33314.0|0.0||19930315000000|C|A||G|12851||||Ontogeny of Control and Organization of Behavior|C|Y||||||||||||||Y||
34840.0|12CF4661CBC0EFE6E043814FD881EFE6|2.0|19910901000000|19920831000000|110452.0||0.0|K02 MH00452-05|0.0|19910901000000|0.0|0.0|0.0|0CK2MH00452B|19960222000000|N|13514-05|102270.0|8182.0|0.0||19930315000000|C|A||G|12851||||Attitude-Behavior Processes, Stress, and Mental Health|C|Y||||||||||||||Y||
34844.0|12CF4661CBC1EFE6E043814FD881EFE6|2.0|19920403000000|19930331000000|253638.0| |0.0|R01 HD22830-07|0.0|19920410000000|394890.0|357544.0|367486.0|08R1HD22830C|19920410000000|N|13532-07|172889.0|80749.0|0.0||19930315000000|E|A||G|12636|| | |Dynamical Factors in the Development of Motor Skills|C|Y||||||||||||||Y||
34878.0|12CF4661CBC2EFE6E043814FD881EFE6|2.0|19910901000000|19920831000000|96827.0||0.0|R29 MH44052-04|0.0|19910901000000|100257.0|0.0|0.0|0CR9MH44052B|19960807000000|N|14416-04|64124.0|32703.0|0.0||19930315000000|C|A||G|12851||||The Interpositus Nucleus and Classical NM Conditioning|C|Y||||||||||||||Y||
34949.0|12CF4661CBC3EFE6E043814FD881EFE6|2.0|19920901000000|19950228000000|83452.0||0.0|IBN-9121647|0.0|19920901000000|0.0|0.0|0.0|000009121647|19960212000000|N|17007-00|55266.0|28186.0|0.0||19930315000000|N|A||G|18500||||Behavior Systems and Learning: Modules, Modes, and Temporal Integration|C|Y||||||||||||||Y||
35009.0|12CF4661CBC4EFE6E043814FD881EFE6|2.0|19910729000000|19920728000000|100003.0||0.0|IPA|0.0|19910808000000|0.0|0.0|0.0|000009119341|19980506000000|N|16999-00|100003.0|0.0|0.0||19930315000000|N|A||G|18500||||IPA Agreement|F|Y||||||||||||||Y||
35087.0|12CF4661CBC5EFE6E043814FD881EFE6|2.0|19911022000000|19921021000000|22700.0||0.0|F32 NS08917-02|0.0|19911001000000|0.0|0.0|0.0|08F2NS08917A|19960814000000|N|16018-02|22700.0|0.0|0.0||19930315000000|E|A||G|12658||||The Role of Afferents in the Masculinization of Motor Nuclei|C|Y||||||||||||||Y||
35133.0|12CF4661CBC6EFE6E043814FD881EFE6|2.0|19910901000000|19920831000000|20300.0| |0.0|SOUTHEASTERN CTR ELECT ENG|0.0|19910909000000|0.0|0.0|0.0| |19910929000000|N|17060-00|20300.0|0.0|0.0||19930315000000|N|A||N|30493|| | |NDSEG Fellowship for Ms. Robin D. Thomas|F|Y||||||||||||||Y||
35242.0|12CF4661CBC7EFE6E043814FD881EFE6|2.0|19920801000000|19930731000000|122337.0||0.0|RO1 NS30950-01|0.0|19920714000000|147061.0|156716.0|0.0|08R1NS30950A|19980615000000|N|17105-00|80485.0|41852.0|0.0||19930315000000|N|A||G|12658||||Behavioral Neurobiology of Selective Learning in Hermissenda|C|Y||||||||||||||Y||
35246.0|12CF4661CBC8EFE6E043814FD881EFE6|1.0|19920701000000|19930630000000|175700.0| |0.0| |0.0|19911231000000|187468.0|198716.0|0.0| |19920109000000|N|17109-00|115592.0|60108.0|0.0||19930315000000|N|R||G|12500|| | |Molecular Analysis of PKC's Role in Learning in Hermissenda|C|Y||||||||||||||Y||
35262.0|12CF4661CBC9EFE6E043814FD881EFE6|2.0|19911201000000|19921130000000|303253.0||0.0|R01 DC00111-16|0.0|19911206000000|331565.0|344653.0|0.0|08R1NS12179E|19960815000000|N|14059-16|200830.0|102423.0|0.0||19930315000000|C|A||G|12615||||Speech Perception and Spoken Word Recognition|C|Y||||||||||||||Y||
35476.0|12CF4661CBCAEFE6E043814FD881EFE6|2.0|19920201000000|19921231000000|170113.0||0.0|R37 MH38832-09|0.0|19920128000000|191838.0|207186.0|0.0|0CR7MH38832D|19960807000000|N|13260-09|112286.0|57827.0|0.0||19930315000000|C|A||G|12851||||Cognitive Processes in the Attitude-Behavior Relation|C|Y||||||||||||||Y||
35477.0|12CF4661CBCBEFE6E043814FD881EFE6|2.0|19920901000000|19930831000000|110452.0||0.0|K02 MH00452-06|0.0|19920827000000|0.0|0.0|0.0|0CK2MH00452C|19960222000000|N|13514-06|102270.0|8182.0|0.0||19930315000000|C|A||G|12851||||Attitude-Behavior Processes, Stress, and Mental Health|C|Y||||||||||||||Y||
35487.0|12CF4661CBCCEFE6E043814FD881EFE6|1.0|19920801000000|19930731000000|110828.0| |0.0|R01 DA02451-12|0.0|19921231000000|117874.0|123769.0|0.0| |19930119000000|N|15133-12|72913.0|37915.0|0.0||19930315000000|E|R||G|12853|| | |Neuropharmacology of Drugs of Abuse: Amphetamine|C|Y||||||||||||||Y||
35556.0|12CF4661CBCDEFE6E043814FD881EFE6|2.0|19911215000000|19930531000000|48074.0||0.0|BNS 9012471 A01|0.0|19911106000000|51531.0|0.0|0.0|000009012471|19960209000000|N|16074-02|32265.0|15809.0|0.0||19930315000000|C|A||G|18500||||Attentional Mechanisms of Feature Integration|C|Y||||||||||||||Y||
35574.0|12CF4661CBCEEFE6E043814FD881EFE6|2.0|19920801000000|19930731000000|8839.0||0.0|UNIV KENTUCKY RESEARCH FDN|0.0|19920916000000|10559.0|7741.0|0.0||19960129000000|N|17198-00|5823.0|3016.0|0.0||19930315000000|N|A||N|20535||||Novelty, Dopamine and Drug Reward: Environmental and Genetic Factors|C|Y||||||||||||||Y||
35586.0|12CF4661CBCFEFE6E043814FD881EFE6|1.0|19920701000000|19930630000000|209830.0| |0.0|VANDERBILT UNIVERSITY|0.0|19921031000000|225606.0|240986.0|257416.0| |19921125000000|N|17210-00|138046.0|71784.0|0.0||19930315000000|E|R||N|30493|| | |Risk Factors in Serious Disruptive Behavior Disorders|C|Y||||||||||||||Y||
35804.0|12CF4661CBD0EFE6E043814FD881EFE6|2.0|19920201000000|19930731000000|57331.0||0.0|BNS-9020590 A01|0.0|19920103000000|76018.0|0.0|0.0|000009020590|19980416000000|N|16279-02|38477.0|18854.0|0.0||19930315000000|C|A||G|18500||||Physical Constraints on Form:  Investigating Visual Information for Event Recognition and the Judgement of Size|C|Y||||||||||||||Y||
35936.0|12CF4661CBD1EFE6E043814FD881EFE6|2.0|19920306000000|19920531000000|7200.0| |0.0| |0.0|19920316000000|0.0|0.0|0.0| |19920316000000|N|17335-00|7200.0|0.0|0.0||19930315000000|N|A||N|30026|| | |Temperament: Individual Differences in Biology and Behavior|F|Y||||||||||||||Y||
35956.0|12CF4661CBD2EFE6E043814FD881EFE6|1.0|19920901000000|19930831000000|69403.0| |0.0| |0.0|19920731000000|73341.0|77009.0|80861.0| |19920914000000|N|17341-00|45653.0|23750.0|0.0||19930315000000|N|R||G|18500|| | |Neural Substrates of Appetitive and Aversive Signalled Barr Pressing|C|Y||||||||||||||Y||
36012.0|12CF4661CBD3EFE6E043814FD881EFE6|2.0|19920930000000|19930929000000|11800.0||0.0|F31 MH10403-01|0.0|19921013000000|11500.0|0.0|0.0|0CF1MH10403A|19960222000000|N|17358-00|11800.0|0.0|0.0||19930315000000|N|A||G|12851||||The Semantic Congruity Effect in Chrildren and Adults|F|Y||||||||||||||Y||
36043.0|12CF4661CBD4EFE6E043814FD881EFE6|2.0|19920401000000|19930331000000|125398.0||0.0|R01 MH12717-24|0.0|19920312000000|141228.0|149702.0|158684.0|0CR7MH12717F|19980615000000|N|12455-04|83045.0|42353.0|0.0||19930315000000|C|A||G|12851||||Information Processing, Search and Retrieval|C|Y||||||||||||||Y||
36292.0|12CF4661CBD5EFE6E043814FD881EFE6|2.0|19920701000000|19930630000000|81259.0||0.0|T32 MH17146-09|0.0|19920610000000|0.0|0.0|0.0|0CT2MH17146B|19960228000000|N|15406-02|75240.0|6019.0|0.0||19930315000000|C|A||G|12851||||Research Training in Clinical Science|C|Y||||||||||||||Y||
36294.0|12CF4661CBD6EFE6E043814FD881EFE6|2.0|19930901000000|19940831000000|143366.0| |0.0|R01 MH28355-18|0.0|19930920000000|0.0|0.0|0.0|08R7MH28355F|19931025000000|N|15164-36|99237.0|44129.0|0.0|19930921000000|19931025000000|C|A||G|12851|| | |Ontogeny of Control and Organization of Behavior|C|Y||||||||||||||Y||
36299.0|12CF4661CBD7EFE6E043814FD881EFE6|1.0|19920701000000|19930630000000|0.0| |0.0| |0.0|19920731000000|0.0|0.0|0.0| |19920914000000|N|17450-00|0.0|0.0|0.0||19930315000000|N|R||N|30420|| | |Alterations in heart rate during stress-mediated aversive conditioning in rats|C|Y||||||||||||||Y||
36318.0|12CF4661CBD8EFE6E043814FD881EFE6|2.0|19920501000000|19930430000000|109689.0||0.0|KO2 MH00718-05|0.0|19920427000000|0.0|0.0|0.0|0CK2MH00718B|19960222000000|N|13978-05|101564.0|8125.0|0.0||19930315000000|C|A||G|12851||||The Development of Skills in Infants|C|Y||||||||||||||Y||
36458.0|12CF4661CBD9EFE6E043814FD881EFE6|2.0|19920701000000|19930630000000|220382.0||0.0|R01 DC00095-22|0.0|19920706000000|0.0|0.0|0.0|08R1NS09783G|19960815000000|N|12889-22|145179.0|75203.0|0.0||19930315000000|C|A||G|12615||||Cutaneous Pattern Perception|C|Y||||||||||||||Y||
36465.0|12CF4661CBDAEFE6E043814FD881EFE6|2.0|19920601000000|19930531000000|90120.0||0.0|R01 MH46485-03|0.0|19920602000000|0.0|0.0|0.0|0CR1MH46485A|19960807000000|N|15526-03|59322.0|30798.0|0.0||19930315000000|C|A||G|12851||||Sensation and Behavior in Fetal and Newborn Rat|C|Y||||||||||||||Y||
36501.0|12CF4661CBDBEFE6E043814FD881EFE6|2.0|19920601000000|19930531000000|28838.0||0.0|1R01HD28246-02|0.0|19920720000000|27987.0|0.0|0.0|08R1HD28246A|19990519000000|N|16312-02|19098.0|9740.0|0.0||19930315000000|C|A||G|12636||||Thermal Imaging of Perinatal Behavior and Physiology|C|Y||||||||||||||Y||
36541.0|12CF4661CBDCEFE6E043814FD881EFE6|2.0|19920930000000|19930929000000|99977.0||0.0|90CD0810/01|0.0|19920930000000|0.0|0.0|0.0|0190CD081002|19960222000000|N|16889-02|79221.0|20756.0|0.0||19930315000000|E|A||G|12010||||SLEEP DEFICITS AND ADJUSTMENT IN HEAD START CHILDREN|C|Y||||||||||||||Y||
36651.0|12CF4661CBDDEFE6E043814FD881EFE6|2.0|19920701000000|19930630000000|107341.0||0.0|T32 DC00012-14|0.0|19920625000000|98026.0|0.0|0.0|08T2DC00012C|19960815000000|N|15491-14|100205.0|7136.0|0.0||19930315000000|C|A||G|12615||||Training in Speech, Hearing and Sensory Communication|A|Y||||||||||||||Y||
36727.0|12CF4661CBDEEFE6E043814FD881EFE6|2.0|19900215000000|19930731000000|59600.0||0.0|BNS-8919867 A02|0.0|19920519000000|0.0|0.0|0.0|000008919867|19980416000000|N|15658-03|40000.0|19600.0|0.0||19930315000000|C|A||G|18500||||Frontal Cortex Control of Remembered Movement Sequences|C|Y||||||||||||||Y||
36806.0|12CF4661CBDFEFE6E043814FD881EFE6|2.0|19921022000000|19931021000000|28600.0||0.0|F32 NS08917-03|0.0|19921022000000|0.0|0.0|0.0|08F2NS08917B|19960814000000|N|16018-03|28600.0|0.0|0.0||19930315000000|C|A||G|12658||||The Role of primary afferents in spinal cord masulinization|C|Y||||||||||||||Y||
36808.0|12CF4661CBE0EFE6E043814FD881EFE6|2.0|19930701000000|19940630000000|66425.0||0.0|T32MH19879-01|0.0|19930701000000|210967.0|214035.0|222153.0|08T2MH19879A|20020429000000|N|17581-00|62945.0|3480.0|0.0|19930615000000|19930910000000|N|A||G|12851||||Modeling in Cognition|S|Y||||||||||||||Y||
36886.0|12CF4661CBE1EFE6E043814FD881EFE6|2.0|19920801000000|19930731000000|91128.0| |0.0|R29 HL47064-02|0.0|19920831000000|84954.0|110416.0|113885.0|08R9HL47064A|19920831000000|N|16416-02|67702.0|23426.0|0.0||19930315000000|C|A||G|12637|| | |A Contextual Model of Family Coping with Cystic Fibrosis|C|Y||||||||||||||Y||
36888.0|12CF4661CBE2EFE6E043814FD881EFE6|2.0|19920801000000|19930731000000|60529.0||0.0|R03 MH46977-02|0.0|19920703000000|0.0|0.0|0.0|0CR3MH46977A|19960223000000|N|15742-02|39822.0|20707.0|0.0||19930315000000|C|A||G|12851||||Socialization of Smile Production in Infancy|C|Y||||||||||||||Y||
36889.0|12CF4661CBE3EFE6E043814FD881EFE6|2.0|19920801000000|19930731000000|135525.0||0.0|R01 AG09309-03|0.0|19920713000000|15852.0|155143.0|0.0|08R1AG09309A|19960814000000|N|15746-03|89161.0|46364.0|0.0||19930315000000|C|A||G|12601||||Steriods as Trophic Factors in an Aging Neuromuscular System|C|Y||||||||||||||Y||
