univ_fiscal_yr|fin_coa_cd|account_nbr|org_level_cd|obj_id|ver_nbr|org_fin_coa_cd|org_cd|
2008.0|BL|4631303|1.0|DB036930-B52A-F95B-BC51-F91674DFF997|2.0|BL|PSY|
2008.0|BL|4631303|2.0|65DE135F-241B-8758-145D-EDF362CE47A0|2.0|BL|ARSC|
2008.0|BL|4631303|3.0|22829228-C356-3F24-1054-2F8AAEE43201|2.0|BL|BL|
2008.0|BL|4631303|4.0|7F6459BA-DAEF-EA4C-DFB5-ADCD0397F91A|2.0|IU|UNIV|
2008.0|BL|4631304|1.0|D0236887-69BD-8BF7-CBEF-7C87A73A8A19|2.0|BL|PSY|
2008.0|BL|4631304|2.0|BAA0D8F2-8FD3-4C53-958F-D5D73DAC799C|2.0|BL|ARSC|
2008.0|BL|4631304|3.0|4912880D-7E9B-A1FF-4EA1-916F0FFA28E8|2.0|BL|BL|
2008.0|BL|4631304|4.0|3F06A9C2-6369-3950-502E-0AD74D763DBE|2.0|IU|UNIV|
2008.0|BL|4631625|1.0|607DBF76-A867-F3A2-BA16-7DF6718B0A98|2.0|BL|PSY|
2008.0|BL|4631625|2.0|E2701C0D-9DFB-D6C1-1D75-72802D0A44EB|2.0|BL|ARSC|
2008.0|BL|4631625|3.0|9A1C2DB9-65CD-7C43-8C1E-36D82C0BCF0F|2.0|BL|BL|
2008.0|BL|4631625|4.0|8D2D3122-6ABA-8361-2C0A-C27F7C5FAF88|2.0|IU|UNIV|
2008.0|BL|4631629|1.0|5BD16025-01A0-717D-A150-C4C0558D7863|2.0|BL|PSY|
2008.0|BL|4631629|2.0|3821EA5A-2C49-D148-A53E-77226ACC5609|2.0|BL|ARSC|
2008.0|BL|4631629|3.0|BCB604D6-2C09-1905-93FF-4491EF480D33|2.0|BL|BL|
2008.0|BL|4631629|4.0|5D863028-5B72-124D-3F58-79F5A3EC5591|2.0|IU|UNIV|
2008.0|BL|4631638|1.0|ECF20269-BDF1-7DE0-54AF-EA90EAF60EB4|2.0|BL|PSY|
2008.0|BL|4631638|2.0|A8717492-B0AA-11A8-51B3-10E4B29712A0|2.0|BL|ARSC|
2008.0|BL|4631638|3.0|E9647D5D-7337-FF35-EEA9-51DCA0446622|2.0|BL|BL|
2008.0|BL|4631638|4.0|1E56C636-BE41-8450-CF36-77A8625822C4|2.0|IU|UNIV|
2008.0|BL|4631640|1.0|7436A111-7561-468E-C249-BB46787C668A|2.0|BL|VPIT|
2008.0|BL|4631640|2.0|6105F311-1DC5-C9FA-4356-91B82E98FCB8|2.0|BL|CSER|
2008.0|BL|4631640|3.0|5F282866-003A-F74B-6754-D83919EE6689|2.0|BL|BL|
2008.0|BL|4631640|4.0|EF90E1B5-1F53-9D86-047C-E467113CB472|2.0|IU|UNIV|
2008.0|BL|4631645|1.0|00BA0032-DE3F-9194-938D-AA47748EF58B|2.0|BL|PSY|
2008.0|BL|4631645|2.0|BBC95234-A786-C398-EC99-D6C854BAF84A|2.0|BL|ARSC|
2008.0|BL|4631645|3.0|06365D7C-148D-98C4-1B7E-52B82A7B1F22|2.0|BL|BL|
2008.0|BL|4631645|4.0|A7039526-0024-5739-3705-CACF549EA360|2.0|IU|UNIV|
2008.0|BL|4631646|1.0|9161A321-1981-1120-7250-7C8EEAEC7BC8|2.0|BL|PSY|
2008.0|BL|4631646|2.0|2B019E61-A034-0C5A-6121-E90AEEEC7E81|2.0|BL|ARSC|
2008.0|BL|4631646|3.0|719330E6-41D5-8574-4C86-50CF43FA463E|2.0|BL|BL|
2008.0|BL|4631646|4.0|034F24B8-5D05-0478-1BCF-996C20FE20E8|2.0|IU|UNIV|
2008.0|BL|4631648|1.0|2A3CAD59-D378-93C2-0F6C-D3CFCF4C1DFA|2.0|BL|PSY|
2008.0|BL|4631648|2.0|5F6CE793-486A-873B-0622-28CEA1D539D1|2.0|BL|ARSC|
2008.0|BL|4631648|3.0|8F96F1A3-AFEE-BB79-9DF9-5D4CF74618FD|2.0|BL|BL|
2008.0|BL|4631648|4.0|07F71027-6229-42D4-AE85-BAA941CF7983|2.0|IU|UNIV|
2008.0|BL|4631653|1.0|FCB5F330-C533-6DBE-CF31-60BFAE98D6C4|2.0|BL|PSY|
2008.0|BL|4631653|2.0|89785EB3-135D-F021-36C8-D415B9BB1E1D|2.0|BL|ARSC|
2008.0|BL|4631653|3.0|081FD8FA-0BD5-7A69-21E4-44C574F300CA|2.0|BL|BL|
2008.0|BL|4631653|4.0|D94802BB-94A9-BAD6-3007-643C5535B773|2.0|IU|UNIV|
2008.0|BL|4631669|1.0|048F22D7-A703-6268-A3C1-2E345088CB21|2.0|BL|PSY|
2008.0|BL|4631669|2.0|D2AD491D-07A3-DF15-B8BD-9E18879F1E3B|2.0|BL|ARSC|
2008.0|BL|4631669|3.0|12DFF297-BE2A-EF4D-8DAB-1C4EE323D64D|2.0|BL|BL|
2008.0|BL|4631669|4.0|375BC045-72E6-390B-1213-BA19D947C673|2.0|IU|UNIV|
2008.0|BL|4631672|1.0|97B382AE-B2A9-1204-93A2-6FF65AA9EFD9|2.0|BL|PSY|
2008.0|BL|4631672|2.0|5FFE0B79-28E5-27A7-70CE-9B54BA79923F|2.0|BL|ARSC|
2008.0|BL|4631672|3.0|BF90279C-03B0-7FF5-76BC-C38282E67972|2.0|BL|BL|
2008.0|BL|4631672|4.0|11E4884F-B0E2-44CC-03D3-E06A7719DC43|2.0|IU|UNIV|
2008.0|BL|4631674|1.0|79DC6F70-1988-0B6C-CED0-60E5893B024B|2.0|BL|PSY|
2008.0|BL|4631674|2.0|57A2F5BC-C6D9-3566-7639-78E45939CDA8|2.0|BL|ARSC|
2008.0|BL|4631674|3.0|11004DCD-0207-D3EB-7046-AAD1297D8D02|2.0|BL|BL|
2008.0|BL|4631674|4.0|41C1B149-8E66-36B9-D671-E76060919642|2.0|IU|UNIV|
2008.0|BL|4631680|1.0|F99BDD2A-47D9-E395-5B38-BD0FDD63A9B1|2.0|BL|PSY|
2008.0|BL|4631680|2.0|14FE9169-5EAE-79FC-F7A7-7DA547AB7F8E|2.0|BL|ARSC|
2008.0|BL|4631680|3.0|53744C0F-82B9-DBBC-DC7D-03A8E3AFF6C7|2.0|BL|BL|
2008.0|BL|4631680|4.0|E1D37B50-5E53-E39D-0385-291DF114877E|2.0|IU|UNIV|
2008.0|BL|4631681|1.0|4C801306-D11F-FDFC-F4B5-93A4B3A4B0CB|2.0|BL|PSY|
2008.0|BL|4631681|2.0|D9F3203F-28A7-8CE3-2430-21F421AA23AF|2.0|BL|ARSC|
2008.0|BL|4631681|3.0|BC91414A-C739-2BC9-25F9-2E75120B7903|2.0|BL|BL|
2008.0|BL|4631681|4.0|EA27EAD7-FF3A-4B88-F28C-9C8E794832A4|2.0|IU|UNIV|
2008.0|BL|4631683|1.0|B6D0BD6F-D952-DA00-4A78-C2E6DC2DA443|2.0|BL|PSY|
2008.0|BL|4631683|2.0|071289EE-AA83-1E9A-EBCF-CEBADE4DC4B0|2.0|BL|ARSC|
2008.0|BL|4631683|3.0|63E8FFF2-F875-A2D9-F919-AD44404000A2|2.0|BL|BL|
2008.0|BL|4631683|4.0|B9213873-4A21-B336-8C9F-FB186D0B8BDF|2.0|IU|UNIV|
2008.0|BL|4631684|1.0|F4336600-8E45-3D88-1AA8-0F4299D114AC|2.0|BL|PSY|
2008.0|BL|4631684|2.0|04D5E307-B241-923C-B40E-0BBFD44280A6|2.0|BL|ARSC|
2008.0|BL|4631684|3.0|6F561ED9-8F72-DFEB-B6FB-59032602EBD4|2.0|BL|BL|
2008.0|BL|4631684|4.0|D0A66414-63BA-B635-C3AF-567B98C059CD|2.0|IU|UNIV|
2008.0|BL|4631685|1.0|FD6B8706-C20B-C57D-0BF2-FA3A7D34E721|2.0|BL|PSY|
2008.0|BL|4631685|2.0|9CCB8AA3-5CB7-9567-B553-4729D7ED04AE|2.0|BL|ARSC|
2008.0|BL|4631685|3.0|A2E88053-352D-5BA8-A8DA-C0691DBA613C|2.0|BL|BL|
2008.0|BL|4631685|4.0|B70AF573-6BA3-F6FE-C2B7-614DAF705C6C|2.0|IU|UNIV|
2008.0|BL|4631686|1.0|73EC718F-36FB-7230-D259-CB05080C593C|2.0|BL|PSY|
2008.0|BL|4631686|2.0|3957B150-377B-DCED-0565-7BCC96F0EC90|2.0|BL|ARSC|
2008.0|BL|4631686|3.0|BB9F1AAB-CBD7-73B2-6082-E1D5E212A8CD|2.0|BL|BL|
2008.0|BL|4631686|4.0|B4580864-1DA6-BF3A-3B17-106AE4FA0D9D|2.0|IU|UNIV|
2008.0|BL|4631692|1.0|DCA6222B-A4F7-D659-5A1D-9A7309BD42C1|2.0|BL|PSY|
2008.0|BL|4631692|2.0|4033F5B6-76A0-5B12-F931-038793FCE948|2.0|BL|ARSC|
2008.0|BL|4631692|3.0|22A53BDC-F54C-00B2-A0C9-03607C33297F|2.0|BL|BL|
2008.0|BL|4631692|4.0|48E3B96D-1517-6CE2-469B-37E178911804|2.0|IU|UNIV|
2008.0|BL|4631695|1.0|BEF5A75E-B02B-CE6A-BB30-725CFD9F2701|2.0|BL|PSY|
2008.0|BL|4631695|2.0|C432BB0C-AD58-AB04-1CE4-171DDEA7B7F8|2.0|BL|ARSC|
2008.0|BL|4631695|3.0|297B2551-BB5A-E10A-34DB-6AED04D5D911|2.0|BL|BL|
2008.0|BL|4631695|4.0|F25790BA-1763-BBB9-2B39-501B8C77023A|2.0|IU|UNIV|
2008.0|BL|4831402|1.0|6F1AB11E-E28C-1DB3-1640-60C12DF0E0A7|2.0|BL|PSY|
2008.0|BL|4831402|2.0|572811A2-3B4F-7873-7F03-AE43C70D015C|2.0|BL|ARSC|
2008.0|BL|4831402|3.0|CE1F78A6-8DE5-4634-143E-F9CABFE40843|2.0|BL|BL|
2008.0|BL|4831402|4.0|6A403EEB-2B28-EC65-31CC-21E2492A4F40|2.0|IU|UNIV|
2008.0|BL|5431400|1.0|89BA2EA5-8FE5-6BFC-9753-87B2FCE157DB|2.0|BL|PSY|
2008.0|BL|5431400|2.0|FBFAB098-373D-F7D8-E4D7-232CEF68653B|2.0|BL|ARSC|
2008.0|BL|5431400|3.0|D91C155E-4DE4-783D-646B-F97A76B3B973|2.0|BL|BL|
2008.0|BL|5431400|4.0|3EEB8583-4CF5-CDFB-B55E-BDDFEB0F17A5|2.0|IU|UNIV|
2010.0|BA|6044900|1.0|50985FDF-124C-CD51-19F6-50603FF8B6F8|2.0|BA|PARK|
2010.0|BA|6044900|2.0|5EC57637-C129-9431-B851-92680CB516C0|2.0|BA|TRAN|
2010.0|BA|6044900|3.0|02740D94-98EB-7088-52AC-203635D4CF3E|2.0|BA|AXOP|
2010.0|BA|6044900|4.0|01711185-AC98-1BC6-EEFD-64AB5C76F32C|2.0|BL|AXSV|
2010.0|BA|6044900|5.0|90D0DA85-97E2-6940-575E-CD2238DF2219|2.0|BL|DBFA|
2010.0|BA|6044900|6.0|122AF044-A316-42D4-793F-2E709C2BBBAB|2.0|BL|BUDG|
2010.0|BA|6044900|7.0|55E4496B-0C97-1960-64FE-CE09598C8872|2.0|BL|BL|
2010.0|BA|6044900|8.0|DA36E585-40D2-CD2B-E2FB-677412E4145D|2.0|IU|UNIV|
2010.0|BA|6044906|1.0|BCAEA640-4175-68AB-F73B-ED246B127899|2.0|BA|PARK|
2010.0|BA|6044906|2.0|060CBF07-E6B9-AB0E-BCEF-211521D3D61C|2.0|BA|TRAN|
2010.0|BA|6044906|3.0|87F550A1-C0CF-FF15-F1D4-A46D45C71ACE|2.0|BA|AXOP|
2010.0|BA|6044906|4.0|35633010-F269-6A19-7A6F-46F85A290CE2|2.0|BL|AXSV|
2010.0|BA|6044906|5.0|895F189A-622E-7B6B-3D13-8A166C86AE00|2.0|BL|DBFA|
2010.0|BA|6044906|6.0|E77AF53A-8874-5C92-3934-8C8947BFBF5B|2.0|BL|BUDG|
2010.0|BA|6044906|7.0|C55C632D-72BB-CC53-33B0-DAA287995A69|2.0|BL|BL|
2010.0|BA|6044906|8.0|E7C27C6D-8311-A7F2-0F2A-2643DCAB8D76|2.0|IU|UNIV|
2010.0|BL|0211101|1.0|25F5F424-1B8C-D7D7-22B3-A549B06A5F85|2.0|BL|PSY|
2010.0|BL|0211101|2.0|03BFFCF7-68E1-6B53-CE0C-A38A4EB1805C|2.0|BL|ARSC|
2010.0|BL|0211101|3.0|9FB6E800-2183-7010-B0F6-722BE07CE0EF|2.0|BL|BL|
2010.0|BL|0211101|4.0|3A8099CD-E9B3-82C8-FFF1-482BCF8B584A|2.0|IU|UNIV|
2010.0|BL|0211102|1.0|DADC2CD8-6C18-AC3F-9DAB-7AE7F8D4D590|2.0|BL|PSY|
2010.0|BL|0211102|2.0|424486DA-0413-AE99-D3E9-9B648B805504|2.0|BL|ARSC|
2010.0|BL|0211102|3.0|982113DD-0404-56DB-6779-793FC3580C83|2.0|BL|BL|
2010.0|BL|0211102|4.0|D4100475-99F2-CF97-D75C-ABC64E527A8A|2.0|IU|UNIV|
2010.0|BL|0211103|1.0|D0227BA8-33A8-0A95-D067-99BC500E3918|2.0|BL|PSY|
2010.0|BL|0211103|2.0|EA7CFE83-2120-4D91-3145-BDB5771DE58A|2.0|BL|ARSC|
2010.0|BL|0211103|3.0|AB5C28A5-DFF4-711F-8569-A2BDDC021872|2.0|BL|BL|
2010.0|BL|0211103|4.0|56B74534-53DB-8B77-2B04-2DE1AA0C813A|2.0|IU|UNIV|
2010.0|BL|0211104|1.0|0A40DB09-C1E4-FD05-6545-8768BD0FBD36|2.0|BL|PSY|
2010.0|BL|0211104|2.0|7B3C40B1-0EB4-5244-5B59-1A83450B4C24|2.0|BL|ARSC|
2010.0|BL|0211104|3.0|E0E8D660-EDC3-33A7-A1EA-E6EC24119C21|2.0|BL|BL|
2010.0|BL|0211104|4.0|6AFB38CA-E13F-06FA-B0C2-199A5C86CE4B|2.0|IU|UNIV|
2010.0|BL|0211105|1.0|89852FE6-F606-35B5-D09A-1C24DC62C7F4|2.0|BL|PSY|
2010.0|BL|0211105|2.0|00FBB398-1462-5D69-36B8-394F0B31E8DF|2.0|BL|ARSC|
2010.0|BL|0211105|3.0|B30F26B6-A2DA-7644-CA91-8979688E2FBF|2.0|BL|BL|
2010.0|BL|0211105|4.0|14A4AD79-3C23-F5E8-C239-2A98089D62F2|2.0|IU|UNIV|
2010.0|BL|0211106|1.0|25C53C09-B15A-17ED-9D5E-2B1A9F611F60|2.0|BL|PSY|
2010.0|BL|0211106|2.0|7E3FF077-4C46-26D7-4902-F6CAF67002AE|2.0|BL|ARSC|
2010.0|BL|0211106|3.0|69C307A4-1657-552E-A0CC-0AA008080D6B|2.0|BL|BL|
2010.0|BL|0211106|4.0|075AF44A-10F7-39EB-C4A5-045862E8D8C8|2.0|IU|UNIV|
2010.0|BL|0211107|1.0|F64C045E-15C9-54F7-AF5A-B46E4B630884|2.0|BL|PSY|
2010.0|BL|0211107|2.0|896330E5-C04F-2740-11C4-E70EBE64EC7F|2.0|BL|ARSC|
2010.0|BL|0211107|3.0|399991EB-6A21-DA60-89D8-67475FE2B5C7|2.0|BL|BL|
2010.0|BL|0211107|4.0|D24EEBD2-BD7D-CE2F-05D0-1D6D440C751C|2.0|IU|UNIV|
2010.0|BL|0211108|1.0|D9D6D17C-08CD-4A67-2B39-CE4BB9CC7A3D|2.0|BL|PSY|
2010.0|BL|0211108|2.0|FC9CFD3C-86DF-2FAE-876A-E2ACEF9EB553|2.0|BL|ARSC|
2010.0|BL|0211108|3.0|AF096210-83B2-8BB4-2C74-0B39EBD5BA5B|2.0|BL|BL|
2010.0|BL|0211108|4.0|5B0515EB-7890-AB53-0033-CB6358EE4027|2.0|IU|UNIV|
2010.0|BL|0211109|1.0|387B8C4B-EFB2-87AE-86E2-65187AA789CB|2.0|BL|PSY|
2010.0|BL|0211109|2.0|357AFFC4-86BC-5D96-E05E-B2A144D8AA08|2.0|BL|ARSC|
2010.0|BL|0211109|3.0|A5CE10FC-3A60-01D2-0CA4-4A27CE244CC4|2.0|BL|BL|
2010.0|BL|0211109|4.0|6F6A885B-6F46-82BD-4524-0F0AEC03109C|2.0|IU|UNIV|
2010.0|BL|0211501|1.0|7A535EDE-DDC1-2CD5-94E4-0321C5262EE0|2.0|BL|PSY|
2010.0|BL|0211501|2.0|1D6FF6E6-4AD2-0188-E2AB-83D511E4E08D|2.0|BL|ARSC|
2010.0|BL|0211501|3.0|23835CBC-0411-1783-CB67-41145D383151|2.0|BL|BL|
2010.0|BL|0211501|4.0|1B738BCE-5492-5B72-BCAE-718C30977EE3|2.0|IU|UNIV|
2010.0|BL|0211502|1.0|756C1700-5251-A4F9-000B-672432113DF8|2.0|BL|PSY|
2010.0|BL|0211502|2.0|84AF5778-7226-F052-E3DA-70214765CC66|2.0|BL|ARSC|
2010.0|BL|0211502|3.0|8BEAF33E-EC46-F852-5E3F-FDDAAD52291A|2.0|BL|BL|
2010.0|BL|0211502|4.0|BA26D09B-5B03-6D6A-3B96-B064165CD016|2.0|IU|UNIV|
2010.0|BL|0211503|1.0|D26C5B10-35ED-34F6-0035-55570B031FEA|2.0|BL|PSY|
2010.0|BL|0211503|2.0|B9B7130E-3C88-0D61-6AA1-E224D5CE8E75|2.0|BL|ARSC|
2010.0|BL|0211503|3.0|A3EDEE8A-9C41-97C5-B102-836040D14DB3|2.0|BL|BL|
2010.0|BL|0211503|4.0|ECD80CBC-4C0E-D60C-B6A9-D595EAB028AF|2.0|IU|UNIV|
2010.0|BL|0211504|1.0|B05DC1F2-F767-3A71-D4E0-9228259C8D23|2.0|BL|PSY|
2010.0|BL|0211504|2.0|B2ACA8EF-A61E-7D33-C542-E1F6BB3E09E2|2.0|BL|ARSC|
2010.0|BL|0211504|3.0|0E039287-FAB0-59C8-4715-9AED4C12915D|2.0|BL|BL|
2010.0|BL|0211504|4.0|9E7B0699-12AE-35B2-A962-C840C14B5935|2.0|IU|UNIV|
2010.0|BL|0211505|1.0|9CFC0F9D-B983-25C9-23DE-D8CE9B5B69CE|2.0|BL|PSY|
2010.0|BL|0211505|2.0|39870075-61EC-AC3A-C3CE-244F586B4FDD|2.0|BL|ARSC|
2010.0|BL|0211505|3.0|DF838479-AD39-3825-FAE3-9DCDA893CF02|2.0|BL|BL|
2010.0|BL|0211505|4.0|748CE2AB-3320-F27B-C340-DB319BE24D8D|2.0|IU|UNIV|
2010.0|BL|0211506|1.0|3F96A647-0277-DA96-7F71-3EEB86474F82|2.0|BL|PSY|
2010.0|BL|0211506|2.0|58CA2D41-8275-7AAC-E92D-167F872CAE3E|2.0|BL|ARSC|
2010.0|BL|0211506|3.0|4BA9E30E-FC19-60E5-3EB7-85BE889A7159|2.0|BL|BL|
2010.0|BL|0211506|4.0|C71473CA-7150-3355-7406-361103D90B36|2.0|IU|UNIV|
2010.0|BL|0211507|1.0|F82CB131-4550-39AA-5792-0B4AEFE02FDD|2.0|BL|PSY|
2010.0|BL|0211507|2.0|481D05CC-8957-8B29-9A1D-F65367E16526|2.0|BL|ARSC|
2010.0|BL|0211507|3.0|0E40A8DC-FE5B-D9D0-9285-5F93ACB194E1|2.0|BL|BL|
2010.0|BL|0211507|4.0|0C12B265-80B4-CF19-C16F-5A39DC0C7AF0|2.0|IU|UNIV|
2010.0|BL|0211508|1.0|C3E4BA3B-5BFE-3FBF-AD73-E24CAE0A96F3|2.0|BL|PSY|
2010.0|BL|0211508|2.0|DBCA2ABE-6C6C-070C-E604-A0F39B9B13C8|2.0|BL|ARSC|
2010.0|BL|0211508|3.0|BC291243-8652-08CB-2F3B-075B52806F85|2.0|BL|BL|
2010.0|BL|0211508|4.0|DE65C93C-8254-4520-44FA-73044AA7C82B|2.0|IU|UNIV|
2010.0|BL|0211509|1.0|B35274B8-4A66-1849-4885-6F024DFDCD91|2.0|BL|PSY|
2010.0|BL|0211509|2.0|88095821-159E-811B-333A-8B0887D2C8E9|2.0|BL|ARSC|
2010.0|BL|0211509|3.0|5908C005-3E16-2F97-91A2-72E63AD94ED6|2.0|BL|BL|
2010.0|BL|0211509|4.0|323894DC-CCCE-93FD-03DC-5B2D8A44286F|2.0|IU|UNIV|
2010.0|BL|0211701|1.0|E93F8520-204D-6A0D-C820-F768A7C29D05|2.0|BL|PSY|
2010.0|BL|0211701|2.0|23D704FE-17D2-B8E9-BB86-4F94153FA29D|2.0|BL|ARSC|
2010.0|BL|0211701|3.0|A4DC828E-99F4-2718-D889-71298CF5D37E|2.0|BL|BL|
2010.0|BL|0211701|4.0|913CCB5B-7452-6C76-C1FD-CB826E830CA5|2.0|IU|UNIV|
2010.0|BL|0211702|1.0|31220A9B-2877-7BE8-9BC4-F529EAE0FA17|2.0|BL|PSY|
2010.0|BL|0211702|2.0|9B8189B8-8C74-0982-CF30-E0E0CA11A86D|2.0|BL|ARSC|
2010.0|BL|0211702|3.0|D5F76625-CF4E-0A35-7731-17CB6E7B8542|2.0|BL|BL|
2010.0|BL|0211702|4.0|B5601371-B74A-CBF4-0773-0B3B8E1BA813|2.0|IU|UNIV|
2010.0|BL|0211703|1.0|A49E173D-1DCE-D83C-728D-E654C9C3C829|2.0|BL|PSY|
2010.0|BL|0211703|2.0|B2B0EF18-F1A5-E5B1-088F-C2166C4E52F5|2.0|BL|ARSC|
2010.0|BL|0211703|3.0|EFC76B9C-CE8A-4E3C-9180-5FAC795C71F7|2.0|BL|BL|
2010.0|BL|0211703|4.0|23F5CA17-FD68-FDBD-E9F7-5B512248356D|2.0|IU|UNIV|
2010.0|BL|0211704|1.0|DCA4C210-2DBD-B48A-3568-3B6F1AB0C2F6|2.0|BL|PSY|
2010.0|BL|0211704|2.0|75CE4BF5-BC3A-6D0A-3BED-D4381B3E4D89|2.0|BL|ARSC|
2010.0|BL|0211704|3.0|FB9D827B-DB28-10CB-1B01-1DC7104BD57D|2.0|BL|BL|
2010.0|BL|0211704|4.0|4DA3B7F5-512E-E33F-3DA5-221F0383BD2A|2.0|IU|UNIV|
2010.0|BL|0211705|1.0|F52959C1-69FD-5732-5653-133365591628|2.0|BL|PSY|
2010.0|BL|0211705|2.0|28DAEF4B-0657-27ED-6BD8-5C71030D3958|2.0|BL|ARSC|
2010.0|BL|0211705|3.0|2692D468-A708-D28D-DEE6-8D01318D4540|2.0|BL|BL|
2010.0|BL|0211705|4.0|8CA14EC2-2A98-5502-1067-EA35FF12ADB9|2.0|IU|UNIV|
2010.0|BL|0211706|1.0|7F1B12EF-F005-44CB-009C-61B4F168F4DF|2.0|BL|PSY|
2010.0|BL|0211706|2.0|0FD68363-C267-250C-77A6-90A943FE4803|2.0|BL|ARSC|
2010.0|BL|0211706|3.0|E90CC821-6422-12D1-7CB6-3563BB39286B|2.0|BL|BL|
2010.0|BL|0211706|4.0|96936803-FAF4-B513-5D38-0CE6429C976D|2.0|IU|UNIV|
2010.0|BL|0211707|1.0|2C1350D2-6AA8-B4AC-61E0-CCE61CD1E5EA|2.0|BL|PSY|
2010.0|BL|0211707|2.0|D65608DD-8C50-84B0-2D43-5AFC8ED3FE88|2.0|BL|ARSC|
2010.0|BL|0211707|3.0|193CF991-3928-66D4-B80F-899AB3601347|2.0|BL|BL|
2010.0|BL|0211707|4.0|5F3E0320-3951-55D9-931D-B2380AA557A6|2.0|IU|UNIV|
2010.0|BL|0211708|1.0|6EEAAF56-7A43-467E-A1CB-AE20AF8250D6|2.0|BL|PSY|
2010.0|BL|0211708|2.0|48ECCF42-1FA6-25C0-5E4E-C3CD07D3BF8B|2.0|BL|ARSC|
2010.0|BL|0211708|3.0|164802AA-3BFC-9FE5-D9B9-D2A723CF7A30|2.0|BL|BL|
2010.0|BL|0211708|4.0|B9BBAC99-33AB-2C45-E1F1-ED64226A3CDC|2.0|IU|UNIV|
2010.0|BL|0211709|1.0|A473FCC9-AF94-B109-B9BC-9933E76C4421|2.0|BL|PSY|
2010.0|BL|0211709|2.0|E0CD427D-EAF6-CA25-7EAB-DAA5F8F519F8|2.0|BL|ARSC|
2010.0|BL|0211709|3.0|4B60EBB5-8DD9-F85F-A2AD-F0342206B577|2.0|BL|BL|
2010.0|BL|0211709|4.0|ED921843-47E4-AF39-4E70-F3EA45B23107|2.0|IU|UNIV|
2010.0|BL|0211901|1.0|4ECA1352-469E-6C1B-249B-68D8EBE8BB5B|2.0|BL|PSY|
2010.0|BL|0211901|2.0|C088280F-C449-21A4-DC48-E40BC3178A98|2.0|BL|ARSC|
2010.0|BL|0211901|3.0|87365A3E-E989-61CE-BD7E-D191DE711C56|2.0|BL|BL|
2010.0|BL|0211901|4.0|7D335F6E-9EB9-FE30-1B70-8FF8424D0BCC|2.0|IU|UNIV|
2010.0|BL|0211902|1.0|2A6B2953-719B-F1F6-8FE1-F0B3FEB1E67F|2.0|BL|PSY|
2010.0|BL|0211902|2.0|4514763A-91C1-DCEF-76E9-A7BC4199927B|2.0|BL|ARSC|
2010.0|BL|0211902|3.0|72542F24-A741-C18C-32C1-D356E4BCAAFB|2.0|BL|BL|
2010.0|BL|0211902|4.0|A045A729-2B5F-28A3-8811-44AF51E8BCC9|2.0|IU|UNIV|
2010.0|BL|0211903|1.0|686CF49C-C524-B3DF-F2DC-B92F519A1DB4|2.0|BL|PSY|
2010.0|BL|0211903|2.0|2333E28B-3EE8-9BA2-D60D-432AB4387261|2.0|BL|ARSC|
2010.0|BL|0211903|3.0|D7AD7AA9-9F4A-2EEE-F3C6-D9EC1E31FDEA|2.0|BL|BL|
2010.0|BL|0211903|4.0|F54095AC-5446-A71A-5DE4-145C3E907B9E|2.0|IU|UNIV|
2010.0|BL|0211904|1.0|294F2DE5-0E90-7894-FDD5-B2446B7CE620|2.0|BL|PSY|
2010.0|BL|0211904|2.0|49C7A0C1-DD49-5CA6-17A1-A7976873CD92|2.0|BL|ARSC|
2010.0|BL|0211904|3.0|1AF0779C-05FA-A176-FFAE-2D065DBE4E2B|2.0|BL|BL|
2010.0|BL|0211904|4.0|5E4C093A-8CE0-C694-38BA-724902D068BA|2.0|IU|UNIV|
2010.0|BL|0211905|1.0|14D739A3-7BB1-16CD-CF9A-9FFCB23B9CA7|2.0|BL|PSY|
2010.0|BL|0211905|2.0|32486E1F-D2E8-AD30-2663-4AE548F8ECA6|2.0|BL|ARSC|
2010.0|BL|0211905|3.0|035EFE8B-CA31-D36D-FE31-CDF11A2C822F|2.0|BL|BL|
2010.0|BL|0211905|4.0|6313A3FE-2985-0614-7623-50EB2CDD2AD6|2.0|IU|UNIV|
2010.0|BL|0211906|1.0|58745E3E-1F3A-8586-B097-610A96B7E356|2.0|BL|PSY|
2010.0|BL|0211906|2.0|3FD984BF-6527-20AB-8AC5-E4085FE023B3|2.0|BL|ARSC|
2010.0|BL|0211906|3.0|8B1BFC2F-63B6-CD68-4B52-3434E4AC2DAE|2.0|BL|BL|
2010.0|BL|0211906|4.0|72D48EA4-518A-DEF9-22B2-2E4A6D7EECC4|2.0|IU|UNIV|
2010.0|BL|0211907|1.0|B113EF4E-A728-F98B-93DD-7F6E3296F16F|2.0|BL|PSY|
2010.0|BL|0211907|2.0|13CC4B33-1C58-8A97-62DE-BE9D7880002D|2.0|BL|ARSC|
2010.0|BL|0211907|3.0|ADDCB116-BD95-0E2C-C392-522FA76A5691|2.0|BL|BL|
2010.0|BL|0211907|4.0|974C256C-9F94-A483-6617-73558A7F2181|2.0|IU|UNIV|
2010.0|BL|0211908|1.0|BA465021-F862-72DB-F575-E7B1552627B3|2.0|BL|PSY|
2010.0|BL|0211908|2.0|C89ED2F0-EFD2-E9BD-B0C2-06CCC7F34947|2.0|BL|ARSC|
2010.0|BL|0211908|3.0|B0686F9C-1C75-C855-E0AE-62C6507C4FAE|2.0|BL|BL|
