fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgprpsl_prmorg_ind|row_actv_ind|
BL|PSY|23014.0|12BF1921059A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23038.0|12BF1921059B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23067.0|12BF1921059C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23068.0|12BF1921059D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23146.0|12BF1921059E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23207.0|12BF1921059F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23208.0|12BF192105A09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23251.0|12BF192105A19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23355.0|12BF192105A29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23449.0|12BF192105A39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23451.0|12BF192105A49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23510.0|12BF192105A59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23583.0|12BF192105A69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23584.0|12BF192105A79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23590.0|12BF192105A89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23662.0|12BF192105A99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23663.0|12BF192105AA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23772.0|12BF192105AB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23781.0|12BF192105AC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23793.0|12BF192105AD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23795.0|12BF192105AE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23804.0|12BF192105AF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23926.0|12BF192105B09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23993.0|12BF192105B19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|23995.0|12BF192105B29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24046.0|12BF192105B39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24105.0|12BF192105B49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24111.0|12BF192105B59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24117.0|12BF192105B69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24129.0|12BF192105B79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24135.0|12BF192105B89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24333.0|12BF192105B99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24337.0|12BF192105BA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24386.0|12BF192105BB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24467.0|12BF192105BC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24468.0|12BF192105BD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24538.0|12BF192105BE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24631.0|12BF192105BF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24660.0|12BF192105C09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24668.0|12BF192105C19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24670.0|12BF192105C29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24706.0|12BF192105C39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24715.0|12BF192105C49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24804.0|12BF192105C59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24805.0|12BF192105C69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24864.0|12BF192105C79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24869.0|12BF192105C89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24884.0|12BF192105C99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24913.0|12BF192105CA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24933.0|12BF192105CB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24960.0|12BF192105CC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24961.0|12BF192105CD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|24995.0|12BF192105CE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25032.0|12BF192105CF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25104.0|12BF192105D09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25105.0|12BF192105D19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25106.0|12BF192105D29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25107.0|12BF192105D39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25108.0|12BF192105D49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25145.0|12BF192105D59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25146.0|12BF192105D69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25183.0|12BF192105D79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25186.0|12BF192105D89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25299.0|12BF192105D99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25351.0|12BF192105DA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25393.0|12BF192105DB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25394.0|12BF192105DC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25491.0|12BF192105DD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25564.0|12BF192105DE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25651.0|12BF192105DF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25693.0|12BF192105E09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25714.0|12BF192105E19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25773.0|12BF192105E29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25828.0|12BF192105E39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25841.0|12BF192105E49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25859.0|12BF192105E59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25875.0|12BF192105E69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|25945.0|12BF192105E79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26018.0|12BF192105E89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26021.0|12BF192105E99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26062.0|12BF192105EA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26072.0|12BF192105EB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26147.0|12BF192105EC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26243.0|12BF192105ED9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26332.0|12BF192105EE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26400.0|12BF192105EF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26401.0|12BF192105F09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26404.0|12BF192105F19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26405.0|12BF192105F29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26410.0|12BF192105F39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26421.0|12BF192105F49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26431.0|12BF192105F59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26550.0|12BF192105F69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26626.0|12BF192105F79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26746.0|12BF192105F89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26760.0|12BF192105F99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|26856.0|12BF192105FA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27006.0|12BF192105FB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27030.0|12BF192105FC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27033.0|12BF192105FD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27034.0|12BF192105FE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27084.0|12BF192105FF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27090.0|12BF192106009D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27101.0|12BF192106019D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27104.0|12BF192106029D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27106.0|12BF192106039D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27261.0|12BF192106049D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27280.0|12BF192106059D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27308.0|12BF192106069D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27315.0|12BF192106079D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27377.0|12BF192106089D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27381.0|12BF192106099D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27469.0|12BF1921060A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27513.0|12BF1921060B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27541.0|12BF1921060C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27618.0|12BF1921060D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27631.0|12BF1921060E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27634.0|12BF1921060F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27635.0|12BF192106109D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27854.0|12BF192106119D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27911.0|12BF192106129D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27933.0|12BF192106139D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27934.0|12BF192106149D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27942.0|12BF192106159D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27961.0|12BF192106169D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|27974.0|12BF192106179D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28065.0|12BF192106189D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28075.0|12BF192106199D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28128.0|12BF1921061A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28152.0|12BF1921061B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28215.0|12BF1921061C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28257.0|12BF1921061D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28260.0|12BF1921061E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28340.0|12BF1921061F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28402.0|12BF192106209D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28404.0|12BF192106219D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28405.0|12BF192106229D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28464.0|12BF192106239D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28465.0|12BF192106249D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28472.0|12BF192106259D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28475.0|12BF192106269D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28577.0|12BF192106279D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28601.0|12BF192106289D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28603.0|12BF192106299D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28608.0|12BF1921062A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28659.0|12BF1921062B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28688.0|12BF1921062C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28755.0|12BF1921062D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28756.0|12BF1921062E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28871.0|12BF1921062F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28903.0|12BF192106309D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|28932.0|12BF192106319D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29063.0|12BF192106329D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29078.0|12BF192106339D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29095.0|12BF192106349D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29176.0|12BF192106359D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29245.0|12BF192106369D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29252.0|12BF192106379D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29256.0|12BF192106389D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29296.0|12BF192106399D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29402.0|12BF1921063A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29429.0|12BF1921063B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29438.0|12BF1921063C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29445.0|12BF1921063D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29490.0|12BF1921063E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29558.0|12BF1921063F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29650.0|12BF192106409D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29678.0|12BF192106419D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29685.0|12BF192106429D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29686.0|12BF192106439D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29756.0|12BF192106449D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29757.0|12BF192106459D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29760.0|12BF192106469D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29782.0|12BF192106479D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29857.0|12BF192106489D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|29946.0|12BF192106499D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30068.0|12BF1921064A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30116.0|12BF1921064B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30156.0|12BF1921064C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30178.0|12BF1921064D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30179.0|12BF1921064E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30242.0|12BF1921064F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30307.0|12BF192106509D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30314.0|12BF192106519D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30357.0|12BF192106529D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30401.0|12BF192106539D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30409.0|12BF192106549D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30414.0|12BF192106559D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30433.0|12BF192106569D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30530.0|12BF192106579D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30540.0|12BF192106589D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30543.0|12BF192106599D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30585.0|12BF1921065A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30615.0|12BF1921065B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30707.0|12BF1921065C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30711.0|12BF1921065D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30808.0|12BF1921065E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30811.0|12BF1921065F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30879.0|12BF192106609D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|30886.0|12BF192106619D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31025.0|12BF192106629D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31035.0|12BF192106639D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31037.0|12BF192106649D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31055.0|12BF192106659D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31057.0|12BF192106669D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31062.0|12BF192106679D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31063.0|12BF192106689D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31137.0|12BF192106699D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31168.0|12BF1921066A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31187.0|12BF1921066B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31190.0|12BF1921066C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31209.0|12BF1921066D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31262.0|12BF1921066E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31424.0|12BF1921066F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31470.0|12BF192106709D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31520.0|12BF192106719D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31660.0|12BF192106729D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31676.0|12BF192106739D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31696.0|12BF192106749D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31702.0|12BF192106759D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31728.0|12BF192106769D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31740.0|12BF192106779D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31741.0|12BF192106789D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31778.0|12BF192106799D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31851.0|12BF1921067A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|31854.0|12BF1921067B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32014.0|12BF1921067C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32027.0|12BF1921067D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32029.0|12BF1921067E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32030.0|12BF1921067F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32039.0|12BF192106809D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32057.0|12BF192106819D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32109.0|12BF192106829D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32281.0|12BF192106839D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32282.0|12BF192106849D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32363.0|12BF192106859D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32365.0|12BF192106869D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32394.0|12BF192106879D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32429.0|12BF192106889D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32437.0|12BF192106899D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32508.0|12BF1921068A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32584.0|12BF1921068B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32617.0|12BF1921068C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32659.0|12BF1921068D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32669.0|12BF1921068E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32684.0|12BF1921068F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32685.0|12BF192106909D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32686.0|12BF192106919D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32703.0|12BF192106929D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32706.0|12BF192106939D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32768.0|12BF192106949D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32769.0|12BF192106959D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32780.0|12BF192106969D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32820.0|12BF192106979D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|32827.0|12BF192106989D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33048.0|12BF192106999D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33106.0|12BF1921069A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33119.0|12BF1921069B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33325.0|12BF1921069C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33334.0|12BF1921069D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33348.0|12BF1921069E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33363.0|12BF1921069F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33387.0|12BF192106A09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33408.0|12BF192106A19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33515.0|12BF192106A29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33562.0|12BF192106A39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33650.0|12BF192106A49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33670.0|12BF192106A59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33714.0|12BF192106A69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33724.0|12BF192106A79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33818.0|12BF192106A89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33822.0|12BF192106A99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33823.0|12BF192106AA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33830.0|12BF192106AB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33852.0|12BF192106AC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33879.0|12BF192106AD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33882.0|12BF192106AE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33983.0|12BF192106AF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|33985.0|12BF192106B09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34027.0|12BF192106B19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34032.0|12BF192106B29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34081.0|12BF192106B39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34088.0|12BF192106B49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34096.0|12BF192106B59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34112.0|12BF192106B69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34259.0|12BF192106B79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34405.0|12BF192106B89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34416.0|12BF192106B99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34451.0|12BF192106BA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34486.0|12BF192106BB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34511.0|12BF192106BC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34526.0|12BF192106BD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34544.0|12BF192106BE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34625.0|12BF192106BF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34636.0|12BF192106C09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34637.0|12BF192106C19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34737.0|12BF192106C29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34746.0|12BF192106C39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34763.0|12BF192106C49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34780.0|12BF192106C59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34840.0|12BF192106C69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34844.0|12BF192106C79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34878.0|12BF192106C89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|34949.0|12BF192106C99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35009.0|12BF192106CA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35087.0|12BF192106CB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35133.0|12BF192106CC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35242.0|12BF192106CD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35246.0|12BF192106CE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35262.0|12BF192106CF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35476.0|12BF192106D09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35477.0|12BF192106D19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35487.0|12BF192106D29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35556.0|12BF192106D39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35574.0|12BF192106D49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35586.0|12BF192106D59D6CE043814FD8819D6C|1.0|Y|Y|
