cptlast_nbr|ast_pmt_seq_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fs_origin_cd|fdoc_typ_cd|fdoc_nbr|fdoc_post_yr|fdoc_post_prd_cd|fdoc_post_dt|project_cd|org_reference_id|acct_charge_amt|po_number|requisition_nbr|ast_depr1_base_amt|ast_acum_depr1_amt|ast_prvyrdepr1_amt|ast_prd1_depr1_amt|ast_prd2_depr1_amt|ast_prd3_depr1_amt|ast_prd4_depr1_amt|ast_prd5_depr1_amt|ast_prd6_depr1_amt|ast_prd7_depr1_amt|ast_prd8_depr1_amt|ast_prd9_depr1_amt|ast_prd10depr1_amt|ast_prd11depr1_amt|ast_prd12depr1_amt|ast_trnfr_pmt_cd|
320330.0|120.0|6DAAF0BDE6C0CE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|TOPS|AP062728|2009.0|6|20041221000000|----------||413.0|815120361|GS04007|413.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|121.0|6DAAF0BDE6C1CE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|TOPS|AP066420|2009.0|6|20041229000000|----------||304.85|815120819|GS04010|304.85||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|122.0|6DAAF0BDE6C2CE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|TOPS|AP102892|2009.0|8|20050215000000|----------||809.05|815020366|GS04013|809.05||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|123.0|6DAAF0BDE6C3CE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|SB|OE2763305|2009.0|8|20050224000000|----------||168.0|---------||168.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|124.0|6DAAF0BDE6C4CE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|TOPS|AP167002|2009.0|11|20050510000000|----------||333.2|815042304|GS04017|333.2||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|125.0|6DAAF0BDE6C5CE85E0404F8189D808BA|1.0|BL|4824816|-----|7530|---|01|TOPS|AP290108|2009.0|4|20051020000000|----------||644.8|816100198|LK05001|644.8||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|126.0|6DAAF0BDE6C6CE85E0404F8189D808BA|1.0|BL|4624820|-----|7530|---|01|PREQ|39500|2009.0|8|20060202000000|----------||762.65|29868|26413|762.65||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|127.0|6DAAF0BDE6C7CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|53675|2009.0|8|20060219000000|----------||152.16|33545|28895|152.16||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|128.0|6DAAF0BDE6C8CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|64285|2009.0|8|20060228000000|----------||250.1|48317|45304|250.1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|129.0|6DAAF0BDE6C9CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|64232|2009.0|8|20060228000000|----------||204.72|48318|45312|204.72||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|130.0|6DAAF0BDE6CACE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|61094|2009.0|8|20060226000000|----------||333.14|41348|37616|333.14||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|131.0|6DAAF0BDE6CBCE85E0404F8189D808BA|1.0|BL|4824816|-----|7530|---|01|PREQ|86173|2009.0|9|20060327000000|----------||1420.0|53559|50908|1420.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|132.0|6DAAF0BDE6CCCE85E0404F8189D808BA|1.0|BL|4824783|-----|7530|---|01|MPAY|71101|2009.0|9|20060308000000|----------||204.72|48318||204.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|133.0|6DAAF0BDE6CDCE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|MPAY|71101|2009.0|9|20060308000000|----------||-204.72|48318||-204.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|134.0|6DAAF0BDE6CECE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|290138|2009.0|5|20061129000000|----------||1011.14|174188|177641|1011.14||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|135.0|6DAAF0BDE6CFCE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|SB|ZI9537407|2009.0|6|20061214000000|----------||48.1|---------||48.1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|136.0|6DAAF0BDE6D0CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|310359|2009.0|6|20061226000000|----------||529.6|185127|190439|529.6||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|137.0|6DAAF0BDE6D1CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|311386|2009.0|6|20061228000000|----------||247.0|185127|190439|247.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|138.0|6DAAF0BDE6D2CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|315834|2009.0|7|20070105000000|----------||117.51|189695|195267|117.51||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|139.0|6DAAF0BDE6D3CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|323937|2009.0|7|20070119000000|----------||194.76|189695|195267|194.76||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|140.0|6DAAF0BDE6D4CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|323567|2009.0|7|20070118000000|----------||291.97|190171|195564|291.97||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|141.0|6DAAF0BDE6D5CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|346708|2009.0|8|20070216000000|----------||66.83|204360|211024|66.83||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|142.0|6DAAF0BDE6D6CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|346708|2009.0|8|20070216000000|----------||383.27|204360|211024|383.27||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|143.0|6DAAF0BDE6D7CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|SB|IB0015207|2009.0|8|20070220000000|----------||44.0|---------||44.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|144.0|6DAAF0BDE6D8CE85E0404F8189D808BA|1.0|BL|4824813|-----|7030|---|01|GEC|RK1440507|2009.0|9|20070307000000|----------||1187.61|PO 19905||1187.61||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|145.0|6DAAF0BDE685CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|365782|2009.0|9|20070312000000|----------||418.31|220198|227815|418.31||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|146.0|6DAAF0BDE686CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|374097|2009.0|9|20070320000000|----------||426.88|164673|169181|426.88||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|147.0|6DAAF0BDE687CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|377210|2009.0|9|20070323000000|----------||95.72|218397|225436|95.72||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|148.0|6DAAF0BDE688CE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|PREQ|381556|2009.0|9|20070329000000|----------||1955.0|218397|225436|1955.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|149.0|6DAAF0BDE689CE85E0404F8189D808BA|1.0|BL|4624826|-----|7530|---|01|PREQ|435078|2009.0|12|20070604000000|----------||4080.8|253111|260253|4080.8||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|150.0|6DAAF0BDE68ACE85E0404F8189D808BA|1.0|BL|4624826|-----|7530|---|01|PREQ|459804|2009.0|12|20070630000000|----------||118.26|270901|281618|118.26||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|151.0|6DAAF0BDE68BCE85E0404F8189D808BA|1.0|BL|4624826|-----|7530|---|01|PREQ|468867|2009.0|1|20070713000000|----------||363.81|272552|283000|363.81||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|152.0|6DAAF0BDE68CCE85E0404F8189D808BA|1.0|BL|4624826|-----|7530|---|01|PREQ|467355|2009.0|1|20070712000000|----------||811.39|272595|283032|811.39||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|153.0|6DAAF0BDE68DCE85E0404F8189D808BA|1.0|BL|4624826|-----|7530|---|01|PREQ|479484|2009.0|1|20070727000000|----------||49.6|272552|283000|49.6||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320330.0|154.0|6DAAF0BDE68ECE85E0404F8189D808BA|1.0|BL|4824813|-----|7530|---|01|SB|DX1851108|2009.0|7|20080122000000|----------||48.0|---------||48.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|1.0|6DAAF0BDE68FCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP121849|2009.0|9|20080325000000|----------||435.87|812071786|RO01003|435.87||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|2.0|6DAAF0BDE690CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|HJ4807902|2009.0|9|20080325000000|----------||175.0|---------||175.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|3.0|6DAAF0BDE691CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|FL6637802|2009.0|9|20080325000000|----------||16.0|---------||16.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|4.0|6DAAF0BDE692CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|LD0460002|2009.0|9|20080325000000|----------||9.5|---------||9.5||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|5.0|6DAAF0BDE693CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP175737|2009.0|9|20080325000000|----------||365.62|812100398|RO01011|365.62||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|6.0|6DAAF0BDE694CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP176493|2009.0|9|20080325000000|----------||60.87|812100656|RO01015|60.87||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|7.0|6DAAF0BDE695CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP178606|2009.0|9|20080325000000|----------||316.9|812101560|RO01024|316.9||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|8.0|6DAAF0BDE696CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP182716|2009.0|9|20080325000000|----------||622.75|812101638|RO01027|622.75||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|9.0|6DAAF0BDE697CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP183547|2009.0|9|20080325000000|----------||113.75|812101473|RO01020|113.75||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|10.0|6DAAF0BDE698CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP183587|2009.0|9|20080325000000|----------||107.45|812100398|RO01011|107.45||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|11.0|6DAAF0BDE699CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP183241|2009.0|9|20080325000000|----------||217.35|812100659|RO01014|217.35||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|12.0|6DAAF0BDE69ACE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP181123|2009.0|9|20080325000000|----------||23.04|812100656|RO01015|23.04||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|13.0|6DAAF0BDE69BCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP181634|2009.0|9|20080325000000|----------||1099.9|202100182|RO01010|1099.9||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|14.0|6DAAF0BDE69CCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP192286|2009.0|9|20080325000000|----------||31.54|812110665|RO01034|31.54||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|15.0|6DAAF0BDE69DCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP195997|2009.0|9|20080325000000|----------||194.81|812110064|RO01032|194.81||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|16.0|6DAAF0BDE69ECE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|KO5916502|2009.0|9|20080325000000|----------||387.0|---------||387.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|17.0|6DAAF0BDE69FCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|KO5916502|2009.0|9|20080325000000|----------||243.0|---------||243.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|18.0|6DAAF0BDE6A0CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP203437|2009.0|9|20080325000000|----------||2071.41|202100106|RO01012|2071.41||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|19.0|6DAAF0BDE6A1CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP203437|2009.0|9|20080325000000|----------||377.84|202100106|RO01012|377.84||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|20.0|6DAAF0BDE6A2CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP203437|2009.0|9|20080325000000|----------||930.34|202100106|RO01012|930.34||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|21.0|6DAAF0BDE6A3CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP218232|2009.0|9|20080325000000|----------||1800.0|202110062|RM01033|1800.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|22.0|6DAAF0BDE6A4CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP219090|2009.0|9|20080325000000|----------||116.78|812111381|RO01038|116.78||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|23.0|6DAAF0BDE6A5CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP221683|2009.0|9|20080325000000|----------||-1480.0|812101914|RO01028|-1480.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|24.0|6DAAF0BDE6A6CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP221683|2009.0|9|20080325000000|----------||1480.0|812101914|RO01028|1480.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|25.0|6DAAF0BDE6A7CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP221683|2009.0|9|20080325000000|----------||1489.23|812101914|RO01028|1489.23||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|26.0|6DAAF0BDE6A8CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|XZ9544802|2009.0|9|20080325000000|----------||443.56|---------||443.56||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|27.0|6DAAF0BDE6A9CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|XZ9544802|2009.0|9|20080325000000|----------||387.5|---------||387.5||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|28.0|6DAAF0BDE6AACE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|XZ9544802|2009.0|9|20080325000000|----------||58.0|---------||58.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|29.0|6DAAF0BDE6ABCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP222670|2009.0|9|20080325000000|----------||85.0|812100090|RO01008|85.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|30.0|6DAAF0BDE6ACCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|IB|TQ3432102|2009.0|9|20080325000000|----------||440.5|---------||440.5||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|31.0|6DAAF0BDE6ADCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP238958|2009.0|9|20080325000000|----------||1234.3|812101914|RO01028|1234.3||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|32.0|6DAAF0BDE6AECE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP224608|2009.0|9|20080325000000|----------||-1230.0|---------||-1230.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|33.0|6DAAF0BDE65ACE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP246041|2009.0|9|20080325000000|----------||1270.0|202110245|R001037|1270.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|34.0|6DAAF0BDE65BCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP253588|2009.0|9|20080325000000|----------||1518.76|202110246|RO01036|1518.76||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|35.0|6DAAF0BDE65CCE85E0404F8189D808BA|1.0|BL|4024718|-----|7500|---|01|TOPS|AP325472|2009.0|9|20080325000000|----------||160.65|812050168|DO01039|160.65||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|36.0|6DAAF0BDE65DCE85E0404F8189D808BA|1.0|BL|4024718|-----|7500|---|01|TOPS|AP325472|2009.0|9|20080325000000|----------||224.07|812050168|DO01039|224.07||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|37.0|6DAAF0BDE65ECE85E0404F8189D808BA|1.0|BL|4624755|-----|7530|---|01|TOPS|AP365184|2009.0|9|20080325000000|----------||233.44|812061585|RP01021|233.44||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|38.0|6DAAF0BDE65FCE85E0404F8189D808BA|1.0|BL|4624755|-----|7530|---|01|TOPS|AP366595|2009.0|9|20080325000000|----------||114.59|812061585|RP01021|114.59||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|39.0|6DAAF0BDE660CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP403279|2009.0|9|20080325000000|----------||51.81|813080664|RO02009|51.81||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|40.0|6DAAF0BDE661CE85E0404F8189D808BA|1.0|BL|4624755|-----|7530|---|01|TOPS|AP390499|2009.0|9|20080325000000|----------||3495.85|202060293|RP01023|3495.85||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|41.0|6DAAF0BDE662CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP393004|2009.0|9|20080325000000|----------||3690.12|202060329|RO01040|3690.12||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|42.0|6DAAF0BDE663CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|TOPS|AP450571|2009.0|9|20080325000000|----------||336.48|813100560|RO02018|336.48||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|43.0|6DAAF0BDE664CE85E0404F8189D808BA|1.0|BL|4024715|-----|7500|---|01|TOPS|AP474557|2009.0|9|20080325000000|----------||5456.0|203100237|FP02008|5456.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|44.0|6DAAF0BDE665CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|AL2211003|2009.0|9|20080325000000|----------||108.0|UN139340||108.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|45.0|6DAAF0BDE666CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|AL2211003|2009.0|9|20080325000000|----------||222.0|UN139340||222.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|46.0|6DAAF0BDE667CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|RD3441503|2009.0|9|20080325000000|----------||443.0|WF219530||443.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|47.0|6DAAF0BDE668CE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|ZD7323603|2009.0|9|20080325000000|----------||125.55|WG446403||125.55||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|48.0|6DAAF0BDE669CE85E0404F8189D808BA|1.0|BL|1024700|FRJA|7530|---|01|SB|NI2897503|2009.0|9|20080325000000|----------||40.26|---------||40.26||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|49.0|6DAAF0BDE66ACE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|SB|NI2897503|2009.0|9|20080325000000|----------||110.75|---------||110.75||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|50.0|6DAAF0BDE66BCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|PCDO|UI4366403|2009.0|9|20080325000000|----------||217.77|---------||217.77||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|51.0|6DAAF0BDE66CCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|GV6153503|2009.0|9|20080325000000|----------||117.5|RX733660||117.5||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|52.0|6DAAF0BDE66DCE85E0404F8189D808BA|1.0|BL|4324750|-----|7530|---|01|GEC|BE9949303|2009.0|9|20080325000000|----------||572.75|WG444640||572.75||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|53.0|6DAAF0BDE66ECE85E0404F8189D808BA|1.0|BL|4624755|-----|7530|---|01|GEC|ZU1779303|2009.0|9|20080325000000|----------||113.8|AP388038||113.8||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|54.0|6DAAF0BDE66FCE85E0404F8189D808BA|1.0|BL|4624755|-----|7530|---|01|GEC|ZU1779303|2009.0|9|20080325000000|----------||556.42|AP375258||556.42||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
320331.0|55.0|6DAAF0BDE670CE85E0404F8189D808BA|1.0|BL|5424700|-----|7500|---|01|TOPS|AP581033|2009.0|9|20080325000000|----------||10983.48|203010015|FP02010|10983.48||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
