ca_icr_acct_gnrtd_id|obj_id|ver_nbr|fin_coa_cd|account_nbr|icr_fin_coa_cd|icr_fin_acct_nbr|acln_pct|dobj_maint_cd_actv_ind|
10545.0|AF204E1BF4009BC4E040007F0100096E|1.0|BL|4524758|BL|1023287|100|Y|
10546.0|AF204E1BF4019BC4E040007F0100096E|1.0|BL|4524759|BL|1023287|100|Y|
10547.0|AF204E1BF4029BC4E040007F0100096E|1.0|BL|4531401|BL|1023287|100|Y|
10548.0|AF204E1BF4039BC4E040007F0100096E|1.0|BL|4531402|BL|1023287|100|Y|
10549.0|AF204E1BF4049BC4E040007F0100096E|1.0|BL|4531403|BL|1023287|100|Y|
10550.0|AF204E1BF4059BC4E040007F0100096E|1.0|BL|4531404|BL|1023287|100|Y|
10551.0|AF204E1BF4069BC4E040007F0100096E|1.0|BL|4531405|BL|1023287|100|Y|
10552.0|AF204E1BF4079BC4E040007F0100096E|1.0|BL|4531406|BL|1023287|100|Y|
10553.0|AF204E1BF4089BC4E040007F0100096E|1.0|BL|4531407|BL|1023287|100|Y|
10554.0|AF204E1BF4099BC4E040007F0100096E|1.0|BL|4531408|BL|1023287|100|Y|
10555.0|AF204E1BF40A9BC4E040007F0100096E|1.0|BL|4531409|BL|1023287|100|Y|
10556.0|AF204E1BF40B9BC4E040007F0100096E|1.0|BL|4531410|BL|1023287|100|Y|
10557.0|AF204E1BF40C9BC4E040007F0100096E|1.0|BL|4531411|BL|1023287|100|Y|
10558.0|AF204E1BF40D9BC4E040007F0100096E|1.0|BL|4531412|BL|1023287|100|Y|
10559.0|AF204E1BF40E9BC4E040007F0100096E|1.0|BL|4531413|BL|1023287|100|Y|
10560.0|AF204E1BF40F9BC4E040007F0100096E|1.0|BL|4531414|BL|1023287|100|Y|
10561.0|AF204E1BF4109BC4E040007F0100096E|1.0|BL|4531415|BL|1023287|100|Y|
10562.0|AF204E1BF4119BC4E040007F0100096E|1.0|BL|4531416|BL|1023287|100|Y|
10563.0|AF204E1BF4129BC4E040007F0100096E|1.0|BL|4542808|BL|1023287|100|Y|
10564.0|AF204E1BF4139BC4E040007F0100096E|1.0|BL|4542810|BL|1023287|100|Y|
10565.0|AF204E1BF4149BC4E040007F0100096E|1.0|BL|4542813|BL|1042987|100|Y|
10566.0|AF204E1BF4159BC4E040007F0100096E|1.0|BL|4542902|BL|1042987|100|Y|
10567.0|AF204E1BF4169BC4E040007F0100096E|1.0|BL|4542991|BL|1042987|100|Y|
10568.0|AF204E1BF4179BC4E040007F0100096E|1.0|BL|4624400|BL|1023287|100|Y|
10569.0|AF204E1BF4189BC4E040007F0100096E|1.0|BL|4624401|BL|1023287|100|Y|
10570.0|AF204E1BF4199BC4E040007F0100096E|1.0|BL|4624402|BL|1023287|100|Y|
10571.0|AF204E1BF41A9BC4E040007F0100096E|1.0|BL|4624403|BL|1023287|100|Y|
10572.0|AF204E1BF41B9BC4E040007F0100096E|1.0|BL|4624404|BL|1023287|100|Y|
10573.0|AF204E1BF41C9BC4E040007F0100096E|1.0|BL|4624405|BL|1023287|100|Y|
10574.0|AF204E1BF41D9BC4E040007F0100096E|1.0|BL|4624406|BL|1023287|100|Y|
10575.0|AF204E1BF41E9BC4E040007F0100096E|1.0|BL|4624407|BL|1023287|100|Y|
10576.0|AF204E1BF41F9BC4E040007F0100096E|1.0|BL|4624408|BL|1023287|100|Y|
10577.0|AF204E1BF4209BC4E040007F0100096E|1.0|BL|4624409|BL|1023287|100|Y|
10578.0|AF204E1BF4219BC4E040007F0100096E|1.0|BL|4624410|BL|1023287|100|Y|
10579.0|AF204E1BF4229BC4E040007F0100096E|1.0|BL|4624411|BL|1023287|100|Y|
10580.0|AF204E1BF4239BC4E040007F0100096E|1.0|BL|4624412|BL|1023287|100|Y|
10581.0|AF204E1BF4249BC4E040007F0100096E|1.0|BL|4624413|BL|1023287|100|Y|
10582.0|AF204E1BF4259BC4E040007F0100096E|1.0|BL|4624414|BL|1023287|100|Y|
10583.0|AF204E1BF4269BC4E040007F0100096E|1.0|BL|4624415|BL|1023287|100|Y|
10584.0|AF204E1BF4279BC4E040007F0100096E|1.0|BL|4624416|BL|1023287|100|Y|
10585.0|AF204E1BF4289BC4E040007F0100096E|1.0|BL|4624417|BL|1023287|100|Y|
10586.0|AF204E1BF4299BC4E040007F0100096E|1.0|BL|4624418|BL|1023287|100|Y|
10587.0|AF204E1BF42A9BC4E040007F0100096E|1.0|BL|4624419|BL|1023287|100|Y|
10588.0|AF204E1BF42B9BC4E040007F0100096E|1.0|BL|4624421|BL|1023287|100|Y|
10589.0|AF204E1BF42C9BC4E040007F0100096E|1.0|BL|4624422|BL|1023287|100|Y|
10590.0|AF204E1BF42D9BC4E040007F0100096E|1.0|BL|4624423|BL|1023287|100|Y|
10591.0|AF204E1BF42E9BC4E040007F0100096E|1.0|BL|4624424|BL|1023287|100|Y|
10592.0|AF204E1BF42F9BC4E040007F0100096E|1.0|BL|4624425|BL|1023287|100|Y|
10593.0|AF204E1BF4309BC4E040007F0100096E|1.0|BL|4624426|BL|1023287|100|Y|
10594.0|AF204E1BF4319BC4E040007F0100096E|1.0|BL|4624427|BL|1023287|100|Y|
10595.0|AF204E1BF4329BC4E040007F0100096E|1.0|BL|4624428|BL|1023287|100|Y|
10596.0|AF204E1BF4339BC4E040007F0100096E|1.0|BL|4624429|BL|1023287|100|Y|
10597.0|AF204E1BF4349BC4E040007F0100096E|1.0|BL|4624430|BL|1023287|100|Y|
10598.0|AF204E1BF4359BC4E040007F0100096E|1.0|BL|4624431|BL|1023287|100|Y|
10599.0|AF204E1BF4369BC4E040007F0100096E|1.0|BL|4624432|BL|1023287|100|Y|
10600.0|AF204E1BF4379BC4E040007F0100096E|1.0|BL|4624433|BL|1023287|100|Y|
10601.0|AF204E1BF4389BC4E040007F0100096E|1.0|BL|4624434|BL|1023287|100|Y|
10602.0|AF204E1BF4399BC4E040007F0100096E|1.0|BL|4624435|BL|1023287|100|Y|
10603.0|AF204E1BF43A9BC4E040007F0100096E|1.0|BL|4624436|BL|1023287|100|Y|
10604.0|AF204E1BF43B9BC4E040007F0100096E|1.0|BL|4624437|BL|1023287|100|Y|
10605.0|AF204E1BF43C9BC4E040007F0100096E|1.0|BL|4624438|BL|1023287|100|Y|
10606.0|AF204E1BF43D9BC4E040007F0100096E|1.0|BL|4624439|BL|1023287|100|Y|
10607.0|AF204E1BF43E9BC4E040007F0100096E|1.0|BL|4624440|BL|1023287|100|Y|
10608.0|AF204E1BF43F9BC4E040007F0100096E|1.0|BL|4624441|BL|1023287|100|Y|
10609.0|AF204E1BF4409BC4E040007F0100096E|1.0|BL|4624442|BL|1023287|100|Y|
10610.0|AF204E1BF4419BC4E040007F0100096E|1.0|BL|4624443|BL|1023287|100|Y|
10611.0|AF204E1BF4429BC4E040007F0100096E|1.0|BL|4624444|BL|1023287|100|Y|
10612.0|AF204E1BF4439BC4E040007F0100096E|1.0|BL|4624445|BL|1023287|100|Y|
10613.0|AF204E1BF4449BC4E040007F0100096E|1.0|BL|4624446|BL|1023287|100|Y|
10614.0|AF204E1BF4459BC4E040007F0100096E|1.0|BL|4624447|BL|1023287|100|Y|
10615.0|AF204E1BF4469BC4E040007F0100096E|1.0|BL|4624514|BL|1023287|100|Y|
10616.0|AF204E1BF4479BC4E040007F0100096E|1.0|BL|4624515|BL|1023287|100|Y|
10617.0|AF204E1BF4489BC4E040007F0100096E|1.0|BL|4624516|BL|1023287|100|Y|
10618.0|AF204E1BF4499BC4E040007F0100096E|1.0|BL|4624517|BL|1023287|100|Y|
10619.0|AF204E1BF44A9BC4E040007F0100096E|1.0|BL|4624518|BL|1023287|100|Y|
10620.0|AF204E1BF44B9BC4E040007F0100096E|1.0|BL|4624519|BL|1023287|100|Y|
10621.0|AF204E1BF44C9BC4E040007F0100096E|1.0|BL|4624520|BL|1023287|100|Y|
10622.0|AF204E1BF44D9BC4E040007F0100096E|1.0|BL|4624521|BL|1023287|100|Y|
10623.0|AF204E1BF44E9BC4E040007F0100096E|1.0|BL|4624522|BL|1023287|100|Y|
10624.0|AF204E1BF44F9BC4E040007F0100096E|1.0|BL|4624523|BL|1023287|100|Y|
10625.0|AF204E1BF4509BC4E040007F0100096E|1.0|BL|4624524|BL|1023287|100|Y|
10626.0|AF204E1BF4519BC4E040007F0100096E|1.0|BL|4624525|BL|1023287|100|Y|
10627.0|AF204E1BF4529BC4E040007F0100096E|1.0|BL|4624526|BL|1023287|100|Y|
10628.0|AF204E1BF4539BC4E040007F0100096E|1.0|BL|4624527|BL|1023287|100|Y|
10629.0|AF204E1BF4549BC4E040007F0100096E|1.0|BL|4624528|BL|1023287|100|Y|
10630.0|AF204E1BF4559BC4E040007F0100096E|1.0|BL|4624529|BL|1023287|100|Y|
10631.0|AF204E1BF4569BC4E040007F0100096E|1.0|BL|4624530|BL|1023287|100|Y|
10632.0|AF204E1BF4579BC4E040007F0100096E|1.0|BL|4624531|BL|1023287|100|Y|
10633.0|AF204E1BF4589BC4E040007F0100096E|1.0|BL|4624532|BL|1023287|100|Y|
10634.0|AF204E1BF4599BC4E040007F0100096E|1.0|BL|4624534|BL|1023287|100|Y|
10635.0|AF204E1BF45A9BC4E040007F0100096E|1.0|BL|4624535|BL|1023287|100|Y|
10636.0|AF204E1BF45B9BC4E040007F0100096E|1.0|BL|4624536|BL|1023287|100|Y|
10637.0|AF204E1BF45C9BC4E040007F0100096E|1.0|BL|4624537|BL|1023287|100|Y|
10638.0|AF204E1BF45D9BC4E040007F0100096E|1.0|BL|4624538|BL|1023287|100|Y|
10639.0|AF204E1BF45E9BC4E040007F0100096E|1.0|BL|4624539|BL|1023287|100|Y|
10640.0|AF204E1BF45F9BC4E040007F0100096E|1.0|BL|4624448|BL|1023287|100|Y|
10641.0|AF204E1BF4609BC4E040007F0100096E|1.0|BL|4624449|BL|1023287|100|Y|
10642.0|AF204E1BF4619BC4E040007F0100096E|1.0|BL|4624450|BL|1023287|100|Y|
10643.0|AF204E1BF4629BC4E040007F0100096E|1.0|BL|4624451|BL|1023287|100|Y|
10644.0|AF204E1BF4639BC4E040007F0100096E|1.0|BL|4624452|BL|1023287|100|Y|
10645.0|AF204E1BF4649BC4E040007F0100096E|1.0|BL|4624453|BL|1023287|100|Y|
10646.0|AF204E1BF4659BC4E040007F0100096E|1.0|BL|4624454|BL|1023287|100|Y|
10647.0|AF204E1BF4669BC4E040007F0100096E|1.0|BL|4624455|BL|1023287|100|Y|
10648.0|AF204E1BF4679BC4E040007F0100096E|1.0|BL|4624456|BL|1023287|100|Y|
10649.0|AF204E1BF4689BC4E040007F0100096E|1.0|BL|4624457|BL|1023287|100|Y|
10650.0|AF204E1BF4699BC4E040007F0100096E|1.0|BL|4624458|BL|1023287|100|Y|
10651.0|AF204E1BF46A9BC4E040007F0100096E|1.0|BL|4624459|BL|1023287|100|Y|
10652.0|AF204E1BF46B9BC4E040007F0100096E|1.0|BL|4624500|BL|1023287|100|Y|
10653.0|AF204E1BF46C9BC4E040007F0100096E|1.0|BL|4624501|BL|1023287|100|Y|
10654.0|AF204E1BF46D9BC4E040007F0100096E|1.0|BL|4624502|BL|1023287|100|Y|
10655.0|AF204E1BF46E9BC4E040007F0100096E|1.0|BL|4624503|BL|1023287|100|Y|
10656.0|AF204E1BF46F9BC4E040007F0100096E|1.0|BL|4624504|BL|1023287|100|Y|
10657.0|AF204E1BF4709BC4E040007F0100096E|1.0|BL|4624505|BL|1023287|100|Y|
10658.0|AF204E1BF4719BC4E040007F0100096E|1.0|BL|4624506|BL|1023287|100|Y|
10659.0|AF204E1BF4729BC4E040007F0100096E|1.0|BL|4624507|BL|1023287|100|Y|
10660.0|AF204E1BF4739BC4E040007F0100096E|1.0|BL|4624508|BL|1023287|100|Y|
10661.0|AF204E1BF4749BC4E040007F0100096E|1.0|BL|4624509|BL|1023287|100|Y|
10662.0|AF204E1BF4759BC4E040007F0100096E|1.0|BL|4624510|BL|1023287|100|Y|
10663.0|AF204E1BF4769BC4E040007F0100096E|1.0|BL|4624511|BL|1023287|100|Y|
10664.0|AF204E1BF4779BC4E040007F0100096E|1.0|BL|4624512|BL|1023287|100|Y|
10665.0|AF204E1BF4789BC4E040007F0100096E|1.0|BL|4624513|BL|1023287|100|Y|
10666.0|AF204E1BF4799BC4E040007F0100096E|1.0|BL|4524609|BL|1023287|100|Y|
10667.0|AF204E1BF47A9BC4E040007F0100096E|1.0|BL|4524610|BL|1023287|100|Y|
10668.0|AF204E1BF47B9BC4E040007F0100096E|1.0|BL|4524701|BL|1023287|100|Y|
10669.0|AF204E1BF47C9BC4E040007F0100096E|1.0|BL|4524702|BL|1023287|100|Y|
10670.0|AF204E1BF47D9BC4E040007F0100096E|1.0|BL|4524703|BL|1023287|100|Y|
10671.0|AF204E1BF47E9BC4E040007F0100096E|1.0|BL|4524704|BL|1023287|100|Y|
10672.0|AF204E1BF47F9BC4E040007F0100096E|1.0|BL|4524705|BL|1023287|100|Y|
10673.0|AF204E1BF4809BC4E040007F0100096E|1.0|BL|4524706|BL|1023287|100|Y|
10674.0|AF204E1BF4819BC4E040007F0100096E|1.0|BL|4524707|BL|1023287|100|Y|
10675.0|AF204E1BF4829BC4E040007F0100096E|1.0|BL|4524708|BL|1023287|100|Y|
10676.0|AF204E1BF4839BC4E040007F0100096E|1.0|BL|4524709|BL|1023287|100|Y|
10677.0|AF204E1BF4849BC4E040007F0100096E|1.0|BL|4524710|BL|1023287|100|Y|
10678.0|AF204E1BF4859BC4E040007F0100096E|1.0|BL|4524711|BL|1023287|100|Y|
10679.0|AF204E1BF4869BC4E040007F0100096E|1.0|BL|4524712|BL|1023287|100|Y|
10680.0|AF204E1BF4879BC4E040007F0100096E|1.0|BL|4524713|BL|1023287|100|Y|
10681.0|AF204E1BF4889BC4E040007F0100096E|1.0|BL|4524714|BL|1023287|100|Y|
10682.0|AF204E1BF4899BC4E040007F0100096E|1.0|BL|4524715|BL|1023287|100|Y|
10683.0|AF204E1BF48A9BC4E040007F0100096E|1.0|BL|4524716|BL|1023287|100|Y|
10684.0|AF204E1BF48B9BC4E040007F0100096E|1.0|BL|4524717|BL|1023287|100|Y|
10685.0|AF204E1BF48C9BC4E040007F0100096E|1.0|BL|4524718|BL|1023287|100|Y|
10686.0|AF204E1BF48D9BC4E040007F0100096E|1.0|BL|4524719|BL|1023287|100|Y|
10687.0|AF204E1BF48E9BC4E040007F0100096E|1.0|BL|4524720|BL|1023287|100|Y|
10688.0|AF204E1BF48F9BC4E040007F0100096E|1.0|BL|4524721|BL|1023287|100|Y|
10689.0|AF204E1BF4909BC4E040007F0100096E|1.0|BL|4524722|BL|1023287|100|Y|
10690.0|AF204E1BF4919BC4E040007F0100096E|1.0|BL|4524723|BL|1023287|100|Y|
10691.0|AF204E1BF4929BC4E040007F0100096E|1.0|BL|4524724|BL|1023287|100|Y|
10692.0|AF204E1BF4939BC4E040007F0100096E|1.0|BL|4524725|BL|1023287|100|Y|
10693.0|AF204E1BF4949BC4E040007F0100096E|1.0|BL|4524726|BL|1023287|100|Y|
10694.0|AF204E1BF4959BC4E040007F0100096E|1.0|BL|4524727|BL|1023287|100|Y|
10695.0|AF204E1BF4969BC4E040007F0100096E|1.0|BL|4524728|BL|1023287|100|Y|
10696.0|AF204E1BF4979BC4E040007F0100096E|1.0|BL|4524729|BL|1023287|100|Y|
10697.0|AF204E1BF4989BC4E040007F0100096E|1.0|BL|4524730|BL|1023287|100|Y|
10698.0|AF204E1BF4999BC4E040007F0100096E|1.0|BL|4524731|BL|1023287|100|Y|
10699.0|AF204E1BF49A9BC4E040007F0100096E|1.0|BL|4524732|BL|1023287|100|Y|
10700.0|AF204E1BF49B9BC4E040007F0100096E|1.0|BL|4524733|BL|1023287|100|Y|
10701.0|AF204E1BF49C9BC4E040007F0100096E|1.0|BL|4524734|BL|1023287|100|Y|
10702.0|AF204E1BF49D9BC4E040007F0100096E|1.0|BL|4524735|BL|1023287|100|Y|
10703.0|AF204E1BF49E9BC4E040007F0100096E|1.0|BL|4524736|BL|1023287|100|Y|
10704.0|AF204E1BF49F9BC4E040007F0100096E|1.0|BL|4524737|BL|1023287|100|Y|
10705.0|AF204E1BF4A09BC4E040007F0100096E|1.0|BL|4524738|BL|1023287|100|Y|
10706.0|AF204E1BF4A19BC4E040007F0100096E|1.0|BL|4524739|BL|1023287|100|Y|
10707.0|AF204E1BF4A29BC4E040007F0100096E|1.0|BL|4524740|BL|1023287|100|Y|
10708.0|AF204E1BF4A39BC4E040007F0100096E|1.0|BL|4524741|BL|1023287|100|Y|
10709.0|AF204E1BF4A49BC4E040007F0100096E|1.0|BL|4524742|BL|1023287|100|Y|
10710.0|AF204E1BF4A59BC4E040007F0100096E|1.0|BL|4524743|BL|1023287|100|Y|
10711.0|AF204E1BF4A69BC4E040007F0100096E|1.0|BL|4524744|BL|1023287|100|Y|
10712.0|AF204E1BF4A79BC4E040007F0100096E|1.0|BL|4524745|BL|1023287|100|Y|
10713.0|AF204E1BF4A89BC4E040007F0100096E|1.0|BL|4524746|BL|1023287|100|Y|
10714.0|AF204E1BF4A99BC4E040007F0100096E|1.0|BL|4524747|BL|1023287|100|Y|
10715.0|AF204E1BF4AA9BC4E040007F0100096E|1.0|BL|4524748|BL|1023287|100|Y|
10716.0|AF204E1BF4AB9BC4E040007F0100096E|1.0|BL|4524749|BL|1023287|100|Y|
10717.0|AF204E1BF4AC9BC4E040007F0100096E|1.0|BL|4524750|BL|1023287|100|Y|
10718.0|AF204E1BF4AD9BC4E040007F0100096E|1.0|BL|4624566|BL|1023287|100|Y|
10719.0|AF204E1BF4AE9BC4E040007F0100096E|1.0|BL|4624567|BL|1023287|100|Y|
10720.0|AF204E1BF4AF9BC4E040007F0100096E|1.0|BL|4624568|BL|1023287|100|Y|
10721.0|AF204E1BF4B09BC4E040007F0100096E|1.0|BL|4624569|BL|1023287|100|Y|
10722.0|AF204E1BF4B19BC4E040007F0100096E|1.0|BL|4624570|BL|1023287|100|Y|
10723.0|AF204E1BF4B29BC4E040007F0100096E|1.0|BL|4624571|BL|1023287|100|Y|
10724.0|AF204E1BF4B39BC4E040007F0100096E|1.0|BL|4624572|BL|1023287|100|Y|
10725.0|AF204E1BF4B49BC4E040007F0100096E|1.0|BL|4624573|BL|1023287|100|Y|
10726.0|AF204E1BF4B59BC4E040007F0100096E|1.0|BL|4624574|BL|1023287|100|Y|
10727.0|AF204E1BF4B69BC4E040007F0100096E|1.0|BL|4624575|BL|1023287|100|Y|
10728.0|AF204E1BF4B79BC4E040007F0100096E|1.0|BL|4624576|BL|1023287|100|Y|
10729.0|AF204E1BF4B89BC4E040007F0100096E|1.0|BL|4624577|BL|1023287|100|Y|
10730.0|AF204E1BF4B99BC4E040007F0100096E|1.0|BL|4624578|BL|1023287|100|Y|
10731.0|AF204E1BF4BA9BC4E040007F0100096E|1.0|BL|4624579|BL|1023287|100|Y|
10732.0|AF204E1BF4BB9BC4E040007F0100096E|1.0|BL|4624580|BL|1023287|100|Y|
10733.0|AF204E1BF4BC9BC4E040007F0100096E|1.0|BL|4624581|BL|1023287|100|Y|
10734.0|AF204E1BF4BD9BC4E040007F0100096E|1.0|BL|4624582|BL|1023287|100|Y|
10735.0|AF204E1BF4BE9BC4E040007F0100096E|1.0|BL|4624583|BL|1023287|100|Y|
10736.0|AF204E1BF4BF9BC4E040007F0100096E|1.0|BL|4624584|BL|1023287|100|Y|
10737.0|AF204E1BF4C09BC4E040007F0100096E|1.0|BL|4624585|BL|1023287|100|Y|
10738.0|AF204E1BF4C19BC4E040007F0100096E|1.0|BL|4624586|BL|1023287|100|Y|
10739.0|AF204E1BF4C29BC4E040007F0100096E|1.0|BL|4624587|BL|1023287|100|Y|
10740.0|AF204E1BF4C39BC4E040007F0100096E|1.0|BL|4624588|BL|1023287|100|Y|
10741.0|AF204E1BF4C49BC4E040007F0100096E|1.0|BL|4624589|BL|1023287|100|Y|
10742.0|AF204E1BF4C59BC4E040007F0100096E|1.0|BL|4624590|BL|1023287|100|Y|
10743.0|AF204E1BF4C69BC4E040007F0100096E|1.0|BL|4624591|BL|1023287|100|Y|
10744.0|AF204E1BF4C79BC4E040007F0100096E|1.0|BL|4624592|BL|1023287|100|Y|
10745.0|AF204E1BF4C89BC4E040007F0100096E|1.0|BL|4624593|BL|1023287|100|Y|
10746.0|AF204E1BF4C99BC4E040007F0100096E|1.0|BL|4624594|BL|1023287|100|Y|
10747.0|AF204E1BF4CA9BC4E040007F0100096E|1.0|BL|4624595|BL|1023287|100|Y|
10748.0|AF204E1BF4CB9BC4E040007F0100096E|1.0|BL|4624596|BL|1023287|100|Y|
10749.0|AF204E1BF4CC9BC4E040007F0100096E|1.0|BL|4624597|BL|1023287|100|Y|
10750.0|AF204E1BF4CD9BC4E040007F0100096E|1.0|BL|4624598|BL|1023287|100|Y|
10751.0|AF204E1BF4CE9BC4E040007F0100096E|1.0|BL|4624599|BL|1023287|100|Y|
10752.0|AF204E1BF4CF9BC4E040007F0100096E|1.0|BL|4624600|BL|1023287|100|Y|
10753.0|AF204E1BF4D09BC4E040007F0100096E|1.0|BL|4624601|BL|1023287|100|Y|
10754.0|AF204E1BF4D19BC4E040007F0100096E|1.0|BL|4624602|BL|1023287|100|Y|
10755.0|AF204E1BF4D29BC4E040007F0100096E|1.0|BL|4624603|BL|1023287|100|Y|
10756.0|AF204E1BF4D39BC4E040007F0100096E|1.0|BL|4624604|BL|1023287|100|Y|
10757.0|AF204E1BF4D49BC4E040007F0100096E|1.0|BL|4624605|BL|1023287|100|Y|
10758.0|AF204E1BF4D59BC4E040007F0100096E|1.0|BL|4624606|BL|1023287|100|Y|
10759.0|AF204E1BF4D69BC4E040007F0100096E|1.0|BL|4624607|BL|1023287|100|Y|
10760.0|AF204E1BF4D79BC4E040007F0100096E|1.0|BL|4624608|BL|1023287|100|Y|
10761.0|AF204E1BF4D89BC4E040007F0100096E|1.0|BL|4624609|BL|1023287|100|Y|
10762.0|AF204E1BF4D99BC4E040007F0100096E|1.0|BL|4624610|BL|1023287|100|Y|
10763.0|AF204E1BF4DA9BC4E040007F0100096E|1.0|BL|4624611|BL|1023287|100|Y|
10764.0|AF204E1BF4DB9BC4E040007F0100096E|1.0|BL|4624612|BL|1023287|100|Y|
10765.0|AF204E1BF4DC9BC4E040007F0100096E|1.0|BL|4624613|BL|1023287|100|Y|
10766.0|AF204E1BF4DD9BC4E040007F0100096E|1.0|BL|4624614|BL|1023287|100|Y|
10767.0|AF204E1BF4DE9BC4E040007F0100096E|1.0|BL|4624615|BL|1023287|100|Y|
10768.0|AF204E1BF4DF9BC4E040007F0100096E|1.0|BL|4624616|BL|1023287|100|Y|
10769.0|AF204E1BF4E09BC4E040007F0100096E|1.0|BL|4624617|BL|1023287|100|Y|
10770.0|AF204E1BF4E19BC4E040007F0100096E|1.0|BL|4624644|BL|1023287|100|Y|
10771.0|AF204E1BF4E29BC4E040007F0100096E|1.0|BL|4624645|BL|1023287|100|Y|
10772.0|AF204E1BF4E39BC4E040007F0100096E|1.0|BL|4624646|BL|1023287|100|Y|
10773.0|AF204E1BF4E49BC4E040007F0100096E|1.0|BL|4624647|BL|1023287|100|Y|
10774.0|AF204E1BF4E59BC4E040007F0100096E|1.0|BL|4624648|BL|1023287|100|Y|
10775.0|AF204E1BF4E69BC4E040007F0100096E|1.0|BL|4624649|BL|1023287|100|Y|
10776.0|AF204E1BF4E79BC4E040007F0100096E|1.0|BL|4624650|BL|1023287|100|Y|
10777.0|AF204E1BF4E89BC4E040007F0100096E|1.0|BL|4624651|BL|1023287|100|Y|
10778.0|AF204E1BF4E99BC4E040007F0100096E|1.0|BL|4624652|BL|1023287|100|Y|
10779.0|AF204E1BF4EA9BC4E040007F0100096E|1.0|BL|4624653|BL|1023287|100|Y|
10780.0|AF204E1BF4EB9BC4E040007F0100096E|1.0|BL|4624654|BL|1023287|100|Y|
10781.0|AF204E1BF4EC9BC4E040007F0100096E|1.0|BL|4624655|BL|1023287|100|Y|
10782.0|AF204E1BF4ED9BC4E040007F0100096E|1.0|BL|4624656|BL|1023287|100|Y|
10783.0|AF204E1BF4EE9BC4E040007F0100096E|1.0|BL|4624657|BL|1023287|100|Y|
10784.0|AF204E1BF4EF9BC4E040007F0100096E|1.0|BL|4624658|BL|1023287|100|Y|
10785.0|AF204E1BF4F09BC4E040007F0100096E|1.0|BL|4624659|BL|1023287|100|Y|
10786.0|AF204E1BF4F19BC4E040007F0100096E|1.0|BL|4624660|BL|1023287|100|Y|
10787.0|AF204E1BF4F29BC4E040007F0100096E|1.0|BL|4624661|BL|1023287|100|Y|
10788.0|AF204E1BF4F39BC4E040007F0100096E|1.0|BL|4624662|BL|1023287|100|Y|
10789.0|AF204E1BF4F49BC4E040007F0100096E|1.0|BL|4624663|BL|1023287|100|Y|
10790.0|AF204E1BF4F59BC4E040007F0100096E|1.0|BL|4624664|BL|1023287|100|Y|
10791.0|AF204E1BF4F69BC4E040007F0100096E|1.0|BL|4624665|BL|1023287|100|Y|
10792.0|AF204E1BF4F79BC4E040007F0100096E|1.0|BL|4624666|BL|1023287|100|Y|
10793.0|AF204E1BF4F89BC4E040007F0100096E|1.0|BL|4624667|BL|1023287|100|Y|
10794.0|AF204E1BF4F99BC4E040007F0100096E|1.0|BL|4624668|BL|1023287|100|Y|
10795.0|AF204E1BF4FA9BC4E040007F0100096E|1.0|BL|4624669|BL|1023287|100|Y|
10796.0|AF204E1BF4FB9BC4E040007F0100096E|1.0|BL|4624670|BL|1023287|100|Y|
10797.0|AF204E1BF4FC9BC4E040007F0100096E|1.0|BL|4624671|BL|1023287|100|Y|
10798.0|AF204E1BF4FD9BC4E040007F0100096E|1.0|BL|4624672|BL|1023287|100|Y|
10799.0|AF204E1BF4FE9BC4E040007F0100096E|1.0|BL|4624673|BL|1023287|100|Y|
10800.0|AF204E1BF4FF9BC4E040007F0100096E|1.0|BL|4624674|BL|1023287|100|Y|
10801.0|AF204E1BF5009BC4E040007F0100096E|1.0|BL|4624675|BL|1023287|100|Y|
10802.0|AF204E1BF5019BC4E040007F0100096E|1.0|BL|4624676|BL|1023287|100|Y|
10803.0|AF204E1BF5029BC4E040007F0100096E|1.0|BL|4624677|BL|1023287|100|Y|
10804.0|AF204E1BF5039BC4E040007F0100096E|1.0|BL|4624678|BL|1023287|100|Y|
10805.0|AF204E1BF5049BC4E040007F0100096E|1.0|BL|4624679|BL|1023287|100|Y|
10806.0|AF204E1BF5059BC4E040007F0100096E|1.0|BL|4624680|BL|1023287|100|Y|
10807.0|AF204E1BF5069BC4E040007F0100096E|1.0|BL|4624681|BL|1023287|100|Y|
10808.0|AF204E1BF5079BC4E040007F0100096E|1.0|BL|4624682|BL|1023287|100|Y|
10809.0|AF204E1BF5089BC4E040007F0100096E|1.0|BL|4624683|BL|1023287|100|Y|
10810.0|AF204E1BF5099BC4E040007F0100096E|1.0|BL|4624684|BL|1023287|100|Y|
10811.0|AF204E1BF50A9BC4E040007F0100096E|1.0|BL|4624685|BL|1023287|100|Y|
10812.0|AF204E1BF50B9BC4E040007F0100096E|1.0|BL|4624686|BL|1023287|100|Y|
10813.0|AF204E1BF50C9BC4E040007F0100096E|1.0|BL|4624687|BL|1023287|100|Y|
10814.0|AF204E1BF50D9BC4E040007F0100096E|1.0|BL|4624688|BL|1023287|100|Y|
10815.0|AF204E1BF50E9BC4E040007F0100096E|1.0|BL|4624689|BL|1023287|100|Y|
10816.0|AF204E1BF50F9BC4E040007F0100096E|1.0|BL|4624690|BL|1023287|100|Y|
10817.0|AF204E1BF5109BC4E040007F0100096E|1.0|BL|4624691|BL|1023287|100|Y|
10818.0|AF204E1BF5119BC4E040007F0100096E|1.0|BL|4624692|BL|1023287|100|Y|
