univ_fiscal_yr|fin_coa_cd|fin_obj_sub_type_cd|obj_id|ver_nbr|cptlztn_fobj_cd|accum_depr_fobj_cd|depr_exp_fobj_cd|row_actv_ind|
2010.0|UA|ES|F3F5D467-1B08-D48F-112E-F1F1BD7C3A00|2.0|8630|8930|5156|Y|
2010.0|UA|IF|0E48B22C-3FAE-B027-BDEE-B1D1B66CDCD1|2.0|8604|8904|5157|Y|
2010.0|UA|LA|D3053475-2477-D025-8CE9-60A3809153F9|2.0|8603|||Y|
2010.0|UA|LE|B5AECD71-71FF-39C8-F19B-C6D4AA388D3B|2.0|8608|8908|5158|Y|
2010.0|UA|LF|07B272E9-0966-9367-DB24-F49EEBE6B340|2.0|8614|8913|5159|Y|
2010.0|UA|LI|8478DC3A-348C-6636-BAAF-41C3258855D0|2.0|8613|8913|5159|Y|
2010.0|UA|LR|34DB3945-3332-195F-02E1-DA63E617CC47|2.0|8665|8965|5119|Y|
2010.0|UA|UC|1941C2FC-5D8C-BF34-566A-FE47CA41613B|2.0|8618|8933|5133|Y|
2010.0|UA|UF|D4B04995-6C6B-3C58-4ED2-770D0D4C603A|2.0|8619|8933|5133|Y|
2010.0|UA|UO|2DB88AE9-A541-4BD2-F3DC-FC16C3349998|2.0||||Y|
2011.0|BA|AM|CB5E365F-A9DD-89B1-8D90-9ED8B9821D07|2.0|8615|||Y|
2011.0|BA|BD|41C923FC-9667-2188-F4B6-2566A321578C|2.0|8601|8901|5112|Y|
2011.0|BA|BF|F45DC494-7CDA-EB4C-2214-05E3A0C2A6C8|2.0|8605|8905|5112|Y|
2011.0|BA|BI|D5323AE6-12A7-4B4A-F0F5-3F4271FCE456|2.0|8629|8929|5129|Y|
2011.0|BA|BR|F228BE9B-89AF-DE44-522A-805EF9A8D86E|2.0|8601|8907|5117|Y|
2011.0|BA|BY|50E2812D-85FC-72A7-1EAA-73915EE30152|2.0|8641|||Y|
2011.0|BA|C1|579F9954-B430-98CF-B4BB-8D430CB8484F|2.0|8627|8927|5127|Y|
2011.0|BA|C2|9B64CCBF-9F02-98CE-52ED-83C45B305EF6|2.0|8628|8928|5128|Y|
2011.0|BA|CF|B87E68B9-F002-1CB1-2726-944B4BEE8768|2.0|8611|8910|5115|Y|
2011.0|BA|CL|BB58FC83-8421-1C5D-6A23-DA4F830569AA|2.0|9603|||Y|
2011.0|BA|CM|0CE6100F-A252-605D-D598-086352900A94|2.0|8610|8910|5115|Y|
2011.0|BA|CO|C296B088-55C3-2487-83FA-30893F93A75B|2.0||||Y|
2011.0|BA|CP|DFCF5D5C-9605-09A2-C750-A1C361D6030E|2.0||||Y|
2011.0|BA|ES|DD5D45B9-996E-5B92-0989-4360E0ECD38B|2.0|8630|8930|5156|Y|
2011.0|BA|IF|54DE2D95-86C3-CC81-35D9-6AB8AD0292F7|2.0|8604|8904|5157|Y|
2011.0|BA|LA|4AEEE389-406B-BFE8-E256-ECFAD0CE75A7|2.0|8603|||Y|
2011.0|BA|LE|1BD5A7B9-A0E0-2456-3384-DE09A53025A9|2.0|8608|8908|5158|Y|
2011.0|BA|LF|AB11678F-92E8-C138-9713-2363B11D5810|2.0|8614|8913|5159|Y|
2011.0|BA|LI|2DBE9006-3190-D724-6EAA-AD6E8D66A67C|2.0|8613|8913|5159|Y|
2011.0|BA|LR|42B5C3FA-1188-6D26-6AB0-D0123BB96464|2.0|8665|8965|5119|Y|
2011.0|BA|NA|AE6DEADB-9ABE-D49B-264E-2956F8E71D9F|2.0|8610|8910|5115|Y|
2011.0|BA|UC|4ABDA215-912B-53E6-34FA-77583107D5E3|2.0|8618|8933|5133|Y|
2011.0|BA|UF|848FB6B8-1EB5-BC42-6F31-641F9CA32FA3|2.0|8619|8933|5133|Y|
2011.0|BA|UO|5956174E-391F-1E81-2B3E-9FAA7781A548|2.0||||Y|
2011.0|BL|AM|99CCF237-F6C9-5547-2A26-040574E4BC2E|2.0|8615|||Y|
2011.0|BL|BD|DCC3D209-4B24-B440-30A2-655738F0B4B1|2.0|8601|8901|5112|Y|
2011.0|BL|BF|60EAEAB6-0CDE-E5EE-69A1-F787EDB05B79|2.0|8605|8905|5112|Y|
2011.0|BL|BI|2D51C97D-4FAE-67B5-0217-69FFB1866BB7|2.0|8629|8929|5129|Y|
2011.0|BL|BR|3EBFF24B-BB49-3ACD-7BCA-7906D134F9D1|2.0|8601|8907|5117|Y|
2011.0|BL|BX|DEB8680D-4E14-E667-C7BC-074605FD6773|2.0|8640|8945|5117|Y|
2011.0|BL|BY|3EF79ED8-F797-4D74-A105-424362BEFF52|2.0|8641|||Y|
2011.0|BL|C1|5B67C092-2F0B-C790-21B0-614B9FBFAE64|2.0|8627|8927|5127|Y|
2011.0|BL|C2|9DA49455-0CAC-56A1-FEC8-FE9229CD5223|2.0|8628|8928|5128|Y|
2011.0|BL|CF|0FD4EE68-FB2C-D659-0AFC-7A062819683D|2.0|8611|8910|5115|Y|
2011.0|BL|CL|6931E022-8E2F-1904-EE4F-FA3715E3A9B2|2.0|9603|||Y|
2011.0|BL|CM|509F6BBE-38C1-ED60-0BED-3CC76C960D5D|2.0|8610|8910|5115|Y|
2011.0|BL|CO|3FF188A6-939F-A215-F34F-E8CEBEB98CCC|2.0||||Y|
2011.0|BL|CP|AB733543-DCAB-227B-B417-239176137D49|2.0||||Y|
2011.0|BL|ES|9D15ED61-7DAA-1B36-1C55-BC2DB7BCAE63|2.0|8630|8930|5156|Y|
2011.0|BL|IF|11B3FEA8-9FC0-C7BC-E1CF-5B17803E2CFF|2.0|8604|8904|5157|Y|
2011.0|BL|LA|92954D42-5353-958D-E03B-35F853E4FDAA|2.0|8603|||Y|
2011.0|BL|LE|C5725BF3-68E7-384C-D5BC-B442B27FFD62|2.0|8608|8908|5158|Y|
2011.0|BL|LF|D0AE026C-B02B-2A9E-50F2-AF07A29FBC3C|2.0|8614|8913|5159|Y|
2011.0|BL|LI|9F754BE7-A7E1-7EFA-0E3D-63CB696CD4C9|2.0|8613|8913|5159|Y|
2011.0|BL|LR|8BDBEFC0-6F23-3F55-6007-676BD86C40EF|2.0|8665|8965|5119|Y|
2011.0|BL|UC|CEEAD441-5815-31B6-5194-4C6865D3E8B9|2.0|8618|8933|5133|Y|
2011.0|BL|UF|8D2BFDA4-4019-E633-F914-7D2884659523|2.0|8619|8933|5133|Y|
2011.0|BL|UO|1A45D0F9-8EFF-6FC9-C48C-D5EC5A5DFD1A|2.0||||Y|
2011.0|EA|AM|0143EC22-ADD8-0EEC-F826-F511702AA0E4|2.0|8615|||Y|
2011.0|EA|BD|E68EABB6-AF4E-E6D7-94F8-F6118DCEF64A|2.0|8601|8901|5112|Y|
2011.0|EA|BF|0A85BD07-E71A-7FAE-E6A8-841A1C818C98|2.0|8605|8905|5112|Y|
2011.0|EA|BI|26299275-F5C6-3831-2E67-D758301DA0F7|2.0|8629|8929|5129|Y|
2011.0|EA|BR|B76FBB73-941F-3343-9C7B-18F4A6E603E5|2.0|8601|8907|5117|Y|
2011.0|EA|BX|31556DC7-7C3F-DA25-6393-390747A48E0C|2.0|8640|8945|5117|Y|
2011.0|EA|BY|F5C07CDC-CB44-BCD8-71F2-E2A929619040|2.0|8641|||Y|
2011.0|EA|C1|63FAB1A6-DEF2-6280-043C-5B3C3AC07F3F|2.0|8627|8927|5127|Y|
2011.0|EA|C2|00E1489C-4D91-5960-4499-001E067EFD77|2.0|8628|8928|5128|Y|
2011.0|EA|CF|A00A6A0D-262F-5461-6A26-C3129E263E69|2.0|8611|8910|5115|Y|
2011.0|EA|CL|F1CEBA7B-F09C-AFFE-D7DC-C5451EDB618A|2.0|9603|||Y|
2011.0|EA|CM|900459A7-9768-AEEF-9DCF-1F75BFECB04A|2.0|8610|8910|5115|Y|
2011.0|EA|CO|531B7BC1-5B9F-F015-E1E1-F0F4CCBAC231|2.0||||Y|
2011.0|EA|CP|8D8BF698-9C2D-19C1-DC61-4477A9A4B671|2.0||||Y|
2011.0|EA|ES|700A19C0-5BDD-4657-9101-CBBCBD7F1211|2.0|8630|8930|5156|Y|
2011.0|EA|IF|37782253-F5D0-57EE-1563-8F3F4E729CE7|2.0|8604|8904|5157|Y|
2011.0|EA|LA|C10ABD4C-57A6-0D7E-25CB-5821645F2CAB|2.0|8603|||Y|
2011.0|EA|LE|F3A8A8CB-BDBB-3EF0-D934-157F58697684|2.0|8608|8908|5158|Y|
2011.0|EA|LF|4F238C1A-086F-479B-A1E7-A29F8481B588|2.0|8614|8913|5159|Y|
2011.0|EA|LI|E4C803D2-254A-3981-7ACA-40DEE58EEA2F|2.0|8613|8913|5159|Y|
2011.0|EA|LR|8D9EE4E2-5B9C-C5AF-67C9-1958B5AFCB72|2.0|8665|8965|5119|Y|
2011.0|EA|UC|D31DD3E7-040F-B091-5ACB-E5A35553C2A1|2.0|8618|8933|5133|Y|
2011.0|EA|UF|6C6694CA-3EAF-B704-278A-34B8308EFDAE|2.0|8619|8933|5133|Y|
2011.0|EA|UO|A3FACD10-31C0-5011-31E8-36DE6FC1A550|2.0||||Y|
2011.0|FW|AM|7834128A-F115-5481-C119-3622367A8158|2.0|8615|||Y|
2011.0|FW|BD|16196236-290B-F47A-D614-E2C0A107AB59|2.0|8601|8901|5112|Y|
2011.0|FW|BF|91FC46B2-EE70-661A-D5A6-95A1562107B4|2.0|8605|8905|5112|Y|
2011.0|FW|BI|9FD5B9AE-5F39-FE40-F12B-CCD59589CE85|2.0|8629|8929|5129|Y|
2011.0|FW|C2|1E145AB8-9394-E472-3E6D-2459FC0BCD72|2.0|8628|8928|5128|Y|
2011.0|FW|CF|53359514-75E6-4817-3FD6-724003D038C8|2.0|8611|8910|5115|Y|
2011.0|FW|CL|729E3145-714E-658A-B4DB-8FF0D2F6F412|2.0|9603|||Y|
2011.0|FW|CM|1268A788-BB29-A7FA-55DA-472DADB97D8C|2.0|8610|8910|5115|Y|
2011.0|FW|CO|FE2919E1-D601-394B-58EE-7A9EC09B9AA7|2.0||||Y|
2011.0|FW|CP|5443CD61-0523-9E62-25DC-7F9700A69ABB|2.0||||Y|
2011.0|FW|ES|E65D6E7C-F7EE-2E19-2DD4-EBBFF0A64E62|2.0|8630|8930|5156|Y|
2011.0|FW|IF|EEB0120F-18E9-CD4A-BE6E-DCF5D0CC8830|2.0|8604|8904|5157|Y|
2011.0|FW|LA|D6CDF8A5-64A0-5A89-8286-D599F6145131|2.0|8603|||Y|
2011.0|FW|LE|4D1D571E-459D-4953-A7FA-CDA0BDF2A1D1|2.0|8608|8908|5158|Y|
2011.0|FW|LF|C30A59C7-92D1-7E2C-0B19-38DDEFCB1350|2.0|8614|8913|5159|Y|
2011.0|FW|LI|5016C9FD-C6E1-6A7C-F67B-291B9DD9CAEA|2.0|8613|8913|5159|Y|
2011.0|FW|LR|DF42BB24-52ED-8597-32CB-5694E28330B1|2.0|8665|8965|5119|Y|
2011.0|FW|UC|1461B205-15E5-370D-2564-BA788E64A3A4|2.0|8618|8933|5133|Y|
2011.0|FW|UF|BDA34BE1-4801-BB34-666E-3802F7BD5814|2.0|8619|8933|5133|Y|
2011.0|FW|UO|DC88C14A-D4CF-8E18-3729-D276FF441D25|2.0||||Y|
2011.0|HO|AM|0FD32D6B-CFD7-8CF6-A239-1A92DE78973C|2.0|8615|||Y|
2011.0|HO|BD|89B2AB17-DAC9-F772-3DDD-A572A428D233|2.0|8601|8901|5112|Y|
2011.0|HO|BF|ABB92AC4-9AF3-ACA5-6B33-AFEE38327448|2.0|8601|8901|5112|Y|
2011.0|HO|CF|73942BD7-DCE2-E2C0-095A-554859BB175E|2.0|8611|8910|5115|Y|
2011.0|HO|CL|8F22AEB7-3BE3-E0C2-D3F0-5256B7394607|2.0|9603|||Y|
2011.0|HO|CM|3D557016-113B-185C-0960-B20D4878645D|2.0|8610|8910|5115|Y|
2011.0|HO|CO|81A364F2-7C78-E278-87EC-677EECCE2974|2.0||||Y|
2011.0|HO|CP|258BA164-7867-C479-358A-56BEB074963E|2.0||||Y|
2011.0|HO|ES|B478A981-773B-5F7E-1095-48B63D87FAA8|2.0|8630|8930|5115|Y|
2011.0|HO|IF|75B580F8-D703-F7D0-5B07-D2C6D986CA75|2.0|8604|8904|5115|Y|
2011.0|HO|LA|D62B93CD-D50D-119A-FDB1-4D4BB6BDBD03|2.0|8603|||Y|
2011.0|HO|LE|5678491E-477D-9F81-1E2E-67682F2DEDB5|2.0|8608|8908|5115|Y|
2011.0|HO|LF|BE8CA81D-5BE2-8235-8920-4D7A70BA9BEB|2.0|8614|8913|5115|Y|
2011.0|HO|LI|3ABD476F-78F7-35F2-6DAE-B5909306B45C|2.0|8613|8913|5115|Y|
2011.0|HO|UC|23FC9918-DF6D-F42E-6A65-E82CC0511267|2.0|8618|8910|5115|Y|
2011.0|HO|UF|F9C70E3D-8928-4F13-DD77-4725E0049EAB|2.0|8619|8910|5115|Y|
2011.0|HO|UO|F0EE47DF-8EB1-1C50-54C1-46960F00C94E|2.0||||Y|
2011.0|IA|AM|C1F9B263-2835-B5DF-DFC3-07718D8D66E3|2.0|8615|||Y|
2011.0|IA|BD|F677491D-ED69-4309-70B8-B824850B9BA2|2.0|8601|8901|5112|Y|
2011.0|IA|BF|E2276CE7-4C05-0EF9-7682-6C367D351779|2.0|8605|8905|5112|Y|
2011.0|IA|BI|19DCEA4E-4260-9C12-9B4F-82291698EE66|2.0|8629|8929|5129|Y|
2011.0|IA|BR|E6A182BB-ABC9-0184-E6A6-C8D2E513AAA5|2.0|8601|8907|5117|Y|
2011.0|IA|BX|21C6C0D9-EDB4-37C9-0EDC-E4A9674D6EF6|2.0|8640|8945|5117|Y|
2011.0|IA|BY|562F8628-34A7-F0A4-29C4-C60B1C8A0E60|2.0|8641|||Y|
2011.0|IA|C1|29D485B2-A94B-90BB-189C-006E9CB5B5A6|2.0|8627|8927|5127|Y|
2011.0|IA|C2|0F7B1426-DF9F-C3EE-6AF1-1E6D896937C9|2.0|8628|8928|5128|Y|
2011.0|IA|CF|9F1E707D-42F5-C360-1858-DD3F5BAF382D|2.0|8611|8910|5115|Y|
2011.0|IA|CL|70394EB2-B3CA-20D1-7889-9900050648CF|2.0|9603|||Y|
2011.0|IA|CM|B8878C14-82D6-685B-EDD4-016F3DB9530E|2.0|8610|8910|5115|Y|
2011.0|IA|CO|5B42A163-BB31-6A39-2281-4268CA42C775|2.0||||Y|
2011.0|IA|CP|A533B831-5271-0BE5-8097-6F92AB8A91FA|2.0||||Y|
2011.0|IA|ES|AA8CF7A6-AA71-92B7-E038-54E42EF6E6B1|2.0|8630|8930|5156|Y|
2011.0|IA|IF|6AC3AA9E-7EDB-F8D5-14F7-0334DFFFF919|2.0|8604|8904|5157|Y|
2011.0|IA|LA|C4B8DFA8-CA72-6283-A1C8-82D3FA2B6A08|2.0|8603|||Y|
2011.0|IA|LE|BE4AEF17-DDC3-D927-89E0-E6220BD799D8|2.0|8608|8908|5158|Y|
2011.0|IA|LF|98148364-C6FF-7084-28A4-7CF4DAA33B16|2.0|8614|8913|5159|Y|
2011.0|IA|LI|E37B2110-1421-3564-418E-D433C6800506|2.0|8613|8913|5159|Y|
2011.0|IA|LR|4C82A8A5-77C9-B4BC-B0BB-0D6ADBCEA00F|2.0|8665|8965|5119|Y|
2011.0|IA|UC|DD3A580E-B1B6-3C3F-964A-55944B4A6D15|2.0|8618|8933|5133|Y|
2011.0|IA|UF|9614ADF4-F6D2-EB28-3ACE-546F4B5BC0DE|2.0|8619|8933|5133|Y|
2011.0|IA|UO|E6A3072F-DBCA-C780-BB88-1717CAF397E3|2.0||||Y|
2011.0|IN|AM|2DB0721A-46C5-3FCE-9EAF-711E66DF2520|2.0|8615|||Y|
2011.0|IN|BD|D1326544-FD21-7DA6-A12F-C554F37C9622|2.0|8601|8901|5112|Y|
2011.0|IN|BF|1B292EBA-338C-2E62-DD25-B52FD7708335|2.0|8605|8905|5112|Y|
2011.0|IN|BI|B999ADB5-28C4-A457-88B2-8FE3FA88E521|2.0|8629|8929|5129|Y|
2011.0|IN|BR|DEA557FC-4C62-E97B-1EB2-4521173A0911|2.0|8601|8907|5117|Y|
2011.0|IN|BX|410161DD-1B59-B4F6-0768-C8F6F75666C8|2.0|8640|8945|5117|Y|
2011.0|IN|BY|757FAFA0-838C-A723-BC60-EF8B29A88A87|2.0|8641|||Y|
2011.0|IN|C1|386D4769-BD59-2ECE-DE1F-2635D722DF0B|2.0|8627|8927|5127|Y|
2011.0|IN|C2|608F3594-041D-7FE0-AA75-1944A897562E|2.0|8628|8928|5128|Y|
2011.0|IN|CF|376560F9-AB83-B39F-1BA9-B443101EF04D|2.0|8611|8910|5115|Y|
2011.0|IN|CL|5B2EBF8A-B55C-FFE0-C890-7080DF1B3971|2.0|9603|||Y|
2011.0|IN|CM|B4631BFF-CC7A-936C-7FE8-4E0F117F6A64|2.0|8610|8910|5115|Y|
2011.0|IN|CO|0E992BED-D8DE-6370-8B43-0AC8AB90CD41|2.0||||Y|
2011.0|IN|CP|BF54F017-8B7C-0394-BBC9-97B6BACB2774|2.0||||Y|
2011.0|IN|ES|ACBAF526-F52B-45AE-9E25-7CD388DD8587|2.0|8630|8930|5156|Y|
2011.0|IN|IF|7A66FE18-299E-4BC0-296D-AE0D645D18B2|2.0|8604|8904|5157|Y|
2011.0|IN|LA|1D5BF2EA-8DE8-F6AB-26EE-E0AA9EE7C30F|2.0|8603|||Y|
2011.0|IN|LE|1D6957D5-A20E-0837-EC83-0D97235D5CD6|2.0|8608|8908|5158|Y|
2011.0|IN|LF|45001ECA-90DB-7EDF-199C-7F811A8FE6B9|2.0|8614|8913|5159|Y|
2011.0|IN|LI|841D1C4D-D5EC-B168-680B-1618DD11FAD1|2.0|8613|8913|5159|Y|
2011.0|IN|LR|A7A9D363-E996-D832-F5C2-46238DB1014D|2.0|8665|8965|5119|Y|
2011.0|IN|NA|74C0B576-03E8-6D98-81C3-BF5DCEDB6C54|2.0|8610|8910|5112|Y|
2011.0|IN|UC|B5F5D244-108D-AA62-4A1F-7289DE8131DB|2.0|8618|8933|5133|Y|
2011.0|IN|UF|0F18D346-E214-3E75-05B7-1CF7080BBC5D|2.0|8619|8933|5133|Y|
2011.0|IN|UO|64CFE800-B959-39B1-672B-A5B16DABFDC6|2.0||||Y|
2011.0|KO|AM|490EB7D1-68E1-5068-EAFF-F8A2168E3832|2.0|8615|||Y|
2011.0|KO|BD|89A7C681-B6D5-BBF5-CE45-1AA341D43462|2.0|8601|8901|5112|Y|
2011.0|KO|BF|3B7D73FD-FE7C-8593-A791-2D1F823E4FCA|2.0|8605|8905|5112|Y|
2011.0|KO|BI|490E7262-9C09-7043-B051-9B1158D185CB|2.0|8629|8929|5129|Y|
2011.0|KO|BR|3A3E6333-5025-8132-D00A-5FFC85C8233E|2.0|8601|8907|5117|Y|
2011.0|KO|BX|82CBE9A0-E3DC-D26E-659D-4BE60207805D|2.0|8640|8945|5117|Y|
2011.0|KO|BY|B018232A-FADD-EE88-7DDD-BC2157471DF3|2.0|8641|||Y|
2011.0|KO|C1|9F8602E4-FBDD-6794-14A7-743E162045CE|2.0|8627|8927|5127|Y|
2011.0|KO|C2|13BB1930-68F0-35DD-AF0C-8B6F2A0FB30F|2.0|8628|8928|5128|Y|
2011.0|KO|CF|E76555CE-C238-C5FC-FAE8-FCFC67876A32|2.0|8611|8910|5115|Y|
2011.0|KO|CL|75700685-F41D-5688-1A73-87D8AFC9D27C|2.0|9603|||Y|
2011.0|KO|CM|E01F9034-4D13-A90E-80F1-98DAE673698B|2.0|8610|8910|5115|Y|
2011.0|KO|CO|3CA24982-7A06-B43A-176B-9AA0896281D6|2.0||||Y|
2011.0|KO|CP|91648E7A-383C-29D5-1F18-738D991022C5|2.0||||Y|
2011.0|KO|ES|7925D7FA-D46D-1FFC-328F-E0EF7628FB25|2.0|8630|8930|5156|Y|
2011.0|KO|IF|80C2A963-F5BA-0D4E-1679-9EDC59658174|2.0|8604|8904|5157|Y|
2011.0|KO|LA|7DDE6056-544C-3149-EF79-43B526F74E39|2.0|8603|||Y|
2011.0|KO|LE|64DD3C8E-DDBE-7DD3-942B-10B5CF4D6103|2.0|8608|8908|5158|Y|
2011.0|KO|LF|E6274130-F0DB-60AC-860D-FA77CB9F16EA|2.0|8614|8913|5159|Y|
2011.0|KO|LI|99BA7A96-B78A-B499-0FAF-FE39D94AB1A4|2.0|8613|8913|5159|Y|
2011.0|KO|LR|288ACEA8-9C86-6C8D-A8CA-CD5D8A81ED75|2.0|8665|8965|5119|Y|
2011.0|KO|UC|3CA8995B-F2A4-3B04-2AED-1FEC161ED35F|2.0|8618|8933|5133|Y|
2011.0|KO|UF|A27AA47F-5AD5-2133-4128-B74AF18E1204|2.0|8619|8933|5133|Y|
2011.0|KO|UO|18AD87E0-65A8-3E55-99DC-CF4342FFD78F|2.0||||Y|
2011.0|NW|AM|CD1ADF29-EAAF-B3CB-C45A-3B587813B736|2.0|8615|||Y|
2011.0|NW|BD|82082189-E65F-8652-F165-5D8C49128910|2.0|8601|8901|5112|Y|
2011.0|NW|BF|ED3BE8E0-1DA5-56DA-01D3-CAE6F2DF3DB7|2.0|8605|8905|5112|Y|
2011.0|NW|BI|5A1A5B51-E455-8A4A-2E11-2947923B383F|2.0|8629|8929|5129|Y|
2011.0|NW|BR|12C2A175-1332-6FF4-C0E4-09F8591A2F11|2.0|8601|8907|5117|Y|
2011.0|NW|BX|133F96FA-512D-A6CA-C732-97C5CB3F4F98|2.0|8640|8945|5117|Y|
2011.0|NW|BY|771B1149-9FA6-5EC6-11AD-1F0C45D14D58|2.0|8641|||Y|
2011.0|NW|C1|12BA998A-C5CB-E5EE-D37B-BD42D97B71A1|2.0|8627|8927|5127|Y|
2011.0|NW|C2|1ED050E1-E1D1-6A41-3C9E-E250B69ADDF0|2.0|8628|8928|5128|Y|
2011.0|NW|CF|90234066-FF1F-6014-6751-E10ECEC3560F|2.0|8611|8910|5115|Y|
2011.0|NW|CL|281B45CD-4767-490D-C523-C245E518FE08|2.0|9603|||Y|
2011.0|NW|CM|BAEB4448-A203-51AE-7303-231C90419B6F|2.0|8610|8910|5115|Y|
2011.0|NW|CO|9329B6A0-D6DF-E993-FFF9-08AA7BE48DF3|2.0||||Y|
2011.0|NW|CP|57B7D902-72E8-DD60-4693-559E0901C6D8|2.0||||Y|
2011.0|NW|ES|4B2E616D-4ECE-F333-44C9-07E1C4C9FBA9|2.0|8630|8930|5156|Y|
2011.0|NW|IF|37B59247-D035-B180-9B35-8BABB2B7BB98|2.0|8604|8904|5157|Y|
2011.0|NW|LA|C9147D56-187C-3AAC-FD26-94324DBA78EF|2.0|8603|||Y|
2011.0|NW|LE|C20A2E5B-352C-1BB8-65A0-8841D64E77D3|2.0|8608|8908|5158|Y|
2011.0|NW|LF|6FF23B13-B0E5-EA22-D4E9-32B754500CB4|2.0|8614|8913|5159|Y|
2011.0|NW|LI|C056591D-FEBC-3D47-20D8-146291EF6AA2|2.0|8613|8913|5159|Y|
2011.0|NW|LR|42707146-69F6-ACF6-CCD6-D0099D0D259B|2.0|8665|8965|5119|Y|
2011.0|NW|UC|07C2C26A-5104-191A-BABE-6C8056C89089|2.0|8618|8933|5133|Y|
2011.0|NW|UF|26ED6036-7267-6DFB-6278-A97060888EDB|2.0|8619|8933|5133|Y|
2011.0|NW|UO|2BF295F6-345A-40E9-6775-8A569F9E7A9F|2.0||||Y|
2011.0|SB|AM|6A83A9A5-2238-F523-B7BE-6A7F1EC36EF1|2.0|8615|||Y|
2011.0|SB|BD|ECCB3C5D-9F98-7FB5-8843-673CC1B5334F|2.0|8601|8901|5112|Y|
2011.0|SB|BF|79D03114-465D-95D6-91AE-8F1A1F400854|2.0|8605|8905|5112|Y|
2011.0|SB|BI|699A6C6A-DB9D-F1D6-4000-F37D940E47F9|2.0|8629|8929|5129|Y|
2011.0|SB|BR|F86223AC-8575-7CFE-878B-CDAC66281CCE|2.0|8601|8907|5117|Y|
2011.0|SB|BX|58BA605A-B600-DDC4-488A-98F9B51D5B74|2.0|8640|8945|5117|Y|
2011.0|SB|BY|3849B6C3-FCB4-E48E-93DF-A89B10B4BF2C|2.0|8641|||Y|
2011.0|SB|C1|7ABA4911-CDB9-88FC-B77D-D61E0F2E4484|2.0|8627|8927|5127|Y|
2011.0|SB|C2|822C8499-8613-AAA9-154A-32D6CAD51CCD|2.0|8628|8928|5128|Y|
2011.0|SB|CF|6E855EF6-B22A-F540-41E6-516FF8A09FE7|2.0|8611|8910|5115|Y|
2011.0|SB|CL|F5D3431F-ADC4-B7A3-80D1-70591A7E4889|2.0|9603|||Y|
2011.0|SB|CM|3147B765-8457-4F3D-F8DF-60735163FEE2|2.0|8610|8910|5115|Y|
2011.0|SB|CO|F40FDBFE-6E30-C409-567D-E7772E4AA61E|2.0||||Y|
2011.0|SB|CP|5278A3C8-C91D-0257-3E79-A47200CEAFA8|2.0||||Y|
2011.0|SB|ES|BA9717B1-8FCE-4F0E-59B0-E13BC3AF17A7|2.0|8630|8930|5156|Y|
2011.0|SB|IF|3EAFB9E0-99E8-CBB8-E1E7-BB8875C897F6|2.0|8604|8904|5157|Y|
2011.0|SB|LA|94D8331E-D051-C3E7-5050-BEDFE546AACA|2.0|8603|||Y|
2011.0|SB|LE|EE59B53E-2F27-F5C7-771A-82258CA92D5B|2.0|8608|8908|5158|Y|
2011.0|SB|LF|3430B2E8-6681-58D0-6CDC-FFD62CA9030C|2.0|8614|8913|5159|Y|
2011.0|SB|LI|AF00C786-D750-22E1-71C6-EFEF837D11B3|2.0|8613|8913|5159|Y|
2011.0|SB|LR|2FA16D50-CF19-C42D-BB62-04F070E3119C|2.0|8665|8965|5119|Y|
2011.0|SB|UC|B9C4BA2D-0F8C-9E5F-7BB1-D2D0946D709E|2.0|8618|8933|5133|Y|
2011.0|SB|UF|212C68A2-A04A-A98D-1E5B-F2417FEBEFE5|2.0|8619|8933|5133|Y|
2011.0|SB|UO|5945B64B-4E1B-E5DA-4CA2-D9B991000556|2.0||||Y|
2011.0|SE|AM|AB6167FE-E0BB-A188-799B-9E5A111EBD01|2.0|8615|||Y|
2011.0|SE|BD|9D15608B-A6AF-3D83-1482-64618CE0C422|2.0|8601|8901|5112|Y|
2011.0|SE|BF|70A7D437-2F05-E093-F31A-D6197B9C68CC|2.0|8605|8905|5112|Y|
2011.0|SE|BI|FF530EF5-7920-7674-1AD5-A3FDB1612E78|2.0|8629|8929|5129|Y|
2011.0|SE|BR|2F9AD78C-3E7E-B2A7-50EA-2FFA4C1BD851|2.0|8601|8907|5117|Y|
2011.0|SE|BX|398ACC4D-317C-E05C-9C6E-845FB659AB72|2.0|8640|8945|5117|Y|
2011.0|SE|BY|8DE81B2E-91FA-D51A-929C-A220C18E95A2|2.0|8641|||Y|
2011.0|SE|C1|4A3131D8-6125-5C51-F799-48B141821D05|2.0|8627|8927|5127|Y|
2011.0|SE|C2|15F189EA-741E-C1AD-89EE-C016457B0033|2.0|8628|8928|5128|Y|
2011.0|SE|CF|2B77F27C-54E8-E785-DAB0-0296967930E8|2.0|8611|8910|5115|Y|
2011.0|SE|CL|1C7EE44D-E484-6CED-5E3D-1B1753CDFE27|2.0|9603|||Y|
2011.0|SE|CM|0E64AFAC-DBB4-8B72-2A60-F69A2BACD9E9|2.0|8610|8910|5115|Y|
2011.0|SE|CO|B586C318-FBCB-0454-5941-528A124CAF1F|2.0||||Y|
2011.0|SE|CP|45DE8DC0-E5DB-372A-CAE2-2915678761BD|2.0||||Y|
2011.0|SE|ES|F4916A47-B8DE-EF2F-6E18-AC7CF84B7ECD|2.0|8630|8930|5156|Y|
2011.0|SE|IF|F1B06F9D-EA36-139E-01E1-7A83761322CF|2.0|8604|8904|5157|Y|
