entity_id|obj_id|ver_nbr|actv_ind|last_updt_dt|
KFS3569|KFS3569|1.0|Y|20121207232951|
KFS3570|KFS3570|1.0|Y|20121207232951|
KFS3571|KFS3571|1.0|Y|20121207232951|
KFS3572|KFS3572|1.0|Y|20121207232951|
KFS3573|KFS3573|1.0|Y|20121207232951|
KFS3574|KFS3574|1.0|Y|20121207232951|
KFS3575|KFS3575|1.0|Y|20121207232951|
KFS3576|KFS3576|1.0|Y|20121207232951|
KFS3577|KFS3577|1.0|Y|20121207232951|
KFS3578|KFS3578|1.0|Y|20121207232951|
KFS3579|KFS3579|1.0|Y|20121207232951|
KFS3580|KFS3580|1.0|Y|20121207232951|
KFS3581|KFS3581|1.0|Y|20121207232951|
KFS3582|KFS3582|1.0|Y|20121207232951|
KFS3583|KFS3583|1.0|Y|20121207232951|
KFS3584|KFS3584|1.0|Y|20121207232951|
KFS3585|KFS3585|1.0|Y|20121207232951|
KFS3586|KFS3586|1.0|Y|20121207232951|
KFS3587|KFS3587|1.0|Y|20121207232951|
KFS3588|KFS3588|1.0|Y|20121207232951|
KFS3589|KFS3589|1.0|Y|20121207232951|
KFS3590|KFS3590|1.0|Y|20121207232951|
KFS3591|KFS3591|1.0|Y|20121207232951|
KFS3592|KFS3592|1.0|Y|20121207232951|
KFS3593|KFS3593|1.0|Y|20121207232951|
KFS3594|KFS3594|1.0|Y|20121207232951|
KFS3595|KFS3595|1.0|Y|20121207232951|
KFS3596|KFS3596|1.0|Y|20121207232951|
KFS3597|KFS3597|1.0|Y|20121207232951|
KFS3598|KFS3598|1.0|Y|20121207232951|
KFS3599|KFS3599|1.0|Y|20121207232951|
KFS3600|KFS3600|1.0|Y|20121207232951|
KFS3601|KFS3601|1.0|Y|20121207232951|
KFS3602|KFS3602|1.0|Y|20121207232951|
KFS3603|KFS3603|1.0|Y|20121207232951|
KFS3604|KFS3604|1.0|Y|20121207232951|
KFS3605|KFS3605|1.0|Y|20121207232951|
KFS3606|KFS3606|1.0|Y|20121207232951|
KFS3607|KFS3607|1.0|Y|20121207232951|
KFS3608|KFS3608|1.0|Y|20121207232951|
KFS3609|KFS3609|1.0|Y|20121207232951|
KFS3610|KFS3610|1.0|Y|20121207232951|
KFS3611|KFS3611|1.0|Y|20121207232951|
KFS3612|KFS3612|1.0|Y|20121207232951|
KFS3613|KFS3613|1.0|Y|20121207232951|
KFS3614|KFS3614|1.0|Y|20121207232951|
KFS3615|KFS3615|1.0|Y|20121207232951|
KFS3616|KFS3616|1.0|Y|20121207232951|
KFS3617|KFS3617|1.0|Y|20121207232951|
KFS3618|KFS3618|1.0|Y|20121207232951|
KFS3619|KFS3619|1.0|Y|20121207232951|
KFS3620|KFS3620|1.0|Y|20121207232951|
KFS3621|KFS3621|1.0|Y|20121207232951|
KFS3622|KFS3622|1.0|Y|20121207232951|
KFS3623|KFS3623|1.0|Y|20121207232951|
KFS3624|KFS3624|1.0|Y|20121207232951|
KFS3625|KFS3625|1.0|Y|20121207232951|
KFS3626|KFS3626|1.0|Y|20121207232951|
KFS3627|KFS3627|1.0|Y|20121207232951|
KFS3628|KFS3628|1.0|Y|20121207232951|
KFS3629|KFS3629|1.0|Y|20121207232951|
KFS3630|KFS3630|1.0|Y|20121207232951|
KFS3631|KFS3631|1.0|Y|20121207232951|
KFS3632|KFS3632|1.0|Y|20121207232951|
KFS3633|KFS3633|1.0|Y|20121207232951|
KFS3634|KFS3634|1.0|Y|20121207232951|
KFS3635|KFS3635|1.0|Y|20121207232951|
KFS3636|KFS3636|1.0|Y|20121207232951|
KFS3637|KFS3637|1.0|Y|20121207232951|
KFS3638|KFS3638|1.0|Y|20121207232951|
KFS3639|KFS3639|1.0|Y|20121207232951|
KFS3640|KFS3640|1.0|Y|20121207232951|
KFS3641|KFS3641|1.0|Y|20121207232951|
KFS3642|KFS3642|1.0|Y|20121207232951|
KFS3643|KFS3643|1.0|Y|20121207232951|
KFS3644|KFS3644|1.0|Y|20121207232951|
KFS3645|KFS3645|1.0|Y|20121207232951|
KFS3646|KFS3646|1.0|Y|20121207232951|
KFS3647|KFS3647|1.0|Y|20121207232951|
KFS3648|KFS3648|1.0|Y|20121207232951|
KFS3649|KFS3649|1.0|Y|20121207232951|
KFS3650|KFS3650|1.0|Y|20121207232951|
KFS3651|KFS3651|1.0|Y|20121207232951|
KFS3652|KFS3652|1.0|Y|20121207232951|
KFS3653|KFS3653|1.0|Y|20121207232951|
KFS3654|KFS3654|1.0|Y|20121207232951|
KFS3655|KFS3655|1.0|Y|20121207232951|
KFS3656|KFS3656|1.0|Y|20121207232951|
KFS3657|KFS3657|1.0|Y|20121207232951|
KFS3658|KFS3658|1.0|Y|20121207232951|
KFS3659|KFS3659|1.0|Y|20121207232951|
KFS3660|KFS3660|1.0|Y|20121207232951|
KFS3661|KFS3661|1.0|Y|20121207232951|
KFS3662|KFS3662|1.0|Y|20121207232951|
KFS3663|KFS3663|1.0|Y|20121207232951|
KFS3664|KFS3664|1.0|Y|20121207232951|
KFS3665|KFS3665|1.0|Y|20121207232951|
KFS3666|KFS3666|1.0|Y|20121207232951|
KFS3667|KFS3667|1.0|Y|20121207232951|
KFS3668|KFS3668|1.0|Y|20121207232951|
KFS3669|KFS3669|1.0|Y|20121207232951|
KFS3670|KFS3670|1.0|Y|20121207232951|
KFS3671|KFS3671|1.0|Y|20121207232951|
KFS3672|KFS3672|1.0|Y|20121207232951|
KFS3673|KFS3673|1.0|Y|20121207232951|
KFS3674|KFS3674|1.0|Y|20121207232951|
KFS3675|KFS3675|1.0|Y|20121207232951|
KFS3676|KFS3676|1.0|Y|20121207232951|
KFS3677|KFS3677|1.0|Y|20121207232951|
KFS3678|KFS3678|1.0|Y|20121207232951|
KFS3679|KFS3679|1.0|Y|20121207232951|
KFS3680|KFS3680|1.0|Y|20121207232951|
KFS3681|KFS3681|1.0|Y|20121207232951|
KFS3682|KFS3682|1.0|Y|20121207232951|
KFS3683|KFS3683|1.0|Y|20121207232951|
KFS3684|KFS3684|1.0|Y|20121207232951|
KFS3685|KFS3685|1.0|Y|20121207232951|
KFS3686|KFS3686|1.0|Y|20121207232951|
KFS3687|KFS3687|1.0|Y|20121207232951|
KFS3688|KFS3688|1.0|Y|20121207232951|
KFS3689|KFS3689|1.0|Y|20121207232951|
KFS3690|KFS3690|1.0|Y|20121207232951|
KFS3691|KFS3691|1.0|Y|20121207232951|
KFS3692|KFS3692|1.0|Y|20121207232951|
KFS3693|KFS3693|1.0|Y|20121207232951|
KFS3694|KFS3694|1.0|Y|20121207232951|
KFS3695|KFS3695|1.0|Y|20121207232951|
KFS3696|KFS3696|1.0|Y|20121207232951|
KFS3697|KFS3697|1.0|Y|20121207232951|
KFS3698|KFS3698|1.0|Y|20121207232951|
KFS3699|KFS3699|1.0|Y|20121207232951|
KFS3700|KFS3700|1.0|Y|20121207232951|
KFS3701|KFS3701|1.0|Y|20121207232951|
KFS3702|KFS3702|1.0|Y|20121207232951|
KFS3703|KFS3703|1.0|Y|20121207232951|
KFS3704|KFS3704|1.0|Y|20121207232951|
KFS3705|KFS3705|1.0|Y|20121207232951|
KFS3706|KFS3706|1.0|Y|20121207232951|
KFS3707|KFS3707|1.0|Y|20121207232951|
KFS3708|KFS3708|1.0|Y|20121207232951|
KFS3709|KFS3709|1.0|Y|20121207232951|
KFS3710|KFS3710|1.0|Y|20121207232951|
KFS3711|KFS3711|1.0|Y|20121207232951|
KFS3712|KFS3712|1.0|Y|20121207232951|
KFS3713|KFS3713|1.0|Y|20121207232951|
KFS3714|KFS3714|1.0|Y|20121207232951|
KFS3715|KFS3715|1.0|Y|20121207232951|
KFS3716|KFS3716|1.0|Y|20121207232951|
KFS3717|KFS3717|1.0|Y|20121207232951|
KFS3718|KFS3718|1.0|Y|20121207232951|
KFS3719|KFS3719|1.0|Y|20121207232951|
KFS3720|KFS3720|1.0|Y|20121207232951|
KFS3721|KFS3721|1.0|Y|20121207232951|
KFS3722|KFS3722|1.0|Y|20121207232951|
KFS3723|KFS3723|1.0|Y|20121207232951|
KFS3724|KFS3724|1.0|Y|20121207232951|
KFS3725|KFS3725|1.0|Y|20121207232951|
KFS3726|KFS3726|1.0|Y|20121207232951|
KFS3727|KFS3727|1.0|Y|20121207232951|
KFS3728|KFS3728|1.0|Y|20121207232951|
KFS3729|KFS3729|1.0|Y|20121207232951|
KFS3730|KFS3730|1.0|Y|20121207232951|
KFS3731|KFS3731|1.0|Y|20121207232951|
KFS3732|KFS3732|1.0|Y|20121207232951|
KFS3733|KFS3733|1.0|Y|20121207232951|
KFS3734|KFS3734|1.0|Y|20121207232951|
KFS3735|KFS3735|1.0|Y|20121207232951|
KFS3736|KFS3736|1.0|Y|20121207232951|
KFS3737|KFS3737|1.0|Y|20121207232951|
KFS3738|KFS3738|1.0|Y|20121207232951|
KFS3739|KFS3739|1.0|Y|20121207232951|
KFS3740|KFS3740|1.0|Y|20121207232951|
KFS3741|KFS3741|1.0|Y|20121207232951|
KFS3742|KFS3742|1.0|Y|20121207232951|
KFS3743|KFS3743|1.0|Y|20121207232951|
KFS3744|KFS3744|1.0|Y|20121207232951|
KFS3745|KFS3745|1.0|Y|20121207232951|
KFS3746|KFS3746|1.0|Y|20121207232951|
KFS3747|KFS3747|1.0|Y|20121207232951|
KFS3748|KFS3748|1.0|Y|20121207232951|
KFS3749|KFS3749|1.0|Y|20121207232951|
KFS3750|KFS3750|1.0|Y|20121207232951|
KFS3751|KFS3751|1.0|Y|20121207232951|
KFS3752|KFS3752|1.0|Y|20121207232951|
KFS3753|KFS3753|1.0|Y|20121207232951|
KFS3754|KFS3754|1.0|Y|20121207232951|
KFS3755|KFS3755|1.0|Y|20121207232951|
KFS3756|KFS3756|1.0|Y|20121207232951|
KFS3757|KFS3757|1.0|Y|20121207232951|
KFS3758|KFS3758|1.0|Y|20121207232951|
KFS3759|KFS3759|1.0|Y|20121207232951|
KFS3760|KFS3760|1.0|Y|20121207232951|
KFS3761|KFS3761|1.0|Y|20121207232951|
KFS3762|KFS3762|1.0|Y|20121207232951|
KFS3763|KFS3763|1.0|Y|20121207232951|
KFS3764|KFS3764|1.0|Y|20121207232951|
KFS3765|KFS3765|1.0|Y|20121207232951|
KFS3766|KFS3766|1.0|Y|20121207232951|
KFS3767|KFS3767|1.0|Y|20121207232951|
KFS3768|KFS3768|1.0|Y|20121207232951|
KFS3769|KFS3769|1.0|Y|20121207232951|
KFS3770|KFS3770|1.0|Y|20121207232951|
KFS3771|KFS3771|1.0|Y|20121207232951|
KFS3772|KFS3772|1.0|Y|20121207232951|
KFS3773|KFS3773|1.0|Y|20121207232951|
KFS3774|KFS3774|1.0|Y|20121207232951|
KFS3775|KFS3775|1.0|Y|20121207232951|
KFS3776|KFS3776|1.0|Y|20121207232951|
KFS3777|KFS3777|1.0|Y|20121207232951|
KFS3778|KFS3778|1.0|Y|20121207232951|
KFS3779|KFS3779|1.0|Y|20121207232951|
KFS3780|KFS3780|1.0|Y|20121207232951|
KFS3781|KFS3781|1.0|Y|20121207232951|
KFS3782|KFS3782|1.0|Y|20121207232951|
KFS3783|KFS3783|1.0|Y|20121207232951|
KFS3784|KFS3784|1.0|Y|20121207232951|
KFS3785|KFS3785|1.0|Y|20121207232951|
KFS3786|KFS3786|1.0|Y|20121207232951|
KFS3787|KFS3787|1.0|Y|20121207232951|
KFS3788|KFS3788|1.0|Y|20121207232951|
KFS3789|KFS3789|1.0|Y|20121207232951|
KFS3790|KFS3790|1.0|Y|20121207232951|
KFS3791|KFS3791|1.0|Y|20121207232951|
KFS3792|KFS3792|1.0|Y|20121207232951|
KFS3793|KFS3793|1.0|Y|20121207232951|
KFS3794|KFS3794|1.0|Y|20121207232951|
KFS3795|KFS3795|1.0|Y|20121207232951|
KFS3796|KFS3796|1.0|Y|20121207232951|
KFS3797|KFS3797|1.0|Y|20121207232951|
KFS3798|KFS3798|1.0|Y|20121207232951|
KFS3799|KFS3799|1.0|Y|20121207232952|
KFS3800|KFS3800|1.0|Y|20121207232952|
KFS3801|KFS3801|1.0|Y|20121207232952|
KFS3802|KFS3802|1.0|Y|20121207232952|
KFS3803|KFS3803|1.0|Y|20121207232952|
KFS3804|KFS3804|1.0|Y|20121207232952|
KFS3805|KFS3805|1.0|Y|20121207232952|
KFS3806|KFS3806|1.0|Y|20121207232952|
KFS3807|KFS3807|1.0|Y|20121207232952|
KFS3808|KFS3808|1.0|Y|20121207232952|
KFS3809|KFS3809|1.0|Y|20121207232952|
KFS3810|KFS3810|1.0|Y|20121207232952|
KFS3811|KFS3811|1.0|Y|20121207232952|
KFS3812|KFS3812|1.0|Y|20121207232952|
KFS3813|KFS3813|1.0|Y|20121207232952|
KFS3814|KFS3814|1.0|Y|20121207232952|
KFS3815|KFS3815|1.0|Y|20121207232952|
KFS3816|KFS3816|1.0|Y|20121207232952|
KFS3817|KFS3817|1.0|Y|20121207232952|
KFS3818|KFS3818|1.0|Y|20121207232952|
KFS3819|KFS3819|1.0|Y|20121207232952|
KFS3820|KFS3820|1.0|Y|20121207232952|
KFS3821|KFS3821|1.0|Y|20121207232952|
KFS3822|KFS3822|1.0|Y|20121207232952|
KFS3823|KFS3823|1.0|Y|20121207232952|
KFS3824|KFS3824|1.0|Y|20121207232952|
KFS3825|KFS3825|1.0|Y|20121207232952|
KFS3826|KFS3826|1.0|Y|20121207232952|
KFS3827|KFS3827|1.0|Y|20121207232952|
KFS3828|KFS3828|1.0|Y|20121207232952|
KFS3829|KFS3829|1.0|Y|20121207232952|
KFS3830|KFS3830|1.0|Y|20121207232952|
KFS3831|KFS3831|1.0|Y|20121207232952|
KFS3832|KFS3832|1.0|Y|20121207232952|
KFS3833|KFS3833|1.0|Y|20121207232952|
KFS3834|KFS3834|1.0|Y|20121207232952|
KFS3835|KFS3835|1.0|Y|20121207232952|
KFS3836|KFS3836|1.0|Y|20121207232952|
KFS3837|KFS3837|1.0|Y|20121207232952|
KFS3838|KFS3838|1.0|Y|20121207232952|
KFS3839|KFS3839|1.0|Y|20121207232952|
KFS3840|KFS3840|1.0|Y|20121207232952|
KFS3841|KFS3841|1.0|Y|20121207232952|
KFS3842|KFS3842|1.0|Y|20121207232952|
KFS3843|KFS3843|1.0|Y|20121207232952|
KFS3844|KFS3844|1.0|Y|20121207232952|
KFS3845|KFS3845|1.0|Y|20121207232952|
KFS3846|KFS3846|1.0|Y|20121207232952|
KFS3847|KFS3847|1.0|Y|20121207232952|
KFS3848|KFS3848|1.0|Y|20121207232952|
KFS3849|KFS3849|1.0|Y|20121207232952|
KFS3850|KFS3850|1.0|Y|20121207232952|
KFS3851|KFS3851|1.0|Y|20121207232952|
KFS3852|KFS3852|1.0|Y|20121207232952|
KFS3853|KFS3853|1.0|Y|20121207232952|
KFS3854|KFS3854|1.0|Y|20121207232952|
KFS3855|KFS3855|1.0|Y|20121207232952|
KFS3856|KFS3856|1.0|Y|20121207232952|
KFS3857|KFS3857|1.0|Y|20121207232952|
KFS3858|KFS3858|1.0|Y|20121207232952|
KFS3859|KFS3859|1.0|Y|20121207232952|
KFS3860|KFS3860|1.0|Y|20121207232952|
KFS3861|KFS3861|1.0|Y|20121207232952|
KFS3862|KFS3862|1.0|Y|20121207232952|
KFS3863|KFS3863|1.0|Y|20121207232952|
KFS3864|KFS3864|1.0|Y|20121207232952|
KFS3865|KFS3865|1.0|Y|20121207232952|
KFS3866|KFS3866|1.0|Y|20121207232952|
KFS3867|KFS3867|1.0|Y|20121207232952|
KFS3868|KFS3868|1.0|Y|20121207232952|
KFS3869|KFS3869|1.0|Y|20121207232952|
KFS3870|KFS3870|1.0|Y|20121207232952|
KFS3871|KFS3871|1.0|Y|20121207232952|
KFS3872|KFS3872|1.0|Y|20121207232952|
KFS3873|KFS3873|1.0|Y|20121207232952|
KFS3874|KFS3874|1.0|Y|20121207232952|
KFS3875|KFS3875|1.0|Y|20121207232952|
KFS3876|KFS3876|1.0|Y|20121207232952|
KFS3877|KFS3877|1.0|Y|20121207232952|
KFS3878|KFS3878|1.0|Y|20121207232952|
KFS3879|KFS3879|1.0|Y|20121207232952|
KFS3880|KFS3880|1.0|Y|20121207232952|
KFS3881|KFS3881|1.0|Y|20121207232952|
KFS3882|KFS3882|1.0|Y|20121207232952|
KFS3883|KFS3883|1.0|Y|20121207232952|
KFS3884|KFS3884|1.0|Y|20121207232952|
KFS3885|KFS3885|1.0|Y|20121207232952|
KFS3886|KFS3886|1.0|Y|20121207232952|
KFS3887|KFS3887|1.0|Y|20121207232952|
KFS3888|KFS3888|1.0|Y|20121207232952|
KFS3889|KFS3889|1.0|Y|20121207232952|
KFS3890|KFS3890|1.0|Y|20121207232952|
KFS3891|KFS3891|1.0|Y|20121207232952|
KFS3892|KFS3892|1.0|Y|20121207232952|
KFS3893|KFS3893|1.0|Y|20121207232952|
KFS3894|KFS3894|1.0|Y|20121207232952|
KFS3895|KFS3895|1.0|Y|20121207232952|
KFS3896|KFS3896|1.0|Y|20121207232952|
KFS3897|KFS3897|1.0|Y|20121207232952|
KFS3898|KFS3898|1.0|Y|20121207232952|
KFS3899|KFS3899|1.0|Y|20121207232952|
KFS3900|KFS3900|1.0|Y|20121207232952|
KFS3901|KFS3901|1.0|Y|20121207232952|
KFS3902|KFS3902|1.0|Y|20121207232952|
KFS3903|KFS3903|1.0|Y|20121207232952|
KFS3904|KFS3904|1.0|Y|20121207232952|
KFS3905|KFS3905|1.0|Y|20121207232952|
KFS3906|KFS3906|1.0|Y|20121207232952|
KFS3907|KFS3907|1.0|Y|20121207232952|
KFS3908|KFS3908|1.0|Y|20121207232952|
KFS3909|KFS3909|1.0|Y|20121207232952|
KFS3910|KFS3910|1.0|Y|20121207232952|
KFS3911|KFS3911|1.0|Y|20121207232952|
KFS3912|KFS3912|1.0|Y|20121207232952|
KFS3913|KFS3913|1.0|Y|20121207232952|
KFS3914|KFS3914|1.0|Y|20121207232952|
KFS3915|KFS3915|1.0|Y|20121207232952|
KFS3916|KFS3916|1.0|Y|20121207232952|
KFS3917|KFS3917|1.0|Y|20121207232952|
KFS3918|KFS3918|1.0|Y|20121207232952|
KFS3919|KFS3919|1.0|Y|20121207232952|
KFS3920|KFS3920|1.0|Y|20121207232952|
KFS3921|KFS3921|1.0|Y|20121207232952|
KFS3922|KFS3922|1.0|Y|20121207232952|
KFS3923|KFS3923|1.0|Y|20121207232952|
KFS3924|KFS3924|1.0|Y|20121207232952|
KFS3925|KFS3925|1.0|Y|20121207232952|
KFS3926|KFS3926|1.0|Y|20121207232952|
KFS3927|KFS3927|1.0|Y|20121207232952|
KFS3928|KFS3928|1.0|Y|20121207232952|
KFS3929|KFS3929|1.0|Y|20121207232952|
KFS3930|KFS3930|1.0|Y|20121207232952|
KFS3931|KFS3931|1.0|Y|20121207232952|
KFS3932|KFS3932|1.0|Y|20121207232952|
KFS3933|KFS3933|1.0|Y|20121207232952|
KFS3934|KFS3934|1.0|Y|20121207232952|
KFS3935|KFS3935|1.0|Y|20121207232952|
KFS3936|KFS3936|1.0|Y|20121207232952|
KFS3937|KFS3937|1.0|Y|20121207232952|
KFS3938|KFS3938|1.0|Y|20121207232952|
KFS3939|KFS3939|1.0|Y|20121207232952|
KFS3940|KFS3940|1.0|Y|20121207232952|
KFS3941|KFS3941|1.0|Y|20121207232952|
KFS3942|KFS3942|1.0|Y|20121207232952|
KFS3943|KFS3943|1.0|Y|20121207232952|
KFS3944|KFS3944|1.0|Y|20121207232952|
KFS3945|KFS3945|1.0|Y|20121207232952|
KFS3946|KFS3946|1.0|Y|20121207232952|
KFS3947|KFS3947|1.0|Y|20121207232952|
KFS3948|KFS3948|1.0|Y|20121207232952|
KFS3949|KFS3949|1.0|Y|20121207232952|
KFS3950|KFS3950|1.0|Y|20121207232952|
KFS3951|KFS3951|1.0|Y|20121207232952|
KFS3952|KFS3952|1.0|Y|20121207232952|
KFS3953|KFS3953|1.0|Y|20121207232952|
KFS3954|KFS3954|1.0|Y|20121207232952|
KFS3955|KFS3955|1.0|Y|20121207232952|
KFS3956|KFS3956|1.0|Y|20121207232952|
KFS3957|KFS3957|1.0|Y|20121207232952|
KFS3958|KFS3958|1.0|Y|20121207232952|
KFS3959|KFS3959|1.0|Y|20121207232952|
KFS3960|KFS3960|1.0|Y|20121207232952|
KFS3961|KFS3961|1.0|Y|20121207232952|
KFS3962|KFS3962|1.0|Y|20121207232952|
KFS3963|KFS3963|1.0|Y|20121207232952|
KFS3964|KFS3964|1.0|Y|20121207232952|
KFS3965|KFS3965|1.0|Y|20121207232952|
KFS3966|KFS3966|1.0|Y|20121207232952|
KFS3967|KFS3967|1.0|Y|20121207232952|
KFS3968|KFS3968|1.0|Y|20121207232952|
KFS3969|KFS3969|1.0|Y|20121207232952|
KFS3970|KFS3970|1.0|Y|20121207232952|
KFS3971|KFS3971|1.0|Y|20121207232952|
KFS3972|KFS3972|1.0|Y|20121207232952|
KFS3973|KFS3973|1.0|Y|20121207232952|
KFS3974|KFS3974|1.0|Y|20121207232952|
KFS3975|KFS3975|1.0|Y|20121207232952|
KFS3976|KFS3976|1.0|Y|20121207232952|
KFS3977|KFS3977|1.0|Y|20121207232952|
KFS3978|KFS3978|1.0|Y|20121207232952|
KFS3979|KFS3979|1.0|Y|20121207232952|
KFS3980|KFS3980|1.0|Y|20121207232952|
KFS3981|KFS3981|1.0|Y|20121207232952|
KFS3982|KFS3982|1.0|Y|20121207232952|
KFS3983|KFS3983|1.0|Y|20121207232952|
KFS3984|KFS3984|1.0|Y|20121207232952|
KFS3985|KFS3985|1.0|Y|20121207232952|
KFS3986|KFS3986|1.0|Y|20121207232952|
KFS3987|KFS3987|1.0|Y|20121207232952|
KFS3988|KFS3988|1.0|Y|20121207232952|
KFS3989|KFS3989|1.0|Y|20121207232952|
KFS3990|KFS3990|1.0|Y|20121207232952|
KFS3991|KFS3991|1.0|Y|20121207232952|
KFS3992|KFS3992|1.0|Y|20121207232952|
KFS3993|KFS3993|1.0|Y|20121207232952|
KFS3994|KFS3994|1.0|Y|20121207232952|
KFS3995|KFS3995|1.0|Y|20121207232952|
KFS3996|KFS3996|1.0|Y|20121207232952|
KFS3997|KFS3997|1.0|Y|20121207232952|
KFS3998|KFS3998|1.0|Y|20121207232952|
KFS3999|KFS3999|1.0|Y|20121207232952|
KFS4000|KFS4000|1.0|Y|20121207232952|
KFS4001|KFS4001|1.0|Y|20121207232952|
KFS4002|KFS4002|1.0|Y|20121207232952|
KFS4003|KFS4003|1.0|Y|20121207232952|
KFS4004|KFS4004|1.0|Y|20121207232952|
KFS4005|KFS4005|1.0|Y|20121207232952|
KFS4006|KFS4006|1.0|Y|20121207232952|
KFS4007|KFS4007|1.0|Y|20121207232952|
KFS4008|KFS4008|1.0|Y|20121207232952|
KFS4009|KFS4009|1.0|Y|20121207232952|
KFS4010|KFS4010|1.0|Y|20121207232952|
KFS4011|KFS4011|1.0|Y|20121207232952|
KFS4012|KFS4012|1.0|Y|20121207232952|
KFS4013|KFS4013|1.0|Y|20121207232952|
KFS4014|KFS4014|1.0|Y|20121207232952|
KFS4015|KFS4015|1.0|Y|20121207232952|
KFS4016|KFS4016|1.0|Y|20121207232952|
KFS4017|KFS4017|1.0|Y|20121207232952|
KFS4018|KFS4018|1.0|Y|20121207232952|
KFS4019|KFS4019|1.0|Y|20121207232952|
KFS4020|KFS4020|1.0|Y|20121207232952|
KFS4021|KFS4021|1.0|Y|20121207232952|
KFS4022|KFS4022|1.0|Y|20121207232952|
KFS4023|KFS4023|1.0|Y|20121207232952|
KFS4024|KFS4024|1.0|Y|20121207232952|
KFS4025|KFS4025|1.0|Y|20121207232952|
KFS4026|KFS4026|1.0|Y|20121207232952|
KFS4027|KFS4027|1.0|Y|20121207232952|
KFS4028|KFS4028|1.0|Y|20121207232952|
KFS4029|KFS4029|1.0|Y|20121207232952|
KFS4030|KFS4030|1.0|Y|20121207232952|
KFS4031|KFS4031|1.0|Y|20121207232952|
KFS4032|KFS4032|1.0|Y|20121207232952|
KFS4033|KFS4033|1.0|Y|20121207232952|
KFS4034|KFS4034|1.0|Y|20121207232952|
KFS4035|KFS4035|1.0|Y|20121207232952|
KFS4036|KFS4036|1.0|Y|20121207232952|
KFS4042|KFS4042|1.0|Y|20121207232952|
KFS4043|KFS4043|1.0|Y|20121207232952|
KFS4044|KFS4044|1.0|Y|20121207232952|
KFS4045|KFS4045|1.0|Y|20121207232952|
KFS4046|KFS4046|1.0|Y|20121207232952|
KFS4047|KFS4047|1.0|Y|20121207232952|
KFS4048|KFS4048|1.0|Y|20121207232952|
KFS4049|KFS4049|1.0|Y|20121207232952|
KFS4050|KFS4050|1.0|Y|20121207232952|
KFS4051|KFS4051|1.0|Y|20121207232952|
KFS4052|KFS4052|1.0|Y|20121207232952|
KFS4053|KFS4053|1.0|Y|20121207232952|
KFS4054|KFS4054|1.0|Y|20121207232952|
KFS4055|KFS4055|1.0|Y|20121207232952|
KFS4056|KFS4056|1.0|Y|20121207232952|
KFS4057|KFS4057|1.0|Y|20121207232952|
KFS4058|KFS4058|1.0|Y|20121207232952|
KFS4059|KFS4059|1.0|Y|20121207232952|
KFS4060|KFS4060|1.0|Y|20121207232952|
KFS4061|KFS4061|1.0|Y|20121207232952|
KFS4062|KFS4062|1.0|Y|20121207232952|
KFS4063|KFS4063|1.0|Y|20121207232952|
KFS4064|KFS4064|1.0|Y|20121207232952|
KFS4065|KFS4065|1.0|Y|20121207232952|
KFS4066|KFS4066|1.0|Y|20121207232952|
KFS4067|KFS4067|1.0|Y|20121207232952|
KFS4068|KFS4068|1.0|Y|20121207232952|
KFS4069|KFS4069|1.0|Y|20121207232952|
KFS4070|KFS4070|1.0|Y|20121207232952|
KFS4071|KFS4071|1.0|Y|20121207232952|
KFS4072|KFS4072|1.0|Y|20121207232952|
KFS4073|KFS4073|1.0|Y|20121207232952|
KFS4074|KFS4074|1.0|Y|20121207232952|
KFS4075|KFS4075|1.0|Y|20121207232952|
KFS4076|KFS4076|1.0|Y|20121207232952|
KFS4077|KFS4077|1.0|Y|20121207232952|
KFS4078|KFS4078|1.0|Y|20121207232952|
KFS4079|KFS4079|1.0|Y|20121207232952|
KFS4080|KFS4080|1.0|Y|20121207232952|
KFS4081|KFS4081|1.0|Y|20121207232952|
KFS4082|KFS4082|1.0|Y|20121207232952|
KFS4083|KFS4083|1.0|Y|20121207232952|
KFS4084|KFS4084|1.0|Y|20121207232952|
KFS4085|KFS4085|1.0|Y|20121207232952|
KFS4086|KFS4086|1.0|Y|20121207232952|
KFS4087|KFS4087|1.0|Y|20121207232952|
KFS4088|KFS4088|1.0|Y|20121207232952|
KFS4089|KFS4089|1.0|Y|20121207232952|
KFS4090|KFS4090|1.0|Y|20121207232952|
KFS4091|KFS4091|1.0|Y|20121207232952|
KFS4092|KFS4092|1.0|Y|20121207232952|
KFS4093|KFS4093|1.0|Y|20121207232952|
KFS4094|KFS4094|1.0|Y|20121207232952|
KFS4095|KFS4095|1.0|Y|20121207232952|
KFS4096|KFS4096|1.0|Y|20121207232952|
KFS4097|KFS4097|1.0|Y|20121207232952|
KFS4098|KFS4098|1.0|Y|20121207232952|
KFS4099|KFS4099|1.0|Y|20121207232952|
KFS4100|KFS4100|1.0|Y|20121207232952|
KFS4101|KFS4101|1.0|Y|20121207232952|
KFS4102|KFS4102|1.0|Y|20121207232952|
KFS4103|KFS4103|1.0|Y|20121207232952|
KFS4104|KFS4104|1.0|Y|20121207232952|
KFS4105|KFS4105|1.0|Y|20121207232952|
KFS4106|KFS4106|1.0|Y|20121207232952|
KFS4107|KFS4107|1.0|Y|20121207232952|
KFS4108|KFS4108|1.0|Y|20121207232952|
KFS4109|KFS4109|1.0|Y|20121207232952|
KFS4110|KFS4110|1.0|Y|20121207232952|
