univ_fiscal_yr|fin_coa_cd|fdoc_typ_cd|fin_balance_typ_cd|obj_id|ver_nbr|fin_object_cd|
2012.0|IA|ID31|AC|638D3E7A-004F-C768-8417-F0153562124B|2.0|8000|
2012.0|IA|ID32|AC|B388F3CE-D390-B9ED-3FD9-0A299ED5CFC8|2.0|8000|
2012.0|IA|ID33|AC|DF012239-CBD1-7D7B-3465-7EA2612C444B|2.0|8000|
2012.0|IA|ID34|AC|5BEBDBA4-5284-B08B-CB7C-DDF33E7FFF5E|2.0|8000|
2012.0|IA|ID35|AC|DAA0E342-B431-E348-4C0C-3241A8632063|2.0|8000|
2012.0|IA|ID36|AC|9F38A279-7052-D3E1-D392-C6A0AB938A61|2.0|8000|
2012.0|IA|ID37|AC|774BF4B0-3E7D-3ED0-4B57-ABD3E26D077B|2.0|8000|
2012.0|IA|ID38|AC|53483A18-6B9C-9C9E-C3D4-7ECBDB44E13E|2.0|8000|
2012.0|IA|ID39|AC|0D76C4BD-B524-ADE4-8D2C-E4C37EF98E94|2.0|8000|
2012.0|IA|ID40|AC|2592A70A-C5C5-F8AE-86B0-091A3861995C|2.0|8000|
2012.0|IA|ID41|AC|39486A74-0176-4C1B-EDEF-437F9AFD16F0|2.0|8000|
2012.0|IA|ID42|AC|4DE235DA-D9A1-1147-EB52-20F8FF8A49BD|2.0|8000|
2012.0|IA|ID43|AC|0654748C-1F98-D400-4836-8DE068223403|2.0|8000|
2012.0|IA|ID44|AC|F46822A3-0A47-F527-FE8F-C0E4556CCCD5|2.0|8000|
2012.0|IA|ID45|AC|4E36AFDA-74D3-0035-B155-8D0E07B77BDE|2.0|8000|
2012.0|IA|ID46|AC|C78F8055-4A50-D4FC-A8B3-C3C1E7D5A557|2.0|8000|
2012.0|IA|ID47|AC|CEF5DE80-7589-7E20-F7A4-4A2DC25036E6|2.0|8000|
2012.0|IA|ID48|AC|4889EFD8-49B8-F212-7AF9-40E259475E8B|2.0|8000|
2012.0|IA|ID49|AC|AF57B34F-857F-6AC7-F75A-F0BE3191E21C|2.0|8000|
2012.0|IA|ID50|AC|5B74B0FC-C519-1B5C-67FC-962F9ACADAD0|2.0|8000|
2012.0|IA|ID51|AC|178EAAFF-6A5C-E09B-7C61-87C5D6090546|2.0|8000|
2012.0|IA|ID52|AC|DAB94D27-593E-A2CC-BED0-8B81E1188D15|2.0|8000|
2012.0|IA|ID53|AC|829D4F2D-48AD-A885-0F06-42FCE062FC7B|2.0|8000|
2012.0|IA|ID54|AC|86596C0B-8356-0C1F-0DA2-D03C7F351451|2.0|8000|
2012.0|IA|ID55|AC|FA1E19EA-8E36-D0F7-2AE1-73306576ADB9|2.0|8000|
2012.0|IA|ID56|AC|F8FE110C-0B80-95F9-4A43-71AEC44C592D|2.0|8000|
2012.0|IA|ID57|AC|8D0C7480-7B8E-BF83-885E-531748E89F46|2.0|8000|
2012.0|IA|ID58|AC|D691F815-BF8C-CE2D-53F4-0A83B5602A15|2.0|8000|
2012.0|IA|ID59|AC|29FBE5A0-3813-E3D0-D2F1-7C814EA01A99|2.0|8000|
2012.0|IA|ID59|IE|B9581231-5226-467C-E884-50F0958D2A47|2.0|9891|
2012.0|IA|ID60|AC|77E2BE57-6C00-C884-8872-D92D385EE2EA|2.0|8000|
2012.0|IA|ID61|AC|29BF8AD2-7D96-DBFC-16AA-F4C0B5350C1E|2.0|8000|
2012.0|IA|ID63|AC|7C7DCD5D-0D69-B865-D18D-4BF8A76FA39C|2.0|8000|
2012.0|IA|ID64|AC|72C22257-A916-E916-8318-5E219D012C40|2.0|8000|
2012.0|IA|ID66|EX|E7FA9659-A813-1A6D-F7C4-F58E3279F6FA|2.0|9892|
2012.0|IA|ID68|AC|F1DDF77A-DD80-8337-875E-0AA1A067D1B5|2.0|8000|
2012.0|IA|ID69|AC|EA00E82E-B232-4D18-80E5-2E6A63B2C2CA|2.0|8000|
2012.0|IA|ID70|AC|BBDBA348-2795-9044-7CE3-AB7A9F2098CF|2.0|8000|
2012.0|IA|IDBL|AC|902C0890-E6B0-A345-08CE-60C1904BA6E7|2.0|8000|
2012.0|IA|IINV|AC|66B9E6CB-5783-618B-0184-BBEBD6763C1D|2.0|8000|
2012.0|IA|INEN|CE|A2F40FC5-4DBC-68F7-B18D-9F57E53D0547|2.0|9893|
2012.0|IA|INEN|IE|5D60E4E5-F72C-A591-B8D1-D797314A0CDB|2.0|9891|
2012.0|IA|INV|AC|2EF714D6-8F13-C1BA-AB67-E29F2DF08A5B|2.0|9899|
2012.0|IA|INVW|AC|C7B21C14-5021-77A2-3C3A-1B72615FBD95|2.0|9899|
2012.0|IA|JV|AC|F9B5E247-07E6-94B1-6054-5A734B7ED634|2.0|8000|
2012.0|IA|JVOU|AC|768300F7-E12D-B5BD-6FC0-5B2449E092D2|2.0|8000|
2012.0|IA|LADJ|AC|29C61F15-ED2C-3924-839A-395ABC55DD7F|2.0|8000|
2012.0|IA|LJVA|AC|11C70E8A-E773-AD9E-D5B8-5BE90F11D603|2.0|9050|
2012.0|IA|LJVC|AC|FE28869B-EE01-7920-1FC7-F236E6E9382F|2.0|8000|
2012.0|IA|LJVE|IE|F5557F7C-6EDF-7FE7-17F9-A3E869FA5EFC|2.0|9891|
2012.0|IA|LLJV|AC|D629DD3C-A52E-9496-E8FF-5C316F85C9A1|2.0|8000|
2012.0|IA|ND|AC|7B9B9707-CCF1-24C5-0E7E-FF0304C4F967|2.0|8000|
2012.0|IA|OPAY|AC|D1D8720E-BA35-AB10-C80A-27DB7BE6C2D3|2.0|9050|
2012.0|IA|PAY|AC|294D3576-29FF-082E-920B-51CBE245CDA7|2.0|9050|
2012.0|IA|PAYA|AC|3BDF136F-0CB8-2D65-0762-3A94DFE937F8|2.0|9050|
2012.0|IA|PAYC|AC|A4C62A52-5081-7535-E097-8A8FF6BB2135|2.0|8000|
2012.0|IA|PAYD|AC|C43E5DF7-F41E-4890-8599-22F5A0F19543|2.0|8000|
2012.0|IA|PAYE|CE|D6F80883-3B9E-A98C-53B0-87DAE44EF76F|2.0|9893|
2012.0|IA|PAYE|IE|C11B65F9-9011-F537-F857-B9681EEDDFD4|2.0|9891|
2012.0|IA|PAYG|AC|233200E8-93BE-80F6-5F21-C8DD62833E55|2.0|5004|
2012.0|IA|PAYN|AC|33594A45-A77E-59D5-0644-1E86790DCA8E|2.0|9050|
2012.0|IA|PAYR|AC|6E8EB2E2-D233-A71B-1885-AA01280D5DFD|2.0|9050|
2012.0|IA|PCDE|AC|FA2F0845-E157-2466-CDB3-8BA0787FE8DF|2.0|8000|
2012.0|IA|PCDO|AC|0A563F83-49BD-3F0F-E45B-7609CBA1D91D|2.0|8000|
2012.0|IA|PE|CE|B059380E-4AC6-3853-7871-31B6FFAABA67|2.0|9893|
2012.0|IA|PE|PE|80A789A1-49DE-56F4-F1DC-AD14C0885558|2.0|9890|
2012.0|IA|PO|CE|F172896C-CF07-7498-0A1E-0F9CBD7BF0F4|2.0|9893|
2012.0|IA|PO|EX|3FD0A497-FF56-711F-AB1E-83F9B1971DED|2.0|9892|
2012.0|IA|POA|CE|DD94D3D9-5A86-8BF8-52DF-A2BA4BDE21EE|2.0|9893|
2012.0|IA|POA|EX|A8A1EB18-F495-6A9E-A8C9-24EA3AA5E8F1|2.0|9892|
2012.0|IA|POC|CE|4EE6A5C2-895F-5DA1-515B-81EF3EB66741|2.0|9893|
2012.0|IA|POC|EX|0B397021-ADAF-D9DD-164C-31FD1C977A9C|2.0|9892|
2012.0|IA|POR|CE|D02E52AC-7670-2DB6-4E61-9976AC4AE8A5|2.0|9893|
2012.0|IA|POR|EX|A83BC817-92B4-5312-4765-89B1287735B8|2.0|9892|
2012.0|IA|POV|CE|4FA03A09-BD0C-AE3A-EEE1-1A9924B2ED7C|2.0|9893|
2012.0|IA|POV|EX|C0B2DAFA-6016-D3D9-1D9C-BA9B125CBCB9|2.0|9892|
2012.0|IA|PREQ|AC|98773D89-16F5-E2BD-8FEE-C53A051F938F|2.0|9041|
2012.0|IA|PREQ|CE|F8991D81-82A7-5172-1B76-A4DB539C8735|2.0|9893|
2012.0|IA|PREQ|EX|27F84995-A1AB-F15F-67CD-83E6557CEA4E|2.0|9892|
2012.0|IA|RELO|AC|C0421656811300B6E040540A5EFD50F7|1.0|8000|
2012.0|IA|RELO|EX|C0421656810600B6E040540A5EFD50F7|1.0|9892|
2012.0|IA|RETR|AC|97702614-2906-CD1C-B4E3-AA759515A0B0|2.0|8000|
2012.0|IA|SACH|AC|FD705A6B-6743-BD6F-7D1A-DB9FA02831D9|2.0|8000|
2012.0|IA|SB|AC|E53C01E5-1403-EB52-DCB8-B40AB5B5FF0B|2.0|8000|
2012.0|IA|ST|AC|7FA8BFD1-80C5-DEDB-25B7-BFCC289324F0|2.0|8000|
2012.0|IA|STLN|AC|9BE29C6D-27A2-B6E6-2194-3995572A4CF5|2.0|8000|
2012.0|IA|TA|AC|C042165680AB00B6E040540A5EFD50F7|1.0|8000|
2012.0|IA|TA|EX|C0421656809E00B6E040540A5EFD50F7|1.0|9892|
2012.0|IA|TAA|AC|C042165680C500B6E040540A5EFD50F7|1.0|8000|
2012.0|IA|TAA|EX|C042165680B800B6E040540A5EFD50F7|1.0|9892|
2012.0|IA|TAC|AC|C042165680DF00B6E040540A5EFD50F7|1.0|8000|
2012.0|IA|TAC|EX|C042165680D200B6E040540A5EFD50F7|1.0|9892|
2012.0|IA|TF|AC|1C157DA3-6452-C22D-4EEE-E3C5B6EF31D1|2.0|8000|
2012.0|IA|TOPS|AC|E999547E-79FB-C40D-E08B-9DC557DC57D4|2.0|8000|
2012.0|IA|TR|AC|C042165680F900B6E040540A5EFD50F7|1.0|8000|
2012.0|IA|TR|EX|C042165680EC00B6E040540A5EFD50F7|1.0|9892|
2012.0|IA|YEBA|AC|2B109F46-DA15-FF8C-DFB0-47D03542D9B0|2.0|8000|
2012.0|IA|YEBT|AC|D9376855-1D42-F5BE-1745-8ADD5B739B05|2.0|8000|
2012.0|IA|YEDI|AC|169FC3A3-AF56-704C-D7A8-E8D09F31CC56|2.0|8000|
2012.0|IA|YEGE|AC|29DF4052-0E07-07F0-2A02-2368AFC524F6|2.0|8000|
2012.0|IA|YELA|AC|02655D61-F937-1C10-5305-488C912D568A|2.0|8000|
2012.0|IA|YEST|AC|FAA7ABC9-919C-B526-2B4C-83ADDD5239B4|2.0|8000|
2012.0|IA|YETF|AC|763F8C80-3957-6160-F862-5BC36E5E70F9|2.0|8000|
2012.0|IN|AA|AC|E4C3F8EB-C358-E51C-8BF0-0584E8796B0E|2.0|8000|
2012.0|IN|ACLO|AC|B22C5872-AB20-4445-3F1D-49FFDC71BDCC|2.0|9899|
2012.0|IN|AD|AC|FAF6CD5A-49A6-C344-3346-AD771FAB1C13|2.0|8000|
2012.0|IN|ARBL|AC|3333D7F1-539C-1FE9-26EF-19C95CC0BD16|2.0|8000|
2012.0|IN|ARCM|AC|BE6F1C35-38A2-AC87-44D8-03217FC8C59C|2.0|9899|
2012.0|IN|ARG|AC|8A159413-EFBB-6957-0977-EA9218CA919A|2.0|9899|
2012.0|IN|ARIN|AC|81B7C7EB-1E14-E844-E583-E8B93988B503|2.0|9899|
2012.0|IN|ARNI|AC|9B6AFA15-3727-BD8D-F5FA-EE20FA2E773B|2.0|9899|
2012.0|IN|ARPY|AC|BF47B685-C213-E940-1BC5-2BCC92528B0D|2.0|9899|
2012.0|IN|AT|AC|42859838-8346-6E4E-5B28-BD2474DEEC07|2.0|9899|
2012.0|IN|AV|AC|654FCBFC-0E89-7245-9C39-D83365B88693|2.0|9897|
2012.0|IN|AVAC|AC|71E443F5-ED2F-51E7-5B9E-AAA456DD3B2C|2.0|9899|
2012.0|IN|AVAD|AC|3E668773-8050-B963-6EB9-87E9BA117F92|2.0|9897|
2012.0|IN|AVAE|AC|AC44F843-F965-CD41-C825-001E14527B57|2.0|9897|
2012.0|IN|AVRC|AC|6087833B-264B-25E2-7720-66C6D14BB12D|2.0|9897|
2012.0|IN|BACH|AC|B811A02C-E1F7-2618-61F4-50DAA4584A1E|2.0|8000|
2012.0|IN|BARS|AC|0C77419F-ADE3-548F-39CA-42ED05FC653D|2.0|8000|
2012.0|IN|BRET|AC|D68A9BE2-AC3C-8739-5B83-A61DA8F43F79|2.0|8000|
2012.0|IN|BT|AC|E3FB9DD7-24A6-03D6-5E1B-4570210FC614|2.0|8000|
2012.0|IN|CCAD|AC|CDDE7E3C-B792-EB72-C2DF-C56293C1979F|2.0|8000|
2012.0|IN|CCCH|AC|3903FDA8-8A64-4ED4-CD15-E96DAA6CB90D|2.0|8000|
2012.0|IN|CCR|AC|43F20F16-C075-1862-1F5F-AF5B6005ADF6|2.0|8000|
2012.0|IN|CD|AC|B3CDEA1A-D6F6-4AE2-F7FF-E57F775EA38C|2.0|8000|
2012.0|IN|CM|AC|879A8605-8289-7219-F834-D0966A52082B|2.0|9041|
2012.0|IN|CM|CE|16CEE4F2-B29C-2C22-F45B-5DEA5EE1FBAD|2.0|9893|
2012.0|IN|CM|EX|6267869C-E32B-BB2C-BAE0-E5B5C1EE0AFD|2.0|9892|
2012.0|IN|CMD|AC|B4279840-B8E9-E059-3899-655A5F04BE81|2.0|8000|
2012.0|IN|CR|AC|EF021FA3-5D68-746B-5DD6-E460F3B59DB3|2.0|8000|
2012.0|IN|CRM|AC|5DB9B21A-DCAE-166C-5283-E7E684BC1FCC|2.0|8118|
2012.0|IN|CRV|AC|B5896BEF-0FEC-DFDC-48CE-A25A3A052C02|2.0|8000|
2012.0|IN|CTRL|AC|27281287-2FF6-6022-B913-8A42D8E1E865|2.0|8000|
2012.0|IN|DD|AC|0B953F89-45C6-369E-D06D-65EAB993976B|2.0|8000|
2012.0|IN|DEPR|AC|6DEF5CAE-EAEF-FD81-9AA9-DA705B93DAF8|2.0|9899|
2012.0|IN|DI|AC|3D51E233-6D9D-6C30-12EA-52178022202A|2.0|8000|
2012.0|IN|DV|AC|74B76C01-D989-30A7-E0A7-4C877237C29C|2.0|8000|
2012.0|IN|DVCA|AC|C5ECB68D-2A3F-FD0F-7BA1-FF6F4B87EC8A|2.0|9041|
2012.0|IN|DVWF|AC|CA934595-C577-BFC6-9384-FEC24E77437A|2.0|8000|
2012.0|IN|EB07|AC|14AB150C-EB5C-1E5B-B492-F14258AD3CB8|2.0|8000|
2012.0|IN|EB16|AC|790E6859-A198-75CE-F32D-FCAC4D21382B|2.0|8000|
2012.0|IN|EB17|AC|B4D67B7F-D84B-786F-4C2C-43D5C6C69EA6|2.0|8000|
2012.0|IN|EB18|AC|DBB00EE2-1AD8-0580-C8FA-B4AE7B5C54D6|2.0|8000|
2012.0|IN|EB26|AC|19982E9C-5A3B-F3A5-8F3D-9E9FF79F99DC|2.0|8000|
2012.0|IN|EB37|AC|8711321D-1301-2173-3DCB-81D5BF370DA0|2.0|8000|
2012.0|IN|EB46|AC|6CF4C7C2-2F11-F724-CFEE-E84A15BE7918|2.0|8000|
2012.0|IN|EB47|AC|5E2CA442-A644-9588-2062-D25D5A754088|2.0|8000|
2012.0|IN|EB49|AC|7AE68750-185C-0D71-04DC-8A1828ADEAEF|2.0|8000|
2012.0|IN|EB55|AC|8B2F727D-AF5D-2189-3974-2A8DCBFA5AE8|2.0|8000|
2012.0|IN|EB56|AC|437BBF31-2B6B-4CD9-1192-6B09B90F012A|2.0|8000|
2012.0|IN|EB57|AC|24654DE6-4516-FFF4-E049-BADA71EA3AD2|2.0|8000|
2012.0|IN|EB61|AC|58C30E71-8C8A-B5A7-9F73-8F672E9A137B|2.0|8000|
2012.0|IN|EB62|AC|30DAA9E3-07A8-A177-7FE2-7A16C1A5CE25|2.0|8000|
2012.0|IN|EB65|AC|533062A0-596B-8D4D-0245-8DF9E7F27965|2.0|8000|
2012.0|IN|EB67|AC|8527A1CE-5A0F-1632-538A-687FD3499456|2.0|8000|
2012.0|IN|ENT|AC|C0421656812E00B6E040540A5EFD50F7|1.0|8000|
2012.0|IN|ENT|EX|C0421656812100B6E040540A5EFD50F7|1.0|9892|
2012.0|IN|ET|AC|F5E6F2B6-F30F-9590-C1A6-0F26474B933C|2.0|8000|
2012.0|IN|EXEN|CE|20158018-3674-C969-6A3F-43F0B3BE041B|2.0|9893|
2012.0|IN|EXEN|EX|7E551555-4A28-99B1-ACD2-9E5EC759F647|2.0|9892|
2012.0|IN|FCRD|AC|8AF9DA4F-5B42-7B81-8D7A-98DF3A6E27BD|2.0|8000|
2012.0|IN|GEC|AC|66B9FCBE-ED23-B9D9-2AEB-374CCB68CD10|2.0|8000|
2012.0|IN|HDRW|AC|1FA42EE2-C240-8638-EA94-9FA665DBC136|2.0|9050|
2012.0|IN|IB|AC|5FD06275-39DC-0DCF-602D-9B03DFD36D0F|2.0|8000|
2012.0|IN|ICA|AC|35119B67-4D76-AB82-0502-A8C0283B2B91|2.0|8000|
2012.0|IN|ICR|AC|8E8DA4AD-1FA4-EB20-3277-453B40F76742|2.0|8000|
2012.0|IN|ID01|AC|F0057CFD-B890-C20C-FA76-8276BAD8F837|2.0|8000|
2012.0|IN|ID01|IE|38AE9D0C-17C4-2C5B-D1C8-1109D7DDBAB4|2.0|9891|
2012.0|IN|ID02|AC|705CAA38-2EFD-015E-2B43-1413E72A190E|2.0|8000|
2012.0|IN|ID02|IE|D9865F07-476D-91C5-8C39-9CE3C29C910F|2.0|9891|
2012.0|IN|ID03|AC|7FADE616-82EA-979A-6611-105144E0E34F|2.0|8000|
2012.0|IN|ID04|AC|6B68B262-2F9D-2F79-CF8C-BC668391D3E4|2.0|8000|
2012.0|IN|ID05|AC|DB3DF112-B593-A0E1-4AA0-DA811FC641D5|2.0|8000|
2012.0|IN|ID06|AC|FAF7A308-4432-EA41-D25F-FA2CA46F30F0|2.0|8000|
2012.0|IN|ID07|AC|2ACA49A6-7181-0B88-35C8-59A6C6ABB3CC|2.0|8000|
2012.0|IN|ID09|AC|CD5D6B37-E9B7-DEAA-706B-3FB920C1E42E|2.0|8000|
2012.0|IN|ID10|AC|EF49FFB7-2875-9B78-9E0C-F16A9D889EB8|2.0|8000|
2012.0|IN|ID11|AC|9D0B57D1-3F56-A869-A860-BF253EBACC70|2.0|8000|
2012.0|IN|ID12|AC|78D9B364-74AD-0424-788A-61FAFFD22A51|2.0|8000|
2012.0|IN|ID13|AC|7F0FB713-FF5F-1210-B19C-813525D5D193|2.0|8000|
2012.0|IN|ID14|AC|66872EAD-EC89-7832-B1CA-5915AF66FFF3|2.0|8000|
2012.0|IN|ID15|AC|06FE98F3-434A-1566-9E11-93BD3CDFC46A|2.0|8000|
2012.0|IN|ID16|AC|46B4F563-501C-F048-E644-28660C7DB83F|2.0|8000|
2012.0|IN|ID17|AC|D674DB20-F581-16F1-F22D-D0595F8A0701|2.0|8000|
2012.0|IN|ID18|AC|C5F041FB-ADE0-BF41-D9B6-8ED719B6D7F1|2.0|8000|
2012.0|IN|ID19|AC|C5A71618-621A-8785-1DDF-D69BA9A371F6|2.0|8000|
2012.0|IN|ID20|AC|7E39EC18-C1A1-FC4E-5A29-B606666F2C98|2.0|8000|
2012.0|IN|ID21|AC|12A0C0BB-B091-E852-2BD9-10A348390009|2.0|8000|
2012.0|IN|ID22|AC|E07C2471-DA2F-9D14-9D80-5A28B3FFE1CD|2.0|8000|
2012.0|IN|ID23|AC|F1B9093B-92C2-B496-99CD-424F3E34D066|2.0|8000|
2012.0|IN|ID24|AC|25FE5437-0256-E741-A15C-5E3131FCF18F|2.0|8000|
2012.0|IN|ID25|AC|A1D82416-A4E0-DF6F-4837-EDA3CACA2AF0|2.0|8000|
2012.0|IN|ID26|AC|DB335B5A-C79C-0CB7-E890-FE55527E20C2|2.0|8000|
2012.0|IN|ID27|AC|854ACAEF-EF62-4290-67A1-853D8453827F|2.0|8000|
2012.0|IN|ID28|AC|9027DB00-0429-7A3C-5E04-B7E13808C150|2.0|8000|
2012.0|IN|ID29|AC|0A9A880A-2C9B-997E-6CFD-2D9669E2F9C7|2.0|8000|
2012.0|IN|ID30|AC|5A0A4108-E819-27B8-4422-9CC01A835165|2.0|8000|
2012.0|IN|ID31|AC|AC7B435E-B11C-0FC5-D653-F168ECD76C1D|2.0|8000|
2012.0|IN|ID32|AC|A27732E7-B8E5-2F0D-30BA-63C07625AF74|2.0|8000|
2012.0|IN|ID33|AC|5969831A-8601-382C-93E3-D9BAB1A30782|2.0|8000|
2012.0|IN|ID34|AC|5D3CB692-FF07-C388-0605-ABEF531324CE|2.0|8000|
2012.0|IN|ID35|AC|C0209681-1B8C-8B24-D31D-D5BDE879248A|2.0|8000|
2012.0|IN|ID36|AC|3539890F-F5C8-A499-2ED6-9F680E1881DB|2.0|8000|
2012.0|IN|ID37|AC|6680C888-D9CD-66C9-8748-C2929921BA8A|2.0|8000|
2012.0|IN|ID38|AC|0A3B1F36-4975-68F9-70AC-68CB011DEAA4|2.0|8000|
2012.0|IN|ID39|AC|07099F6D-6B17-7925-891C-F67DD716C314|2.0|8000|
2012.0|IN|ID40|AC|00414433-8D61-67D1-00FF-0A31840CF702|2.0|8000|
2012.0|IN|ID41|AC|E88EEC7B-64CB-A414-37B5-870CF32BD080|2.0|8000|
2012.0|IN|ID42|AC|22ADCCF1-F89B-521D-C284-C19BF404151A|2.0|8000|
2012.0|IN|ID43|AC|E4FADF9A-4A87-0207-2606-036AB98B4300|2.0|8000|
2012.0|IN|ID44|AC|404720CA-59A0-CB41-4D92-DF8ED4B56132|2.0|8000|
2012.0|IN|ID45|AC|8287CF4A-A4DA-688B-CDB1-C43701B7F060|2.0|8000|
2012.0|IN|ID46|AC|6BA56499-AC7B-6CDE-8542-0B6A33C28143|2.0|8000|
2012.0|IN|ID47|AC|ECE13C63-3B96-750E-23FE-C56225876A9C|2.0|8000|
2012.0|IN|ID48|AC|06DDCC21-3BB9-7B77-6698-2A5A0D40C8AD|2.0|8000|
2012.0|IN|ID49|AC|53ADF361-4F2C-D88B-0846-5290C1A521DB|2.0|8000|
2012.0|IN|ID50|AC|406128FB-1A03-FF70-1D33-0FC68946092B|2.0|8000|
2012.0|IN|ID51|AC|5C7DE158-CB32-BCFC-9D52-71573A92C968|2.0|8000|
2012.0|IN|ID52|AC|D0D1B81F-3548-D639-6CBF-445165027B90|2.0|8000|
2012.0|IN|ID53|AC|FAFA0292-F3E8-B866-3385-F5C5BB31AF2A|2.0|8000|
2012.0|IN|ID54|AC|1C6E78AE-FA2A-9666-D93D-380634F9EA55|2.0|8000|
2012.0|IN|ID55|AC|4C0B8C31-6FE3-5DF5-4101-4EA1EBCA3E13|2.0|8000|
2012.0|IN|ID56|AC|6B5398C8-B004-2202-AC2B-DF98613EABE5|2.0|8000|
2012.0|IN|ID57|AC|B6CAEDBD-5EC9-8170-304F-3C305AF5A68E|2.0|8000|
2012.0|IN|ID58|AC|3B5C8441-73DD-7670-602F-2D1046913784|2.0|8000|
2012.0|IN|ID59|AC|B8DC5546-BF8B-A024-3484-42C2B754F788|2.0|8000|
2012.0|IN|ID59|IE|219B92DF-A7C9-2CE5-F780-55CADB27859B|2.0|9891|
2012.0|IN|ID60|AC|66F59930-1D5D-0C92-60DF-F23CFB799B2C|2.0|8000|
2012.0|IN|ID61|AC|2E8B24CF-3579-698C-572F-C2A7D585B624|2.0|8000|
2012.0|IN|ID63|AC|CEAD1958-E0CC-080D-623D-D5DD50A50087|2.0|8000|
2012.0|IN|ID64|AC|A7070E20-5137-26A2-B060-23CAF950B77C|2.0|8000|
2012.0|IN|ID66|EX|885165CD-BF38-CF87-FC7A-9C37D29EC890|2.0|9892|
2012.0|IN|ID68|AC|7CDABB39-245B-D854-027C-B0731DEDB340|2.0|8000|
2012.0|IN|ID69|AC|991879E6-B32F-B40D-CB12-87B2676EE354|2.0|8000|
2012.0|IN|ID70|AC|BB6BFBAD-CC39-319B-C0FC-3A129A7C7236|2.0|8000|
2012.0|IN|IDBL|AC|7BB6A4F2-FB26-ED98-1C01-8E5CE52D6B01|2.0|8000|
2012.0|IN|IINV|AC|D1781107-6849-947C-29B9-CCEB46296192|2.0|8000|
2012.0|IN|INEN|CE|8A29A258-C944-2293-3C2C-12AECDCD16E6|2.0|9893|
2012.0|IN|INEN|IE|54184C6C-8711-E60C-3069-9EB2507FF20B|2.0|9891|
2012.0|IN|INV|AC|DB57F092-E485-8920-AE6B-41C33511F8EC|2.0|9899|
2012.0|IN|INVW|AC|B12A939C-4924-F26C-AFB3-766C1BAFE17A|2.0|9899|
2012.0|IN|JV|AC|CA32F62C-824A-848C-8BA0-8679082F12C7|2.0|8000|
2012.0|IN|JVOU|AC|D44CCFFF-1078-520E-B2FE-06830BB4FFF2|2.0|8000|
2012.0|IN|LADJ|AC|A8966186-5797-ADAC-04C1-2B98B8F158A3|2.0|8000|
2012.0|IN|LJVA|AC|EFC56B64-FDC8-7FC9-D73E-48C569C3FDB7|2.0|9050|
2012.0|IN|LJVC|AC|9A328881-D509-E168-E6EF-08642E2A70F0|2.0|8000|
2012.0|IN|LJVE|IE|9EAA5778-0F6F-9F1C-4E15-C998DA4962A7|2.0|9891|
2012.0|IN|LLJV|AC|D6287097-898A-632E-34C9-08B248826302|2.0|8000|
2012.0|IN|LOCR|AC|DBA3ECBC-D507-CD3E-D93F-41AD269F6180|2.0|8000|
2012.0|IN|ND|AC|7B5C7F3F-5F9E-047F-3E8C-67FE85635DE2|2.0|8000|
2012.0|IN|OPAY|AC|18D66704-1774-0527-C4DD-5E4AF78FF1FC|2.0|9050|
2012.0|IN|PAY|AC|B6A2ADB2-91A7-5C6D-EAA1-93AD8D68D293|2.0|9050|
2012.0|IN|PAYA|AC|997EE847-1FD1-EDDD-09D9-6F6DA38D9623|2.0|9050|
2012.0|IN|PAYC|AC|3841CD7F-80BF-5CDB-78AA-727172A613E5|2.0|8000|
2012.0|IN|PAYD|AC|239D1730-DD7E-5CD5-1432-C5FFDA729B28|2.0|8000|
2012.0|IN|PAYE|CE|AFFF39F4-19CB-A78A-D4AE-F2A52E9F36FC|2.0|9893|
2012.0|IN|PAYE|IE|799B71D0-5ADD-05E6-9D95-8EE5CB0C4F0C|2.0|9891|
2012.0|IN|PAYG|AC|39CD4ACE-C2E6-C9B2-E6FB-AD2BD1B427C7|2.0|5004|
2012.0|IN|PAYN|AC|192DE078-7EF8-A587-C8B5-2A292D52D189|2.0|9050|
2012.0|IN|PAYR|AC|955C5DDC-3852-A366-B42D-64BC9D204851|2.0|9050|
2012.0|IN|PCDE|AC|2713A526-733B-B003-3A26-AA6EAAB311D7|2.0|8000|
2012.0|IN|PCDO|AC|99A5B5CD-4EB8-D73D-655A-B82E21CA67CC|2.0|8000|
2012.0|IN|PE|CE|D76D9BB4-622A-6128-509B-151A3FF27A2A|2.0|9893|
2012.0|IN|PE|PE|E7F8C4E7-6191-7BD2-D4ED-3B9EBC14B993|2.0|9890|
2012.0|IN|PO|CE|996C2188-F4CE-9D9A-A144-2B2579EE9554|2.0|9893|
2012.0|IN|PO|EX|3DC25243-581B-E1AE-3FEA-48BA6B1A2D18|2.0|9892|
2012.0|IN|POA|CE|AA425B94-F54C-0087-9992-3FF122BA3338|2.0|9893|
2012.0|IN|POA|EX|C83E2CC5-89FE-C5B9-87B4-A2ED63081EBE|2.0|9892|
2012.0|IN|POC|CE|CB12EAB7-177F-610F-8490-345307E7A41E|2.0|9893|
2012.0|IN|POC|EX|A82FFBD3-6ACD-3C7E-A2B6-D4C69728F335|2.0|9892|
2012.0|IN|POR|CE|D102259D-3101-EFFC-8E96-A8BF579D6797|2.0|9893|
2012.0|IN|POR|EX|42AC1919-1CBB-B62C-EEB2-089830AEAE7B|2.0|9892|
2012.0|IN|POV|CE|52BA69B6-EC69-6880-FF73-A98E07257460|2.0|9893|
