fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgawd_prm_org_ind|row_actv_ind|
BL|PSY|23014.0|12E3D852EE7A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23038.0|12E3D852EE7B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23067.0|12E3D852EE7C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23068.0|12E3D852EE7D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23146.0|12E3D852EE7E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23207.0|12E3D852EE7F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23208.0|12E3D852EE809D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23251.0|12E3D852EE819D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23355.0|12E3D852EE829D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23449.0|12E3D852EE839D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23451.0|12E3D852EE849D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23510.0|12E3D852EE859D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23583.0|12E3D852EE869D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23584.0|12E3D852EE879D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23590.0|12E3D852EE889D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23662.0|12E3D852EE899D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23663.0|12E3D852EE8A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23772.0|12E3D852EE8B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23781.0|12E3D852EE8C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23793.0|12E3D852EE8D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23795.0|12E3D852EE8E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23804.0|12E3D852EE8F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23926.0|12E3D852EE909D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23993.0|12E3D852EE919D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|23995.0|12E3D852EE929D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24046.0|12E3D852EE939D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24105.0|12E3D852EE949D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24111.0|12E3D852EE959D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24117.0|12E3D852EE969D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24129.0|12E3D852EE979D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24135.0|12E3D852EE989D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24333.0|12E3D852EE999D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24337.0|12E3D852EE9A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24386.0|12E3D852EE9B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24467.0|12E3D852EE9C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24468.0|12E3D852EE9D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24538.0|12E3D852EE9E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24631.0|12E3D852EE9F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24660.0|12E3D852EEA09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24668.0|12E3D852EEA19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24670.0|12E3D852EEA29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24706.0|12E3D852EEA39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24715.0|12E3D852EEA49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24804.0|12E3D852EEA59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24805.0|12E3D852EEA69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24864.0|12E3D852EEA79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24869.0|12E3D852EEA89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24884.0|12E3D852EEA99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24913.0|12E3D852EEAA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24933.0|12E3D852EEAB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24960.0|12E3D852EEAC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24961.0|12E3D852EEAD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|24995.0|12E3D852EEAE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25032.0|12E3D852EEAF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25104.0|12E3D852EEB09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25105.0|12E3D852EEB19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25106.0|12E3D852EEB29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25107.0|12E3D852EEB39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25108.0|12E3D852EEB49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25145.0|12E3D852EEB59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25146.0|12E3D852EEB69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25183.0|12E3D852EEB79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25186.0|12E3D852EEB89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25299.0|12E3D852EEB99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25351.0|12E3D852EEBA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25393.0|12E3D852EEBB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25394.0|12E3D852EEBC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25491.0|12E3D852EEBD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25564.0|12E3D852EEBE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25651.0|12E3D852EEBF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25693.0|12E3D852EEC09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25714.0|12E3D852EEC19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25773.0|12E3D852EEC29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25828.0|12E3D852EEC39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25841.0|12E3D852EEC49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25859.0|12E3D852EEC59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25875.0|12E3D852EEC69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|25945.0|12E3D852EEC79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26018.0|12E3D852EEC89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26021.0|12E3D852EEC99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26062.0|12E3D852EECA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26072.0|12E3D852EECB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26147.0|12E3D852EECC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26243.0|12E3D852EECD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26332.0|12E3D852EECE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26400.0|12E3D852EECF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26401.0|12E3D852EED09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26404.0|12E3D852EED19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26405.0|12E3D852EED29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26410.0|12E3D852EED39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26421.0|12E3D852EED49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26431.0|12E3D852EED59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26550.0|12E3D852EED69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26626.0|12E3D852EED79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26746.0|12E3D852EED89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26760.0|12E3D852EED99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|26856.0|12E3D852EEDA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27006.0|12E3D852EEDB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27030.0|12E3D852EEDC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27033.0|12E3D852EEDD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27034.0|12E3D852EEDE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27084.0|12E3D852EEDF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27090.0|12E3D852EEE09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27101.0|12E3D852EEE19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27104.0|12E3D852EEE29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27106.0|12E3D852EEE39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27261.0|12E3D852EEE49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27280.0|12E3D852EEE59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27308.0|12E3D852EEE69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27315.0|12E3D852EEE79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27377.0|12E3D852EEE89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27381.0|12E3D852EEE99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27469.0|12E3D852EEEA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27513.0|12E3D852EEEB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27541.0|12E3D852EEEC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27618.0|12E3D852EEED9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27631.0|12E3D852EEEE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27634.0|12E3D852EEEF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27635.0|12E3D852EEF09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27854.0|12E3D852EEF19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27911.0|12E3D852EEF29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27933.0|12E3D852EEF39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27934.0|12E3D852EEF49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27942.0|12E3D852EEF59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27961.0|12E3D852EEF69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|27974.0|12E3D852EEF79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28065.0|12E3D852EEF89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28075.0|12E3D852EEF99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28128.0|12E3D852EEFA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28152.0|12E3D852EEFB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28215.0|12E3D852EEFC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28257.0|12E3D852EEFD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28260.0|12E3D852EEFE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28340.0|12E3D852EEFF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28402.0|12E3D852EF009D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28404.0|12E3D852EF019D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28405.0|12E3D852EF029D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28464.0|12E3D852EF039D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28465.0|12E3D852EF049D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28472.0|12E3D852EF059D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28475.0|12E3D852EF069D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28577.0|12E3D852EF079D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28601.0|12E3D852EF089D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28603.0|12E3D852EF099D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28608.0|12E3D852EF0A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28659.0|12E3D852EF0B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28688.0|12E3D852EF0C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28755.0|12E3D852EF0D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28756.0|12E3D852EF0E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28871.0|12E3D852EF0F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28903.0|12E3D852EF109D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|28932.0|12E3D852EF119D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29063.0|12E3D852EF129D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29078.0|12E3D852EF139D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29095.0|12E3D852EF149D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29176.0|12E3D852EF159D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29245.0|12E3D852EF169D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29252.0|12E3D852EF179D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29256.0|12E3D852EF189D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29296.0|12E3D852EF199D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29402.0|12E3D852EF1A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29429.0|12E3D852EF1B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29438.0|12E3D852EF1C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29445.0|12E3D852EF1D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29490.0|12E3D852EF1E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29558.0|12E3D852EF1F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29650.0|12E3D852EF209D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29678.0|12E3D852EF219D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29685.0|12E3D852EF229D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29686.0|12E3D852EF239D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29756.0|12E3D852EF249D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29757.0|12E3D852EF259D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29760.0|12E3D852EF269D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29782.0|12E3D852EF279D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29857.0|12E3D852EF289D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|29946.0|12E3D852EF299D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30068.0|12E3D852EF2A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30116.0|12E3D852EF2B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30156.0|12E3D852EF2C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30178.0|12E3D852EF2D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30179.0|12E3D852EF2E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30242.0|12E3D852EF2F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30307.0|12E3D852EF309D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30314.0|12E3D852EF319D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30357.0|12E3D852EF329D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30401.0|12E3D852EF339D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30409.0|12E3D852EF349D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30414.0|12E3D852EF359D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30433.0|12E3D852EF369D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30530.0|12E3D852EF379D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30540.0|12E3D852EF389D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30543.0|12E3D852EF399D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30585.0|12E3D852EF3A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30615.0|12E3D852EF3B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30707.0|12E3D852EF3C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30711.0|12E3D852EF3D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30808.0|12E3D852EF3E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30811.0|12E3D852EF3F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30879.0|12E3D852EF409D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|30886.0|12E3D852EF419D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31025.0|12E3D852EF429D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31035.0|12E3D852EF439D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31037.0|12E3D852EF449D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31055.0|12E3D852EF459D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31057.0|12E3D852EF469D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31062.0|12E3D852EF479D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31063.0|12E3D852EF489D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31137.0|12E3D852EF499D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31168.0|12E3D852EF4A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31187.0|12E3D852EF4B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31190.0|12E3D852EF4C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31209.0|12E3D852EF4D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31262.0|12E3D852EF4E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31424.0|12E3D852EF4F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31470.0|12E3D852EF509D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31520.0|12E3D852EF519D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31660.0|12E3D852EF529D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31676.0|12E3D852EF539D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31696.0|12E3D852EF549D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31702.0|12E3D852EF559D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31728.0|12E3D852EF569D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31740.0|12E3D852EF579D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31741.0|12E3D852EF589D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31778.0|12E3D852EF599D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31851.0|12E3D852EF5A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|31854.0|12E3D852EF5B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32014.0|12E3D852EF5C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32027.0|12E3D852EF5D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32029.0|12E3D852EF5E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32030.0|12E3D852EF5F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32039.0|12E3D852F15C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32057.0|12E3D852EF609D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32109.0|12E3D852EF619D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32281.0|12E3D852EF629D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32282.0|12E3D852EF639D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32363.0|12E3D852EF649D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32365.0|12E3D852EF659D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32394.0|12E3D852EF669D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32429.0|12E3D852EF679D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32437.0|12E3D852EF689D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32508.0|12E3D852EF699D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32584.0|12E3D852EF6A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32617.0|12E3D852EF6B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32659.0|12E3D852EF6C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32669.0|12E3D852EF6D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32684.0|12E3D852EF6E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32685.0|12E3D852EF6F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32686.0|12E3D852EF709D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32703.0|12E3D852EF719D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32706.0|12E3D852EF729D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32768.0|12E3D852EF739D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32769.0|12E3D852EF749D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32780.0|12E3D852EF759D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32820.0|12E3D852EF769D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|32827.0|12E3D852EF779D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33048.0|12E3D852EF789D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33106.0|12E3D852EF799D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33119.0|12E3D852EF7A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33325.0|12E3D852EF7B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33334.0|12E3D852EF7C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33348.0|12E3D852EF7D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33363.0|12E3D852EF7E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33387.0|12E3D852EF7F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33408.0|12E3D852EF809D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33515.0|12E3D852EF819D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33562.0|12E3D852EF829D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33650.0|12E3D852EF839D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33670.0|12E3D852EF849D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33714.0|12E3D852EF859D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33724.0|12E3D852EF869D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33818.0|12E3D852EF879D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33822.0|12E3D852EF889D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33823.0|12E3D852EF899D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33830.0|12E3D852EF8A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33852.0|12E3D852EF8B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33879.0|12E3D852EF8C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33882.0|12E3D852EF8D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33983.0|12E3D852EF8E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|33985.0|12E3D852EF8F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34027.0|12E3D852EF909D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34032.0|12E3D852EF919D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34081.0|12E3D852F0FE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34088.0|12E3D852F1679D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34096.0|12E3D852EF929D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34112.0|12E3D852EF939D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34259.0|12E3D852EF949D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34405.0|12E3D852EF959D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34416.0|12E3D852EF969D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34451.0|12E3D852EF979D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34486.0|12E3D852EF989D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34511.0|12E3D852EF999D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34526.0|12E3D852EF9A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34544.0|12E3D852EF9B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34625.0|12E3D852EF9C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34636.0|12E3D852EF9D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34637.0|12E3D852EF9E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34737.0|12E3D852EF9F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34746.0|12E3D852EFA09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34763.0|12E3D852EFA19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34780.0|12E3D852EFA29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34840.0|12E3D852EFA39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34844.0|12E3D852EFA49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34878.0|12E3D852EFA59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|34949.0|12E3D852EFA69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35009.0|12E3D852EFA79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35087.0|12E3D852EFA89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35133.0|12E3D852EFA99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35242.0|12E3D852EFAA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35246.0|12E3D852EFAB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35262.0|12E3D852EFAC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35476.0|12E3D852EFAD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35477.0|12E3D852EFAE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35487.0|12E3D852EFAF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35556.0|12E3D852EFB09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35574.0|12E3D852EFB19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35586.0|12E3D852EFB29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35804.0|12E3D852EFB39D14E043814FD8819D14|1.0|Y|Y|
