univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|acln_annl_bal_amt|fin_beg_bal_ln_amt|contr_gr_bb_ac_amt|mo1_acct_ln_amt|mo2_acct_ln_amt|mo3_acct_ln_amt|mo4_acct_ln_amt|mo5_acct_ln_amt|mo6_acct_ln_amt|mo7_acct_ln_amt|mo8_acct_ln_amt|mo9_acct_ln_amt|mo10_acct_ln_amt|mo11_acct_ln_amt|mo12_acct_ln_amt|mo13_acct_ln_amt|timestamp|
2009.0|BL|4631464|-----|1133|---|CB|IN|0.0|0.0|805939.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2000|---|AC|EX|0.0|0.0|50283.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2000|---|CB|EX|0.0|0.0|265795.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2008|---|AC|EX|0.0|0.0|23499.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2008|---|CB|EX|0.0|0.0|82340.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2010|---|AC|EX|0.0|0.0|187319.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2300|---|AC|EX|0.0|0.0|2560.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2300|---|CB|EX|0.0|0.0|47897.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2310|---|AC|EX|0.0|0.0|20869.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2370|---|AC|EX|0.0|0.0|13170.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|2388|---|AC|EX|0.0|0.0|44055.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|3000|---|AC|EX|0.0|0.0|9072.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|3050|---|AC|EX|0.0|0.0|602.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|3150|---|AC|EX|0.0|0.0|200.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|3250|---|AC|EX|0.0|0.0|67.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|3500|---|AC|EX|0.0|0.0|1679.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4010|---|AC|EX|0.0|0.0|1615.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4035|---|AC|EX|0.0|0.0|90.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4035|---|CB|EX|0.0|0.0|12500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4055|---|AC|EX|0.0|0.0|1279.22|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4060|---|AC|EX|0.0|0.0|727.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4061|---|AC|EX|0.0|0.0|15005.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4061|---|CB|EX|0.0|0.0|4500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4089|---|AC|EX|0.0|0.0|2333.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4100|---|AC|EX|0.0|0.0|118.21|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4110|---|AC|EX|0.0|0.0|2994.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4115|---|AC|EX|0.0|0.0|293.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4300|---|AC|EX|0.0|0.0|2.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4301|---|AC|EX|0.0|0.0|56.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4308|---|AC|EX|0.0|0.0|100.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4500|---|AC|EX|0.0|0.0|50.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4616|---|AC|EX|0.0|0.0|2803.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4700|---|AC|EX|0.0|0.0|355.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4768|---|AC|EX|0.0|0.0|432.98|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4908|---|AC|EX|0.0|0.0|147.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4910|---|AC|EX|0.0|0.0|989.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4938|---|AC|EX|0.0|0.0|132.89|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|4938|---|CB|EX|0.0|0.0|12686.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5000|---|AC|EX|0.0|0.0|-1841.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5027|---|AC|EX|0.0|0.0|96.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5028|---|AC|EX|0.0|0.0|75.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5039|---|AC|EX|0.0|0.0|248.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5050|---|AC|EX|0.0|0.0|321.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5055|---|CB|EX|0.0|0.0|22382.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5200|---|AC|EX|0.0|0.0|304.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5215|---|AC|EX|0.0|0.0|10122.93|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5400|---|AC|EX|0.0|0.0|9931.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5400|---|CB|EX|0.0|0.0|19216.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5500|---|AC|EX|0.0|0.0|253526.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5500|---|CB|EX|0.0|0.0|252946.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5600|---|CB|EX|0.0|0.0|69658.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5610|---|AC|EX|0.0|0.0|1291.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5625|---|AC|EX|0.0|0.0|22016.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5760|---|AC|EX|0.0|0.0|20885.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5772|---|AC|EX|0.0|0.0|9164.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|5773|---|AC|EX|0.0|0.0|52.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6000|---|AC|EX|0.0|0.0|47.68|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6000|---|CB|EX|0.0|0.0|1100.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6080|---|AC|EX|0.0|0.0|71.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6100|---|AC|EX|0.0|0.0|42449.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6100|---|CB|EX|0.0|0.0|4400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6150|---|AC|EX|0.0|0.0|1711.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6180|---|AC|EX|0.0|0.0|417.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6200|---|AC|EX|0.0|0.0|15659.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|6250|---|AC|EX|0.0|0.0|1051.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|7015|---|AC|EE|0.0|0.0|9393.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|7030|---|CB|EE|0.0|0.0|10730.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|7035|---|AC|EE|0.0|0.0|26036.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|7900|---|AC|TE|0.0|0.0|-1.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|7900|---|CB|EX|0.0|0.0|-210.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|-----|9899|---|AC|FB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|1699|---|AC|TI|0.0|0.0|299520.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|1699|---|CB|IN|0.0|0.0|89533.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|2000|---|AC|EX|0.0|0.0|186352.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|2000|---|CB|EX|0.0|0.0|66311.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|2001|---|AC|EX|0.0|0.0|34292.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|5600|---|CB|EX|0.0|0.0|23222.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|5625|---|AC|EX|0.0|0.0|19872.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|5760|---|AC|EX|0.0|0.0|15512.93|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|5771|---|AC|EX|0.0|0.0|8367.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631464|CS001|5772|---|AC|EX|0.0|0.0|35123.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|1133|---|AC|IN|0.0|0.0|541723.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|1133|---|CB|IN|0.0|0.0|541723.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2000|---|CB|EX|0.0|0.0|116183.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2010|---|AC|EX|0.0|0.0|17227.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2300|---|AC|EX|0.0|0.0|7322.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2300|---|CB|EX|0.0|0.0|38946.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2310|---|AC|EX|0.0|0.0|950.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|2388|---|AC|EX|0.0|0.0|39500.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3000|---|AC|EX|0.0|0.0|135893.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3000|---|CB|EX|0.0|0.0|63753.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3150|---|AC|EX|0.0|0.0|2724.41|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3200|---|AC|EX|0.0|0.0|120.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3250|---|AC|EX|0.0|0.0|11.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3500|---|AC|EX|0.0|0.0|7971.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|3800|---|AC|EX|0.0|0.0|107.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4010|---|AC|EX|0.0|0.0|1351.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4024|---|AC|EX|0.0|0.0|3181.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4035|---|AC|EX|0.0|0.0|2601.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4035|---|CB|EX|0.0|0.0|3600.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4040|---|AC|EX|0.0|0.0|3916.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4055|---|AC|EX|0.0|0.0|1290.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4061|---|AC|EX|0.0|0.0|51990.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4061|---|CB|EX|0.0|0.0|63500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4083|---|AC|EX|0.0|0.0|3.83|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4085|---|AC|EX|0.0|0.0|3024.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4085|---|CB|EX|0.0|0.0|3400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4086|---|AC|EX|0.0|0.0|2962.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4086|---|CB|EX|0.0|0.0|3400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4100|---|AC|EX|0.0|0.0|2.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4110|---|AC|EX|0.0|0.0|3183.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4110|---|CB|EX|0.0|0.0|1800.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4115|---|AC|EX|0.0|0.0|977.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4116|---|AC|EX|0.0|0.0|2708.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4166|---|AC|EX|0.0|0.0|5384.21|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4200|---|CB|EX|0.0|0.0|5050.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4300|---|AC|EX|0.0|0.0|935.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4300|---|CB|EX|0.0|0.0|600.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4301|---|AC|EX|0.0|0.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4302|---|AC|EX|0.0|0.0|1.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4308|---|AC|EX|0.0|0.0|919.45|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4500|---|CB|EX|0.0|0.0|6000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4502|---|AC|EX|0.0|0.0|15852.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4616|---|AC|EX|0.0|0.0|789.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4680|---|AC|EX|0.0|0.0|5060.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4694|---|AC|EX|0.0|0.0|120.61|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4700|---|AC|EX|0.0|0.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4802|---|AC|EX|0.0|0.0|93.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4815|---|CB|EX|0.0|0.0|15600.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4910|---|AC|EX|0.0|0.0|396.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|4938|---|AC|EX|0.0|0.0|101.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5000|---|AC|EX|0.0|0.0|1532.11|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5007|---|AC|EX|0.0|0.0|290.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5027|---|AC|EX|0.0|0.0|548.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5050|---|AC|EX|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5055|---|CB|EX|0.0|0.0|51525.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5200|---|AC|EX|0.0|0.0|434.43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5215|---|AC|EX|0.0|0.0|634.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5400|---|AC|EX|0.0|0.0|7447.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4631465|-----|5400|---|CB|EX|0.0|0.0|27680.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
