fin_coa_cd|account_nbr|obj_id|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|
BL|4631613|AE41D62F-8A5F-D1AB-A940-EFC22FD244CB|2.0|BL|PSY|
BL|4631614|206B6269-DE18-E1B2-1DC2-9AF495ABD288|2.0|BL|PSY|
BL|4631615|F07B7F97-302D-11BF-47AD-3611829020DF|2.0|BL|PSY|
BL|4631616|AC188D74-963F-C9AF-7F5D-08540755478C|2.0|BL|PSY|
BL|4631617|AC3E34C0-DCDA-62FB-FB2A-8D5279356C17|2.0|BL|PSY|
BL|4631618|AC56B970-8AE6-937B-C164-DC8F441E6F83|2.0|BL|PSY|
BL|4631619|D104971D-E11F-EAC0-58CF-2CB76995C271|2.0|BL|PSY|
BL|4631620|5251D8A5-4F4C-8079-7089-6192ECE46C91|2.0|BL|PSY|
BL|4631621|4F2DF47A-82D0-B621-A3B3-3E7BAFB3F781|2.0|BL|PSY|
BL|4631622|AB30C2FF-9ACC-0CDF-E476-8445B1869C92|2.0|BL|PSY|
BL|4631623|3F39DB75-C508-D224-B0B6-E7B1AFADEB55|2.0|BL|PSY|
BL|4631624|BE1FB76B-D43F-C536-4B6C-4792C9EE61E0|2.0|BL|PSY|
BL|4631625|416D1267-A59E-6665-9F00-2CD0688535C8|2.0|BL|PSY|
BL|4631626|EA1B648F-D608-0DF1-A080-D62198FCD237|2.0|BL|PSY|
BL|4631627|88F6D716-0726-96BA-D93A-15ADDF5A4172|2.0|BL|PSY|
BL|4631628|287C8126-E44D-0DD6-51BA-A448BB2525B6|2.0|BL|PSY|
BL|4631629|D7F2C3AC-CFE4-5092-752B-B89C8462881E|2.0|BL|PSY|
BL|4631630|9067F349-7B17-1743-0933-DE1C784351EB|2.0|BL|PSY|
BL|4631631|7EC1E7A3-E217-9163-21FE-36E6BB1A3707|2.0|BL|PSY|
BL|4631632|ADE80DAC-C292-CFAB-2603-1918FF9D6C2F|2.0|BL|PSY|
BL|4631633|03FFF0A2-4751-6BBC-9A7A-EA19E54ABCBA|2.0|BL|PSY|
BL|4631634|D4BAAC73-0AC1-0BB1-04FF-0C522B4A81CE|2.0|BL|PSY|
BL|4631635|BA2CEFC3-2F37-67A1-B88A-FC0F87CB6E0D|2.0|BL|PSY|
BL|4631636|6DB2CFEE-5889-C9A4-ED57-3EEEF57E9256|2.0|BL|PSY|
BL|4631637|8B88F80E-4370-72B1-05FB-9E00D773EEC1|2.0|BL|PSY|
BL|4631638|49C85E99-1827-3A36-CED8-46B405C0CEF6|2.0|BL|PSY|
BL|4631639|5C771296-35E2-AF0C-CDBC-2496E285D154|2.0|BL|BI|
BL|4631640|706C2D25-ED5F-3579-E986-DB1999B9CE19|2.0|BL|VPIT|
BL|4631641|A25B4B3F-AE41-98EE-3788-26BC0DD972B9|2.0|BL|PSY|
BL|4631642|F0E4FC55-8933-9393-1449-0F5E524A7836|2.0|BL|PSY|
BL|4631643|333F7532-97C0-9913-2014-978FFFDDCAA4|2.0|BL|PSY|
BL|4631644|93CD3139-056E-59B5-4764-0AA6451BC972|2.0|BL|PSY|
BL|4631645|B0AA58C7-8215-6467-581B-37BD6C3CA8AA|2.0|BL|PSY|
BL|4631646|2CFC2C82-1040-DF74-CB82-0BAEA97D11A5|2.0|BL|PSY|
BL|4631647|7CA1AD7A-0364-FDB2-314D-423A70677095|2.0|BL|PSY|
BL|4631648|BD204697-B839-48A4-DEBC-613245F10268|2.0|BL|PSY|
BL|4631649|0580F4F1-6B21-80B1-F67C-036B4882AE42|2.0|BL|PSY|
BL|4631650|6E27BDD1-5471-0F37-8C17-0B8A04AF5220|2.0|BL|PSY|
BL|4631651|007A228D-F4E0-B8E8-7CE1-5B07713BE3DB|2.0|BL|PSY|
BL|4631652|B1ADD7C2-357F-65FC-DA58-241CE7CEA04E|2.0|BL|PSY|
BL|4631653|D5615CF0-6965-2DA8-29CD-F221F4CC7247|2.0|BL|PSY|
BL|4631654|8F59AE8A-299B-6C32-EE56-9A9E6DB31560|2.0|BL|PSY|
BL|4631655|F419AF3D-DB2F-88D3-97B6-E2E7CB121BEA|2.0|BL|PSY|
BL|4631656|885D0585-FDC7-0C47-0185-D873665083C9|2.0|BL|PSY|
BL|4631657|864B8193-DC5F-9535-A8A7-82E0772E6461|2.0|BL|PSY|
BL|4631658|A8B9961E-AA71-3120-8067-8B0563BD410F|2.0|BL|PSY|
BL|4631659|6CAD76B8-FA19-6F79-9D55-9D1AC57AD525|2.0|BL|PSY|
BL|4631660|EE96CCA7-3BC6-5E04-490A-8F6759D3BBB4|2.0|BL|PSY|
BL|4631661|617DEEB5-F1D8-21E2-9B8B-7C863793FC46|2.0|BL|PSY|
BL|4631662|FCCE3518-4DC1-6BBD-0109-BFC28FA06CBB|2.0|BL|PSY|
BL|4631663|C0ACD377-73AC-DC89-F885-C9F147681D1A|2.0|BL|PSY|
BL|4631664|3CC345E7-E88E-6FAB-6129-FE87F398D793|2.0|BL|PSY|
BL|4631665|8E51AB83-FDFD-4CF0-DB53-913E7FE0EF37|2.0|BL|PSY|
BL|4631666|4D6CD478-ACF5-E736-A576-5B8FBB2B8B48|2.0|BL|PSY|
BL|4631667|E36EC337-7EAC-A3EC-A074-271CBBD812A1|2.0|BL|PSY|
BL|4631668|CA45262A-E242-CF68-C7ED-64FBADC310A9|2.0|BL|PSY|
BL|4631669|33A037F8-3754-FF9D-B9FB-1FC989961AF1|2.0|BL|PSY|
BL|4631670|6FF4DC8E-1348-CFB0-7076-DED894C600EE|2.0|BL|PSY|
BL|4631671|9B231B86-782B-76C1-F85E-D1CE91ACF352|2.0|BL|PSY|
BL|4631672|90899679-80E2-939F-822E-804ABAAC3436|2.0|BL|PSY|
BL|4631674|6D5F96B1-0691-96D6-399B-A4178BE18230|2.0|BL|PSY|
BL|4631675|5399ED21-463C-3C9F-833F-9BA828513A19|2.0|BL|PSY|
BL|4631677|F12C5C9A-6DD1-74CD-8F28-564044D46F97|2.0|BL|PSY|
BL|4631678|2F2DE2F3-A326-2CF2-D78E-1960D103D358|2.0|BL|PSY|
BL|4631680|A5216D78-7C5E-1606-FCD2-5F0217C70436|2.0|BL|PSY|
BL|4631681|0451E244-A27E-2BB8-9860-19AE5966FC5D|2.0|BL|PSY|
BL|4631682|AC24A467-9A7E-F259-15AD-3529B2F4EA55|2.0|BL|PSY|
BL|4631683|635BCFDE-F09F-8382-42A3-783DA11A9EE3|2.0|BL|PSY|
BL|4631684|F6797FCC-58F6-29D6-4142-B994DF1B20AF|2.0|BL|PSY|
BL|4631685|695BF560-D849-C917-6D91-BD627CBAF324|2.0|BL|PSY|
BL|4631686|0D0D38ED-A21D-8262-F8AE-F709C77DCC26|2.0|BL|PSY|
BL|4631688|F5BB5262-F031-EE78-40AA-1A5654CD5918|2.0|BL|PSY|
BL|4631691|6E05596A-D39E-4D7E-FDFD-BD798057A288|2.0|BL|PSY|
BL|4631692|9C8B81D6-1947-172C-40DF-870BA0D0FF82|2.0|BL|PSY|
BL|4631693|094942CC-4B12-AE46-02C6-F9C197381561|2.0|BL|PSY|
BL|4631695|0248DAA7-D33D-C89D-B7DC-09009E4155BF|2.0|BL|PSY|
BL|4631696|C69F43DF-1450-A07E-6A77-65E196DB42D4|2.0|BL|PSY|
BL|4631697|9101B144-BBA9-8ABA-2955-B1D694935822|2.0|BL|PSY|
BL|4631699|321CFFAC-D02B-534C-4AB5-572B9274E2C6|2.0|BL|PSY|
BL|4632922|4D456C38-A8C9-795F-D0E3-F8D60C42ADDF|2.0|BL|PSY|
BL|4724400|6FB2A3E2-B73D-5CB3-7251-03A608B4C10C|2.0|BL|BI|
BL|4724604|0DE0217E-94A5-1211-0C6D-64566F0FD9DD|2.0|BL|BI|
BL|4724607|BD4CF021-5EA2-F244-1AC5-28547A476C07|2.0|BL|BI|
BL|4724608|27598FD0-80D6-A2AD-2BBA-0445DFC8C927|2.0|BL|BI|
BL|4724609|3E3E1AD8-21C2-1EDF-4A36-55E3F9B23D2A|2.0|BL|BI|
BL|4724610|C99ACE0B-F89C-6D47-72A9-E1C965A2989C|2.0|BL|BI|
BL|4724611|C7830CEA-3A1C-3EF7-E9EC-02B30CBD3794|2.0|BL|BI|
BL|4724700|66C6A467-4F9E-9D41-8D25-F011F532D395|2.0|BL|CHEM|
BL|4724701|23BCDC19-2B31-9D8D-60C5-C54B54BD02CA|2.0|BL|CHEM|
BL|4724702|4163A4F6-FF84-DC8C-F30D-82F51A3F860F|2.0|BL|CHEM|
BL|4724752|EC61BDE2-C484-97A4-B3A0-FCA94D523FAA|2.0|BL|CHEM|
BL|4724753|BD577376-71F6-8B20-0AC2-D61881885F90|2.0|BL|CHEM|
BL|4724754|D4EBA4BE-8307-CCB9-4DEC-82F42B53E118|2.0|BL|CHEM|
BL|4724755|5CDEA9C6-4CC7-DF1A-78B1-48B5FC91B8BD|2.0|BL|CHEM|
BL|4724756|C05612BE-705C-7D76-1234-2EB4067818D0|2.0|BL|CHEM|
BL|4724757|87191168-F871-E6F7-50AA-D0F6150698A1|2.0|BL|CHEM|
BL|4724758|0AA9FACE-29BA-1F3F-3B85-049DBE29D467|2.0|BL|CHEM|
BL|4731401|D2EFD08F-F7C0-016F-C2B3-56044D864CFD|2.0|BL|PSY|
BL|4731402|F49F63AF-25D2-5A7F-9B4E-60ADFE6C13B9|2.0|BL|PSY|
BL|4823204|1EC0527E-8246-7E62-6451-C82B6D14EBA1|2.0|BL|CHEM|
BL|4823205|C77B1CEF-843F-C670-DDC3-0C00FA0EE785|2.0|BL|CHEM|
BL|4823206|75196BC3-A67D-670B-FF64-9D96B7CDB13B|2.0|BL|CHEM|
BL|4823207|91CC97F9-255D-6003-65A7-72A6C810FF77|2.0|BL|CHEM|
BL|4824300|2BC18B19-4AA9-B5AA-7B13-474DB2E3694B|2.0|BL|BI|
BL|4824400|27DD0CA0-A7BD-641C-8B18-31AA8F68775B|2.0|BL|BI|
BL|4824401|24376C1B-F53E-0301-0587-438073054F1F|2.0|BL|BI|
BL|4824402|F6C9DC3E-6F1A-D904-6BEE-5EFBCFC07A6F|2.0|BL|BI|
BL|4824403|EA030420-5BA1-DE37-2B97-13172D4162CA|2.0|BL|BI|
BL|4824404|C8C41C85-A425-7403-FCB6-72B2E1E88028|2.0|BL|PSY|
BL|4824405|7D9CFF31-FB47-0920-8FEA-888B2CFC15DB|2.0|BL|BI|
BL|4824406|9BA31958-E7CB-7171-C23C-E4BEDDCFF7B8|2.0|BL|BI|
BL|4824407|E5527CFC-9038-83E1-E8B2-65645381C591|2.0|BL|BI|
BL|4824408|637071EC-65E6-A8FC-9C83-C59417D1F0F9|2.0|BL|BI|
BL|4824409|C13CF561-1012-5C81-C828-496E4D9E7F92|2.0|BL|BI|
BL|4824410|E7B3C486-F8CB-BDD7-5A47-E5915711A216|2.0|BL|BI|
BL|4824411|5ABB12DB-FC6F-BAE1-3F0C-87BDAF44AF19|2.0|BL|BI|
BL|4824412|71548CA0-7509-F55F-AC6C-FBC1E22AF26D|2.0|BL|BI|
BL|4824413|58D94EF8-81E4-2426-EA40-1BDB6921D7D0|2.0|BL|BI|
BL|4824414|856DB732-3DBE-97E1-3B3D-1F541C21117E|2.0|BL|BI|
BL|4824415|3A1586B9-0C9F-17EF-4697-B7E5BC0BB401|2.0|BL|BI|
BL|4824416|17359501-FB3E-09F5-73ED-291F2E6F81C0|2.0|BL|BI|
BL|4824417|597F745F-D546-165A-F369-FA60931BB8D6|2.0|BL|BI|
BL|4824418|9071EE56-F4AF-5DA6-EC76-D18DF0428825|2.0|BL|BI|
BL|4824419|2EDEF6D6-2D34-0442-8EF2-B89EFCBCB849|2.0|BL|BI|
BL|4824420|81457D43-EA9E-5B7D-43A0-C9F7D5BECB1F|2.0|BL|BI|
BL|4824421|997353CD-C8E1-2EE9-AEA3-E46F5069D014|2.0|BL|BI|
BL|4824422|26E2836E-8EC4-CD78-37F6-C422991F6C4A|2.0|BL|BI|
BL|4824423|E1D34A2E-2A92-93AD-DE29-02A14DECEAF2|2.0|BL|BI|
BL|4824424|0590E007-43BF-C5F8-B6E3-ADF08EA0DD17|2.0|BL|BI|
BL|4824425|D2800E6F-ED16-F7EE-C63E-A142AE6767CF|2.0|BL|BI|
BL|4824426|93CE8675-CB56-13EC-EB03-D2CDA4B1D22A|2.0|BL|BI|
BL|4824427|926F2C6A-8C62-7123-F414-1E10BB216EA4|2.0|BL|BI|
BL|4824428|6ABFC847-5D1C-A6A1-0AF2-94EE742791ED|2.0|BL|BI|
BL|4824429|338DCBD0-5F6A-F779-6F92-97DF838424EC|2.0|BL|BI|
BL|4824430|6DA98AF0-DBA2-30E2-08DB-076CDB778F65|2.0|BL|BI|
BL|4824431|066CCF4B-619E-0B76-7BC2-34271AE728AE|2.0|BL|BI|
BL|4824432|C992BA6D-8D0E-733E-A4FA-1A481E575F92|2.0|BL|BI|
BL|4824433|22FBFA18-982E-19FF-57B9-7E4EA6715181|2.0|BL|BI|
BL|4824434|02E64E7B-355C-B14B-E047-186A5DE43E51|2.0|BL|BI|
BL|4824435|DF5D5E83-0469-4149-D3C9-6B0B37BB0C05|2.0|BL|BI|
BL|4824436|95575BD8-DC15-D342-1555-7DA348033794|2.0|BL|BI|
BL|4824437|EA1F084A-AB09-F88E-99A7-479A4201524C|2.0|BL|BI|
BL|4824438|B8F02B0A-9625-D5E4-993E-25428F3C8A2F|2.0|BL|BI|
BL|4824439|EBF2890B-121F-7AE1-87B1-E0E5E07CDE57|2.0|BL|BI|
BL|4824440|B67B04BB-1CB4-927D-5FFE-6C5B2F96F144|2.0|BL|BI|
BL|4824441|0CD4C1A3-CF75-D514-EB4F-B68B66889135|2.0|BL|BI|
BL|4824442|94606672-DA9E-454F-B6F9-27258E6A7F00|2.0|BL|BI|
BL|4824443|C295A6A9-A724-46D3-9D69-A9BAE42DCCBE|2.0|BL|BI|
BL|4824444|59F3FF5B-A2FD-6377-938D-48F54E506DA3|2.0|BL|BI|
BL|4824445|195994DD-656C-7375-9583-26561A071478|2.0|BL|BI|
BL|4824446|BB220DC2-6BB5-4222-4F12-0CC347461F5E|2.0|BL|BI|
BL|4824447|873E7CA8-32FF-019F-7ADF-6AFCFF919734|2.0|BL|BI|
BL|4824448|B53F80CC-5F81-796D-C939-DB0FB085EA0E|2.0|BL|BI|
BL|4824449|D80D3F2B-0358-0623-BDA2-514C50C7C89F|2.0|BL|BI|
BL|4824450|1CFFC59F-07E0-6472-5C7E-F377E7E04CF4|2.0|BL|BI|
BL|4824451|EA65F821-6B79-38D8-B8E3-5B54F4C07147|2.0|BL|BI|
BL|4824452|BF9C0E3B-2E90-25FD-D6A2-34C0C8FF6AD0|2.0|BL|BI|
BL|4824453|266F7AD5-D0E0-159E-862C-58D01A5B85C5|2.0|BL|BI|
BL|4824454|84DE8035-D5FC-17AB-CBF5-DFD7C6F24907|2.0|BL|BI|
BL|4824455|F211CE79-1C5E-7746-32A2-F1F8231E6BAE|2.0|BL|BI|
BL|4824456|7695D155-2762-F770-3321-5F4B6E087714|2.0|BL|BI|
BL|4824457|A75E04BF-B68E-2A41-CB48-1EDE5C9B10E9|2.0|BL|BI|
BL|4824458|7F9A7CF3-A8A4-8AFC-69B4-7150013BEFEB|2.0|BL|BI|
BL|4824459|DF073FC0-0DE3-A451-7020-F4A612C294B6|2.0|BL|BI|
BL|4824460|F5D1C490-1F9F-8A82-A94A-5DED76AE4FA1|2.0|BL|BI|
BL|4824461|3DDF5858-C4D2-F8A7-DA88-7E3958517701|2.0|BL|BI|
BL|4824462|6BD045BC-567B-0506-D84F-2086EF60C655|2.0|BL|BI|
BL|4824463|5398E71C-C03E-167F-9196-8FB570D96C85|2.0|BL|BI|
BL|4824464|535703B4-D930-BCC7-7912-86C2ABF44E44|2.0|BL|BI|
BL|4824465|B2C20ADA-8882-FD85-B482-812E0387ADA2|2.0|BL|BI|
BL|4824466|CC914B6E-0F59-EDDF-5815-FFF352941418|2.0|BL|BI|
BL|4824467|446FAE32-36ED-503F-F34D-73A7F7E19AB7|2.0|BL|BI|
BL|4824468|45703C8C-A5A6-781C-6877-75F9C9BF22A0|2.0|BL|BI|
BL|4824469|6DC40BAB-0436-A794-E41C-C5FD28D98536|2.0|BL|BI|
BL|4824470|1FA3F853-EF5A-967F-8409-C18973D4A714|2.0|BL|BI|
BL|4824471|95587B16-0093-5EDC-E752-91A4979558BE|2.0|BL|BI|
BL|4824472|2427E316-7246-2E73-282D-F5A04E2E50A6|2.0|BL|BI|
BL|4824473|1E127FD6-FCEA-4362-A6DF-25DC696CBBEC|2.0|BL|BI|
BL|4824474|A7E2921E-0FA5-BF1B-550C-6AB951177D45|2.0|BL|BI|
BL|4824475|CC6A7F04-1CC9-B712-7821-3EF70B8AF629|2.0|BL|BI|
BL|4824476|A470323A-2E2F-F2E8-D660-A402D86D9763|2.0|BL|BI|
BL|4824477|D1D3E224-9B9F-7B07-513F-80B56E3BBD00|2.0|BL|BI|
BL|4824478|05916ECB-074B-F356-B171-8F372ECBF489|2.0|BL|BI|
BL|4824479|4A76851F-6E43-21D9-97AC-6EC6A72AD1E0|2.0|BL|BI|
BL|4824480|295D543C-7E3C-B80C-F51C-ED65F856E8AF|2.0|BL|BI|
BL|4824481|3E32B298-6A7F-4AB7-FDAE-3606AB6DF994|2.0|BL|BI|
BL|4824482|01E10018-F6DF-242A-E48D-712A5FF1A2EA|2.0|BL|BI|
BL|4824483|7ED5298F-07C4-1696-9315-AB1098F8E0F6|2.0|BL|BI|
BL|4824484|DCABC58A-3600-229A-3F46-858AB3E34A16|2.0|BL|BI|
BL|4824485|4BB77C9B-6DB2-2BB4-3E5E-D32B3E4368CB|2.0|BL|BI|
BL|4824486|F3695835-4A71-0DFE-0214-4DE3B9391AC2|2.0|BL|BI|
BL|4824487|7CB88E6C-43BA-ADF0-209A-6D978F7B4C1D|2.0|BL|BI|
BL|4824488|C27E9B9C-8860-EFF5-5D04-777AEA4E1A88|2.0|BL|BI|
BL|4824489|0258DA8C-6509-02B2-9865-DE3AAF128B93|2.0|BL|BI|
BL|4824490|D760697A-5881-AA4D-AB94-4FD6C6CB0D5A|2.0|BL|BI|
BL|4824491|8EA5EAED-2869-7AD0-8D3A-42D554C99681|2.0|BL|BI|
BL|4824492|C70DB91E-AA32-DF82-7B91-7F3789D13DA7|2.0|BL|BI|
BL|4824493|91ECF717-F92E-6DFE-FD1B-C8802394E778|2.0|BL|BI|
BL|4824494|9CB80E8B-CF59-E984-6116-32653E7A0646|2.0|BL|BI|
BL|4824495|96B02358-B5DF-1195-58D9-D7D78CB45977|2.0|BL|BI|
BL|4824496|40D498D1-C024-5C53-D1AD-2FAE7F61EE8A|2.0|BL|BI|
BL|4824497|6571D351-A45A-9ACE-9D6F-A950856D40F5|2.0|BL|BI|
BL|4824498|F7C3392B-4F13-A2F5-0606-BEDB70E8169B|2.0|BL|BI|
BL|4824499|A3758DBD-86F2-E741-9B71-87926172A512|2.0|BL|BI|
BL|4824500|39FFBAC5-7555-D50B-4219-E251D4484941|2.0|BL|BI|
BL|4824501|8F8B88F7-DC93-6552-7C58-C0222CD4FAB4|2.0|BL|BI|
BL|4824502|62547F30-D43D-8A26-0E3A-93FB475A193B|2.0|BL|BI|
BL|4824503|C164A763-055E-9265-6E32-3277A884878B|2.0|BL|BI|
BL|4824504|3039AA3A-2764-AE72-8ECA-AF3DD946DAD7|2.0|BL|BI|
BL|4824505|5C5BA5FE-632B-2E0B-9B42-A0045D2A3742|2.0|BL|BI|
BL|4824506|E94D296A-0BED-F38E-5051-E39F850945FB|2.0|BL|BI|
BL|4824507|273B4004-F40E-FA98-68D1-03A487F6332F|2.0|BL|BI|
BL|4824508|6A650456-8CB4-BB79-8829-821D25D98CF0|2.0|BL|BI|
BL|4824509|F0163E30-2410-4260-AB37-1CF82D117C74|2.0|BL|BI|
BL|4824510|6E3752EC-6CD5-E826-533F-989C3C2EDC7A|2.0|BL|BI|
BL|4824511|B1A3CC05-9C6B-549B-4C50-959F6E3D45A5|2.0|BL|BI|
BL|4824512|6B05695C-5F3B-D311-BF18-8D7A9DB59A8C|2.0|BL|BI|
BL|4824513|103A3CE9-36D1-9100-041B-18568387A6F4|2.0|BL|BI|
BL|4824514|CBAD4709-6235-D78E-35A4-0185C3A8B55B|2.0|BL|BI|
BL|4824515|551C7520-31BE-9D5E-621E-2E28FDE2366C|2.0|BL|BI|
BL|4824516|31C9E6CA-01B8-FC59-5AC0-5C236CF835DD|2.0|BL|BI|
BL|4824517|D3F43163-045A-69F5-8C0E-5C90533B73F1|2.0|BL|BI|
BL|4824518|BB61CC28-6A67-8F03-DEB5-6436F2863BF2|2.0|BL|BI|
BL|4824519|9CB21F6E-D259-DAD4-3433-F34E3865C2D3|2.0|BL|BI|
BL|4824520|2CF72E6F-138F-A021-D114-6C72C96082A1|2.0|BL|BI|
BL|4824521|5E045716-78E4-496F-AEE6-555C17771894|2.0|BL|BI|
BL|4824522|0F5F2CEA-C261-BBF3-1F79-045E0B801899|2.0|BL|BI|
BL|4824523|4D80EAB0-7575-FF97-9E4F-5D7EF0B40902|2.0|BL|BI|
BL|4824524|D4D70185-91C2-7304-D987-3EC14384A00A|2.0|BL|BI|
BL|4824525|594BB22A-8EF7-F149-EC65-5A48E5E7BF63|2.0|BL|BI|
BL|4824526|45254621-FCC7-1AFC-4469-3A85797F36A2|2.0|BL|BI|
BL|4824527|0E7AE39B-AE6B-71DA-11EB-D43F594A2294|2.0|BL|BI|
BL|4824528|1DF30CE4-FAB2-4448-33F0-EE261B940EB0|2.0|BL|BI|
BL|4824529|8D969829-C8B4-14BC-87E9-984EFB947339|2.0|BL|BI|
BL|4824530|7BD02207-E90E-5D0B-B64B-7FB2F2DCC780|2.0|BL|BI|
BL|4824531|25F80AF8-BC92-3FB1-4E93-2C1A57AF5799|2.0|BL|BI|
BL|4824532|4E166FD4-D9E6-71B9-2780-952B8FB50D47|2.0|BL|BI|
BL|4824533|522ED401-CD2D-27F7-D6A1-234A02F2B319|2.0|BL|BI|
BL|4824534|684538EA-25D1-6867-FED3-5CDC81ADF077|2.0|BL|BI|
BL|4824535|11E0E60A-82FC-91A1-5935-C31ABF5574B1|2.0|BL|BI|
BL|4824536|611C96CC-6546-9F3D-D9F6-0C56F5D4CE5E|2.0|BL|BI|
BL|4824537|3A0FAB0B-16DD-A122-9BF7-6AE2D747E84E|2.0|BL|BI|
BL|4824538|3A53E53A-6404-618C-3883-62D8BF0F7976|2.0|BL|BI|
BL|4824539|5A426FD3-1CB5-C2B1-48D2-4F4F160597C1|2.0|BL|BI|
BL|4824540|8FAF1257-5AED-BA2C-BC7F-374246974649|2.0|BL|BI|
BL|4824541|8C2C7534-C8B7-AF50-CFFA-58093C60D480|2.0|BL|BI|
BL|4824542|94F6FE90-9500-FF12-61DD-30573E524FC2|2.0|BL|BI|
BL|4824543|255B4AC8-40D8-80D7-786B-4D57589A1714|2.0|BL|BI|
BL|4824544|F7AE2A1C-8030-21E2-C45D-711854984CBC|2.0|BL|BI|
BL|4824545|E20E7C02-AF07-C7EF-01BA-5EFE783D6FEC|2.0|BL|BI|
BL|4824546|52891D52-D05C-2DC0-AD7C-11EA93C23C6C|2.0|BL|BI|
BL|4824547|7CEFEECF-DFE3-C1C6-C2B7-03F4064B82AF|2.0|BL|BI|
BL|4824548|43D848C3-920F-E778-48D2-7AEEEC59FFA6|2.0|BL|BI|
BL|4824549|AB02ADD4-C63D-C170-24AE-B7696EB5CFE5|2.0|BL|BI|
BL|4824550|A1E81530-95DE-6409-97F0-80A3130297F4|2.0|BL|BI|
BL|4824551|B2422B25-D2FD-B844-B2B1-90C5E8FCA768|2.0|BL|BI|
BL|4824552|40C981A0-B165-0ABB-794B-37133E1F8AD5|2.0|BL|BI|
BL|4824553|D9314A6B-73FB-9C85-E2D8-2F7528482EA8|2.0|BL|BI|
BL|4824554|CAD09376-C1EF-C11A-550A-A7E4BDA83B1F|2.0|BL|BI|
BL|4824555|67956642-0DBA-3E3F-777C-0D252D10176B|2.0|BL|BI|
BL|4824556|688904BD-2662-392D-EE2E-746544655D5B|2.0|BL|BI|
BL|4824557|03B7C383-E991-2B90-B41D-E355C412380A|2.0|BL|BI|
BL|4824558|0948FB56-9F85-E613-51C3-DB1DAA32CE58|2.0|BL|BI|
BL|4824559|F1697196-90B3-1626-D7B4-75E4C796A0E4|2.0|BL|BI|
BL|4824560|0F48E491-5697-6EEE-55BF-4F5FBE2EB8CC|2.0|BL|BI|
BL|4824561|570F5798-DF0C-7D11-ACAD-774ACCC7A2B8|2.0|BL|BI|
BL|4824562|928133CA-B038-FC82-0BE7-EE4B189EB593|2.0|BL|BI|
BL|4824563|4AE5BCE2-E891-1C4A-7461-79F3DF8B7538|2.0|BL|BI|
BL|4824564|4B09646F-05AF-57D2-9502-F17BE07E77DD|2.0|BL|BI|
BL|4824565|DBFBCF96-F9BC-C0AD-2B6C-2B965C431E5A|2.0|BL|BI|
BL|4824566|D1EC0C15-CFAA-FBF0-FCE4-C7E5A1554796|2.0|BL|BI|
BL|4824567|18C0AF7A-2A22-D881-DF79-B32DEB03E7C2|2.0|BL|BI|
BL|4824568|7318F50A-DC7A-77A1-2708-0B5050B098B1|2.0|BL|BI|
BL|4824569|A64B54C6-621A-35AD-B1D9-93099F257CC9|2.0|BL|BI|
BL|4824570|A48CA7F8-1351-A009-D5DE-222DB61CB050|2.0|BL|BI|
BL|4824571|687D5E87-B3EE-5F26-0C59-401AEFFAEBBB|2.0|BL|BI|
BL|4824572|0912B315-4313-5923-AE08-70BD83EF37AB|2.0|BL|BI|
BL|4824573|BDBC2D08-1596-453D-5F3F-8F27AB229ECD|2.0|BL|BI|
BL|4824574|DDD2D24B-592C-B9F3-1506-065BE39BBC68|2.0|BL|BI|
BL|4824575|EB76D524-B8DE-BA34-D493-BF97C383618B|2.0|BL|BI|
BL|4824576|2AAE0D2E-8ABF-4152-ACCB-7133819F0A99|2.0|BL|BI|
BL|4824577|1D122D64-7934-BDE0-5B8C-F596CCA9BA88|2.0|BL|BI|
BL|4824578|A8CC79AD-E0CD-9C32-5FA6-56E9B980524E|2.0|BL|BI|
BL|4824579|04D9B157-3ACF-B4EA-409B-2B7B2DFD415F|2.0|BL|BI|
BL|4824580|CBEE79BF-21AB-074E-DFB0-E6990E17BAC9|2.0|BL|BI|
BL|4824581|69734E8A-C1F5-32CE-9616-75F9B8B5BB73|2.0|BL|BI|
BL|4824582|C0BD3FCF-CB8A-4CEE-F99E-B147CA5C147E|2.0|BL|BI|
BL|4824583|450423FF-1AB6-0768-DE29-91CEF9AEF3E6|2.0|BL|BI|
BL|4824584|FC1A98E6-F1DB-82B5-8008-20B9F02D9DDB|2.0|BL|BI|
BL|4824585|9D348F72-0250-F9AC-6F51-12013E74FBAD|2.0|BL|BI|
BL|4824586|BB62560C-D0F4-52F4-BADC-FFA36FEE5792|2.0|BL|BI|
BL|4824587|46D6C51A-D4CF-0EE9-532D-357BF4B7EC9C|2.0|BL|BI|
BL|4824588|D78A1638-38B6-87F1-FFB2-02EE9F7C2CEE|2.0|BL|BI|
BL|4824589|1416F539-80E6-9BBC-1A9E-0FC6D819A471|2.0|BL|BI|
BL|4824590|D6898CF0-2D45-9321-ED6A-7E38FC3FEAE3|2.0|BL|BI|
BL|4824591|8C87EB45-6AD9-E706-EE93-C13C5ACA0288|2.0|BL|BI|
BL|4824592|2FC151EE-F428-EE90-BD70-C0B1EBF79D92|2.0|BL|BI|
BL|4824593|4AF80F2E-2CCB-7316-6A8A-40302151BBF0|2.0|BL|BI|
BL|4824594|BB18371B-47F3-23E4-11E2-A2A84474EA90|2.0|BL|BI|
BL|4824595|CB7ED4CB-0B87-2C9C-8A35-2FBD0680C1DF|2.0|BL|BI|
