nmspc_cd|cmpnt_clss|prprty_nm|obj_id|ver_nbr|fnctnl_field_descr|active_ind|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportPosition|effortCertificationReportPositionObjectGroupCode|5D06BF9948557808E0404F8189D80667|1.0|A unique code for a Position Object Group.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportPosition|newCollectionRecord|5D06BF9948587808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportPosition|universityFiscalYear|5D06BF9948567808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted. |Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportType|active|5D06BF99485B7808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.  Typically, inactive values may not be used on transactions or assigned as attributes in other tables.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportType|effortCertificationReportDescription|5D06BF9948597808E0404F8189D80667|1.0|The value that gets filled in the eDoc description field.[FURTHER REVIEW REQUIRED]|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.EffortCertificationReportType|effortCertificationReportTypeCode|5D06BF99485A7808E0404F8189D80667|1.0|The pay type that the reports encompass. i.e. 9/12 pay types, summer pay, biweekly pay, etc.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|certificationOrganizations|5D06BF99485D7808E0404F8189D80667|1.0|The org that the report(s) belong to|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|documentNumber|5D06BF9948627808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document |Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|effortCertificationDetailLines.account.chartOfAccountsCode|5D06BF9948637808E0404F8189D80667|1.0|An alphanumeric value that uniquely identifies a single chart.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|effortCertificationDetailLines.account.organizationCode|5D06BF99485E7808E0404F8189D80667|1.0|Represents a unique identifier assigned to units at many different levels within the institution (for example, department, responsibility center, and campus). |Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|effortCertificationDocumentCode|5D06BF99485C7808E0404F8189D80667|1.0|Something related to workflow or how KFS generated an eDoc. [FURTHER REVIEW REQUIRED]|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|effortCertificationReportNumber|5D06BF9948657808E0404F8189D80667|1.0|The alphanumeric value assigned to represent a group of effort reports for an effort reporting period. For example A01 could be assigned as the number for effort reports that cover fall semester for academic employees.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|emplid|5D06BF99485F7808E0404F8189D80667|1.0|Employee ID for the report|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|employee.personName|5D06BF9948607808E0404F8189D80667|1.0|Person's name|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|employee.personUserIdentifier|5D06BF9948617808E0404F8189D80667|1.0|[FURTHER REVIEW REQUIRED]|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|nextApprovers|5D06BF9948667808E0404F8189D80667|1.0|Who has to approve the report next. [FURTHER REVIEW REQUIRED]|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByOrganization|universityFiscalYear|5D06BF9948647808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted. |Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByReport|chartOfAccountsCode|5D06BF9948697808E0404F8189D80667|1.0|An alphanumeric value that uniquely identifies a single chart. |Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByReport|effortCertificationReportNumber|5D06BF9948687808E0404F8189D80667|1.0|The alphanumeric value assigned to represent a group of effort reports for an effort reporting period. For example A01 could be assigned as the number for effort reports that cover fall semester for academic employees.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByReport|organizationCode|5D06BF99486A7808E0404F8189D80667|1.0|Represents a unique identifier assigned to units at many different levels within the institution (for example, department, responsibility center, and campus).|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByReport|outstandingCertificationCount|5D06BF99486B7808E0404F8189D80667|1.0|How many reports are still not marked ""final"" for that reporting number.|Y|
KFS-EC|org.kuali.kfs.module.ec.businessobject.OutstandingCertificationsByReport|universityFiscalYear|5D06BF9948677808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.  2) Defines the active fiscal years to which general ledger entries can be posted. |Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|documentNumber|5D06BF99486C7808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document |Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentAdvanceDepositAmount|5D06BF9948707808E0404F8189D80667|1.0|The total amount of the deposit.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentAdvanceDepositDate|5D06BF9948717808E0404F8189D80667|1.0|The actual date of the deposit|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentAdvanceDepositDescription|5D06BF9948727808E0404F8189D80667|1.0|A brief description of the transaction. This is for departmental use only, and does not appear on financial reports.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentAdvanceDepositReferenceNumber|5D06BF9948737808E0404F8189D80667|1.0|The transaction number or anything that meets your tracking needs.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentBankAccountNumber|5D06BF9948757808E0404F8189D80667|1.0|Defines the particular bank account to which the funds are deposited.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentBankCode|5D06BF9948747808E0404F8189D80667|1.0|Defines the unique code for the bank in which the funds are deposited.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentColumnTypeCode|5D06BF99486E7808E0404F8189D80667|1.0|The column type code.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentLineNumber|5D06BF99486F7808E0404F8189D80667|1.0|A line number assigned to a transaction line or an accounting line for reference purposes.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.AdvanceDepositDetail|financialDocumentTypeCode|5D06BF99486D7808E0404F8189D80667|1.0|A short code to identify a document type.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|active|5D06BF9948837808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.  Typically, inactive values may not be used on transactions or assigned as attributes in other tables. |Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|cashOffsetAccountNumber|5D06BF99487F7808E0404F8189D80667|1.0|The specific account number to be used for cash offsets related to the bank account|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|cashOffsetFinancialChartOfAccountCode|5D06BF99487E7808E0404F8189D80667|1.0|The specific chart code to be used for cash offsets related to the bank account - INCOMPLETE|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|cashOffsetObjectCode|5D06BF9948817808E0404F8189D80667|1.0|The specific object code to be used for cash offsets related to the bank account|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|cashOffsetSubAccountNumber|5D06BF9948807808E0404F8189D80667|1.0|The specific sub-account number to be used for cash offsets related to the bank account|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|cashOffsetSubObjectCode|5D06BF9948827808E0404F8189D80667|1.0|The specific sub-object code to be used for cash offsets related to the bank account|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|finDocumentBankAccountDesc|5D06BF99487D7808E0404F8189D80667|1.0|A description of the bank account.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|finDocumentBankAccountNumber|5D06BF99487C7808E0404F8189D80667|1.0|The account number which identifies a particular account at a bank|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BankAccount|financialDocumentBankCode|5D06BF99487B7808E0404F8189D80667|1.0|The unique code identifying a bank.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|account.financialHigherEdFunctionCd|5D06BF9948967808E0404F8189D80667|1.0|The code to classify the purpose of the account. The code indicates whether the activities associated with an account are for purposes such as instruction or research.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|account.subFundGroup.fundGroupCode|5D06BF9948987808E0404F8189D80667|1.0|The broadest category of funds. Used for reporting and business rules for Fund Group|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|account.subFundGroupCode|5D06BF9948977808E0404F8189D80667|1.0|The code which relates an account to a fund.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|accountExpiredOverride|5D06BF9948AD7808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use an account even though it has expired|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|accountNumber|5D06BF99489D7808E0404F8189D80667|1.0|The account number which identifies a particular account at a bank.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|amount|5D06BF9948A47808E0404F8189D80667|1.0|The total dollar amount of check or batch of checks.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|balanceTypeCode|5D06BF9948997808E0404F8189D80667|1.0|The code to categorize different balances.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|baseBudgetAdjustmentAmount|5D06BF9948867808E0404F8189D80667|1.0|The base budget adjustment amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|budgetAdjustmentPeriodCode|5D06BF9948847808E0404F8189D80667|1.0|The Budget Adjustment period code. Records increases or decreases in current or base budget. Budget Adjustments crossing Income Stream accounts generate a behind the scenes Transfer of Funds to move the necessary cash.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|chartOfAccountsCode|5D06BF9948A07808E0404F8189D80667|1.0|The code that identifies the Chart of Accounts for an Account. Kuali can accommodate more than one Chart of Accounts.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|currentBudgetAdjustmentAmount|5D06BF9948857808E0404F8189D80667|1.0|The current budget adjustment amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|debitCreditCode|5D06BF9948AA7808E0404F8189D80667|1.0|This code is used to indicate if the amount is a debit or a credit. If it's a ""C"" then this accounting line is a credit, if it's a ""D"", then it's a debit.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|documentNumber|5D06BF9948A97808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document |Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|encumbranceUpdateCode|5D06BF9948AB7808E0404F8189D80667|1.0|The system code for the type of encumbrance update in an Accounting Line.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentLineDescription|5D06BF9948B07808E0404F8189D80667|1.0|A free-form text field that describes the purpose or function of the Accounting Line|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth10LineAmount|5D06BF9948907808E0404F8189D80667|1.0|The document month 10 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth11LineAmount|5D06BF9948917808E0404F8189D80667|1.0|The document month 11 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth12LineAmount|5D06BF9948927808E0404F8189D80667|1.0|The document month 12 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth1LineAmount|5D06BF9948877808E0404F8189D80667|1.0|The document month 1 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth2LineAmount|5D06BF9948887808E0404F8189D80667|1.0|The document month 2 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth3LineAmount|5D06BF9948897808E0404F8189D80667|1.0|The document month 3 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth4LineAmount|5D06BF99488A7808E0404F8189D80667|1.0|The document month 4 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth5LineAmount|5D06BF99488B7808E0404F8189D80667|1.0|The document month 5 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth6LineAmount|5D06BF99488C7808E0404F8189D80667|1.0|The document month 6 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth7LineAmount|5D06BF99488D7808E0404F8189D80667|1.0|The document month 7 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth8LineAmount|5D06BF99488E7808E0404F8189D80667|1.0|The document month 8 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialDocumentMonth9LineAmount|5D06BF99488F7808E0404F8189D80667|1.0|The document month 9 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialObjectCode|5D06BF99489C7808E0404F8189D80667|1.0|The code that identifies the ""object"" of accounting for a transaction, expressed as a 4-digit numeric text, including leading zeros.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|financialSubObjectCode|5D06BF9948A87808E0404F8189D80667|1.0|The code that partitions the Object Code into a greater amount of detail. Sub-Object Code acquire most of the attributes of the official Object Code to which they report, including Object Type and Object SubType.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|nonFringeAccountOverride|5D06BF9948AE7808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use an account even though it does not accept fringe benefit.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectBudgetOverride|5D06BF9948AF7808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use a non budgeted object code even though presence control is on for the account.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectCode.financialObjectLevelCode|5D06BF9948957808E0404F8189D80667|1.0|This is the summary code for a given range of detailed object code classifications and identifies the level to which the object code belongs.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectCode.financialObjectSubTypeCode|5D06BF9948947808E0404F8189D80667|1.0|This is the designation assigned to similar groups of Object Codes. Sub-Types are often leveraged in the KFS to apply business rules or to help with reporting.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectCode.financialObjectTypeCode|5D06BF9948937808E0404F8189D80667|1.0|This is used to identify an object code as income, expense, asset, liability or fund balance. Multiple values exist for income and expense to support G/L functionality.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectId|5D06BF99489E7808E0404F8189D80667|1.0|The object id.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|objectTypeCode|5D06BF9948AC7808E0404F8189D80667|1.0|This is used to identify an object code as income, expense, asset, liability or fund balance. Multiple values exist for income and expense to support G/L functionality.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|organizationReferenceId|5D06BF99489F7808E0404F8189D80667|1.0|The identifier of an Organization which has been associated with the Account Line.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|overrideCode|5D06BF9948A37808E0404F8189D80667|1.0|The system code for the type of override in an Accounting Line|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|postingYear|5D06BF9948A17808E0404F8189D80667|1.0|The fiscal year the transaction is posted to.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|projectCode|5D06BF9948A77808E0404F8189D80667|1.0|The title of the project.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|referenceNumber|5D06BF99489A7808E0404F8189D80667|1.0|The transaction number on the deposit slip assigned by the bank.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|referenceOriginCode|5D06BF9948A27808E0404F8189D80667|1.0|The system code for that identifies the system from which the original encumbering transaction came|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|referenceTypeCode|5D06BF9948A67808E0404F8189D80667|1.0|The system code for the type of the system from which the original encumbering transaction came.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTax.accountNumber|5D06BF9948B37808E0404F8189D80667|1.0|Account Number that Sales Tax is collected against|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTax.chartOfAccountsCode|5D06BF9948B27808E0404F8189D80667|1.0|Chart of Accounts Code that Sales Tax is collected against|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTax.financialDocumentGrossSalesAmount|5D06BF9948B47808E0404F8189D80667|1.0|Gross Sales Amount to be taxed|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTax.financialDocumentSaleDate|5D06BF9948B67808E0404F8189D80667|1.0|Date of Sale|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTax.financialDocumentTaxableSalesAmount|5D06BF9948B57808E0404F8189D80667|1.0|Taxable Sales Amount to be taxed|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|salesTaxRequired|5D06BF9948B17808E0404F8189D80667|1.0|This field is to indicate if sales tax is required.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|sequenceNumber|5D06BF99489B7808E0404F8189D80667|1.0|The sequence number.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentSourceAccountingLine|subAccountNumber|5D06BF9948A57808E0404F8189D80667|1.0|The identifier to further partition the financial activity of an Account, expressed as a 5-character code.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|account.financialHigherEdFunctionCd|5D06BF9948C97808E0404F8189D80667|1.0|The code to classify the purpose of the account. The code indicates whether the activities associated with an account are for purposes such as instruction or research.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|account.subFundGroup.fundGroupCode|5D06BF9948CB7808E0404F8189D80667|1.0|The broadest category of funds. Used for reporting and business rules for Fund Group.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|account.subFundGroupCode|5D06BF9948CA7808E0404F8189D80667|1.0|The code which relates an account to a fund|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|accountExpiredOverride|5D06BF9948E07808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use an account even though it has expired.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|accountNumber|5D06BF9948D07808E0404F8189D80667|1.0|The account number which identifies a particular account at a bank.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|amount|5D06BF9948D77808E0404F8189D80667|1.0|The total dollar amount of check or batch of checks.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|balanceTypeCode|5D06BF9948CC7808E0404F8189D80667|1.0|The code to categorize different balances|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|baseBudgetAdjustmentAmount|5D06BF9948B97808E0404F8189D80667|1.0|The base budget adjustment amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|budgetAdjustmentPeriodCode|5D06BF9948B77808E0404F8189D80667|1.0|The Budget Adjustment period code. Records increases or decreases in current or base budget. Budget Adjustments crossing Income Stream accounts generate a behind the scenes Transfer of Funds to move the necessary cash.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|chartOfAccountsCode|5D06BF9948D37808E0404F8189D80667|1.0|The code that identifies the Chart of Accounts for an Account. Kuali accommodates more than one Chart of Accounts.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|currentBudgetAdjustmentAmount|5D06BF9948B87808E0404F8189D80667|1.0|The current budget adjustment amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|debitCreditCode|5D06BF9948DD7808E0404F8189D80667|1.0|This code is used to indicate if the amount is a debit or a credit. If it's a ""C"" then this accounting line is a credit, if it's a ""D"", then it's a debit.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|documentNumber|5D06BF9948DC7808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document. |Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|encumbranceUpdateCode|5D06BF9948DE7808E0404F8189D80667|1.0|The system code for the type of encumbrance update in an Accounting Line.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentLineDescription|5D06BF9948E37808E0404F8189D80667|1.0|A free-form text field that describes the purpose or function of the Accounting Line.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth10LineAmount|5D06BF9948C37808E0404F8189D80667|1.0|The document month 10 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth11LineAmount|5D06BF9948C47808E0404F8189D80667|1.0|The document month 11 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth12LineAmount|5D06BF9948C57808E0404F8189D80667|1.0|The document month 12 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth1LineAmount|5D06BF9948BA7808E0404F8189D80667|1.0|The document month 1 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth2LineAmount|5D06BF9948BB7808E0404F8189D80667|1.0|The document month 2 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth3LineAmount|5D06BF9948BC7808E0404F8189D80667|1.0|The document month 3 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth4LineAmount|5D06BF9948BD7808E0404F8189D80667|1.0|The document month 4 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth5LineAmount|5D06BF9948BE7808E0404F8189D80667|1.0|The document month 5 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth6LineAmount|5D06BF9948BF7808E0404F8189D80667|1.0|The document month 6 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth7LineAmount|5D06BF9948C07808E0404F8189D80667|1.0|The document month 7 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth8LineAmount|5D06BF9948C17808E0404F8189D80667|1.0|The document month 8 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialDocumentMonth9LineAmount|5D06BF9948C27808E0404F8189D80667|1.0|The document month 9 line amount.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialObjectCode|5D06BF9948CF7808E0404F8189D80667|1.0|The code that identifies the ""object"" of accounting for a transaction, expressed as a 4-digit numeric text, including leading zeros.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|financialSubObjectCode|5D06BF9948DB7808E0404F8189D80667|1.0|The code that partitions the Object Code into a greater amount of detail. Sub-Object Code acquire most of the attributes of the official Object Code to which they report, including Object Type and Object SubType.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|nonFringeAccountOverride|5D06BF9948E17808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use an account even though it does not accept fringe benefit.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectBudgetOverride|5D06BF9948E27808E0404F8189D80667|1.0|This override indicates that the user has explicitly decided to use a non budgeted object code even though presence control is on for the account.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectCode.financialObjectLevelCode|5D06BF9948C87808E0404F8189D80667|1.0|This is the summary code for a given range of detailed object code classifications and identifies the level to which the object code belongs.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectCode.financialObjectSubTypeCode|5D06BF9948C77808E0404F8189D80667|1.0|This is the designation assigned to similar groups of Object Codes. Sub-Types are often leveraged in the KFS to apply business rules or to help with reporting.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectCode.financialObjectTypeCode|5D06BF9948C67808E0404F8189D80667|1.0|This is used to identify an object code as income, expense, asset, liability or fund balance. Multiple values exist for income and expense to support G/L functionality.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectId|5D06BF9948D17808E0404F8189D80667|1.0|The object id.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|objectTypeCode|5D06BF9948DF7808E0404F8189D80667|1.0|This is used to identify an object code as income, expense, asset, liability or fund balance. Multiple values exist for income and expense to support G/L functionality.|Y|
KFS-FP|org.kuali.kfs.fp.businessobject.BudgetAdjustmentTargetAccountingLine|organizationReferenceId|5D06BF9948D27808E0404F8189D80667|1.0|The identifier of an Organization which has been associated with the Account Line.|Y|
