fin_coa_cd|org_cd|obj_id|ver_nbr|org_auto_po_lmt|actv_ind|
BL|IIT|24E6069F8A6DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ILGP|24E6069F8A6EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ILP|24E6069F8A6FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMAG|24E6069F8A70A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMBI|24E6069F8A71A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMBM|24E6069F8A72A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMCB|24E6069F8A73A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMU|24E6069F8A74A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IMUS|24E6069F8A75A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INAC|24E6069F8A76A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INCD|24E6069F8A77A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INCO|24E6069F8A78A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INDI|24E6069F8A79A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INFO|24E6069F8A7AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INFT|24E6069F8A7BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INMP|24E6069F8A7CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INOR|24E6069F8A7DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INRE|24E6069F8A7EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INSP|24E6069F8A7FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|INSR|24E6069F8A80A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INTB|24E6069F8A81A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INTP|24E6069F8A82A19EE043814FD881A19E|1.0|5000.0|Y|
BL|INTS|24E6069F8A83A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IOCM|24E6069F8A84A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IPBU|24E6069F8A85A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IPRV|24E6069F8A86A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IRES|24E6069F8A87A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IRLP|24E6069F8A88A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IRPS|24E6069F8A89A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IS|24E6069F8A8AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISAB|24E6069F8A8BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISCS|24E6069F8A8CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISDD|24E6069F8A8DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISEL|24E6069F8A8EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISHC|24E6069F8A8FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISM|24E6069F8A90A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISNL|24E6069F8A91A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISP|24E6069F8A92A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISRH|24E6069F8A93A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISS|24E6069F8A94A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ISTE|24E6069F8A95A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ITSV|24E6069F8A96A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ITT|24E6069F8A97A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUAR|24E6069F8A98A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUCF|24E6069F8A99A19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUEY|24E6069F8A9AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUHC|24E6069F8A9BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUPR|24E6069F8A9CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUSR|24E6069F8A9DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUT|24E6069F8A9EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|IUWH|24E6069F8A9FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|JAMH|24E6069F8AA0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JAZZ|24E6069F8AA1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JEWS|24E6069F8AA2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JLIB|24E6069F8AA3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JOUR|24E6069F8AA4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JRNL|24E6069F8AA5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JSC|24E6069F8AA6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|JSP|24E6069F8AA7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|KINE|24E6069F8AA8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|KINS|24E6069F8AA9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|KLIB|24E6069F8AAAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LAAF|24E6069F8AABA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LABR|24E6069F8AACA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LABS|24E6069F8AADA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LACC|24E6069F8AAEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LACQ|24E6069F8AAFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LACS|24E6069F8AB0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LADM|24E6069F8AB1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LAMP|24E6069F8AB2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LANG|24E6069F8AB3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LARS|24E6069F8AB4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LART|24E6069F8AB5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LATC|24E6069F8AB6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LATS|24E6069F8AB7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LAUT|24E6069F8AB8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LAWL|24E6069F8AB9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LAWS|24E6069F8ABAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LBST|24E6069F8ABBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LBUD|24E6069F8ABCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCAR|24E6069F8ABDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCAT|24E6069F8ABEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCER|24E6069F8ABFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCGA|24E6069F8AC0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCL|24E6069F8AC1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LCTM|24E6069F8AC2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LDEV|24E6069F8AC3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LDI|24E6069F8AC4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LDLP|24E6069F8AC5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LDLS|24E6069F8AC6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LEAD|24E6069F8AC7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LENG|24E6069F8AC8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LEO|24E6069F8AC9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LESA|24E6069F8ACAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LETR|24E6069F8ACBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LFIS|24E6069F8ACCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LGED|24E6069F8ACDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LHIS|24E6069F8ACEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LHPR|24E6069F8ACFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LHR|24E6069F8AD0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LIBG|24E6069F8AD1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LIBR|24E6069F8AD2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LIFE|24E6069F8AD3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LINF|24E6069F8AD4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LING|24E6069F8AD5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LINK|24E6069F8AD6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LIT|24E6069F8AD7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LLAB|24E6069F8AD8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LLC|24E6069F8AD9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LLIB|24E6069F8ADAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LMAT|24E6069F8ADBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LMED|24E6069F8ADCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LMMT|24E6069F8ADDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LMON|24E6069F8ADEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LMRS|24E6069F8ADFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LNEH|24E6069F8AE0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LOAN|24E6069F8AE1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LPL|24E6069F8AE2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LPRV|24E6069F8AE3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LRCN|24E6069F8AE4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LRCS|24E6069F8AE5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LREF|24E6069F8AE6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LRES|24E6069F8AE7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LRI|24E6069F8AE8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LRNS|24E6069F8AE9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSDE|24E6069F8AEAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSER|24E6069F8AEBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSL|24E6069F8AECA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSLS|24E6069F8AEDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSOC|24E6069F8AEEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSRT|24E6069F8AEFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|LSSM|24E6069F8AF0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LTAM|24E6069F8AF1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LTRS|24E6069F8AF2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LTS|24E6069F8AF3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LUGL|24E6069F8AF4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LWAD|24E6069F8AF5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LWAS|24E6069F8AF6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LWBD|24E6069F8AF7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LWBS|24E6069F8AF8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|LWHM|24E6069F8AF9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MAFH|24E6069F8AFAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MAIL|24E6069F8AFBA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MALY|24E6069F8AFCA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MAP|24E6069F8AFDA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MART|24E6069F8AFEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MASS|24E6069F8AFFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MATH|24E6069F8B00A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MBA|24E6069F8B01A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MBAL|24E6069F8B02A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MCBD|24E6069F8B03A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MCOM|24E6069F8B04A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MCSI|24E6069F8B05A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MDEP|24E6069F8B06A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MDSV|24E6069F8B07A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MED|24E6069F8B08A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MELL|24E6069F8B09A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MEMI|24E6069F8B0AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MESP|24E6069F8B0BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MEST|24E6069F8B0CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MFPN|24E6069F8B0DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MGMT|24E6069F8B0EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MGTC|24E6069F8B0FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MIAP|24E6069F8B10A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MICR|24E6069F8B11A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MILS|24E6069F8B12A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MJAZ|24E6069F8B13A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MKSV|24E6069F8B14A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MKTG|24E6069F8B15A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MLAM|24E6069F8B16A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MLIB|24E6069F8B17A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MLRP|24E6069F8B18A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MMUS|24E6069F8B19A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MPS|24E6069F8B1AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MRI|24E6069F8B1BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MSCI|24E6069F8B1CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MSCY|24E6069F8B1DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MSED|24E6069F8B1EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MSLB|24E6069F8B1FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MTED|24E6069F8B20A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUAC|24E6069F8B21A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUAD|24E6069F8B22A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUAM|24E6069F8B23A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUAR|24E6069F8B24A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUAT|24E6069F8B25A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUBA|24E6069F8B26A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUCA|24E6069F8B27A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUDV|24E6069F8B28A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUED|24E6069F8B29A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUEN|24E6069F8B2AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUFA|24E6069F8B2BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUFR|24E6069F8B2CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUGD|24E6069F8B2DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUGS|24E6069F8B2EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUHI|24E6069F8B2FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUHR|24E6069F8B30A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUIN|24E6069F8B31A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUIT|24E6069F8B32A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MULB|24E6069F8B33A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MULT|24E6069F8B34A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUMA|24E6069F8B35A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUOR|24E6069F8B36A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUPB|24E6069F8B37A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUPF|24E6069F8B38A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUPT|24E6069F8B39A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MURG|24E6069F8B3AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUS|24E6069F8B3BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUSL|24E6069F8B3CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUSP|24E6069F8B3DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUSS|24E6069F8B3EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUST|24E6069F8B3FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUTH|24E6069F8B40A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUTP|24E6069F8B41A19EE043814FD881A19E|1.0|5000.0|Y|
BL|MUVO|24E6069F8B42A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NAMS|24E6069F8B43A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NCAR|24E6069F8B44A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NCBS|24E6069F8B45A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NCMC|24E6069F8B46A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NELC|24E6069F8B47A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NELL|24E6069F8B48A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NEUR|24E6069F8B49A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NEUS|24E6069F8B4AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NFAS|24E6069F8B4BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NHIS|24E6069F8B4CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NIFS|24E6069F8B4DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NPHC|24E6069F8B4EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NPOL|24E6069F8B4FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|NRTH|24E6069F8B50A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NTC|24E6069F8B51A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NURB|24E6069F8B52A19EE043814FD881A19E|1.0|5000.0|Y|
BL|NURS|24E6069F8B53A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OACA|24E6069F8B54A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OADT|24E6069F8B55A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OAMH|24E6069F8B56A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OASD|24E6069F8B57A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OBGY|24E6069F8B58A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OCUD|24E6069F8B59A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OES|24E6069F8B5AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OHIS|24E6069F8B5BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OLIB|24E6069F8B5CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OPRT|24E6069F8B5DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OPT|24E6069F8B5EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OPTD|24E6069F8B5FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|OPTH|24E6069F8B60A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OPTL|24E6069F8B61A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ORGN|24E6069F8B62A19EE043814FD881A19E|1.0|5000.0|Y|
BL|ORIE|24E6069F8B63A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OSFA|24E6069F8B64A19EE043814FD881A19E|1.0|5000.0|Y|
BL|OVER|24E6069F8B65A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PADM|24E6069F8B66A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PARA|24E6069F8B67A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PARK|24E6069F8B68A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PBIO|24E6069F8B69A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PCON|24E6069F8B6AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PD|24E6069F8B6BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PED|24E6069F8B6CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PERC|24E6069F8B6DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PERS|24E6069F8B6EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PGP|24E6069F8B6FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHAR|24E6069F8B70A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHER|24E6069F8B71A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHMR|24E6069F8B72A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPA|24E6069F8B73A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPB|24E6069F8B74A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPC|24E6069F8B75A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPD|24E6069F8B76A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPE|24E6069F8B77A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPF|24E6069F8B78A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPG|24E6069F8B79A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPH|24E6069F8B7AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPI|24E6069F8B7BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPJ|24E6069F8B7CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPK|24E6069F8B7DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPL|24E6069F8B7EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPM|24E6069F8B7FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPN|24E6069F8B80A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPO|24E6069F8B81A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPP|24E6069F8B82A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPQ|24E6069F8B83A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPR|24E6069F8B84A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPS|24E6069F8B85A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPT|24E6069F8B86A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPU|24E6069F8B87A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPV|24E6069F8B88A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPW|24E6069F8B89A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPX|24E6069F8B8AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPY|24E6069F8B8BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHPZ|24E6069F8B8CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHSL|24E6069F8B8DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHTX|24E6069F8B8EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHYA|24E6069F8B8FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHYE|24E6069F8B90A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHYP|24E6069F8B91A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PHYS|24E6069F8B92A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PIAN|24E6069F8B93A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PINS|24E6069F8B94A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PIRT|24E6069F8B95A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PL|24E6069F8B96A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PLAC|24E6069F8B97A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PLIN|24E6069F8B98A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PLSC|24E6069F8B99A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PLST|24E6069F8B9AA19EE043814FD881A19E|1.0|5000.0|Y|
BL|POET|24E6069F8B9BA19EE043814FD881A19E|1.0|5000.0|Y|
BL|POLS|24E6069F8B9CA19EE043814FD881A19E|1.0|5000.0|Y|
BL|POSC|24E6069F8B9DA19EE043814FD881A19E|1.0|5000.0|Y|
BL|POST|24E6069F8B9EA19EE043814FD881A19E|1.0|5000.0|Y|
BL|POYC|24E6069F8B9FA19EE043814FD881A19E|1.0|5000.0|Y|
BL|PPSP|24E6069F8BA0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PROB|24E6069F8BA1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PROF|24E6069F8BA2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PRSD|24E6069F8BA3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PSAF|24E6069F8BA4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PSY|24E6069F8BA5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PSYC|24E6069F8BA6A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PTCR|24E6069F8BA7A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PUBD|24E6069F8BA8A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PUBL|24E6069F8BA9A19EE043814FD881A19E|1.0|5000.0|Y|
BL|PUBS|24E6069F8BAAA19EE043814FD881A19E|1.0|5000.0|Y|
BL|QBA|24E6069F8BABA19EE043814FD881A19E|1.0|5000.0|Y|
BL|QEND|24E6069F8BACA19EE043814FD881A19E|1.0|5000.0|Y|
BL|RAD|24E6069F8BADA19EE043814FD881A19E|1.0|5000.0|Y|
BL|RAGP|24E6069F8BAEA19EE043814FD881A19E|1.0|5000.0|Y|
BL|RAON|24E6069F8BAFA19EE043814FD881A19E|1.0|5000.0|Y|
BL|RAST|24E6069F8BB0A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RBED|24E6069F8BB1A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RCA|24E6069F8BB2A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RCAD|24E6069F8BB3A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RCC|24E6069F8BB4A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RCI|24E6069F8BB5A19EE043814FD881A19E|1.0|5000.0|Y|
BL|RCOM|24E6069F8BB6A19EE043814FD881A19E|1.0|5000.0|Y|
