pur_comm_cd|obj_id|ver_nbr|pur_comm_desc|pur_sales_tax_ind|itm_rstrc_ind|snstv_dta_cd|dobj_maint_cd_actv_ind|
423840|486D34788E7FC267E0404F8189D8349E|1.0|Industrial Supplies Merchant Wholesalers|N|N||Y|
42385|486D34788A63C267E0404F8189D8349E|1.0|Service Establishment Equipment and Supplies Merchant Wholesalers|Y|N||Y|
423850|486D34788E80C267E0404F8189D8349E|1.0|Service Establishment Equipment and Supplies Merchant Wholesalers|N|N||Y|
42386|486D34788A64C267E0404F8189D8349E|1.0|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers|Y|N||Y|
423860|486D34788E81C267E0404F8189D8349E|1.0|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers|N|N||Y|
4239|486D34788881C267E0404F8189D8349E|1.0|Miscellaneous Durable Goods Merchant Wholesalers|Y|N||Y|
42391|486D34788A65C267E0404F8189D8349E|1.0|Sporting and Recreational Goods and Supplies Merchant Wholesalers|Y|N||Y|
423910|486D34788E82C267E0404F8189D8349E|1.0|Sporting and Recreational Goods and Supplies Merchant Wholesalers|N|N||Y|
42392|486D34788A66C267E0404F8189D8349E|1.0|Toy and Hobby Goods and Supplies Merchant Wholesalers|Y|N||Y|
423920|486D34788E83C267E0404F8189D8349E|1.0|Toy and Hobby Goods and Supplies Merchant Wholesalers|N|N||Y|
42393|486D34788A67C267E0404F8189D8349E|1.0|Recyclable Material Merchant Wholesalers|Y|N||Y|
423930|486D34788E84C267E0404F8189D8349E|1.0|Recyclable Material Merchant Wholesalers|N|N||Y|
42394|486D34788A68C267E0404F8189D8349E|1.0|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers|Y|N||Y|
423940|486D34788E85C267E0404F8189D8349E|1.0|Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers|N|N||Y|
42399|486D34788A69C267E0404F8189D8349E|1.0|Other Miscellaneous Durable Goods Merchant Wholesalers|Y|N||Y|
423990|486D34788E86C267E0404F8189D8349E|1.0|Other Miscellaneous Durable Goods Merchant Wholesalers|N|N||Y|
424|486D347887BDC267E0404F8189D8349E|1.0|Merchant Wholesalers, Nondurable Goods|Y|N||Y|
4241|486D34788882C267E0404F8189D8349E|1.0|Paper and Paper Product Merchant Wholesalers|Y|N||Y|
42411|486D34788A6AC267E0404F8189D8349E|1.0|Printing and Writing Paper Merchant Wholesalers|Y|N||Y|
424110|486D34788E87C267E0404F8189D8349E|1.0|Printing and Writing Paper Merchant Wholesalers|N|N||Y|
42412|486D34788A6BC267E0404F8189D8349E|1.0|Stationery and Office Supplies Merchant Wholesalers|Y|N||Y|
424120|486D34788E88C267E0404F8189D8349E|1.0|Stationery and Office Supplies Merchant Wholesalers|N|N||Y|
42413|486D34788A6CC267E0404F8189D8349E|1.0|Industrial and Personal Service Paper Merchant Wholesalers|Y|N||Y|
424130|486D34788E89C267E0404F8189D8349E|1.0|Industrial and Personal Service Paper Merchant Wholesalers|N|N||Y|
4242|486D34788883C267E0404F8189D8349E|1.0|Drugs and Druggists' Sundries Merchant Wholesalers|Y|N||Y|
42421|486D34788A6DC267E0404F8189D8349E|1.0|Drugs and Druggists' Sundries Merchant Wholesalers|Y|N||Y|
424210|486D34788E8AC267E0404F8189D8349E|1.0|Drugs and Druggists' Sundries Merchant Wholesalers|N|N||Y|
4243|486D34788884C267E0404F8189D8349E|1.0|Apparel, Piece Goods, and Notions Merchant Wholesalers|Y|N||Y|
42431|486D34788A6EC267E0404F8189D8349E|1.0|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers|Y|N||Y|
424310|486D34788E8BC267E0404F8189D8349E|1.0|Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers|N|N||Y|
42432|486D34788A6FC267E0404F8189D8349E|1.0|Men's and Boys' Clothing and Furnishings Merchant Wholesalers|Y|N||Y|
424320|486D34788E8CC267E0404F8189D8349E|1.0|Men's and Boys' Clothing and Furnishings Merchant Wholesalers|N|N||Y|
42433|486D34788A70C267E0404F8189D8349E|1.0|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers|Y|N||Y|
424330|486D34788E8DC267E0404F8189D8349E|1.0|Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers|N|N||Y|
42434|486D34788A71C267E0404F8189D8349E|1.0|Footwear Merchant Wholesalers|Y|N||Y|
424340|486D34788E8EC267E0404F8189D8349E|1.0|Footwear Merchant Wholesalers|N|N||Y|
4244|486D34788885C267E0404F8189D8349E|1.0|Grocery and Related Product Merchant Wholesalers|Y|N||Y|
42441|486D34788A72C267E0404F8189D8349E|1.0|General Line Grocery Merchant Wholesalers|Y|N||Y|
424410|486D34788E8FC267E0404F8189D8349E|1.0|General Line Grocery Merchant Wholesalers|N|N||Y|
42442|486D34788A73C267E0404F8189D8349E|1.0|Packaged Frozen Food Merchant Wholesalers|Y|N||Y|
424420|486D34788E90C267E0404F8189D8349E|1.0|Packaged Frozen Food Merchant Wholesalers|N|N||Y|
42443|486D34788A74C267E0404F8189D8349E|1.0|Dairy Product (except Dried or Canned) Merchant Wholesalers|Y|N||Y|
424430|486D34788E91C267E0404F8189D8349E|1.0|Dairy Product (except Dried or Canned) Merchant Wholesalers|N|N||Y|
42444|486D34788A75C267E0404F8189D8349E|1.0|Poultry and Poultry Product Merchant Wholesalers|Y|N||Y|
424440|486D34788E92C267E0404F8189D8349E|1.0|Poultry and Poultry Product Merchant Wholesalers|N|N||Y|
42445|486D34788A76C267E0404F8189D8349E|1.0|Confectionery Merchant Wholesalers|Y|N||Y|
424450|486D34788E93C267E0404F8189D8349E|1.0|Confectionery Merchant Wholesalers|N|N||Y|
42446|486D34788A77C267E0404F8189D8349E|1.0|Fish and Seafood Merchant Wholesalers|Y|N||Y|
424460|486D34788E94C267E0404F8189D8349E|1.0|Fish and Seafood Merchant Wholesalers|N|N||Y|
42447|486D34788A78C267E0404F8189D8349E|1.0|Meat and Meat Product Merchant Wholesalers|Y|N||Y|
424470|486D34788E95C267E0404F8189D8349E|1.0|Meat and Meat Product Merchant Wholesalers|N|N||Y|
42448|486D34788A79C267E0404F8189D8349E|1.0|Fresh Fruit and Vegetable Merchant Wholesalers|Y|N||Y|
424480|486D34788E96C267E0404F8189D8349E|1.0|Fresh Fruit and Vegetable Merchant Wholesalers|N|N||Y|
42449|486D34788A7AC267E0404F8189D8349E|1.0|Other Grocery and Related Products Merchant Wholesalers|Y|N||Y|
424490|486D34788E97C267E0404F8189D8349E|1.0|Other Grocery and Related Products Merchant Wholesalers|N|N||Y|
4245|486D34788886C267E0404F8189D8349E|1.0|Farm Product Raw Material Merchant Wholesalers|Y|N||Y|
42451|486D34788A7BC267E0404F8189D8349E|1.0|Grain and Field Bean Merchant Wholesalers|Y|N||Y|
424510|486D34788E98C267E0404F8189D8349E|1.0|Grain and Field Bean Merchant Wholesalers|N|N||Y|
42452|486D34788A7CC267E0404F8189D8349E|1.0|Livestock Merchant Wholesalers|Y|N||Y|
424520|486D34788E99C267E0404F8189D8349E|1.0|Livestock Merchant Wholesalers|N|N||Y|
42459|486D34788A7DC267E0404F8189D8349E|1.0|Other Farm Product Raw Material Merchant Wholesalers|Y|N||Y|
424590|486D34788E9AC267E0404F8189D8349E|1.0|Other Farm Product Raw Material Merchant Wholesalers|N|N||Y|
4246|486D34788887C267E0404F8189D8349E|1.0|Chemical and Allied Products Merchant Wholesalers|Y|N||Y|
42461|486D34788A7EC267E0404F8189D8349E|1.0|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers|Y|N||Y|
424610|486D34788E9BC267E0404F8189D8349E|1.0|Plastics Materials and Basic Forms and Shapes Merchant Wholesalers|N|N||Y|
42469|486D34788A7FC267E0404F8189D8349E|1.0|Other Chemical and Allied Products Merchant Wholesalers|Y|N||Y|
424690|486D34788E9CC267E0404F8189D8349E|1.0|Other Chemical and Allied Products Merchant Wholesalers|N|N||Y|
4247|486D34788888C267E0404F8189D8349E|1.0|Petroleum and Petroleum Products Merchant Wholesalers|Y|N||Y|
42471|486D34788A80C267E0404F8189D8349E|1.0|Petroleum Bulk Stations and Terminals|Y|N||Y|
424710|486D34788E9DC267E0404F8189D8349E|1.0|Petroleum Bulk Stations and Terminals|N|N||Y|
42472|486D34788A81C267E0404F8189D8349E|1.0|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)|Y|N||Y|
424720|486D34788E9EC267E0404F8189D8349E|1.0|Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)|N|N||Y|
4248|486D34788889C267E0404F8189D8349E|1.0|Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers|Y|N||Y|
42481|486D34788A82C267E0404F8189D8349E|1.0|Beer and Ale Merchant Wholesalers|Y|N||Y|
424810|486D34788E9FC267E0404F8189D8349E|1.0|Beer and Ale Merchant Wholesalers|N|N||Y|
42482|486D34788A83C267E0404F8189D8349E|1.0|Wine and Distilled Alcoholic Beverage Merchant Wholesalers|Y|N||Y|
424820|486D34788EA0C267E0404F8189D8349E|1.0|Wine and Distilled Alcoholic Beverage Merchant Wholesalers|N|N||Y|
4249|486D3478888AC267E0404F8189D8349E|1.0|Miscellaneous Nondurable Goods Merchant Wholesalers|Y|N||Y|
42491|486D34788A84C267E0404F8189D8349E|1.0|Farm Supplies Merchant Wholesalers|Y|N||Y|
424910|486D34788EA1C267E0404F8189D8349E|1.0|Farm Supplies Merchant Wholesalers|N|N||Y|
42492|486D34788A85C267E0404F8189D8349E|1.0|Book, Periodical, and Newspaper Merchant Wholesalers|Y|N||Y|
424920|486D34788EA2C267E0404F8189D8349E|1.0|Book, Periodical, and Newspaper Merchant Wholesalers|N|N||Y|
42493|486D34788A86C267E0404F8189D8349E|1.0|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers|Y|N||Y|
424930|486D34788EA3C267E0404F8189D8349E|1.0|Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers|N|N||Y|
42494|486D34788A87C267E0404F8189D8349E|1.0|Tobacco and Tobacco Product Merchant Wholesalers|Y|N||Y|
424940|486D34788EA4C267E0404F8189D8349E|1.0|Tobacco and Tobacco Product Merchant Wholesalers|N|N||Y|
42495|486D34788A88C267E0404F8189D8349E|1.0|Paint, Varnish, and Supplies Merchant Wholesalers|Y|N||Y|
424950|486D34788EA5C267E0404F8189D8349E|1.0|Paint, Varnish, and Supplies Merchant Wholesalers|N|N||Y|
42499|486D34788A89C267E0404F8189D8349E|1.0|Other Miscellaneous Nondurable Goods Merchant Wholesalers|Y|N||Y|
424990|486D34788EA6C267E0404F8189D8349E|1.0|Other Miscellaneous Nondurable Goods Merchant Wholesalers|N|N||Y|
425|486D347887BEC267E0404F8189D8349E|1.0|Wholesale Electronic Markets and Agents and Brokers|Y|N||Y|
4251|486D3478888BC267E0404F8189D8349E|1.0|Wholesale Electronic Markets and Agents and Brokers|Y|N||Y|
42511|486D34788A8AC267E0404F8189D8349E|1.0|Business to Business Electronic Markets|Y|N||Y|
425110|486D34788EA7C267E0404F8189D8349E|1.0|Business to Business Electronic Markets|N|N||Y|
42512|486D34788A8BC267E0404F8189D8349E|1.0|Wholesale Trade Agents and Brokers|Y|N||Y|
425120|486D34788EA8C267E0404F8189D8349E|1.0|Wholesale Trade Agents and Brokers|N|N||Y|
44|486D3478878BC267E0404F8189D8349E|1.0|Retail Trade|Y|N||Y|
441|486D347887BFC267E0404F8189D8349E|1.0|Motor Vehicle and Parts Dealers|Y|N||Y|
4411|486D3478888CC267E0404F8189D8349E|1.0|Automobile Dealers|Y|N||Y|
44111|486D34788A8CC267E0404F8189D8349E|1.0|New Car Dealers|Y|N||Y|
441110|486D34788EA9C267E0404F8189D8349E|1.0|New Car Dealers|N|N||Y|
44112|486D34788A8DC267E0404F8189D8349E|1.0|Used Car Dealers|Y|N||Y|
441120|486D34788EAAC267E0404F8189D8349E|1.0|Used Car Dealers|N|N||Y|
4412|486D3478888DC267E0404F8189D8349E|1.0|Other Motor Vehicle Dealers|Y|N||Y|
44121|486D34788A8EC267E0404F8189D8349E|1.0|Recreational Vehicle Dealers|Y|N||Y|
441210|486D34788EABC267E0404F8189D8349E|1.0|Recreational Vehicle Dealers|N|N||Y|
44122|486D34788A8FC267E0404F8189D8349E|1.0|Motorcycle, Boat, and Other Motor Vehicle Dealers|Y|N||Y|
441221|486D34788EACC267E0404F8189D8349E|1.0|Motorcycle, ATV, and Personal Watercraft Dealers|N|N||Y|
441222|486D34788EADC267E0404F8189D8349E|1.0|Boat Dealers|N|N||Y|
441229|486D34788EAEC267E0404F8189D8349E|1.0|All Other Motor Vehicle Dealers|N|N||Y|
4413|486D3478888EC267E0404F8189D8349E|1.0|Automotive Parts, Accessories, and Tire Stores|Y|N||Y|
44131|486D34788A90C267E0404F8189D8349E|1.0|Automotive Parts and Accessories Stores|Y|N||Y|
441310|486D34788EAFC267E0404F8189D8349E|1.0|Automotive Parts and Accessories Stores|N|N||Y|
44132|486D34788A91C267E0404F8189D8349E|1.0|Tire Dealers|Y|N||Y|
441320|486D34788EB0C267E0404F8189D8349E|1.0|Tire Dealers|N|N||Y|
442|486D347887C0C267E0404F8189D8349E|1.0|Furniture and Home Furnishings Stores|Y|N||Y|
4421|486D3478888FC267E0404F8189D8349E|1.0|Furniture Stores|Y|N||Y|
44211|486D34788A92C267E0404F8189D8349E|1.0|Furniture Stores|Y|N||Y|
442110|486D34788EB1C267E0404F8189D8349E|1.0|Furniture Stores|N|N||Y|
4422|486D34788890C267E0404F8189D8349E|1.0|Home Furnishings Stores|Y|N||Y|
44221|486D34788A93C267E0404F8189D8349E|1.0|Floor Covering Stores|Y|N||Y|
442210|486D34788EB2C267E0404F8189D8349E|1.0|Floor Covering Stores|N|N||Y|
44229|486D34788A94C267E0404F8189D8349E|1.0|Other Home Furnishings Stores|Y|N||Y|
442291|486D34788EB3C267E0404F8189D8349E|1.0|Window Treatment Stores|N|N||Y|
442299|486D34788EB4C267E0404F8189D8349E|1.0|All Other Home Furnishings Stores|N|N||Y|
443|486D347887C1C267E0404F8189D8349E|1.0|Electronics and Appliance Stores|Y|N||Y|
4431|486D34788891C267E0404F8189D8349E|1.0|Electronics and Appliance Stores|Y|N||Y|
44311|486D34788A95C267E0404F8189D8349E|1.0|Appliance, Television, and Other Electronics Stores|Y|N||Y|
443111|486D34788EB5C267E0404F8189D8349E|1.0|Household Appliance Stores|N|N||Y|
443112|486D34788EB6C267E0404F8189D8349E|1.0|Radio, Television, and Other Electronics Stores|N|N||Y|
44312|486D34788A96C267E0404F8189D8349E|1.0|Computer and Software Stores|Y|N||Y|
443120|486D34788EB7C267E0404F8189D8349E|1.0|Computer and Software Stores|N|N||Y|
44313|486D34788A97C267E0404F8189D8349E|1.0|Camera and Photographic Supplies Stores|Y|N||Y|
443130|486D34788EB8C267E0404F8189D8349E|1.0|Camera and Photographic Supplies Stores|N|N||Y|
444|486D347887C2C267E0404F8189D8349E|1.0|Building Material and Garden Equipment and Supplies Dealers|Y|N||Y|
4441|486D34788892C267E0404F8189D8349E|1.0|Building Material and Supplies Dealers|Y|N||Y|
44411|486D34788A98C267E0404F8189D8349E|1.0|Home Centers|Y|N||Y|
444110|486D34788EB9C267E0404F8189D8349E|1.0|Home Centers|N|N||Y|
44412|486D34788A99C267E0404F8189D8349E|1.0|Paint and Wallpaper Stores|Y|N||Y|
444120|486D34788EBAC267E0404F8189D8349E|1.0|Paint and Wallpaper Stores|N|N||Y|
44413|486D34788A9AC267E0404F8189D8349E|1.0|Hardware Stores|Y|N||Y|
444130|486D34788EBBC267E0404F8189D8349E|1.0|Hardware Stores|N|N||Y|
44419|486D34788A9BC267E0404F8189D8349E|1.0|Other Building Material Dealers|Y|N||Y|
444190|486D34788EBCC267E0404F8189D8349E|1.0|Other Building Material Dealers|N|N||Y|
4442|486D34788893C267E0404F8189D8349E|1.0|Lawn and Garden Equipment and Supplies Stores|Y|N||Y|
44421|486D34788A9CC267E0404F8189D8349E|1.0|Outdoor Power Equipment Stores|Y|N||Y|
444210|486D34788EBDC267E0404F8189D8349E|1.0|Outdoor Power Equipment Stores|N|N||Y|
44422|486D34788A9DC267E0404F8189D8349E|1.0|Nursery, Garden Center, and Farm Supply Stores|Y|N||Y|
444220|486D34788EBEC267E0404F8189D8349E|1.0|Nursery, Garden Center, and Farm Supply Stores|N|N||Y|
445|486D347887C3C267E0404F8189D8349E|1.0|Food and Beverage Stores|Y|N||Y|
4451|486D34788894C267E0404F8189D8349E|1.0|Grocery Stores|Y|N||Y|
44511|486D34788A9EC267E0404F8189D8349E|1.0|Supermarkets and Other Grocery (except Convenience) Stores|Y|N||Y|
445110|486D34788EBFC267E0404F8189D8349E|1.0|Supermarkets and Other Grocery (except Convenience) Stores|N|N||Y|
44512|486D34788A9FC267E0404F8189D8349E|1.0|Convenience Stores|Y|N||Y|
445120|486D34788EC0C267E0404F8189D8349E|1.0|Convenience Stores|N|N||Y|
4452|486D34788895C267E0404F8189D8349E|1.0|Specialty Food Stores|Y|N||Y|
44521|486D34788AA0C267E0404F8189D8349E|1.0|Meat Markets|Y|N||Y|
445210|486D34788EC1C267E0404F8189D8349E|1.0|Meat Markets|N|N||Y|
44522|486D34788AA1C267E0404F8189D8349E|1.0|Fish and Seafood Markets|Y|N||Y|
445220|486D34788EC2C267E0404F8189D8349E|1.0|Fish and Seafood Markets|N|N||Y|
44523|486D34788AA2C267E0404F8189D8349E|1.0|Fruit and Vegetable Markets|Y|N||Y|
445230|486D34788EC3C267E0404F8189D8349E|1.0|Fruit and Vegetable Markets|N|N||Y|
44529|486D34788AA3C267E0404F8189D8349E|1.0|Other Specialty Food Stores|Y|N||Y|
445291|486D34788EC4C267E0404F8189D8349E|1.0|Baked Goods Stores|N|N||Y|
445292|486D34788EC5C267E0404F8189D8349E|1.0|Confectionery and Nut Stores|N|N||Y|
445299|486D34788EC6C267E0404F8189D8349E|1.0|All Other Specialty Food Stores|N|N||Y|
4453|486D34788896C267E0404F8189D8349E|1.0|Beer, Wine, and Liquor Stores|Y|N||Y|
44531|486D34788AA4C267E0404F8189D8349E|1.0|Beer, Wine, and Liquor Stores|Y|N||Y|
445310|486D34788EC7C267E0404F8189D8349E|1.0|Beer, Wine, and Liquor Stores|N|N||Y|
446|486D347887C4C267E0404F8189D8349E|1.0|Health and Personal Care Stores|Y|N||Y|
4461|486D34788897C267E0404F8189D8349E|1.0|Health and Personal Care Stores|Y|N||Y|
44611|486D34788AA5C267E0404F8189D8349E|1.0|Pharmacies and Drug Stores|Y|N||Y|
446110|486D34788EC8C267E0404F8189D8349E|1.0|Pharmacies and Drug Stores|N|N||Y|
44612|486D34788AA6C267E0404F8189D8349E|1.0|Cosmetics, Beauty Supplies, and Perfume Stores|Y|N||Y|
446120|486D34788EC9C267E0404F8189D8349E|1.0|Cosmetics, Beauty Supplies, and Perfume Stores|N|N||Y|
44613|486D34788AA7C267E0404F8189D8349E|1.0|Optical Goods Stores|Y|N||Y|
446130|486D34788ECAC267E0404F8189D8349E|1.0|Optical Goods Stores|N|N||Y|
44619|486D34788AA8C267E0404F8189D8349E|1.0|Other Health and Personal Care Stores|Y|N||Y|
446191|486D34788ECBC267E0404F8189D8349E|1.0|Food (Health) Supplement Stores|N|N||Y|
446199|486D34788ECCC267E0404F8189D8349E|1.0|All Other Health and Personal Care Stores|N|N||Y|
447|486D347887C5C267E0404F8189D8349E|1.0|Gasoline Stations|Y|N||Y|
4471|486D34788898C267E0404F8189D8349E|1.0|Gasoline Stations|Y|N||Y|
44711|486D34788AA9C267E0404F8189D8349E|1.0|Gasoline Stations with Convenience Stores|Y|N||Y|
447110|486D34788ECDC267E0404F8189D8349E|1.0|Gasoline Stations with Convenience Stores|N|N||Y|
44719|486D34788AAAC267E0404F8189D8349E|1.0|Other Gasoline Stations|Y|N||Y|
447190|486D34788ECEC267E0404F8189D8349E|1.0|Other Gasoline Stations|N|N||Y|
448|486D347887C6C267E0404F8189D8349E|1.0|Clothing and Clothing Accessories Stores|Y|N||Y|
4481|486D34788899C267E0404F8189D8349E|1.0|Clothing Stores|Y|N||Y|
44811|486D34788AABC267E0404F8189D8349E|1.0|Men's Clothing Stores|Y|N||Y|
448110|486D34788ECFC267E0404F8189D8349E|1.0|Men's Clothing Stores|N|N||Y|
44812|486D34788AACC267E0404F8189D8349E|1.0|Women's Clothing Stores|Y|N||Y|
448120|486D34788ED0C267E0404F8189D8349E|1.0|Women's Clothing Stores|N|N||Y|
44813|486D34788AADC267E0404F8189D8349E|1.0|Children's and Infants' Clothing Stores|Y|N||Y|
448130|486D34788ED1C267E0404F8189D8349E|1.0|Children's and Infants' Clothing Stores|N|N||Y|
44814|486D34788AAEC267E0404F8189D8349E|1.0|Family Clothing Stores|Y|N||Y|
448140|486D34788ED2C267E0404F8189D8349E|1.0|Family Clothing Stores|N|N||Y|
44815|486D34788AAFC267E0404F8189D8349E|1.0|Clothing Accessories Stores|Y|N||Y|
448150|486D34788ED3C267E0404F8189D8349E|1.0|Clothing Accessories Stores|N|N||Y|
44819|486D34788AB0C267E0404F8189D8349E|1.0|Other Clothing Stores|Y|N||Y|
448190|486D34788ED4C267E0404F8189D8349E|1.0|Other Clothing Stores|N|N||Y|
4482|486D3478889AC267E0404F8189D8349E|1.0|Shoe Stores|Y|N||Y|
44821|486D34788AB1C267E0404F8189D8349E|1.0|Shoe Stores|Y|N||Y|
448210|486D34788ED5C267E0404F8189D8349E|1.0|Shoe Stores|N|N||Y|
4483|486D3478889BC267E0404F8189D8349E|1.0|Jewelry, Luggage, and Leather Goods Stores|Y|N||Y|
44831|486D34788AB2C267E0404F8189D8349E|1.0|Jewelry Stores|Y|N||Y|
448310|486D34788ED6C267E0404F8189D8349E|1.0|Jewelry Stores|N|N||Y|
44832|486D34788AB3C267E0404F8189D8349E|1.0|Luggage and Leather Goods Stores|Y|N||Y|
448320|486D34788ED7C267E0404F8189D8349E|1.0|Luggage and Leather Goods Stores|N|N||Y|
45|486D3478878CC267E0404F8189D8349E|1.0|Retail Trade|Y|N||Y|
451|486D347887C7C267E0404F8189D8349E|1.0|Sporting Goods, Hobby, Book, and Music Stores|Y|N||Y|
4511|486D3478889CC267E0404F8189D8349E|1.0|Sporting Goods, Hobby, and Musical Instrument Stores|Y|N||Y|
45111|486D34788AB4C267E0404F8189D8349E|1.0|Sporting Goods Stores|Y|N||Y|
451110|486D34788ED8C267E0404F8189D8349E|1.0|Sporting Goods Stores|N|N||Y|
45112|486D34788AB5C267E0404F8189D8349E|1.0|Hobby, Toy, and Game Stores|Y|N||Y|
451120|486D34788ED9C267E0404F8189D8349E|1.0|Hobby, Toy, and Game Stores|N|N||Y|
45113|486D34788AB6C267E0404F8189D8349E|1.0|Sewing, Needlework, and Piece Goods Stores|Y|N||Y|
451130|486D34788EDAC267E0404F8189D8349E|1.0|Sewing, Needlework, and Piece Goods Stores|N|N||Y|
45114|486D34788AB7C267E0404F8189D8349E|1.0|Musical Instrument and Supplies Stores|Y|N||Y|
451140|486D34788EDBC267E0404F8189D8349E|1.0|Musical Instrument and Supplies Stores|N|N||Y|
4512|486D3478889DC267E0404F8189D8349E|1.0|Book, Periodical, and Music Stores|Y|N||Y|
45121|486D34788AB8C267E0404F8189D8349E|1.0|Book Stores and News Dealers|Y|N||Y|
451211|486D34788EDCC267E0404F8189D8349E|1.0|Book Stores|N|N||Y|
451212|486D34788EDDC267E0404F8189D8349E|1.0|News Dealers and Newsstands|N|N||Y|
45122|486D34788AB9C267E0404F8189D8349E|1.0|Prerecorded Tape, Compact Disc, and Record Stores|Y|N||Y|
451220|486D34788EDEC267E0404F8189D8349E|1.0|Prerecorded Tape, Compact Disc, and Record Stores|N|N||Y|
452|486D347887C8C267E0404F8189D8349E|1.0|General Merchandise Stores|Y|N||Y|
4521|486D3478889EC267E0404F8189D8349E|1.0|Department Stores|Y|N||Y|
45211|486D34788ABAC267E0404F8189D8349E|1.0|Department Stores|Y|N||Y|
452111|486D34788EDFC267E0404F8189D8349E|1.0|Department Stores (except Discount Department Stores)|N|N||Y|
452112|486D34788EE0C267E0404F8189D8349E|1.0|Discount Department Stores|N|N||Y|
4529|486D3478889FC267E0404F8189D8349E|1.0|Other General Merchandise Stores|Y|N||Y|
45291|486D34788ABBC267E0404F8189D8349E|1.0|Warehouse Clubs and Supercenters|Y|N||Y|
452910|486D34788EE1C267E0404F8189D8349E|1.0|Warehouse Clubs and Supercenters|N|N||Y|
45299|486D34788ABCC267E0404F8189D8349E|1.0|All Other General Merchandise Stores|Y|N||Y|
452990|486D34788EE2C267E0404F8189D8349E|1.0|All Other General Merchandise Stores|N|N||Y|
453|486D347887C9C267E0404F8189D8349E|1.0|Miscellaneous Store Retailers|Y|N||Y|
4531|486D347888A0C267E0404F8189D8349E|1.0|Florists|Y|N||Y|
45311|486D34788ABDC267E0404F8189D8349E|1.0|Florists|Y|N||Y|
453110|486D34788EE3C267E0404F8189D8349E|1.0|Florists|N|N||Y|
4532|486D347888A1C267E0404F8189D8349E|1.0|Office Supplies, Stationery, and Gift Stores|Y|N||Y|
45321|486D34788ABEC267E0404F8189D8349E|1.0|Office Supplies and Stationery Stores|Y|N||Y|
453210|486D34788EE4C267E0404F8189D8349E|1.0|Office Supplies and Stationery Stores|N|N||Y|
45322|486D34788ABFC267E0404F8189D8349E|1.0|Gift, Novelty, and Souvenir Stores|Y|N||Y|
453220|486D34788EE5C267E0404F8189D8349E|1.0|Gift, Novelty, and Souvenir Stores|N|N||Y|
4533|486D347888A2C267E0404F8189D8349E|1.0|Used Merchandise Stores|Y|N||Y|
45331|486D34788AC0C267E0404F8189D8349E|1.0|Used Merchandise Stores|Y|N||Y|
453310|486D34788EE6C267E0404F8189D8349E|1.0|Used Merchandise Stores|N|N||Y|
4539|486D347888A3C267E0404F8189D8349E|1.0|Other Miscellaneous Store Retailers|Y|N||Y|
45391|486D34788AC1C267E0404F8189D8349E|1.0|Pet and Pet Supplies Stores|Y|N||Y|
453910|486D34788EE7C267E0404F8189D8349E|1.0|Pet and Pet Supplies Stores|N|N||Y|
45392|486D34788AC2C267E0404F8189D8349E|1.0|Art Dealers|Y|N||Y|
453920|486D34788EE8C267E0404F8189D8349E|1.0|Art Dealers|N|N||Y|
45393|486D34788AC3C267E0404F8189D8349E|1.0|Manufactured (Mobile) Home Dealers|Y|N||Y|
453930|486D34788EE9C267E0404F8189D8349E|1.0|Manufactured (Mobile) Home Dealers|N|N||Y|
45399|486D34788AC4C267E0404F8189D8349E|1.0|All Other Miscellaneous Store Retailers|Y|N||Y|
453991|486D34788EEAC267E0404F8189D8349E|1.0|Tobacco Stores|N|N||Y|
453998|486D34788EEBC267E0404F8189D8349E|1.0|All Other Miscellaneous Store Retailers (except Tobacco Stores)|N|N||Y|
454|486D347887CAC267E0404F8189D8349E|1.0|Nonstore Retailers|Y|N||Y|
4541|486D347888A4C267E0404F8189D8349E|1.0|Electronic Shopping and Mail-Order Houses|Y|N||Y|
45411|486D34788AC5C267E0404F8189D8349E|1.0|Electronic Shopping and Mail-Order Houses|Y|N||Y|
454111|486D34788EECC267E0404F8189D8349E|1.0|Electronic Shopping|N|N||Y|
454112|486D34788EEDC267E0404F8189D8349E|1.0|Electronic Auctions|N|N||Y|
454113|486D34788EEEC267E0404F8189D8349E|1.0|Mail-Order Houses|N|N||Y|
4542|486D347888A5C267E0404F8189D8349E|1.0|Vending Machine Operators|Y|N||Y|
45421|486D34788AC6C267E0404F8189D8349E|1.0|Vending Machine Operators|Y|N||Y|
454210|486D34788EEFC267E0404F8189D8349E|1.0|Vending Machine Operators|N|N||Y|
4543|486D347888A6C267E0404F8189D8349E|1.0|Direct Selling Establishments|Y|N||Y|
