campus_cd|bldg_cd|bldg_room_nbr|obj_id|ver_nbr|bldg_room_type|bldg_room_dept|bldg_room_desc|row_actv_ind|
BL|BL209|049D|44017F9CFFE280D6E043814FD88180D6|1.0|SERVING AREA|INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|049E|44017F9CFFE380D6E043814FD88180D6|1.0|STORAGE|INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|049F|44017F9CFFE480D6E043814FD88180D6|1.0||INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|049G|44017F9CFFE580D6E043814FD88180D6|1.0||INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|049K|44017F9CFFE680D6E043814FD88180D6|1.0|EATING AREA|INDIANA MEMORIAL UNION|FOOD FACILITY|Y|
BL|BL209|050|44017F9CFFE780D6E043814FD88180D6|1.0|VIDEO BROWSE|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|050D|44017F9CFFE880D6E043814FD88180D6|1.0|STORAGE|LIBRARY|OFFICE SERVICE|Y|
BL|BL209|050E|44017F9CFFE980D6E043814FD88180D6|1.0|AIP|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|051|44017F9CFFEA80D6E043814FD88180D6|1.0||INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|051D|44017F9CFFEB80D6E043814FD88180D6|1.0|FREEZER|INDIANA MEMORIAL UNION|FOOD FACILITY SERVICE|Y|
BL|BL209|053|44017F9CFFEC80D6E043814FD88180D6|1.0|CUSTODIAL STORAGE|BUILDING SERVICES|CENT. SHOP SERVICE|Y|
BL|BL209|053A|44017F9CFFED80D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|055|44017F9CFFEE80D6E043814FD88180D6|1.0|CUSTODIAL OFFICE|BUILDING SERVICES|ADMIN. OFFICE|Y|
BL|BL209|057|44017F9CFFEF80D6E043814FD88180D6|1.0|COPY STORAGE|COPY SERVICES|OFFICE SERVICE|Y|
BL|BL209|057A|44017F9CFFF080D6E043814FD88180D6|1.0|COPY STORAGE|COPY SERVICES|OFFICE SERVICE|Y|
BL|BL209|059|44017F9CFFF180D6E043814FD88180D6|1.0|MEN'S LOCKER|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|059A|44017F9CFFF280D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|060|44017F9CFFF380D6E043814FD88180D6|1.0|MAIL ROOM|LIBRARY|OFFICE SERVICE|Y|
BL|BL209|061|44017F9CFFF480D6E043814FD88180D6|1.0|WOMEN'S LOCKER|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|061A|44017F9CFFF580D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|062|44017F9CFFF680D6E043814FD88180D6|1.0|MAILROOM|LIBRARY|OFFICE OTHER|Y|
BL|BL209|063|44017F9CFFF780D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|063A|44017F9CFFF880D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|064|44017F9CFFF980D6E043814FD88180D6|1.0|RECEIVING ROOM|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|065|44017F9CFFFA80D6E043814FD88180D6|1.0|CIRC OFFICES|LIBRARY|SUPPORT STAFF OFFICE|Y|
BL|BL209|065A|44017F9CFFFB80D6E043814FD88180D6|1.0|STORAGE|LIBRARY|OFFICE SERVICE|Y|
BL|BL209|065B|44017F9CFFFC80D6E043814FD88180D6|1.0|INTRLIBR SV|LIBRARY|SUPPORT STAFF OFFICE|Y|
BL|BL209|066|44017F9CFFFD80D6E043814FD88180D6|1.0|TRASH ROOM|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|067|44017F9CFFFE80D6E043814FD88180D6|1.0|IDF CLOSET|TELECOMMUNICATIONS - UITS|COMP/TELECOMM. SERV.|Y|
BL|BL209|069|44017F9CFFFF80D6E043814FD88180D6|1.0|CUSTODIAN|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|071|44017F9D000080D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|073|44017F9D000180D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|075|44017F9D000280D6E043814FD88180D6|1.0|SUPPLY ROOM|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|077|44017F9D000380D6E043814FD88180D6|1.0|STORAGE-ANNEX|LIBRARY|OFFICE SERVICE|Y|
BL|BL209|099|44017F9D000480D6E043814FD88180D6|1.0|VESTIBULE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099A|44017F9D000580D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099B|44017F9D000680D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099C|44017F9D000780D6E043814FD88180D6|1.0|VESTIBULE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099D|44017F9D000880D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099E|44017F9D000980D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099F|44017F9D000A80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099G|44017F9D000B80D6E043814FD88180D6|1.0|FREIGHT ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|099H|44017F9D000C80D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099M|44017F9D000D80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099P|44017F9D000E80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099R|44017F9D000F80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|099S|44017F9D001080D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|10-152|44017F9D001180D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-153|44017F9D001280D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-154|44017F9D001380D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-155|44017F9D001480D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-156|44017F9D001580D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-157|44017F9D001680D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-158|44017F9D001780D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-159|44017F9D001880D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-160|44017F9D001980D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-161|44017F9D001A80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-162|44017F9D001B80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-163|44017F9D001C80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-164|44017F9D001D80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-165|44017F9D001E80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|10-166|44017F9D001F80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|101|44017F9D002080D6E043814FD88180D6|1.0|INDIVIDUAL COMPUTER WORKSTATIONS|LIBRARY|STUDENT STUDY|Y|
BL|BL209|102|44017F9D002180D6E043814FD88180D6|1.0|ADAPTIVE TECHNOLOGY CTR.|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|102A|44017F9D002280D6E043814FD88180D6|1.0|CLOSET|UNIVERSITY COMPUTING SERVICES|STUDY SERVICE|Y|
BL|BL209|102B|44017F9D002380D6E043814FD88180D6|1.0|CLOSET|UNIVERSITY COMPUTING SERVICES|STUDY SERVICE|Y|
BL|BL209|103|44017F9D002480D6E043814FD88180D6|1.0|STEPS INSTRUCTION LAB|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|103B|44017F9D002580D6E043814FD88180D6|1.0|CLOSET|UNIVERSITY COMPUTING SERVICES|STUDY SERVICE|Y|
BL|BL209|104|44017F9D002680D6E043814FD88180D6|1.0|WRITING TUTORIAL SERVICES|LIBRARY|STUDENT STUDY|Y|
BL|BL209|105|44017F9D002780D6E043814FD88180D6|1.0|WRITING TUTORIAL SERVICES|LIBRARY|STUDENT STUDY|Y|
BL|BL209|1050|44017F9D002880D6E043814FD88180D6|1.0|RDG+STACKS|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|1051|44017F9D002980D6E043814FD88180D6|1.0|SEMINAR|GENERAL CLASSROOMS/UNIV. SPACE|SEMINAR ROOM|Y|
BL|BL209|1052|44017F9D002A80D6E043814FD88180D6|1.0|GRAD GRANT CENTER|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|1054|44017F9D002B80D6E043814FD88180D6|1.0|MAINTENANCE|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|1056|44017F9D002C80D6E043814FD88180D6|1.0|GRAD CARRELS|LIBRARY|CARRELS|Y|
BL|BL209|1057|44017F9D002D80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|1059|44017F9D002E80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|106|44017F9D002F80D6E043814FD88180D6|1.0|INSTRUCTIONAL LAB AREA|LIBRARY|STUDENT STUDY|Y|
BL|BL209|1060|44017F9D003080D6E043814FD88180D6|1.0|WORKROOM|LIBRARY|ACAD/PROF OFFICE|Y|
BL|BL209|1060A|44017F9D003180D6E043814FD88180D6|1.0|LIBRARIAN|LIBRARY|FACULTY OFFICE|Y|
BL|BL209|1060B|44017F9D003280D6E043814FD88180D6|1.0|LIBRARIAN|LIBRARY|FACULTY OFFICE|Y|
BL|BL209|1061|44017F9D003380D6E043814FD88180D6|1.0|CUSTODIAL|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|107|44017F9D003480D6E043814FD88180D6|1.0|INSTRUCTIONAL LAB AREA|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|108|44017F9D003580D6E043814FD88180D6|1.0|SEATING GROUPING ONE|LIBRARY|STUDENT STUDY|Y|
BL|BL209|109|44017F9D003680D6E043814FD88180D6|1.0|INSTRUCTIONAL LAB AREA|LIBRARY|STUDENT STUDY|Y|
BL|BL209|1099|44017F9D003780D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|1099A|44017F9D003880D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|1099B|44017F9D003980D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|11-151|44017F9D003A80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|11-152|44017F9D003B80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|11-153|44017F9D003C80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|11-154|44017F9D003D80D6E043814FD88180D6|1.0|FAC STUDY|LIBRARY|NON-STUDENT STUDY|Y|
BL|BL209|110|44017F9D003E80D6E043814FD88180D6|1.0|INDIVIDUAL COMPUTER WORKSTATIONS|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|1101|44017F9D003F80D6E043814FD88180D6|1.0|GRAD CARRELS|LIBRARY|CARRELS|Y|
BL|BL209|1102|44017F9D004080D6E043814FD88180D6|1.0|MAINT ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|1106|44017F9D004180D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|1108|44017F9D004280D6E043814FD88180D6|1.0|CUSTODIAL|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|111|44017F9D004380D6E043814FD88180D6|1.0|GROUP WORKSTATIONS|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|1110|44017F9D004480D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|1111|44017F9D004580D6E043814FD88180D6|1.0|STACKS & STORAGE|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|1111A|44017F9D004680D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|112|44017F9D004780D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|113|44017F9D004880D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|114|44017F9D004980D6E043814FD88180D6|1.0|SEATING GROUPING TWO|LIBRARY|STUDENT STUDY|Y|
BL|BL209|115|44017F9D004A80D6E043814FD88180D6|1.0|MULTIMEDIA PRODUCTION|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|116|44017F9D004B80D6E043814FD88180D6|1.0|STC CONSULTING|LIBRARY|STUDY SERVICE|Y|
BL|BL209|117|44017F9D004C80D6E043814FD88180D6|1.0|STAFF OFFICES|LIBRARY|OFFICE OTHER|Y|
BL|BL209|118|44017F9D004D80D6E043814FD88180D6|1.0|REFERENCE DESK|UNIVERSITY COMPUTING SERVICES|STUDY SERVICE|Y|
BL|BL209|119|44017F9D004E80D6E043814FD88180D6|1.0|SHARED CONFERENCE|LIBRARY|OFFICE CONFERENCE|Y|
BL|BL209|1199A|44017F9D004F80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|1199B|44017F9D005080D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|120|44017F9D005180D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|121|44017F9D005280D6E043814FD88180D6|1.0|SUPPORT CENTER|UNIVERSITY COMPUTING SERVICES|OFFICE OTHER|Y|
BL|BL209|121A|44017F9D005380D6E043814FD88180D6|1.0|DALLIS|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|121B|44017F9D005480D6E043814FD88180D6|1.0|CIRCULATIONS|LIBRARY|STUDY SERVICE|Y|
BL|BL209|121C|44017F9D005580D6E043814FD88180D6|1.0|COMMONS CAFE|LIBRARY|MERCHANDISING|Y|
BL|BL209|122|44017F9D005680D6E043814FD88180D6|1.0|IDF CLOSET (INSIDE 116)|TELECOMMUNICATIONS - UITS|COMP/TELECOMM. SERV.|Y|
BL|BL209|123|44017F9D005780D6E043814FD88180D6|1.0|IDF CLOSET (ACCESSED FROM 122)|TELECOMMUNICATIONS - UITS|COMP/TELECOMM. SERV.|Y|
BL|BL209|124|44017F9D005880D6E043814FD88180D6|1.0|CLOSET (ACCESSED FROM 118)|UNIVERSITY COMPUTING SERVICES|STUDY SERVICE|Y|
BL|BL209|125|44017F9D005980D6E043814FD88180D6|1.0|RESTROOM ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|1250|44017F9D005A80D6E043814FD88180D6|1.0|EQUIPMENT ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|1251|44017F9D005B80D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|1252|44017F9D005C80D6E043814FD88180D6|1.0|MACHINE ROOM|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|125A|44017F9D005D80D6E043814FD88180D6|1.0|PLUMBING PIPE CHASE|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|126|44017F9D005E80D6E043814FD88180D6|1.0|GROUP WORKSTATIONS|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|126A|44017F9D005F80D6E043814FD88180D6|1.0|REFERENCE COLLECTION|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|128|44017F9D006080D6E043814FD88180D6|1.0|GROUP WORKSTATIONS|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|129|44017F9D006180D6E043814FD88180D6|1.0|REFERENCE COLLECTION|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|1299A|44017F9D006280D6E043814FD88180D6|1.0|STAIRWELL LANDING|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|1299B|44017F9D006380D6E043814FD88180D6|1.0|STAIRWELL LANDING|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|130|44017F9D006480D6E043814FD88180D6|1.0|STAND-UP REFERENCE STATIONS|LIBRARY|STUDENT STUDY|Y|
BL|BL209|131|44017F9D006580D6E043814FD88180D6|1.0|GROUP WORKSTATIONS|UNIVERSITY COMPUTING SERVICES|STUDENT STUDY|Y|
BL|BL209|132|44017F9D006680D6E043814FD88180D6|1.0|SEATING GROUPING 3|LIBRARY|STUDENT STUDY|Y|
BL|BL209|133|44017F9D006780D6E043814FD88180D6|1.0|CAREER REFERENCE CENTER|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|134|44017F9D006880D6E043814FD88180D6|1.0|GROUP WORKSTATIONS|LIBRARY|STUDENT STUDY|Y|
BL|BL209|150|44017F9D006980D6E043814FD88180D6|1.0|REF READING ROOM|LIBRARY|STUDENT STUDY|Y|
BL|BL209|150A|44017F9D006A80D6E043814FD88180D6|1.0|REFERENCE LIBRARY|LIBRARY|FACULTY OFFICE|Y|
BL|BL209|152|44017F9D006B80D6E043814FD88180D6|1.0|RESTROOM ENTRY|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|152A|44017F9D006C80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|154|44017F9D006D80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|156|44017F9D006E80D6E043814FD88180D6|1.0|LOCKERS|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|157|44017F9D006F80D6E043814FD88180D6|1.0|CARRELS|LIBRARY|CARRELS|Y|
BL|BL209|157A|44017F9D007080D6E043814FD88180D6|1.0|CARD CATALOG/IO|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|157B|44017F9D007180D6E043814FD88180D6|1.0||LIBRARY|SUPPORT STAFF OFFICE|Y|
BL|BL209|157C|44017F9D007280D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|157D|44017F9D007380D6E043814FD88180D6|1.0|LETRS CLUSTER|LIBRARY|STUDENT STUDY|Y|
BL|BL209|157E|44017F9D007480D6E043814FD88180D6|1.0|CONFERENCE|LIBRARY|OFFICE CONFERENCE|Y|
BL|BL209|159|44017F9D007580D6E043814FD88180D6|1.0|REFERENCE WORK ROOM|LIBRARY|ACAD/PROF OFFICE|Y|
BL|BL209|161|44017F9D007680D6E043814FD88180D6|1.0|LIBRARIAN|LIBRARY|FACULTY OFFICE|Y|
BL|BL209|163|44017F9D007780D6E043814FD88180D6|1.0|OPEN|LIBRARY|FACULTY OFFICE|Y|
BL|BL209|164|44017F9D007880D6E043814FD88180D6|1.0|WORK ROOM|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|166|44017F9D007980D6E043814FD88180D6|1.0|LENT|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|168|44017F9D007A80D6E043814FD88180D6|1.0|CIRCULATION DESK|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|169|44017F9D007B80D6E043814FD88180D6|1.0|MAINT CLOSET|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|170|44017F9D007C80D6E043814FD88180D6|1.0|DIGITAL LIBRARY OFF.|LIBRARY|OFFICE OTHER|Y|
BL|BL209|170B|44017F9D007D80D6E043814FD88180D6|1.0|DIGITAL LIBRARY OFF.|LIBRARY|OFFICE OTHER|Y|
BL|BL209|170C|44017F9D007E80D6E043814FD88180D6|1.0|HORIZON|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|170D|44017F9D007F80D6E043814FD88180D6|1.0|DIGITAL LIBRARY OFF.|LIBRARY|OFFICE OTHER|Y|
BL|BL209|172|44017F9D008080D6E043814FD88180D6|1.0|CONFERENCE|LIBRARY|OFFICE CONFERENCE|Y|
BL|BL209|173|44017F9D008180D6E043814FD88180D6|1.0|SAVAIL LAB|LIBRARY|OFFICE OTHER|Y|
BL|BL209|174|44017F9D008280D6E043814FD88180D6|1.0|MEDIA VIEWING|LIBRARY|LIBRARY PROCESSING|Y|
BL|BL209|199|44017F9D008380D6E043814FD88180D6|1.0|MAIN LOBBY|LIBRARY|STUDENT STUDY|Y|
BL|BL209|199A|44017F9D008480D6E043814FD88180D6|1.0|INFORMATION COMMONS ENTRY AREA|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199B|44017F9D008580D6E043814FD88180D6|1.0|GRADUATE TOWER ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199C|44017F9D008680D6E043814FD88180D6|1.0|SOUTH ENTRY VESTIBULE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199D|44017F9D008780D6E043814FD88180D6|1.0|NORTH ENTRY VESTIBULE|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199E|44017F9D008880D6E043814FD88180D6|1.0|LOBBY RESTROOMS ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199F|44017F9D008980D6E043814FD88180D6|1.0|DOWN ESCALATOR ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199G|44017F9D008A80D6E043814FD88180D6|1.0|UP ESCALATOR ENTRY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199H|44017F9D008B80D6E043814FD88180D6|1.0|ELEVATOR LOBBY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199J|44017F9D008C80D6E043814FD88180D6|1.0|UGL TOWER CENTER STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199K|44017F9D008D80D6E043814FD88180D6|1.0|UGL TOWER WEST STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199L|44017F9D008E80D6E043814FD88180D6|1.0|GRAD. TOWER ELEVATOR LOBBY|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199M|44017F9D008F80D6E043814FD88180D6|1.0|GRAD. TOWER SOUTH STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199P|44017F9D009080D6E043814FD88180D6|1.0|GRAD. TOWER NORTH STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
BL|BL209|199Q|44017F9D009180D6E043814FD88180D6|1.0|UGL TOWER ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|199R|44017F9D009280D6E043814FD88180D6|1.0|UGL TOWER ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|199S|44017F9D009380D6E043814FD88180D6|1.0|GRAD. SIDE ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|199T|44017F9D009480D6E043814FD88180D6|1.0|GRAD. SIDE ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|199U|44017F9D009580D6E043814FD88180D6|1.0|GRAD. SIDE ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|199V|44017F9D009680D6E043814FD88180D6|1.0|GRAD. SIDE ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
BL|BL209|201|44017F9D009780D6E043814FD88180D6|1.0|UNDERGRADUATE COLLECTION|LIBRARY|LIBRARY COLLECTION|Y|
BL|BL209|201A|44017F9D009880D6E043814FD88180D6|1.0|HUMAN RESOURCES OFFICE|LIBRARY|SUPPORT STAFF OFFICE|Y|
BL|BL209|201B|44017F9D009980D6E043814FD88180D6|1.0|SOJDEHEI|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|201C|44017F9D009A80D6E043814FD88180D6|1.0|CHAFFIN|LIBRARY|ADMIN. OFFICE|Y|
BL|BL209|201D|44017F9D009B80D6E043814FD88180D6|1.0|DEVELOPMENT OFFICE|LIBRARY|OFFICE OTHER|Y|
BL|BL209|201E|44017F9D009C80D6E043814FD88180D6|1.0||LIBRARY|OFFICE SERVICE|Y|
BL|BL209|204|44017F9D009D80D6E043814FD88180D6|1.0|ELECTRICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|206|44017F9D009E80D6E043814FD88180D6|1.0|IDF CLOSET|TELECOMMUNICATIONS - UITS|COMP/TELECOMM. SERV.|Y|
BL|BL209|208|44017F9D009F80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|210|44017F9D00A080D6E043814FD88180D6|1.0|PIPE CHASE|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
BL|BL209|212|44017F9D00A180D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|214|44017F9D00A280D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
BL|BL209|216|44017F9D00A380D6E043814FD88180D6|1.0|UNISEX TOILET|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|220|44017F9D00A480D6E043814FD88180D6|1.0|UNISEX TOILET|GENERAL BUILDING SPACE|TOILET ROOM|Y|
BL|BL209|223|44017F9D00A580D6E043814FD88180D6|1.0|MCCARNES|LIBRARY|ACAD/PROF OFFICE|Y|
BL|BL209|225|44017F9D00A680D6E043814FD88180D6|1.0|DAVIDSON|LIBRARY|ACAD/PROF OFFICE|Y|
BL|BL209|227|44017F9D00A780D6E043814FD88180D6|1.0|STEELE|LIBRARY|ACAD/PROF OFFICE|Y|
