univ_fiscal_yr|fin_coa_cd|fin_object_cd|obj_id|ver_nbr|dtl_pos_req_cd|fin_obj_hrs_req_cd|fin_obj_pay_typ_cd|finobj_frngslry_cd|pos_obj_grp_cd|actv_ind|
2012.0|BA|2384|135391A6-5084-C914-7F2A-6CE8171346FE|2.0|N|N|M|S|AC|Y|
2012.0|BA|2387|61DEA420-5C3D-BFFA-9AA9-37589D862DDE|2.0|N|N|M|S|AC|Y|
2012.0|BA|2388|188FF97E-33B6-9746-B492-519BE718D60D|2.0|N|N|M|S|AC|Y|
2012.0|BA|2390|87345754-114D-3AAB-77A7-491915B42A09|2.0|N|N|M|S|AC|Y|
2012.0|BA|2391|F6916631-4D7C-5683-C4EA-9FCE47F3C85E|2.0|N|N|M|S|AC|Y|
2012.0|BA|2392|A2557571-9A1C-AB87-2D92-2D955200EC36|2.0|N|N|M|S|AC|Y|
2012.0|BA|2394|1C01FB7A-1AD3-4F77-C827-05E049F2BB8B|2.0|N|N|M|S|AC|Y|
2012.0|BA|2400|F3A5AE88-8450-59F3-1242-2BE7F38D5C21|2.0|Y|N|M|S|PA|Y|
2012.0|BA|2403|486AE057-A7E7-5DF0-B902-BBBA56B6A9AD|2.0|N|N|X|S|XX|Y|
2012.0|BA|2405|39B0F81E-60D7-0F9E-EC4F-6159C15CE23B|2.0|N|N|X|S|XX|Y|
2012.0|BA|2420|F429E7D6-309A-174E-8DE4-79D2614B36BC|2.0|N|N|M|S|SP|Y|
2012.0|BA|2450|4AAE8460-EB02-B3B6-FA53-AA630F047D5C|2.0|N|N|M|S|TP|Y|
2012.0|BA|2480|C012CA6A-A1C4-29C4-61D5-C08213233853|2.0|Y|N|M|S|CL|Y|
2012.0|BA|2488|5D32F1B8-84BF-6959-A25F-71D6D43FB8CF|2.0|N|N|M|S|CL|Y|
2012.0|BA|2500|4EFDE13A-957E-CF60-958B-41CA7E8F0D69|2.0|Y|N|B|S|CL|Y|
2012.0|BA|2502|2B37674E-F4C6-F1DB-5710-96B3F941414E|2.0|N|N|X|S|XX|Y|
2012.0|BA|2504|1C18AA9E-FE99-4767-B59B-E99488370603|2.0|N|N|X|S|XX|Y|
2012.0|BA|2550|A5EF7886-DBFA-9376-5B95-1E366CE2EB7F|2.0|N|N|B|S|TP|Y|
2012.0|BA|3000|1EA8E009-53C2-9935-0A14-E01FBAFC228B|2.0|N|N|B|S|HO|Y|
2012.0|BA|3050|17C4ABF1-EA80-D5A8-40F7-9AE831204104|2.0|N|N|B|S|HO|Y|
2012.0|BA|3100|65155665-B75C-0CC0-8E54-5B42967E2D73|2.0|N|N|B|S|OP|Y|
2012.0|BA|3150|6073A704-32CD-0B6C-CB6E-C3DBC6CDE1CF|2.0|N|N|B|S|OP|Y|
2012.0|BA|3200|D6F4A836-05B2-8AEB-1052-BAE50C67BC86|2.0|N|N|B|S|OP|Y|
2012.0|BA|3205|8B1DBC57-58DB-F5D9-0818-59E9A053EEE8|2.0|N|N|B|S|OP|Y|
2012.0|BA|3210|72BEA60D-E1A2-FF84-70D8-9519BE1DC835|2.0|N|N|B|S|OP|Y|
2012.0|BA|3250|D218E290-9C41-B0A0-FECA-B726802A9A9D|2.0|N|N|B|S|OP|Y|
2012.0|BA|3300|C57F4A95-FA15-B042-3781-F0F63E866EDC|2.0|N|N|B|S|HO|Y|
2012.0|BA|3301|3A9C93E1-8C54-C68B-7663-3CDAC51516E5|2.0|N|N|B|S|HO|Y|
2012.0|BA|3302|E2A5DB0C-8108-1672-D56B-8F880EDE9BE7|2.0|N|N|B|S|HO|Y|
2012.0|BA|3304|D70EB209-2813-4001-D5EF-242D69ED9279|2.0|N|N|B|S|HO|Y|
2012.0|BA|3390|F42284D6-2E92-6C01-115B-B29FFDFFDFDA|2.0|N|N|B|S|HO|Y|
2012.0|BA|3391|65BA5289-A1BC-41D4-D586-320794084A8E|2.0|N|N|B|S|HO|Y|
2012.0|BA|3392|7CA099C6-CF89-6BF1-2CBF-0452303B4D39|2.0|N|N|B|S|HO|Y|
2012.0|BA|3394|D89CD850-C8FE-5382-9235-7B8902732F37|2.0|N|N|B|S|HO|Y|
2012.0|BA|3400|C45D46CE-1FB0-3EAA-B907-4EEB8F5B1E95|2.0|N|N|B|S|HO|Y|
2012.0|BA|3401|3555E1FB-8228-3448-48DD-3E000CF6B160|2.0|N|N|B|S|HO|Y|
2012.0|BA|3402|0B7C6759-0F17-47AB-B89D-CF12BEDC0FAB|2.0|N|N|B|S|HO|Y|
2012.0|BA|3404|5EF44354-FC99-F51D-8399-8D53A2E9C2D9|2.0|N|N|B|S|HO|Y|
2012.0|BA|3500|0F48D6CE-C52D-50B1-2991-8CD17974AA13|2.0|N|N|B|S|HO|Y|
2012.0|BA|3600|891484A4-67BD-A599-A406-551F19DEFD4D|2.0|N|N|B|S|OP|Y|
2012.0|BA|3700|A75496A2-BBDF-2DC0-235D-2A0999FA1E75|2.0|N|N|B|S|OP|Y|
2012.0|BA|3800|B98C65FF-1855-5BA3-AFE9-2D4C3ACF8414|2.0|N|N|B|S|HO|Y|
2012.0|BA|3801|91D06060-3F79-B143-F129-7277D00F7E55|2.0|N|N|B|S|HO|Y|
2012.0|BA|3802|827B2259-8D1B-6118-CB3E-9E2788410631|2.0|N|N|B|S|HO|Y|
2012.0|BA|3804|353466B3-AACC-F969-48A0-1C6EEC0D9DE1|2.0|N|N|B|S|HO|Y|
2012.0|BA|3850|A8E89196-3FF6-CC74-C0DC-E797E24A7148|2.0|N|N|B|S|HO|Y|
2012.0|BA|3851|04CA217B-C3F6-4952-BF4E-A30F54834581|2.0|N|N|B|S|HO|Y|
2012.0|BA|3852|59192D4E-28C3-3A6F-071E-B6DBA0126870|2.0|N|N|B|S|HO|Y|
2012.0|BA|3854|3182619A-3D53-C0DB-0DC2-5666A6AC6B7B|2.0|N|N|B|S|HO|Y|
2012.0|BA|3900|7C31C61E-60C4-4662-D76D-FBC97EA8F20D|2.0|N|N|B|S|HO|Y|
2012.0|BA|3901|F63B811C-F769-0D34-C4CB-29457678BB84|2.0|N|N|B|S|HO|Y|
2012.0|BA|3910|8AAA3673-8DB9-1DBE-3CC7-E8B11FDF97FA|2.0|N|N|B|S|HO|Y|
2012.0|BA|3911|AB195892-7F0A-7EC1-CEE6-2CF3DB8B2DCB|2.0|N|N|B|S|HO|Y|
2012.0|BA|3950|283736A9-DC54-E581-5C0A-A42B50309C26|2.0|N|N|B|S|HO|Y|
2012.0|BA|3951|961EBBF3-D186-9B3F-7E78-251B0ED91EA8|2.0|N|N|B|S|HO|Y|
2012.0|BA|3952|6244E78B-FC16-4707-6C43-1304001330AE|2.0|N|N|B|S|HO|Y|
2012.0|BA|3954|14AFC60E-FB4D-3807-BE67-543F85CB23F8|2.0|N|N|B|S|HO|Y|
2012.0|BA|3960|3C0ADFCC-A5D8-7B0B-0ADD-80F45D06439D|2.0|N|N|B|S|HO|Y|
2012.0|BA|3961|4917A886-B550-4CE4-97F1-F7658BB8C1CA|2.0|N|N|B|S|HO|Y|
2012.0|BA|3962|4F288DAF-3F40-4916-7410-5639F0FD44E0|2.0|N|N|B|S|HO|Y|
2012.0|BA|3964|4ADD056A-8367-2972-487A-90154EC1CA80|2.0|N|N|B|S|HO|Y|
2012.0|BA|4580|A375C75F-BB1E-F79F-8882-09225073FCFC|2.0|N|N|M|S|XX|Y|
2012.0|BA|4581|8CD884CE-C2E4-6A14-DAE2-4911C6D0155A|2.0|N|N|M|S|XX|Y|
2012.0|BA|4588|733EEC2E-B289-8F99-558D-61C0DCF5CEF8|2.0|N|N|M|S|XX|Y|
2012.0|BA|4590|B1E9BDA3-40DE-8872-D37D-2688AE02CA97|2.0|N|N|B|S|XX|Y|
2012.0|BA|5400|5F828F38-D2EC-B62B-9F60-38496D056E55|2.0|N|N|X|S|XX|Y|
2012.0|BA|5410|3CD56FB6-D8BF-8CF7-380B-8D062319E4F6|2.0|N|N|X|S|XX|Y|
2012.0|BA|5625|A060D114-A641-BBA2-254B-07FA4C8BD2E7|2.0|N|N|X|F|XX|Y|
2012.0|BA|5630|9B49B386-07C5-A3CE-F48E-5736FBEB8B1E|2.0|N|N|X|S|XX|Y|
2012.0|BA|5631|7648A7F5-A569-4771-41BC-CECAB98BD378|2.0|N|N|X|S|XX|Y|
2012.0|BA|5760|B1F7CCBA-0905-458C-67C1-504752008D7E|2.0|N|N|X|F|XX|Y|
2012.0|BA|5771|27AF6042-4688-BF19-59E0-11E60C495F84|2.0|N|N|X|F|XX|Y|
2012.0|BA|5772|ED9A07BF-54B0-9679-4FC9-BCABED42B5E0|2.0|N|N|X|F|XX|Y|
2012.0|BA|5773|BBF981D3-8842-BC0D-66B9-F347370723A0|2.0|N|N|X|F|XX|Y|
2012.0|BA|5820|21F48E31-315F-060B-66BC-1D14DED763C5|2.0|N|N|M|S|XX|Y|
2012.0|BL|2000|C32A5045-C60C-3DD4-0869-08B8F45A4101|2.0|Y|N|M|S|AC|Y|
2012.0|BL|2003|DE4EC5CB-546F-FB93-A5DB-E541DEB9120D|2.0|N|N|X|S|XX|Y|
2012.0|BL|2005|7AB10247-D09C-A969-EFE8-550B436DCE84|2.0|N|N|X|S|XX|Y|
2012.0|BL|2008|C106C7D2-F664-30A8-0743-0308E8FA18BB|2.0|N|N|M|S|AC|Y|
2012.0|BL|2010|020FEFA0-2B44-46A4-4AF0-FE6ABA5B4BEF|2.0|N|N|M|S|SU|Y|
2012.0|BL|2170|4B58095B-66CF-0F98-1761-52ACF21B4DAC|2.0|N|N|M|S|SP|Y|
2012.0|BL|2175|1B2F1121-E1FC-BCB7-BDB4-F4D3F47BB10D|2.0|N|N|M|S|SP|Y|
2012.0|BL|2200|92C6AE83-1D92-F78D-C0C9-A68055E76242|2.0|N|N|M|S|SP|Y|
2012.0|BL|2205|B5F8DC0E-B796-A783-A109-2438822CBE20|2.0|N|N|M|S|SP|Y|
2012.0|BL|2280|5196D248-7430-6F4C-03BB-5C51D8049153|2.0|Y|N|M|S|CL|Y|
2012.0|BL|2288|99368905-E24B-7037-16A0-E9ACD6749734|2.0|N|N|M|S|CL|Y|
2012.0|BL|2290|A3D1D081-87C6-50CE-886D-22CBE205401A|2.0|N|N|M|S|AC|Y|
2012.0|BL|2300|56A302CB-D075-26AA-EC17-F2FDD26F22EC|2.0|N|N|M|S|AC|Y|
2012.0|BL|2310|76F009B9-3441-956E-B3B3-A85CE908702F|2.0|N|N|M|S|SU|Y|
2012.0|BL|2315|9690BB2F-7CBB-4882-8037-6AE6F6123AC8|2.0|N|N|M|S|AC|Y|
2012.0|BL|2320|62575B60-1CA0-AAAD-1757-3111B857545A|2.0|N|N|M|S|AC|Y|
2012.0|BL|2331|C00963BB-0900-46AE-577A-8397E7598008|2.0|N|N|M|S|AC|Y|
2012.0|BL|2332|E6858011-A413-DF0E-A391-54EFBE1E05B3|2.0|N|N|M|S|SU|Y|
2012.0|BL|2340|DBC7ECDE-FC0A-C559-CFCC-59159ED511A0|2.0|N|N|M|S|AC|Y|
2012.0|BL|2341|229E5257-A257-35A5-48EE-CBB21A8085A7|2.0|N|N|M|S|SU|Y|
2012.0|BL|2349|D8D7EC8A-43E0-845F-C131-26B2F32941D1|2.0|N|N|M|S|AC|Y|
2012.0|BL|2350|ADC110B6-CAE0-F505-82F0-064DA2CADACF|2.0|N|N|M|S|AC|Y|
2012.0|BL|2351|92A670D5-7323-0FA8-E8FC-2DF9F3CBD215|2.0|N|N|M|S|AC|Y|
2012.0|BL|2360|A27A4BDB-91FA-C28E-A1A0-A68C2B1676EE|2.0|N|N|M|S|AC|Y|
2012.0|BL|2361|78F0E992-C212-EC76-4B9B-40AC8B188409|2.0|N|N|M|S|AC|Y|
2012.0|BL|2362|8F84EA00-3F27-580E-C671-287E87E88467|2.0|N|N|M|S|AC|Y|
2012.0|BL|2364|D80FF65F-440B-A2EC-6E56-2D4492AD773C|2.0|N|N|M|S|AC|Y|
2012.0|BL|2370|05CF477A-B8F0-A1AF-52FF-C36A840FADD4|2.0|N|N|M|S|SU|Y|
2012.0|BL|2381|B86D4804-63E7-CF0D-8B36-725A87C52D0E|2.0|N|N|M|S|AC|Y|
2012.0|BL|2382|4E9D8F25-E2D4-82F0-306E-43993E8B0FC8|2.0|N|N|M|S|AC|Y|
2012.0|BL|2383|88BED4D0-875E-6F45-8D11-64FC75E9C015|2.0|N|N|M|S|AC|Y|
2012.0|BL|2384|D7649DF1-3683-F11C-0201-24EB1B9EF506|2.0|N|N|M|S|AC|Y|
2012.0|BL|2387|66DD560D-B9B5-A6E7-6040-DC8262D9BFBA|2.0|N|N|M|S|AC|Y|
2012.0|BL|2388|6A1C3E7C-335A-199C-05F4-0CA9AC79F752|2.0|N|N|M|S|AC|Y|
2012.0|BL|2390|7493139E-C54E-2269-33C2-9CAED9280404|2.0|N|N|M|S|AC|Y|
2012.0|BL|2391|87590DCB-32F2-FF06-3150-EBE09F693895|2.0|N|N|M|S|AC|Y|
2012.0|BL|2392|E49CC296-059E-DBA0-1A85-68F6EE2E9A0E|2.0|N|N|M|S|AC|Y|
2012.0|BL|2394|F058ADE0-132B-99BB-75F0-6E8E031416D6|2.0|N|N|M|S|AC|Y|
2012.0|BL|2400|0915C69A-7191-5120-17D4-B1969B6624CF|2.0|Y|N|M|S|PA|Y|
2012.0|BL|2403|14894950-D632-FF28-D8B9-1F8687AF16C9|2.0|N|N|X|S|XX|Y|
2012.0|BL|2405|50998DD0-AB98-9D28-9489-4710A2A47FCA|2.0|N|N|X|S|XX|Y|
2012.0|BL|2408|F82DEA95-A4EA-4913-6C57-2EB6F2E34AF4|2.0|N|N|M|S|PA|Y|
2012.0|BL|2420|53586D91-E360-7329-B7CB-FCD5FB4F74DF|2.0|N|N|M|S|SP|Y|
2012.0|BL|2428|0C84A2EE-1D99-7AE5-766C-E7F503CC40C0|2.0|N|N|M|S|SP|Y|
2012.0|BL|2450|E17F6EB4-7290-C2F8-F61F-E77D3F81CBD2|2.0|N|N|M|S|TP|Y|
2012.0|BL|2458|10E20D36-4D58-9E55-21E3-E3DC23BAD924|2.0|N|N|M|S|TP|Y|
2012.0|BL|2480|CB4BC852-C96C-BF41-BDA2-D09FB7C37C5E|2.0|Y|N|M|S|CL|Y|
2012.0|BL|2488|E431B9E7-9AB4-E53E-2857-3C7B86B785B8|2.0|N|N|M|S|CL|Y|
2012.0|BL|2500|BA35A65D-0B56-5057-176A-F2987F78FE01|2.0|Y|N|B|S|CL|Y|
2012.0|BL|2502|A7393FAD-50D1-467D-005E-59A2D93A4FCE|2.0|N|N|X|S|XX|Y|
2012.0|BL|2504|8C48D11A-A485-6A04-4869-1AF8FB8C76C6|2.0|N|N|X|S|XX|Y|
2012.0|BL|2550|2CF2DB69-EDF8-ED5F-99CC-AFBD221D9DA7|2.0|N|N|B|S|TP|Y|
2012.0|BL|3000|189D8DFD-7E3B-20E9-C053-357898AF943C|2.0|N|N|B|S|HO|Y|
2012.0|BL|3050|70236EB6-8C77-4C9C-A1CB-2986FF550B25|2.0|N|N|B|S|HO|Y|
2012.0|BL|3100|CA504387-C051-585C-DFD1-19C4F8B44F84|2.0|N|N|B|S|OP|Y|
2012.0|BL|3150|D56D2C76-687D-6219-0DF4-AEC5EFB4813E|2.0|N|N|B|S|OP|Y|
2012.0|BL|3200|87EC9DF2-818E-506E-CF89-90EAFA0AC887|2.0|N|N|B|S|OP|Y|
2012.0|BL|3205|DE96C218-54DB-F789-E1AE-1355766783DC|2.0|N|N|B|S|OP|Y|
2012.0|BL|3210|299833D1-5CFA-B15F-3DFA-BF062DDDA58B|2.0|N|N|B|S|OP|Y|
2012.0|BL|3250|7B6A7FD9-28F8-81A2-15E7-243FDF34EABD|2.0|N|N|B|S|OP|Y|
2012.0|BL|3300|8FEE1474-C581-BE3A-B92F-0F4781EA0786|2.0|N|N|B|S|HO|Y|
2012.0|BL|3301|96A9534A-3D9F-2133-A751-A895B36825F0|2.0|N|N|B|S|HO|Y|
2012.0|BL|3302|7154AE7F-1DC7-6123-B3E3-E9A3B387FC0E|2.0|N|N|B|S|HO|Y|
2012.0|BL|3304|5EF797FB-14E1-4C8D-E33A-66F53199A804|2.0|N|N|B|S|HO|Y|
2012.0|BL|3390|DD0D792C-80E3-2CC0-FDCE-5C083861BF8A|2.0|N|N|B|S|HO|Y|
2012.0|BL|3391|F4EA5617-4B33-E006-D103-0253658D0423|2.0|N|N|B|S|HO|Y|
2012.0|BL|3392|CCE0D48A-8ED1-0488-E765-4F5E2CD0AFBA|2.0|N|N|B|S|HO|Y|
2012.0|BL|3394|1D7462EF-3F26-02E5-9A1F-BEA4FF708001|2.0|N|N|B|S|HO|Y|
2012.0|BL|3400|36D0AA55-E114-7A1C-0599-82FD29841CFD|2.0|N|N|B|S|HO|Y|
2012.0|BL|3401|D72A64B7-30C6-21BE-C03C-0C4345A881B0|2.0|N|N|B|S|HO|Y|
2012.0|BL|3402|C1788632-FF32-01AD-A42F-C6A9242F54DA|2.0|N|N|B|S|HO|Y|
2012.0|BL|3404|2CAD1A32-8DF1-235C-6783-EAD7F1E96073|2.0|N|N|B|S|HO|Y|
2012.0|BL|3500|AC44DCF7-4FCB-EB32-38BB-13156819DD6F|2.0|N|N|B|S|HO|Y|
2012.0|BL|3600|BA1802BB-B8F4-BE87-A08A-65BED6EB9EE9|2.0|N|N|B|S|OP|Y|
2012.0|BL|3700|B975C836-CB85-732C-B443-FA28F7F53422|2.0|N|N|B|S|OP|Y|
2012.0|BL|3800|E355C341-FB41-5835-B572-F55A7A4D20C9|2.0|N|N|B|S|HO|Y|
2012.0|BL|3801|D049C8BD-E3A3-AD4E-C724-850BC4545F0B|2.0|N|N|B|S|HO|Y|
2012.0|BL|3802|D74A6048-2F52-79F6-7C79-0A0F75379705|2.0|N|N|B|S|HO|Y|
2012.0|BL|3804|A929B437-43AB-806B-6676-9FA996A1F39F|2.0|N|N|B|S|HO|Y|
2012.0|BL|3850|80B9F50F-18D7-E5F9-DCCF-A1C50F146A64|2.0|N|N|B|S|HO|Y|
2012.0|BL|3851|B8BAF6C2-3D7B-135C-2C00-B8CA52D0B043|2.0|N|N|B|S|HO|Y|
2012.0|BL|3852|ECCA9E93-9613-D72D-04F1-E482D3891F49|2.0|N|N|B|S|HO|Y|
2012.0|BL|3854|B7D4AA5F-89B5-63CD-5C15-5F7896717483|2.0|N|N|B|S|HO|Y|
2012.0|BL|3900|87625B8C-8FAA-C5CD-5A2C-B21C3D9FC76F|2.0|N|N|B|S|HO|Y|
2012.0|BL|3901|345989A7-6F35-34F5-6FD9-83E0EE677EE9|2.0|N|N|B|S|HO|Y|
2012.0|BL|3910|4253D24B-591E-2B74-ED2D-02B9D855FC80|2.0|N|N|B|S|HO|Y|
2012.0|BL|3911|E7E818CA-0BDA-DFB5-BD67-784BD02ADAB4|2.0|N|N|B|S|HO|Y|
2012.0|BL|3950|75EC8FC0-3AD7-2B5F-36D9-0CF3E45FCDC0|2.0|N|N|B|S|HO|Y|
2012.0|BL|3951|92670A2C-1169-32D8-A621-0D71BDC92870|2.0|N|N|B|S|HO|Y|
2012.0|BL|3952|4ADA98BE-4B4C-23F5-C226-2E55669E303F|2.0|N|N|B|S|HO|Y|
2012.0|BL|3954|1867307A-CE5F-0D35-33F2-28F74F1D5AD1|2.0|N|N|B|S|HO|Y|
2012.0|BL|3960|66552060-277E-832A-8EDB-1635CF824FC9|2.0|N|N|B|S|HO|Y|
2012.0|BL|3961|1245ACC9-B6E5-E6D8-AA68-5FEEFB278A65|2.0|N|N|B|S|HO|Y|
2012.0|BL|3962|A8573AF6-371B-57D2-902C-B2FECCE262F9|2.0|N|N|B|S|HO|Y|
2012.0|BL|3964|17D31FB8-00EB-D98E-9A2F-882A75FCD18B|2.0|N|N|B|S|HO|Y|
2012.0|BL|4580|4F962728-A0F7-6DFA-9D65-C74F69ECB7E0|2.0|N|N|M|S|XX|Y|
2012.0|BL|4581|3653E6F7-5443-E1B5-CC5A-29640157ACAF|2.0|N|N|M|S|XX|Y|
2012.0|BL|4582|E90467FC-02FA-7128-A8A7-A22E234D973A|2.0|N|N|X|S|XX|Y|
2012.0|BL|4588|D5DC0CAA-A557-9C18-96EE-C15BEFDE971A|2.0|N|N|M|S|XX|Y|
2012.0|BL|4590|B3A1EC8F-57E7-A228-CA9C-79D18AA23A75|2.0|N|N|B|S|XX|Y|
2012.0|BL|5400|15EA1F2A-6A25-CCDE-ABEE-3F6EF65831E2|2.0|N|N|X|S|XX|Y|
2012.0|BL|5410|11989F03-2974-6218-2853-278BDA49D35C|2.0|N|N|X|S|XX|Y|
2012.0|BL|5625|AEB2F4F1-2AF9-6AEB-4545-07AE3F4C77E0|2.0|N|N|X|F|XX|Y|
2012.0|BL|5630|2E50FF65-728E-A823-487D-06E9C7D6FF53|2.0|N|N|X|S|XX|Y|
2012.0|BL|5631|A42BBA27-547E-AF60-9DF0-410887D5CDC1|2.0|N|N|X|S|XX|Y|
2012.0|BL|5760|4549E219-2DC5-B6A8-F4FC-B47912CCBD65|2.0|N|N|X|F|XX|Y|
2012.0|BL|5771|D09D47CE-C61B-A341-D794-437231135194|2.0|N|N|X|F|XX|Y|
2012.0|BL|5772|64A9312D-1DD2-7D5D-A699-10B2588C780E|2.0|N|N|X|F|XX|Y|
2012.0|BL|5773|A979CD89-79BD-62A3-8EE4-CBE96FC1FDF1|2.0|N|N|X|F|XX|Y|
2012.0|BL|5820|02127C7D-6DFB-E8F2-9423-8F2E041F4FAA|2.0|N|N|M|S|XX|Y|
2012.0|BL|5821|74C5376F-DFCA-3EAC-ED82-BAE8DADD948E|2.0|N|N|X|S|XX|Y|
2012.0|EA|2000|66497931-93D5-AACC-0B4D-ABB3CB2378A5|2.0|Y|N|M|S|AC|Y|
2012.0|EA|2003|E0BE6370-7E16-09A2-DB81-8397C4216CB9|2.0|N|N|X|S|XX|Y|
2012.0|EA|2005|B8063C58-FF7B-4722-3BD6-F3AEEE60A895|2.0|N|N|X|S|XX|Y|
2012.0|EA|2008|344DF915-FEBE-5F1B-A95A-802E69DE7B61|2.0|N|N|M|S|AC|Y|
2012.0|EA|2010|C9E1F445-5021-BEA4-F007-7F40CEDB4407|2.0|N|N|M|S|SU|Y|
2012.0|EA|2170|FAA7F763-6D70-2F23-254C-FB1F7FD13404|2.0|N|N|M|S|SP|Y|
2012.0|EA|2175|55326CD9-8412-64D2-F543-4FBE314D0A1F|2.0|N|N|M|S|SP|Y|
2012.0|EA|2200|61265603-1E47-454B-4039-A0F72AFC19C4|2.0|N|N|M|S|SP|Y|
2012.0|EA|2205|33B0D600-FFAA-A4DF-31A4-E63303ED34AF|2.0|N|N|M|S|SP|Y|
2012.0|EA|2280|8D2C6179-C548-5BAD-12F7-8E448CEC09FC|2.0|Y|N|M|S|CL|Y|
2012.0|EA|2288|0107BEA0-71AF-6BA8-0092-F510BF622298|2.0|N|N|M|S|CL|Y|
2012.0|EA|2290|B5C03213-F482-B975-8222-FC05072422A4|2.0|N|N|M|S|AC|Y|
2012.0|EA|2300|EC5D64B9-C007-6C21-0E22-0AD29FD7BC2B|2.0|N|N|M|S|AC|Y|
2012.0|EA|2310|4370F98D-FBE9-9230-7FEE-FADDD28D8CA3|2.0|N|N|M|S|SU|Y|
2012.0|EA|2331|90E8D647-D2DC-9746-AC23-0AE3DE51714E|2.0|N|N|M|S|AC|Y|
2012.0|EA|2332|D622C25E-7BCD-BE66-DE28-4811EA093AB9|2.0|N|N|M|S|SU|Y|
2012.0|EA|2340|4E916112-5966-2F75-8520-57E02037C776|2.0|N|N|M|S|AC|Y|
2012.0|EA|2341|86A0749C-5324-D245-27FB-0B2E3AF69A09|2.0|N|N|M|S|SU|Y|
2012.0|EA|2350|D666F40F-04B9-390D-FBC1-E4AE566611E3|2.0|N|N|M|S|AC|Y|
2012.0|EA|2351|112E515B-4DAF-5D95-598B-5567E61DC69A|2.0|N|N|M|S|AC|Y|
2012.0|EA|2360|9E809250-E889-71F5-F39B-984C28DF75A1|2.0|N|N|M|S|AC|Y|
2012.0|EA|2361|A3CC0CED-A46C-BE1D-10C7-96A48109614E|2.0|N|N|M|S|AC|Y|
2012.0|EA|2362|8019EF0D-2B4C-4BB3-F9D3-4CAEC1361C62|2.0|N|N|M|S|AC|Y|
2012.0|EA|2364|58235F73-F1AF-0845-8FDB-9D7543D55B55|2.0|N|N|M|S|AC|Y|
2012.0|EA|2370|1E2FAC37-77B0-C726-CC02-7C0F10F2CF13|2.0|N|N|M|S|SU|Y|
2012.0|EA|2381|10B20509-03A7-57EA-E8C9-5F51808EA96D|2.0|N|N|M|S|AC|Y|
2012.0|EA|2382|B3FC350C-9616-404F-FC6A-B280780E5AF8|2.0|N|N|M|S|AC|Y|
2012.0|EA|2383|87AF8988-4547-946F-AF46-6F0ED20990C7|2.0|N|N|M|S|AC|Y|
2012.0|EA|2384|1D420555-631A-A9DC-3BC3-C1D7289D5111|2.0|N|N|M|S|AC|Y|
2012.0|EA|2387|71FD584B-1402-6174-CB2E-74A5CD466766|2.0|N|N|M|S|AC|Y|
2012.0|EA|2388|5610A357-FA1C-1D31-B93C-73ADF9CFC727|2.0|N|N|M|S|AC|Y|
2012.0|EA|2390|C24F2860-C48D-F294-8682-09F46E1C657A|2.0|N|N|M|S|AC|Y|
2012.0|EA|2391|AA0862F6-C8B4-D500-B5EB-4BA0FC0B9D9A|2.0|N|N|M|S|AC|Y|
2012.0|EA|2392|05B2EC69-1429-A272-0D25-3CE7D2CA9A7F|2.0|N|N|M|S|AC|Y|
2012.0|EA|2394|0FB17199-75E8-08D1-2FCA-C620249D1AB2|2.0|N|N|M|S|AC|Y|
2012.0|EA|2400|3CB4F6B2-A2DE-CAD6-978D-4CBA6509778D|2.0|Y|N|M|S|PA|Y|
2012.0|EA|2403|66D07533-7162-5DF2-F51D-B969CF8641F9|2.0|N|N|X|S|XX|Y|
2012.0|EA|2405|8D6ADCC0-2307-A286-422D-77330940F3D8|2.0|N|N|X|S|XX|Y|
2012.0|EA|2408|8C1FDA05-976A-F172-3450-83DD4BADB808|2.0|N|N|M|S|PA|Y|
2012.0|EA|2420|F8A880FF-96D3-DA7E-240E-9C13855FDAEC|2.0|N|N|M|S|SP|Y|
2012.0|EA|2428|B1AA19EC-EE74-2701-910C-9254A1597EEA|2.0|N|N|M|S|SP|Y|
2012.0|EA|2450|01DE4F7E-952D-4ED0-6E67-C4D37F8CBA59|2.0|N|N|M|S|TP|Y|
2012.0|EA|2458|1356867F-BB4F-BD79-B439-E1B51B90E821|2.0|N|N|M|S|TP|Y|
2012.0|EA|2480|781DCAC2-7AA2-C589-96EE-0575E5092C6C|2.0|Y|N|M|S|CL|Y|
2012.0|EA|2488|93284206-E400-1FED-04BD-1698D37C508B|2.0|N|N|M|S|CL|Y|
2012.0|EA|2500|6637738B-22E1-56B9-F9D3-2BCE880D6FE6|2.0|Y|N|B|S|CL|Y|
2012.0|EA|2502|7475AD25-3E39-6830-728D-1B992C90B0B8|2.0|N|N|X|S|XX|Y|
2012.0|EA|2504|F35D5F68-093E-3305-AC77-B51251625416|2.0|N|N|X|S|XX|Y|
2012.0|EA|2550|1CE349A4-8C7F-8381-1C05-D1CD95745D76|2.0|N|N|B|S|TP|Y|
2012.0|EA|3000|8FFD3A51-96F1-1212-9905-53067AE72A0E|2.0|N|N|B|S|HO|Y|
2012.0|EA|3050|8B4FFA3A-EB64-62C4-55B2-611D7B1DDF20|2.0|N|N|B|S|HO|Y|
2012.0|EA|3100|A4330B79-BDD3-3C76-667D-B46BA3BEB615|2.0|N|N|B|S|OP|Y|
2012.0|EA|3150|444B236C-BA85-20E1-D74A-7F4B68475DBB|2.0|N|N|B|S|OP|Y|
