kemid|me_dt_id|sec_id|regis_cd|hldg_lot_nbr|hldg_ip_ind|hldg_units|hldg_cost|hldg_annl_inc_est|sec_unit_val|hldg_acqd_dt|hldg_prior_acrd_inc|hldg_acrd_inc_due|last_tran_dt|hldg_mval|obj_id|ver_nbr|avg_mval|hldg_fy_rem_est_inc|hldg_next_fy_est_inc|
038L006228|17.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1197.32|1.04165|20070101000000|0.0|0.0|20081031000000|20378.84|878401821FF3F247E0404F8189D84D1E|1.0|20378.84|798.21|0.0|
038L006228|17.0|99PSTF018|0AI|1.0|I|29671.0|29671.0|148.36|1.0|20070101000000|0.0|15.84816|20081031000000|29671.0|878401821FF2F247E0404F8189D84D1E|1.0|29671.0|98.91|0.0|
038L006228|18.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1197.32|0.88686|20070101000000|0.0|0.0|20081130000000|17350.53|87840182215FF247E0404F8189D84D1E|1.0|17350.53|698.44|0.0|
038L006228|18.0|99PSTF018|0AI|1.0|I|20445.0|20445.0|102.23|1.0|20070101000000|0.0|11.06935|20081130000000|20445.0|87840182215EF247E0404F8189D84D1E|1.0|0.0|59.63|0.0|
038L006228|19.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1197.32|0.82799|20070101000000|0.0|0.0|20081231000000|16198.8|8784018222D5F247E0404F8189D84D1E|1.0|16198.8|598.66|0.0|
038L006228|19.0|99PSTF018|0AI|1.0|I|20556.0|20556.0|51.39|1.0|20070101000000|0.0|6.75657|20081231000000|20556.0|8784018222D4F247E0404F8189D84D1E|1.0|0.0|25.7|0.0|
038L006228|20.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1173.84|0.84111|20070101000000|0.0|0.0|20090131000000|16455.48|878401822444F247E0404F8189D84D1E|1.0|16455.48|489.1|0.0|
038L006228|20.0|99PSTF018|0AI|1.0|I|20662.0|20662.0|51.66|1.0|20070101000000|0.0|4.37364|20090131000000|20662.0|878401822443F247E0404F8189D84D1E|1.0|0.0|21.53|0.0|
038L006228|21.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1173.84|0.80268|20070101000000|0.0|0.0|20090228000000|15703.63|8784018225ADF247E0404F8189D84D1E|1.0|15703.63|391.28|0.0|
038L006228|21.0|99PSTF018|0AI|1.0|I|20765.0|20765.0|51.91|1.0|20070101000000|0.0|3.97014|20090228000000|20765.0|8784018225ACF247E0404F8189D84D1E|1.0|0.0|17.3|0.0|
038L006228|22.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1173.84|0.75586|20070101000000|0.0|0.0|20090331000000|14787.65|878401822713F247E0404F8189D84D1E|1.0|14787.65|293.46|0.0|
038L006228|22.0|99PSTF018|0AI|1.0|I|10965.0|10965.0|27.41|1.0|20070101000000|0.0|4.34944|20090331000000|10965.0|878401822712F247E0404F8189D84D1E|1.0|0.0|6.85|0.0|
038L006228|23.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1126.89|0.76717|20070101000000|0.0|0.0|20090430000000|15008.91|87840182287CF247E0404F8189D84D1E|1.0|15008.91|187.82|0.0|
038L006228|23.0|99PSTF018|0AI|1.0|I|11067.0|11067.0|27.67|1.0|20070101000000|0.0|2.26701|20090430000000|11067.0|87840182287BF247E0404F8189D84D1E|1.0|11067.0|4.61|0.0|
038L006228|24.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1126.89|0.80963|20070101000000|0.0|0.0|20090531000000|15839.6|8784018229E2F247E0404F8189D84D1E|1.0|15839.6|93.91|0.0|
038L006228|24.0|99PSTF018|0AI|1.0|I|11163.0|11163.0|27.91|1.0|20070101000000|0.0|2.36309|20090531000000|11163.0|8784018229E1F247E0404F8189D84D1E|1.0|0.0|2.33|0.0|
038L006228|25.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1126.89|0.845|20070101000000|0.0|0.0|20090630000000|16531.58|878401822B4AF247E0404F8189D84D1E|1.0|16531.58|0.0|1126.89|
038L006228|25.0|99PSTF018|0AI|1.0|I|11260.0|11260.0|28.15|1.0|20070101000000|0.0|2.30664|20090630000000|11260.0|878401822B49F247E0404F8189D84D1E|1.0|0.0|0.0|28.15|
038L006228|26.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1103.41|0.84681|20070101000000|0.0|0.0|20090731000000|16566.99|878401822CB5F247E0404F8189D84D1E|1.0|16566.99|1011.46|0.0|
038L006228|26.0|99PSTF018|0AI|1.0|I|11356.0|11356.0|28.39|1.0|20070101000000|0.0|2.40337|20090731000000|11356.0|878401822CB4F247E0404F8189D84D1E|1.0|0.0|26.02|0.0|
038L006228|27.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1103.41|0.88642|20070101000000|0.0|0.0|20090831000000|17341.92|878401822E23F247E0404F8189D84D1E|1.0|17341.92|919.51|0.0|
038L006228|27.0|99PSTF018|0AI|1.0|I|11450.0|11450.0|28.63|1.0|20070101000000|0.0|2.42261|20090831000000|11450.0|878401822E22F247E0404F8189D84D1E|1.0|0.0|23.86|0.0|
038L006228|28.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1103.41|0.89965|20070101000000|0.0|0.0|20090930000000|17600.75|878401822F8FF247E0404F8189D84D1E|1.0|17600.75|827.56|0.0|
038L006228|28.0|99PSTF018|0AI|1.0|I|11545.0|11545.0|28.86|1.0|20070101000000|0.0|2.36515|20090930000000|11545.0|878401822F8EF247E0404F8189D84D1E|1.0|0.0|21.65|0.0|
038L006228|29.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1079.93|0.92501|20070101000000|0.0|0.0|20091031000000|18096.9|8784018230FEF247E0404F8189D84D1E|1.0|18096.9|719.95|0.0|
038L006228|29.0|99PSTF018|0AI|1.0|I|11639.0|11639.0|0.0|1.0|20070101000000|0.0|0.0|20091031000000|11639.0|8784018230FDF247E0404F8189D84D1E|1.0|11639.0|0.0|0.0|
038L006228|30.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1079.93|0.90484|20070101000000|0.0|0.0|20091130000000|17702.29|878401823267F247E0404F8189D84D1E|1.0|17702.29|629.96|0.0|
038L006228|30.0|99PSTF018|0AI|1.0|I|11729.0|11729.0|0.0|1.0|20070101000000|0.0|0.0|20091130000000|11729.0|878401823266F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
038L006228|31.0|99PLTF021|0CP|1.0|P|19564.0|21724.53|1079.93|0.90484|20070101000000|0.0|0.0|20091231000000|17702.29|8784018233CCF247E0404F8189D84D1E|1.0|17702.29|539.97|0.0|
038L006228|31.0|99PSTF018|0AI|1.0|I|11819.0|11819.0|0.0|1.0|20070101000000|0.0|0.0|20091231000000|11819.0|8784018233CBF247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
038MCCC134|1.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5396.89|1.35134|20070101000000|0.0|0.0|20070630000000|126615.15|878401820914F247E0404F8189D84D1E|1.0|126615.15|0.0|5396.89|
038MCCC134|1.0|99PSTF018|0AI|1.0|I|94268.0|94268.0|2828.04|1.0|20070101000000|0.0|371.43977|20070630000000|94268.0|878401820913F247E0404F8189D84D1E|1.0|0.0|0.0|2828.04|
038MCCC134|2.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5509.32|1.34225|20070101000000|0.0|0.0|20070731000000|125763.46|878401820A7DF247E0404F8189D84D1E|1.0|125763.46|5050.21|0.0|
038MCCC134|2.0|99PSTF018|0AI|1.0|I|73508.0|73508.0|2205.24|1.0|20070101000000|0.0|227.49356|20070731000000|73508.0|878401820A7CF247E0404F8189D84D1E|1.0|0.0|2021.47|0.0|
038MCCC134|3.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5509.32|1.31488|20070101000000|0.0|0.0|20070831000000|123199.0|878401820BE3F247E0404F8189D84D1E|1.0|123199.0|4591.1|0.0|
038MCCC134|3.0|99PSTF018|0AI|1.0|I|74195.0|74195.0|2225.85|1.0|20070101000000|0.0|188.47205|20070831000000|74195.0|878401820BE2F247E0404F8189D84D1E|1.0|0.0|1854.88|0.0|
038MCCC134|4.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5509.32|1.30937|20070101000000|0.0|0.0|20070930000000|122682.73|878401820D4AF247E0404F8189D84D1E|1.0|122682.73|4131.99|0.0|
038MCCC134|4.0|99PSTF018|0AI|1.0|I|74534.0|74534.0|2236.02|1.0|20070101000000|0.0|183.72031|20070930000000|74534.0|878401820D49F247E0404F8189D84D1E|1.0|0.0|1677.02|0.0|
038MCCC134|5.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.34417|20070101000000|0.0|0.0|20071031000000|125943.35|878401820EB7F247E0404F8189D84D1E|1.0|125943.35|3747.84|0.0|
038MCCC134|5.0|99PSTF018|0AI|1.0|I|75696.0|75696.0|2270.88|1.0|20070101000000|0.0|191.03204|20071031000000|75696.0|878401820EB6F247E0404F8189D84D1E|1.0|0.0|1513.92|0.0|
038MCCC134|6.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.37556|20070101000000|0.0|0.0|20071130000000|128884.47|878401821024F247E0404F8189D84D1E|1.0|128884.47|3279.36|0.0|
038MCCC134|6.0|99PSTF018|0AI|1.0|I|76755.0|76755.0|2302.65|1.0|20070101000000|0.0|188.2686|20071130000000|76755.0|878401821023F247E0404F8189D84D1E|1.0|0.0|1343.21|0.0|
038MCCC134|7.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.31572|20070101000000|0.0|0.0|20071231000000|123277.7|8784018211A1F247E0404F8189D84D1E|1.0|123277.7|2810.88|0.0|
038MCCC134|7.0|99PLTF021|0CP|1.0|P|98.0|128.94|5.88|1.31572|20070101000000|0.0|0.0|20071231000000|128.94|8784018211A2F247E0404F8189D84D1E|1.0|0.0|2.94|0.0|
038MCCC134|7.0|99PSTF018|0AI|1.0|I|77090.0|77090.0|1541.8|1.0|20070101000000|0.0|153.97134|20071231000000|77090.0|87840182119FF247E0404F8189D84D1E|1.0|0.0|770.9|0.0|
038MCCC134|7.0|99PSTF034|0AP|1.0|P|113.0|113.0|2.26|1.0|20070101000000|0.0|0.08385|20071231000000|113.0|8784018211A0F247E0404F8189D84D1E|1.0|0.0|1.13|0.0|
038MCCC134|8.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.30396|20070101000000|0.0|0.0|20080131000000|122175.84|878401821311F247E0404F8189D84D1E|1.0|122175.84|2342.4|0.0|
038MCCC134|8.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.66|1.30396|20070101000000|0.0|0.0|20080131000000|340.33|878401821312F247E0404F8189D84D1E|1.0|0.0|6.53|0.0|
038MCCC134|8.0|99PSTF018|0AI|1.0|I|77712.0|77712.0|1554.24|1.0|20070101000000|0.0|131.94417|20080131000000|77712.0|87840182130FF247E0404F8189D84D1E|1.0|0.0|647.6|0.0|
038MCCC134|8.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.24273|20080131000000|1.0|878401821310F247E0404F8189D84D1E|1.0|0.0|0.01|0.0|
038MCCC134|9.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.24181|20070101000000|0.0|0.0|20080229000000|116352.63|878401821480F247E0404F8189D84D1E|1.0|116352.63|1873.92|0.0|
038MCCC134|9.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.66|1.24181|20070101000000|0.0|0.0|20080229000000|324.11|878401821481F247E0404F8189D84D1E|1.0|0.0|5.22|0.0|
038MCCC134|9.0|99PSTF018|0AI|1.0|I|178112.0|178112.0|3562.24|1.0|20070101000000|0.0|239.24697|20080229000000|178112.0|87840182147EF247E0404F8189D84D1E|1.0|0.0|1187.41|0.0|
038MCCC134|9.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.00145|20080229000000|1.0|87840182147FF247E0404F8189D84D1E|1.0|0.0|0.01|0.0|
038MCCC134|10.0|99PLTF013|0CI|1.0|I|93696.0|110454.46|5621.76|1.22989|20070101000000|0.0|0.0|20080331000000|115235.77|8784018215F4F247E0404F8189D84D1E|1.0|115235.77|1405.44|0.0|
038MCCC134|10.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.66|1.22989|20070101000000|0.0|0.0|20080331000000|321.0|8784018215F5F247E0404F8189D84D1E|1.0|0.0|3.92|0.0|
038MCCC134|10.0|99PSTF018|0AI|1.0|I|3321.0|3321.0|66.42|1.0|20070101000000|0.0|44.01648|20080331000000|3321.0|8784018215F2F247E0404F8189D84D1E|1.0|0.0|16.61|0.0|
038MCCC134|10.0|99PSTF034|0AP|1.0|P|1.0|1.0|0.02|1.0|20070101000000|0.0|0.0030|20080331000000|1.0|8784018215F3F247E0404F8189D84D1E|1.0|0.0|0.01|0.0|
038MCCC134|11.0|99PLTF013|0CI|1.0|I|29366.0|34618.4|1797.2|1.21181|20070101000000|0.0|0.0|20080430000000|35586.01|878401821764F247E0404F8189D84D1E|1.0|35586.01|299.53|0.0|
038MCCC134|11.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.97|1.21181|20070101000000|0.0|0.0|20080430000000|316.28|878401821765F247E0404F8189D84D1E|1.0|316.28|2.66|0.0|
038MCCC134|12.0|99PLTF013|0CI|1.0|I|29366.0|34618.4|1797.2|1.25154|20070101000000|0.0|0.0|20080531000000|36752.72|8784018218D6F247E0404F8189D84D1E|1.0|36752.72|149.77|0.0|
038MCCC134|12.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.97|1.25154|20070101000000|0.0|0.0|20080531000000|326.65|8784018218D7F247E0404F8189D84D1E|1.0|326.65|1.33|0.0|
038MCCC134|12.0|99PSTF018|0AI|1.0|I|481.0|481.0|4.81|1.0|20070101000000|0.0|0.3954|20080531000000|481.0|8784018218D5F247E0404F8189D84D1E|1.0|0.0|0.4|0.0|
038MCCC134|13.0|99PLTF013|0CI|1.0|I|14792.0|17437.7|905.27|1.26718|20070101000000|0.0|0.0|20080630000000|18744.13|878401821A44F247E0404F8189D84D1E|1.0|18744.13|0.0|905.27|
038MCCC134|13.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.97|1.26718|20070101000000|0.0|0.0|20080630000000|330.73|878401821A45F247E0404F8189D84D1E|1.0|330.73|0.0|15.97|
038MCCC134|13.0|99PSTF018|0AI|1.0|I|1.0|1.0|0.01|1.0|20070101000000|0.0|35.76532|20080630000000|1.0|878401821A43F247E0404F8189D84D1E|1.0|0.0|0.0|0.01|
038MCCC134|14.0|99PLTF013|0CI|1.0|I|14792.0|17437.7|905.27|1.18889|20070101000000|0.0|0.0|20080731000000|17586.06|878401821BB3F247E0404F8189D84D1E|1.0|17586.06|829.83|0.0|
038MCCC134|14.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.97|1.18889|20070101000000|0.0|0.0|20080731000000|310.3|878401821BB4F247E0404F8189D84D1E|1.0|310.3|14.64|0.0|
038MCCC134|15.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|82.86|1.16372|20070101000000|0.0|0.0|20080831000000|1575.68|878401821D1FF247E0404F8189D84D1E|1.0|1575.68|69.05|0.0|
038MCCC134|15.0|99PLTF021|0CP|1.0|P|261.0|341.49|15.97|1.16372|20070101000000|0.0|0.0|20080831000000|303.73|878401821D20F247E0404F8189D84D1E|1.0|0.0|13.31|0.0|
038MCCC134|16.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|82.86|1.15324|20070101000000|0.0|0.0|20080930000000|1561.49|878401821E8DF247E0404F8189D84D1E|1.0|1561.49|62.15|0.0|
038MCCC134|16.0|99PLTF021|0CP|1.0|P|259.0|338.87|15.85|1.15324|20070101000000|0.0|0.0|20080930000000|298.69|878401821E8EF247E0404F8189D84D1E|1.0|298.69|11.89|0.0|
038MCCC134|16.0|99PSTF018|0AI|1.0|I|73.0|73.0|0.73|1.0|20070101000000|0.0|0.05853|20080930000000|73.0|878401821E8CF247E0404F8189D84D1E|1.0|0.0|0.55|0.0|
038MCCC134|17.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|82.86|1.04165|20070101000000|0.0|0.0|20081031000000|1410.39|878401821FF6F247E0404F8189D84D1E|1.0|1410.39|55.24|0.0|
038MCCC134|17.0|99PLTF021|0CP|1.0|P|259.0|338.87|15.85|1.04165|20070101000000|0.0|0.0|20081031000000|269.79|878401821FF7F247E0404F8189D84D1E|1.0|269.79|10.57|0.0|
038MCCC134|17.0|99PSTF018|0AI|1.0|I|161.0|161.0|0.81|1.0|20070101000000|0.0|0.04417|20081031000000|161.0|878401821FF4F247E0404F8189D84D1E|1.0|0.0|0.54|0.0|
038MCCC134|17.0|99PSTF034|0AP|1.0|P|138.0|138.0|0.69|1.0|20070101000000|0.0|0.0036|20081031000000|138.0|878401821FF5F247E0404F8189D84D1E|1.0|0.0|0.46|0.0|
038MCCC134|18.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|82.86|0.88686|20070101000000|0.0|0.0|20081130000000|1200.81|878401822162F247E0404F8189D84D1E|1.0|1200.81|48.34|0.0|
038MCCC134|18.0|99PLTF021|0CP|1.0|P|2126.0|1994.64|130.11|0.88686|20070101000000|0.0|0.0|20081130000000|1885.46|878401822163F247E0404F8189D84D1E|1.0|0.0|75.9|0.0|
038MCCC134|18.0|99PSTF018|0AI|1.0|I|334.0|334.0|1.67|1.0|20070101000000|0.0|0.1229|20081130000000|334.0|878401822160F247E0404F8189D84D1E|1.0|0.0|0.97|0.0|
038MCCC134|18.0|99PSTF034|0AP|1.0|P|25.0|25.0|0.13|1.0|20070101000000|0.0|0.31516|20081130000000|25.0|878401822161F247E0404F8189D84D1E|1.0|0.0|0.08|0.0|
038MCCC134|19.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|82.86|0.82799|20070101000000|0.0|0.0|20081231000000|1121.1|8784018222D8F247E0404F8189D84D1E|1.0|1121.1|41.43|0.0|
038MCCC134|19.0|99PLTF021|0CP|1.0|P|2857.0|2599.9|174.85|0.82799|20070101000000|0.0|0.0|20081231000000|2365.57|8784018222D9F247E0404F8189D84D1E|1.0|0.0|87.43|0.0|
038MCCC134|19.0|99PSTF018|0AI|1.0|I|290.0|290.0|0.73|1.0|20070101000000|0.0|0.43463|20081231000000|290.0|8784018222D6F247E0404F8189D84D1E|1.0|0.0|0.37|0.0|
038MCCC134|19.0|99PSTF034|0AP|1.0|P|363.0|363.0|0.91|1.0|20070101000000|0.0|0.10879|20081231000000|363.0|8784018222D7F247E0404F8189D84D1E|1.0|0.0|0.46|0.0|
038MCCC134|20.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|81.24|0.84111|20070101000000|0.0|0.0|20090131000000|1138.86|878401822446F247E0404F8189D84D1E|1.0|1138.86|33.85|0.0|
038MCCC134|20.0|99PLTF021|0CP|1.0|P|3586.0|3213.07|215.16|0.84111|20070101000000|0.0|0.0|20090131000000|3016.22|878401822447F247E0404F8189D84D1E|1.0|0.0|89.65|0.0|
038MCCC134|20.0|99PSTF018|0AI|1.0|I|308.0|308.0|0.77|1.0|20070101000000|0.0|0.06487|20090131000000|308.0|878401822445F247E0404F8189D84D1E|1.0|0.0|0.32|0.0|
038MCCC134|21.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|81.24|0.80268|20070101000000|0.0|0.0|20090228000000|1086.83|8784018225AFF247E0404F8189D84D1E|1.0|1086.83|27.08|0.0|
038MCCC134|21.0|99PLTF021|0CP|1.0|P|3601.0|3225.11|216.06|0.80268|20070101000000|0.0|0.0|20090228000000|2890.45|8784018225B0F247E0404F8189D84D1E|1.0|0.0|72.02|0.0|
038MCCC134|21.0|99PSTF018|0AI|1.0|I|29330.0|29330.0|73.33|1.0|20070101000000|0.0|11.10096|20090228000000|29330.0|8784018225AEF247E0404F8189D84D1E|1.0|0.0|24.44|0.0|
038MCCC134|22.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|81.24|0.75586|20070101000000|0.0|0.0|20090331000000|1023.43|878401822715F247E0404F8189D84D1E|1.0|1023.43|20.31|0.0|
038MCCC134|22.0|99PLTF021|0CP|1.0|P|3592.0|3217.05|215.52|0.75586|20070101000000|0.0|0.0|20090331000000|2715.05|878401822716F247E0404F8189D84D1E|1.0|0.0|53.88|0.0|
038MCCC134|22.0|99PSTF018|0AI|1.0|I|9806.0|9806.0|24.52|1.0|20070101000000|0.0|4.74375|20090331000000|9806.0|878401822714F247E0404F8189D84D1E|1.0|0.0|6.13|0.0|
038MCCC134|23.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|77.99|0.76717|20070101000000|0.0|0.0|20090430000000|1038.75|87840182287EF247E0404F8189D84D1E|1.0|1038.75|13.0|0.0|
038MCCC134|23.0|99PLTF021|0CP|1.0|P|3605.0|3227.02|207.65|0.76717|20070101000000|0.0|0.0|20090430000000|2765.65|87840182287FF247E0404F8189D84D1E|1.0|0.0|34.61|0.0|
038MCCC134|23.0|99PSTF018|0AI|1.0|I|9835.0|9835.0|24.59|1.0|20070101000000|0.0|2.0152|20090430000000|9835.0|87840182287DF247E0404F8189D84D1E|1.0|9835.0|4.1|0.0|
038MCCC134|24.0|99PLTF013|0CI|1.0|I|1354.0|1596.18|77.99|0.80963|20070101000000|0.0|0.0|20090531000000|1096.24|8784018229E4F247E0404F8189D84D1E|1.0|1096.24|6.5|0.0|
038MCCC134|24.0|99PLTF021|0CP|1.0|P|3605.0|3227.02|207.65|0.80963|20070101000000|0.0|0.0|20090531000000|2918.72|8784018229E5F247E0404F8189D84D1E|1.0|0.0|17.3|0.0|
038MCCC134|24.0|99PSTF018|0AI|1.0|I|9961.0|9961.0|24.9|1.0|20070101000000|0.0|2.0941|20090531000000|9961.0|8784018229E3F247E0404F8189D84D1E|1.0|0.0|2.08|0.0|
038MCCC134|25.0|99PLTF013|0CI|1.0|I|873.0|1029.15|50.28|0.845|20070101000000|0.0|0.0|20090630000000|737.69|878401822B4BF247E0404F8189D84D1E|1.0|737.69|0.0|50.28|
038MCCC134|25.0|99PLTF021|0CP|1.0|P|3596.0|3218.96|207.13|0.845|20070101000000|0.0|0.0|20090630000000|3038.62|878401822B4CF247E0404F8189D84D1E|1.0|0.0|0.0|207.13|
038MCCC134|26.0|99PLTF013|0CI|1.0|I|873.0|1029.15|49.24|0.84681|20070101000000|0.0|0.0|20090731000000|739.27|878401822CB7F247E0404F8189D84D1E|1.0|739.27|45.14|0.0|
038MCCC134|26.0|99PLTF021|0CP|1.0|P|3596.0|3218.96|202.81|0.84681|20070101000000|0.0|0.0|20090731000000|3045.13|878401822CB8F247E0404F8189D84D1E|1.0|3045.13|185.91|0.0|
038MCCC134|26.0|99PSTF018|0AI|1.0|I|100025.0|100025.0|250.06|1.0|20070101000000|0.0|19.81368|20090731000000|100025.0|878401822CB6F247E0404F8189D84D1E|1.0|0.0|229.22|0.0|
038MCCC134|27.0|99PLTF013|0CI|1.0|I|873.0|1029.15|49.24|0.88642|20070101000000|0.0|0.0|20090831000000|773.84|878401822E25F247E0404F8189D84D1E|1.0|773.84|41.03|0.0|
038MCCC134|27.0|99PLTF021|0CP|1.0|P|3596.0|3218.96|202.81|0.88642|20070101000000|0.0|0.0|20090831000000|3187.57|878401822E26F247E0404F8189D84D1E|1.0|0.0|169.01|0.0|
038MCCC134|27.0|99PSTF018|0AI|1.0|I|51066.0|51066.0|127.67|1.0|20070101000000|0.0|13.14159|20090831000000|51066.0|878401822E24F247E0404F8189D84D1E|1.0|0.0|106.39|0.0|
038MCCC134|28.0|99PLTF013|0CI|1.0|I|873.0|1029.15|49.24|0.89965|20070101000000|0.0|0.0|20090930000000|785.39|878401822F91F247E0404F8189D84D1E|1.0|785.39|36.93|0.0|
038MCCC134|28.0|99PLTF021|0CP|1.0|P|3596.0|3218.96|202.81|0.89965|20070101000000|0.0|0.0|20090930000000|3235.14|878401822F92F247E0404F8189D84D1E|1.0|3235.14|152.11|0.0|
038MCCC134|28.0|99PSTF018|0AI|1.0|I|26295.0|26295.0|65.74|1.0|20070101000000|0.0|10.16561|20090930000000|26295.0|878401822F90F247E0404F8189D84D1E|1.0|0.0|49.31|0.0|
038MCCC134|29.0|99PLTF013|0CI|1.0|I|873.0|1029.15|48.19|0.92501|20070101000000|0.0|0.0|20091031000000|807.53|878401823101F247E0404F8189D84D1E|1.0|807.53|32.13|0.0|
038MCCC134|29.0|99PLTF021|0CP|1.0|P|4186.0|3764.72|231.07|0.92501|20070101000000|0.0|0.0|20091031000000|3872.09|878401823102F247E0404F8189D84D1E|1.0|0.0|154.05|0.0|
038MCCC134|29.0|99PSTF018|0AI|1.0|I|16326.0|16326.0|0.0|1.0|20070101000000|0.0|0.0|20091031000000|16326.0|8784018230FFF247E0404F8189D84D1E|1.0|16326.0|0.0|0.0|
038MCCC134|29.0|99PSTF034|0AP|1.0|P|175.0|175.0|0.0|1.0|20070101000000|0.0|0.00141|20091031000000|175.0|878401823100F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
038MCCC134|30.0|99PLTF013|0CI|1.0|I|873.0|1029.15|48.19|0.90484|20070101000000|0.0|0.0|20091130000000|789.93|878401823269F247E0404F8189D84D1E|1.0|789.93|28.11|0.0|
038MCCC134|30.0|99PLTF021|0CP|1.0|P|4507.0|4055.17|248.79|0.90484|20070101000000|0.0|0.0|20091130000000|4078.11|87840182326AF247E0404F8189D84D1E|1.0|0.0|145.13|0.0|
038MCCC134|30.0|99PSTF018|0AI|1.0|I|16546.0|16546.0|0.0|1.0|20070101000000|0.0|0.0|20091130000000|16546.0|878401823268F247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
038MCCC134|31.0|99PLTF013|0CI|1.0|I|873.0|1029.15|48.19|0.90484|20070101000000|0.0|0.0|20091231000000|789.93|8784018233CEF247E0404F8189D84D1E|1.0|789.93|24.1|0.0|
038MCCC134|31.0|99PLTF021|0CP|1.0|P|4656.0|4189.99|257.01|0.90484|20070101000000|0.0|0.0|20091231000000|4212.94|8784018233CFF247E0404F8189D84D1E|1.0|0.0|128.51|0.0|
038MCCC134|31.0|99PSTF018|0AI|1.0|I|16569.0|16569.0|0.0|1.0|20070101000000|0.0|0.0|20091231000000|16569.0|8784018233CDF247E0404F8189D84D1E|1.0|0.0|0.0|0.0|
038MDSL325|1.0|99PLTF021|0CP|1.0|P|548.0|696.86|31.56|1.35134|20070101000000|0.0|0.0|20070630000000|740.53|878401820916F247E0404F8189D84D1E|1.0|740.53|0.0|31.56|
038MDSL325|1.0|99PSTF018|0AI|1.0|I|106113.0|106113.0|3183.39|1.0|20070101000000|0.0|267.20007|20070630000000|106113.0|878401820915F247E0404F8189D84D1E|1.0|0.0|0.0|3183.39|
038MDSL325|2.0|99PLTF021|0CP|1.0|P|548.0|696.86|32.22|1.34225|20070101000000|0.0|0.0|20070731000000|735.55|878401820A7FF247E0404F8189D84D1E|1.0|735.55|29.54|0.0|
038MDSL325|2.0|99PSTF018|0AI|1.0|I|108434.0|108434.0|3253.02|1.0|20070101000000|0.0|271.62752|20070731000000|108434.0|878401820A7EF247E0404F8189D84D1E|1.0|0.0|2981.94|0.0|
038MDSL325|3.0|99PLTF021|0CP|1.0|P|548.0|696.86|32.22|1.31488|20070101000000|0.0|0.0|20070831000000|720.55|878401820BE5F247E0404F8189D84D1E|1.0|0.0|26.85|0.0|
038MDSL325|3.0|99PSTF018|0AI|1.0|I|138258.0|138258.0|4147.74|1.0|20070101000000|0.0|285.3585|20070831000000|138258.0|878401820BE4F247E0404F8189D84D1E|1.0|0.0|3456.45|0.0|
038MDSL325|4.0|99PLTF021|0CP|1.0|P|546.0|694.32|32.1|1.30937|20070101000000|0.0|0.0|20070930000000|714.92|878401820D4DF247E0404F8189D84D1E|1.0|714.92|24.08|0.0|
